exon_id,n_samples,n_cpgs_tested,n_cpgs_selected,cv_method,rf_r2_cv,rf_r2_std,enet_r2_cv,enet_r2_std,enet_alpha,enet_l1_ratio,n_nonzero_coefs,best_r2_cv,best_model,species
FUN_011908_56061,39,5539274,100,5-fold,0.04401575473612203,0.5633902027000439,-0.004543119066022339,1.0893421861930501,1.8826728913705528,0.5,89,0.04401575473612203,RF,Apul
FUN_016596_80421,39,5539274,100,5-fold,-1.6798742700181557,2.521544080841766,-1.3104226825761072,1.9422422344912862,3.9391302426875434,0.5,95,-1.3104226825761072,ElasticNet,Apul
FUN_034874_159972,39,5539274,100,5-fold,0.5928276185883607,0.11130115210381358,0.7154241911596622,0.08860823413175836,3.916306788112379,0.5,96,0.7154241911596622,ElasticNet,Apul
FUN_000189_504,39,5539274,100,5-fold,0.45721375781683815,0.3641251940236959,0.7024404073011714,0.21091631281866893,0.9411762671907579,0.5,97,0.7024404073011714,ElasticNet,Apul
FUN_037473_173835,39,5539274,100,5-fold,0.5358502548721276,0.22139641935416732,0.7251494751073944,0.1472932029656728,0.5726150618265198,0.7,92,0.7251494751073944,ElasticNet,Apul
FUN_013400_64253,39,5539274,100,5-fold,0.655924454221984,0.1959478828636434,0.694708619451979,0.16135166594083777,0.8722352001142014,0.5,97,0.694708619451979,ElasticNet,Apul
FUN_006145_29178,39,5539274,100,5-fold,0.6006590696619883,0.1398490568586685,0.5501923341070405,0.11643740145824331,3.486623544356072,0.5,94,0.6006590696619883,RF,Apul
FUN_037843_176065,39,5539274,100,5-fold,-4.023906353333251,9.072658554307345,-2.954420705544309,7.224791638108029,25.351836279023814,0.99,24,-2.954420705544309,ElasticNet,Apul
FUN_014871_70831,39,5539274,100,5-fold,0.5344880424368046,0.12217337727882766,0.742929119641081,0.10715760454069546,0.9987146917631157,0.5,93,0.742929119641081,ElasticNet,Apul
FUN_006163_29239,39,5539274,100,5-fold,0.4133482356369642,0.16122051351223382,0.5146534243325569,0.17719111191675888,5.195322340512778,0.1,100,0.5146534243325569,ElasticNet,Apul
FUN_016103_77036,39,5539274,100,5-fold,0.6316531655792297,0.09813852599366796,0.4626524246286986,0.45856960055632817,0.40001071368568764,0.99,55,0.6316531655792297,RF,Apul
FUN_007194_35286,39,5539274,100,5-fold,0.6701603471571728,0.12584101893644023,0.8261583613952279,0.1223372684869856,2.4785969210363237,0.99,44,0.8261583613952279,ElasticNet,Apul
FUN_023277_104326,39,5539274,100,5-fold,0.5358365970560642,0.18133283990150717,0.5369702353787617,0.16901398452734406,3.7520035636720475,0.1,99,0.5369702353787617,ElasticNet,Apul
FUN_041898_197124,39,5539274,100,5-fold,-5.589740826232413,11.307096136865502,-3.6656781008647394,8.19917468323066,0.5684262408443966,0.7,95,-3.6656781008647394,ElasticNet,Apul
FUN_038474_181420,39,5539274,100,5-fold,0.5437611920576663,0.21693388122427876,0.7715710071021944,0.1386104123869542,1.0645977187395705,0.7,85,0.7715710071021944,ElasticNet,Apul
FUN_001908_10447,39,5539274,100,5-fold,0.24586911741638867,0.7842447285736652,0.5491039624470799,0.2538533575839777,4.517275775877946,0.1,100,0.5491039624470799,ElasticNet,Apul
FUN_029664_136903,39,5539274,100,5-fold,-0.7319565639612298,1.9868914570226321,-0.9901903303042173,2.611862586877425,12.789723902962422,0.99,32,-0.7319565639612298,RF,Apul
FUN_026486_122084,39,5539274,100,5-fold,0.625048762688645,0.2038180290973498,0.746934292151694,0.10261555193311139,3.255757971761821,0.5,94,0.746934292151694,ElasticNet,Apul
FUN_009308_45978,39,5539274,100,5-fold,0.5942740432446182,0.2401864195337307,0.6329241571332821,0.21770307363785588,3.8578604941184267,0.1,100,0.6329241571332821,ElasticNet,Apul
FUN_028143_128658,39,5539274,100,5-fold,0.035114023921269256,0.9511882386613186,0.5296496405018611,0.17019962176772366,3.6842852718717825,0.95,61,0.5296496405018611,ElasticNet,Apul
FUN_035577_164278,39,5539274,100,5-fold,0.5430922959462976,0.4297592228625046,0.397905086033743,0.52590691671648,8.325264392268458,0.99,39,0.5430922959462976,RF,Apul
FUN_026009_118931,39,5539274,100,5-fold,0.30390905493816633,0.3907439806228438,0.269454321817753,0.4705063372625226,5.777008838582812,0.7,87,0.30390905493816633,RF,Apul
FUN_023758_106896,39,5539274,100,5-fold,0.5875259679061169,0.14982640367434663,0.7159649449716693,0.0925721162442177,3.5527417168956443,0.5,95,0.7159649449716693,ElasticNet,Apul
FUN_027515_125637,39,5539274,100,5-fold,0.587364943387972,0.11715809092908819,-0.03799414311444878,0.8735095928054645,13.418497759691519,0.95,58,0.587364943387972,RF,Apul
FUN_007920_37643,39,5539274,100,5-fold,0.4621199012070246,0.18872079119618487,0.7121090628906304,0.1824973437170719,0.9446978394463663,0.9,79,0.7121090628906304,ElasticNet,Apul
FUN_007199_35297,39,5539274,100,5-fold,0.613516560815845,0.1769363606851382,0.7192879231690726,0.1617325894104231,5.051210884591545,0.99,38,0.7192879231690726,ElasticNet,Apul
FUN_014462_67700,39,5539274,100,5-fold,-0.3779416292639901,1.4269795460074284,-0.3233372166758778,1.155902604159002,5.973091181127321,0.1,99,-0.3233372166758778,ElasticNet,Apul
FUN_006162_29234,39,5539274,100,5-fold,0.5727718170807548,0.11670485479767008,0.6067197047285194,0.11845357530010299,2.6323892354399834,0.5,91,0.6067197047285194,ElasticNet,Apul
FUN_011416_53918,39,5539274,100,5-fold,0.7249670854208137,0.07637724826348356,0.7301424326202524,0.09217885602511429,1.3220114831978556,0.5,96,0.7301424326202524,ElasticNet,Apul
FUN_035348_162912,39,5539274,100,5-fold,0.6222132871593116,0.24508596463104823,0.905797408147538,0.03137753973206679,0.7928278563088595,0.5,94,0.905797408147538,ElasticNet,Apul
FUN_023383_104903,39,5539274,100,5-fold,0.004975422234755289,0.6715446606541732,0.7114250963675339,0.18623252670515714,0.4561554446903413,0.9,79,0.7114250963675339,ElasticNet,Apul
FUN_023383_104908,39,5539274,100,5-fold,0.01832993950023356,0.7447949758233293,0.4706868978963724,0.29205166069942357,1.7696418174797672,0.5,96,0.4706868978963724,ElasticNet,Apul
FUN_025460_115398,39,5539274,100,5-fold,0.6927597860699132,0.14011921988620868,0.7207711093569051,0.16423228698375045,0.749379312558788,0.5,97,0.7207711093569051,ElasticNet,Apul
FUN_007204_35309,39,5539274,100,5-fold,0.5892072914734007,0.17353580771629723,0.75248726690008,0.13054296205271973,0.3804027851097057,0.99,45,0.75248726690008,ElasticNet,Apul
FUN_022939_101742,39,5539274,100,5-fold,0.3418013594182477,0.774474184678048,0.17865023547140205,0.6761666227279952,4.620967506204761,0.1,98,0.3418013594182477,RF,Apul
FUN_036104_167510,39,5539274,100,5-fold,0.4617291801152482,0.21676580396312023,0.33080747329025934,0.5446158039454753,36.78818733992952,0.99,22,0.4617291801152482,RF,Apul
FUN_010519_49636,39,5539274,100,5-fold,-0.22076581745882812,1.3757642059701791,-0.19958631912019306,1.580597651507754,1.0904300303164034,0.5,98,-0.19958631912019306,ElasticNet,Apul
FUN_007900_37546,39,5539274,100,5-fold,0.3682939134020955,0.25156798613058223,0.443931333672702,0.2977978748339114,4.1930128944744,0.1,100,0.443931333672702,ElasticNet,Apul
FUN_023636_106503,39,5539274,100,5-fold,0.5183003459581801,0.22244021908083633,0.46526992592767913,0.2356671002419002,0.7097350232800399,0.7,91,0.5183003459581801,RF,Apul
FUN_008194_39343,39,5539274,100,5-fold,0.3438642248766942,0.3640180217866859,0.65509834166585,0.2646791098886317,2.225425828923394,0.5,95,0.65509834166585,ElasticNet,Apul
FUN_023166_103415,39,5539274,100,5-fold,-1.398651187615054,3.9008562097229,-1.9270401627239846,4.490415104304642,0.442757598619165,0.9,89,-1.398651187615054,RF,Apul
FUN_042800_200853,39,5539274,100,5-fold,0.5456400011064109,0.238035922044506,0.7212500779346163,0.16081568312830594,4.843446443827733,0.99,44,0.7212500779346163,ElasticNet,Apul
FUN_016202_77735,39,5539274,100,5-fold,0.6706413944990313,0.12716985617111187,0.5595470494906982,0.3821726940458047,2.232901231004254,0.5,94,0.6706413944990313,RF,Apul
FUN_011056_52854,39,5539274,100,5-fold,-0.2928231797226834,1.2326799508512212,0.1927017722433952,0.4202114912762732,13.457685888744603,0.1,100,0.1927017722433952,ElasticNet,Apul
FUN_026672_123040,39,5539274,100,5-fold,0.4725379392313843,0.4169358554252448,0.5689751280222008,0.32623242421714366,1.5691825403410962,0.5,96,0.5689751280222008,ElasticNet,Apul
FUN_038189_179103,39,5539274,100,5-fold,-1.7338100430893355,4.164393948446798,0.022794908397784287,0.7027755569774463,6.082540260630996,0.7,65,0.022794908397784287,ElasticNet,Apul
FUN_001648_9116,39,5539274,100,5-fold,0.636472140891281,0.12415106578370491,0.7344001282962724,0.11840198349445914,1.9686711090363676,0.5,92,0.7344001282962724,ElasticNet,Apul
FUN_010733_50905,39,5539274,100,5-fold,0.5923567623710589,0.23804276419115003,0.7257092459307367,0.15443233313562543,2.3422378718757018,0.5,91,0.7257092459307367,ElasticNet,Apul
FUN_024041_108419,39,5539274,100,5-fold,0.6301083639352458,0.17177946050529108,0.7195833033964644,0.18479048868438352,0.7978713134815142,0.5,95,0.7195833033964644,ElasticNet,Apul
FUN_042327_199166,39,5539274,100,5-fold,0.6894755630752953,0.056605404804487225,0.771803402797188,0.1251926592002533,1.307740938019184,0.5,94,0.771803402797188,ElasticNet,Apul
FUN_022768_100622,39,5539274,100,5-fold,0.6639604732671202,0.09248970910382845,0.7597806968528492,0.05693164672711909,1.0469223206108558,0.5,98,0.7597806968528492,ElasticNet,Apul
FUN_010825_51557,39,5539274,100,5-fold,-0.3454201871749443,1.4226918223383496,-0.49246419323179413,0.6265225385527466,12.867352822519738,0.1,97,-0.3454201871749443,RF,Apul
FUN_017841_84090,39,5539274,100,5-fold,-0.08514343384633463,1.0001715079114224,0.23997616961088025,0.5980136008018923,4.020825366227249,0.99,41,0.23997616961088025,ElasticNet,Apul
FUN_025463_115417,39,5539274,100,5-fold,0.5047218777905614,0.16741506348370677,0.6446042169915082,0.17193162777847715,0.5985742959190888,0.7,92,0.6446042169915082,ElasticNet,Apul
FUN_012531_60455,39,5539274,100,5-fold,0.5848069457094429,0.24153408376325122,0.8412995239041468,0.1098883707546873,0.5622390802729563,0.7,91,0.8412995239041468,ElasticNet,Apul
FUN_032534_148835,39,5539274,100,5-fold,0.11279450133147143,0.8395739047817249,0.018807173044482806,1.1014663752235299,4.2053854412041565,0.1,99,0.11279450133147143,RF,Apul
FUN_037916_176635,39,5539274,100,5-fold,-0.8311561066659976,2.4285926233889508,-0.5280301779751126,2.0178666181582545,7.353384650971544,0.1,99,-0.5280301779751126,ElasticNet,Apul
FUN_010818_51514,39,5539274,100,5-fold,0.6107367333583287,0.11645992199681807,0.7657839999633508,0.15051983066230654,12.155224448557995,0.95,63,0.7657839999633508,ElasticNet,Apul
FUN_028175_128849,39,5539274,100,5-fold,0.45859202406800054,0.5521173568322854,0.18871148844719815,1.028093083345473,13.718718995475829,0.95,55,0.45859202406800054,RF,Apul
FUN_022386_97784,39,5539274,100,5-fold,-0.5196721822313755,1.0697204410741843,0.136617820380061,0.42362200847804643,0.531057997873764,0.95,63,0.136617820380061,ElasticNet,Apul
FUN_036163_167824,39,5539274,100,5-fold,0.47020065264203115,0.13886821690059634,0.5607106754409876,0.3635953655325347,3.5871157211977214,0.1,99,0.5607106754409876,ElasticNet,Apul
FUN_033733_153503,39,5539274,100,5-fold,0.4525297801031837,0.20884719128637322,0.3238695762208598,0.2669396511968899,0.4207651903324821,0.95,70,0.4525297801031837,RF,Apul
FUN_036254_168525,39,5539274,100,5-fold,0.23973835660692372,0.6420718663582888,0.6865750500175531,0.24422626765327346,1.6520180437914862,0.5,92,0.6865750500175531,ElasticNet,Apul
FUN_016333_78532,39,5539274,100,5-fold,0.5669567221349303,0.227637581236808,0.7292945110844185,0.1023224870553098,0.744148397134085,0.5,98,0.7292945110844185,ElasticNet,Apul
FUN_038093_178084,39,5539274,100,5-fold,0.502088030280619,0.3642452828514358,0.36728292489073694,0.5693174238154294,27.35120303338104,0.9,66,0.502088030280619,RF,Apul
FUN_008706_42787,39,5539274,100,5-fold,0.6284189934461519,0.08130828556892582,0.8431610440314937,0.0846609416255216,0.40788259786491377,0.9,80,0.8431610440314937,ElasticNet,Apul
FUN_032348_147748,39,5539274,100,5-fold,-0.15821284924586312,1.1199216395833815,-0.2591801775845053,1.2877416715784438,25.023720164316657,0.99,26,-0.15821284924586312,RF,Apul
FUN_043493_206081,39,5539274,100,5-fold,0.7926445397632033,0.07127680457537987,0.7758030853146485,0.0764235099055579,1.005905805661355,0.5,88,0.7926445397632033,RF,Apul
FUN_016171_77572,39,5539274,100,5-fold,-0.34243048230623857,1.529169555923944,-0.7379282519510058,2.2521294456373013,2.071887890378981,0.5,98,-0.34243048230623857,RF,Apul
FUN_000191_511,39,5539274,100,5-fold,0.741070091641111,0.0678261662010754,0.816091971741667,0.07692804425644924,1.2240985909522153,0.5,96,0.816091971741667,ElasticNet,Apul
FUN_007332_35564,39,5539274,100,5-fold,-0.5800488758933366,2.1358011233640823,0.15731090092110728,0.8268708088913171,3.8334687164150165,0.1,97,0.15731090092110728,ElasticNet,Apul
FUN_014916_71162,39,5539274,100,5-fold,0.46632529545333695,0.2538842843338397,0.6451364397220946,0.134252830997511,15.118307225518604,0.99,35,0.6451364397220946,ElasticNet,Apul
FUN_012251_58586,39,5539274,100,5-fold,-3.7561173147436273,8.066474119944589,-2.034956569499845,4.729638699801129,7.502336574953444,0.1,100,-2.034956569499845,ElasticNet,Apul
FUN_002336_11738,39,5539274,100,5-fold,0.17013226568454812,0.7182117412497164,0.41234514320800175,0.48104971137211433,4.583288512020266,0.1,99,0.41234514320800175,ElasticNet,Apul
FUN_017768_83597,39,5539274,100,5-fold,0.3426557476374988,0.361061304704736,0.523901735661428,0.17106330771479056,0.5741410288464355,0.7,98,0.523901735661428,ElasticNet,Apul
FUN_031607_143005,39,5539274,100,5-fold,-0.24899201238116894,1.2047634967103806,0.44733948144993824,0.4021211115377398,0.416087462646354,0.99,54,0.44733948144993824,ElasticNet,Apul
FUN_036854_170213,39,5539274,100,5-fold,0.46739305112400553,0.11292756596044698,0.569742295024682,0.17679599783805913,6.858107085661442,0.99,36,0.569742295024682,ElasticNet,Apul
FUN_040328_189661,39,5539274,100,5-fold,0.6372094405861288,0.10000748591866289,0.5905319437798353,0.24095097521861467,3.8310719954545385,0.1,97,0.6372094405861288,RF,Apul
FUN_004780_22678,39,5539274,100,5-fold,0.5206633182695535,0.2789050136615548,0.7344365461236994,0.13561699089485255,0.7692650312135003,0.5,95,0.7344365461236994,ElasticNet,Apul
FUN_016061_76776,39,5539274,100,5-fold,0.3280143412243697,0.4815963659840456,0.16433999004369915,0.5270345326730179,14.452747562790938,0.95,47,0.3280143412243697,RF,Apul
FUN_015340_74037,39,5539274,100,5-fold,0.6581049487864192,0.12096809967993118,0.7316499203364457,0.1087081947166346,0.7474119910789125,0.5,99,0.7316499203364457,ElasticNet,Apul
FUN_035844_165896,39,5539274,100,5-fold,0.4196515190953237,0.39692430211483093,0.7740680646412657,0.11903252250094629,0.7409591621082089,0.5,98,0.7740680646412657,ElasticNet,Apul
FUN_001497_8048,39,5539274,100,5-fold,0.44970906987645654,0.27558266859523545,0.6343639265659549,0.28619103080987446,1.585927122568868,0.5,95,0.6343639265659549,ElasticNet,Apul
FUN_032378_147942,39,5539274,100,5-fold,0.43479411987048966,0.3876736730651471,0.4762644333086866,0.420993745348811,1.6381898880293504,0.5,100,0.4762644333086866,ElasticNet,Apul
FUN_006196_29417,39,5539274,100,5-fold,0.5990641712802842,0.11176013775463012,0.6371406978912282,0.10474934016959767,4.466973654098561,0.1,99,0.6371406978912282,ElasticNet,Apul
FUN_026351_121449,39,5539274,100,5-fold,-4.718879350570722,8.414502540774615,-1.569626519327819,2.324606303829328,14.855584164136722,0.99,29,-1.569626519327819,ElasticNet,Apul
FUN_033734_153507,39,5539274,100,5-fold,0.2851856311207981,0.4437392954280129,0.400658166503052,0.6895359263887884,0.6616990238462686,0.7,89,0.400658166503052,ElasticNet,Apul
FUN_006843_32658,39,5539274,100,5-fold,0.5969862875574707,0.20540044646442718,0.5268383177048687,0.5061476415168479,0.8852510508271415,0.5,97,0.5969862875574707,RF,Apul
FUN_039812_186338,39,5539274,100,5-fold,-0.22392310730165485,0.6334417348009227,-1.31095398202996,3.658983800432875,3.811041547023085,0.99,43,-0.22392310730165485,RF,Apul
FUN_012684_61399,39,5539274,100,5-fold,0.3790000706987078,0.7363639728610536,0.47854793999409984,0.6468886787421528,1.831167758687696,0.5,97,0.47854793999409984,ElasticNet,Apul
FUN_026156_120208,39,5539274,100,5-fold,0.638225147319838,0.22952091057254767,0.713809049344285,0.19216255349179975,2.1633121955106334,0.5,99,0.713809049344285,ElasticNet,Apul
FUN_002453_12339,39,5539274,100,5-fold,-0.16982853364020217,1.3068692305213145,0.04813937240940784,0.9958461362047965,0.45155457268223975,0.95,65,0.04813937240940784,ElasticNet,Apul
FUN_042106_198565,39,5539274,100,5-fold,-0.8514527482642894,2.1558549221956733,0.4505501139818843,0.3068403072925441,0.6449535823804127,0.7,94,0.4505501139818843,ElasticNet,Apul
FUN_016425_79402,39,5539274,100,5-fold,0.6044315399287908,0.1363510444548379,0.8066434714757662,0.08669827227300438,0.8052946743784665,0.5,97,0.8066434714757662,ElasticNet,Apul
FUN_012283_58931,39,5539274,100,5-fold,0.4106102429705148,0.3166244962290733,0.3542018565745587,0.31752777175850644,3.8704355361776104,0.1,99,0.4106102429705148,RF,Apul
FUN_023300_104378,39,5539274,100,5-fold,0.5853322554018285,0.21743708254906077,0.5427192783687113,0.2754332066836315,3.950428834973115,0.5,94,0.5853322554018285,RF,Apul
FUN_036027_166956,39,5539274,100,5-fold,0.4904162636986792,0.2774150300937696,0.48834554230679983,0.13538335436701215,3.0803883137778323,0.5,90,0.4904162636986792,RF,Apul
FUN_037566_174413,39,5539274,100,5-fold,0.5437357536635707,0.2263758215893119,0.7316757580344808,0.18736691563029728,0.3857643844461924,0.95,72,0.7316757580344808,ElasticNet,Apul
FUN_022281_97080,39,5539274,100,5-fold,-1.659712854974408,2.550610066818757,-0.3995648928174805,0.7684142968166106,4.876836318888562,0.1,98,-0.3995648928174805,ElasticNet,Apul
FUN_038474_181424,39,5539274,100,5-fold,0.6093718002124879,0.20816547687333872,0.706136174339654,0.14248870572978548,3.1850832201113715,0.5,96,0.706136174339654,ElasticNet,Apul
FUN_035747_165202,39,5539274,100,5-fold,0.23660599715979735,0.3418757955822439,0.2145083296786363,0.3574322663822874,3.3898115508246485,0.5,94,0.23660599715979735,RF,Apul
FUN_001001_4442,39,5539274,100,5-fold,-0.4988858387915941,1.1799163056844513,-0.48143994089448194,1.5133517460102173,8.584202564661718,0.1,96,-0.48143994089448194,ElasticNet,Apul
FUN_029308_135142,39,5539274,100,5-fold,-1.5575292807081367,3.5867778917356943,-3.3903417185319413,7.380230681031922,9.26871810617823,0.1,98,-1.5575292807081367,RF,Apul
FUN_008450_41058,39,5539274,100,5-fold,0.21561052548791598,0.2425349695976916,0.4108584184930944,0.28264740472907435,1.3762473233906007,0.5,94,0.4108584184930944,ElasticNet,Apul
FUN_015065_72360,39,5539274,100,5-fold,0.492239196025121,0.15211029086853017,0.7320079046954373,0.13973017584345326,0.7985184278839208,0.5,97,0.7320079046954373,ElasticNet,Apul
FUN_012479_60173,39,5539274,100,5-fold,0.712231880613864,0.1027138640796768,0.7671900628460971,0.08498703171621594,6.205578904781092,0.95,52,0.7671900628460971,ElasticNet,Apul
FUN_007988_37993,39,5539274,100,5-fold,0.12239169515028754,0.5053587362472245,0.29574901822546956,0.2560693797874544,9.297255437779565,0.9,65,0.29574901822546956,ElasticNet,Apul
FUN_001395_7360,39,5539274,100,5-fold,0.4208918193883819,0.3296732495267618,0.7125533314451771,0.18470994645212935,1.6815751053161423,0.5,92,0.7125533314451771,ElasticNet,Apul
FUN_001549_8458,39,5539274,100,5-fold,-0.7224220656754975,2.2961076190741263,-0.12349472871088105,1.3460766713336167,3.7228896136882086,0.1,97,-0.12349472871088105,ElasticNet,Apul
FUN_044274_209309,39,5539274,100,5-fold,0.6867923693033469,0.20565253685133442,0.7728673230395944,0.13728686743809304,0.6068728668482074,0.7,92,0.7728673230395944,ElasticNet,Apul
FUN_036773_169788,39,5539274,100,5-fold,0.539462721748961,0.14248719319931952,0.7011696851832933,0.14607064359435976,0.47504816815682127,0.9,80,0.7011696851832933,ElasticNet,Apul
FUN_040695_191219,39,5539274,100,5-fold,0.27418194702874643,0.359910105967654,0.5876009160301361,0.17196539290670707,4.0939560749909685,0.5,95,0.5876009160301361,ElasticNet,Apul
FUN_025463_115415,39,5539274,100,5-fold,0.5558745596393017,0.1693404038028303,0.6236122837465503,0.19608852527757004,3.954347753700397,0.5,93,0.6236122837465503,ElasticNet,Apul
FUN_035479_163624,39,5539274,100,5-fold,-0.029685406602780497,0.9499461600720289,0.4208833188660822,0.40949591860209883,3.9988128687447917,0.1,98,0.4208833188660822,ElasticNet,Apul
FUN_018067_85844,39,5539274,100,5-fold,-3.4476474783736415,7.690835868422398,-1.6605492693426787,4.136385709049797,26.736828137830226,0.1,97,-1.6605492693426787,ElasticNet,Apul
FUN_008668_42617,39,5539274,100,5-fold,-0.23348218118575267,1.0935563846489311,0.2753006104782916,0.7269715902766498,2.4357070954949256,0.5,95,0.2753006104782916,ElasticNet,Apul
FUN_043141_203173,39,5539274,100,5-fold,0.5172041569152718,0.11274192602689853,0.7302052742149364,0.09553240787222185,0.6690218010090975,0.7,88,0.7302052742149364,ElasticNet,Apul
FUN_038426_181085,39,5539274,100,5-fold,0.5170203427141326,0.48939373909749034,0.6700804639290997,0.14045499977384102,0.7529552148405344,0.5,93,0.6700804639290997,ElasticNet,Apul
FUN_012528_60417,39,5539274,100,5-fold,-20.889468222721213,42.54123595819504,-19.304860734755056,39.365336612865825,20.718334194625733,0.99,30,-19.304860734755056,ElasticNet,Apul
FUN_025367_114939,39,5539274,100,5-fold,0.45485832864584647,0.31157700215441353,0.6099150565546585,0.26486756221226226,1.3832334921043685,0.5,95,0.6099150565546585,ElasticNet,Apul
FUN_018412_87202,39,5539274,100,5-fold,0.5119995685406231,0.29409915015630655,0.6597553423655459,0.15695595510917495,1.0381752537868225,0.5,96,0.6597553423655459,ElasticNet,Apul
FUN_004020_17227,39,5539274,100,5-fold,0.0036696976940744806,0.5550302314690976,0.035126074931308905,0.6219110397378945,6.848774197393253,0.1,98,0.035126074931308905,ElasticNet,Apul
FUN_025098_113599,39,5539274,100,5-fold,0.3464065048368939,0.42775121371154756,0.6223419309945836,0.2663605686609771,0.4067797390092921,0.9,81,0.6223419309945836,ElasticNet,Apul
FUN_034715_158906,39,5539274,100,5-fold,0.6996494209086915,0.14903436227520972,0.8413982417804083,0.10437180144056424,1.391691352382644,0.5,98,0.8413982417804083,ElasticNet,Apul
FUN_026023_119312,39,5539274,100,5-fold,0.61635815865919,0.1500454881906037,0.7582081771137761,0.16261066918994754,0.44408201137395586,0.99,45,0.7582081771137761,ElasticNet,Apul
FUN_011863_55685,39,5539274,100,5-fold,0.5357570990624764,0.1979639517051498,0.7179196855183748,0.16376198491750987,4.0097158014880305,0.1,99,0.7179196855183748,ElasticNet,Apul
FUN_037566_174411,39,5539274,100,5-fold,0.523599843000032,0.3070033585264373,0.7202764948832978,0.15158303113391688,0.5791727095917552,0.7,94,0.7202764948832978,ElasticNet,Apul
FUN_023198_103663,39,5539274,100,5-fold,-1.604290894913598,3.571749882800738,-1.143598972246623,2.829356296473145,5.836213297579446,0.1,99,-1.143598972246623,ElasticNet,Apul
FUN_035839_165864,39,5539274,100,5-fold,0.417749406650049,0.1000850397457456,0.09752978350510341,0.4520037651738754,0.8298074798698178,0.5,98,0.417749406650049,RF,Apul
FUN_038267_179678,39,5539274,100,5-fold,0.3474689500847902,0.4184361825271737,0.22048103823848644,0.5055228607341274,4.149347136842784,0.1,96,0.3474689500847902,RF,Apul
FUN_001532_8307,39,5539274,100,5-fold,-1.9931137085940158,4.860243279079913,-1.097215688093718,2.8545933713632423,10.69778840262533,0.99,30,-1.097215688093718,ElasticNet,Apul
FUN_032018_145413,39,5539274,100,5-fold,0.6455269123991709,0.04174590392472866,0.7765913779358942,0.08972032666770888,3.4571937544399525,0.99,47,0.7765913779358942,ElasticNet,Apul
FUN_033223_152082,39,5539274,100,5-fold,0.18411172823787242,0.4469766393324309,0.017624668587381032,0.9082080158977791,9.098846286356046,0.99,36,0.18411172823787242,RF,Apul
FUN_032003_145333,39,5539274,100,5-fold,0.6155800568782448,0.18352403642729084,0.7132458343816547,0.06462566007942609,1.001349456769653,0.7,94,0.7132458343816547,ElasticNet,Apul
FUN_043325_204830,39,5539274,100,5-fold,-4.506284060206019,9.747633143315715,-8.911219143650685,18.766310421501426,0.5804173542299058,0.7,96,-4.506284060206019,RF,Apul
FUN_004131_18050,39,5539274,100,5-fold,0.20841991932992684,0.5761857509156731,0.583961012267224,0.20593400542387072,0.7175419504748548,0.99,46,0.583961012267224,ElasticNet,Apul
FUN_022219_96629,39,5539274,100,5-fold,-5.218359621723281,10.930059628424342,-5.678275457815765,11.792192802437194,10.152251476498899,0.1,100,-5.218359621723281,RF,Apul
FUN_008991_44630,39,5539274,100,5-fold,0.35368494528375954,0.5365170097291379,0.6146435054701203,0.24045044123358766,4.189120049068073,0.1,100,0.6146435054701203,ElasticNet,Apul
FUN_036850_170205,39,5539274,100,5-fold,0.5118646815706572,0.1067952984269632,0.5783385294143899,0.08995002437458377,0.6343842410050935,0.7,89,0.5783385294143899,ElasticNet,Apul
FUN_001204_6052,39,5539274,100,5-fold,0.3541035631344037,0.39286153454301337,0.6133523812428325,0.31220972448214035,4.900015223474818,0.99,37,0.6133523812428325,ElasticNet,Apul
FUN_023699_106818,39,5539274,100,5-fold,-0.793781479515679,2.4250673444659117,-0.4260472380242395,1.8928413218912503,0.8624726981724509,0.5,95,-0.4260472380242395,ElasticNet,Apul
FUN_012311_59219,39,5539274,100,5-fold,-3.4384311347004712,4.346620810859335,-2.7838570248322805,4.192068608244587,22.643793613506368,0.1,96,-2.7838570248322805,ElasticNet,Apul
FUN_038474_181423,39,5539274,100,5-fold,0.5428485905947081,0.18894918484915083,0.7563250506395482,0.09601966317594816,2.4541244512848968,0.5,93,0.7563250506395482,ElasticNet,Apul
FUN_038245_179553,39,5539274,100,5-fold,0.597276795299637,0.14736509702978728,0.6452781910758589,0.13908695312104585,4.2117817732229,0.1,98,0.6452781910758589,ElasticNet,Apul
FUN_006833_32630,39,5539274,100,5-fold,-0.8697503186251245,1.5532531279749113,-0.5296286067885536,1.426651620364969,1.419455030405227,0.99,46,-0.5296286067885536,ElasticNet,Apul
FUN_026303_121202,39,5539274,100,5-fold,0.20343209562259154,0.3128171471567316,0.2688450309998672,0.7710264036827256,4.012202410450753,0.1,95,0.2688450309998672,ElasticNet,Apul
FUN_040206_188968,39,5539274,100,5-fold,0.5178607328229687,0.2077061424074382,0.7229618003611695,0.09061728492406529,3.383730360751756,0.95,66,0.7229618003611695,ElasticNet,Apul
FUN_033951_155026,39,5539274,100,5-fold,0.41185394564846795,0.12338051718685135,0.6020496936410094,0.16528353001282406,8.671783406855905,0.95,47,0.6020496936410094,ElasticNet,Apul
FUN_023934_107496,39,5539274,100,5-fold,0.6957301538653339,0.13964320887989726,0.8024904740455658,0.07328070978535949,1.2502112215017651,0.5,99,0.8024904740455658,ElasticNet,Apul
FUN_010940_52172,39,5539274,100,5-fold,-1.5977761941768123,3.758305909079356,-1.4166473888619966,3.7699681831227814,8.915689351782934,0.99,42,-1.4166473888619966,ElasticNet,Apul
