exon_id,n_samples,n_cpgs_tested,n_cpgs_selected,cv_method,rf_r2_cv,rf_r2_std,enet_r2_cv,enet_r2_std,enet_alpha,enet_l1_ratio,n_nonzero_coefs,best_r2_cv,best_model,species
gene-Peve_00018194_95534,37,3851023,100,5-fold,0.08244652139044736,0.8737741173604286,0.40104651524897844,0.2712875157981727,0.40479236448317035,0.5,94,0.40104651524897844,ElasticNet,Peve
gene-Peve_00006233_32631,37,3851023,100,5-fold,0.7705191540775866,0.0665075185594722,0.8767532074139769,0.09147291398912459,0.7289957345586484,0.9,70,0.8767532074139769,ElasticNet,Peve
gene-Peve_00023171_120461,37,3851023,100,5-fold,-0.3149543947681872,0.9847554505436594,0.39546861933227107,0.12207738637774575,9.571792011047133,0.99,23,0.39546861933227107,ElasticNet,Peve
gene-Peve_00033394_173787,37,3851023,100,5-fold,0.4008750743453634,0.2869453577951425,0.6216837855844985,0.13443690210382103,4.519388613649922,0.99,29,0.6216837855844985,ElasticNet,Peve
gene-Peve_00000469_2823,37,3851023,100,5-fold,0.21187242039992352,0.6349942355557456,0.46731708493536467,0.137006629617981,1.6658806412168394,0.1,98,0.46731708493536467,ElasticNet,Peve
gene-Peve_00004167_22148,37,3851023,100,5-fold,0.6853901398492875,0.09946448663666552,0.7331717215478172,0.152746076095008,1.5113752713515278,0.99,31,0.7331717215478172,ElasticNet,Peve
gene-Peve_00019327_101498,37,3851023,100,5-fold,0.5862399910147874,0.12626728868460693,0.7577755844874885,0.10039909839804616,1.969715936626056,0.1,100,0.7577755844874885,ElasticNet,Peve
gene-Peve_00006721_35681,37,3851023,100,5-fold,0.36516162431930754,0.5785249470373911,0.4814457370242147,0.489700128819471,1.9574149730509356,0.1,98,0.4814457370242147,ElasticNet,Peve
gene-Peve_00033063_171820,37,3851023,100,5-fold,-9.11055935486134,17.295753852209,-2.2288267645814934,4.434849929961828,35.121229579203536,0.99,14,-2.2288267645814934,ElasticNet,Peve
gene-Peve_00018080_94967,37,3851023,100,5-fold,-5.502373514361586,11.795484230451777,-3.0150140292047736,6.730091632799109,7.254783662505609,0.9,38,-3.0150140292047736,ElasticNet,Peve
gene-Peve_00027843_145517,37,3851023,100,5-fold,0.7355590553480291,0.09465131000259853,0.8144311803065045,0.09232273884498575,1.9871892173567829,0.1,100,0.8144311803065045,ElasticNet,Peve
gene-Peve_00017103_89899,37,3851023,100,5-fold,0.6568250140550755,0.13128051093332047,0.7241832162133212,0.09456847782209879,0.6363627193185335,0.5,95,0.7241832162133212,ElasticNet,Peve
gene-Peve_00016735_88334,37,3851023,100,5-fold,0.7201429122844043,0.07305900422217153,0.7886510831002485,0.1180588521166605,1.728589222770178,0.1,100,0.7886510831002485,ElasticNet,Peve
gene-Peve_00016735_88341,37,3851023,100,5-fold,0.625905660044132,0.11174504603968168,0.7702930610218119,0.18675298877013646,0.8582272852932454,0.5,91,0.7702930610218119,ElasticNet,Peve
gene-Peve_00007810_41629,37,3851023,100,5-fold,0.3982967699662824,0.15593733544661528,0.7385437291815252,0.13644361708292965,1.7742480456190228,0.1,93,0.7385437291815252,ElasticNet,Peve
gene-Peve_00024725_129237,37,3851023,100,5-fold,-2.560334662442422,5.0509089689101785,0.01201480097345855,0.9599652960415513,0.3931481670062298,0.5,86,0.01201480097345855,ElasticNet,Peve
gene-Peve_00033063_171824,37,3851023,100,5-fold,-7.243395423521896,14.070587481506909,-0.08453506704582328,0.8933758330060202,0.2913229617666288,0.7,85,-0.08453506704582328,ElasticNet,Peve
gene-Peve_00004282_22828,37,3851023,100,5-fold,0.44819819924473103,0.12711026371815043,0.6666465069492211,0.3236580573850907,0.3679700402177688,0.5,92,0.6666465069492211,ElasticNet,Peve
gene-Peve_00043990_228508,37,3851023,100,5-fold,0.6973049117254316,0.14920320852160585,0.7655680137717399,0.13087740371259476,0.20143705957697672,0.9,75,0.7655680137717399,ElasticNet,Peve
gene-Peve_00030739_160358,37,3851023,100,5-fold,0.7669270830417199,0.20555902258124636,0.7041999898468108,0.10414045016602395,0.5860980317357317,0.5,89,0.7669270830417199,RF,Peve
gene-Peve_00026925_140201,37,3851023,100,5-fold,-0.05155232337332334,0.41929965502440136,0.33006691331537585,0.34863010381092085,1.5440483464378145,0.99,33,0.33006691331537585,ElasticNet,Peve
gene-Peve_00043575_226367,37,3851023,100,5-fold,0.35635260495376,0.44973138352214803,0.5777221737479931,0.1955229402360557,1.732250561090831,0.1,100,0.5777221737479931,ElasticNet,Peve
gene-Peve_00026728_139213,37,3851023,100,5-fold,0.672427176210725,0.09974058493373976,0.5261179642724674,0.2106667822294181,0.5504000026937365,0.5,94,0.672427176210725,RF,Peve
gene-Peve_00022623_117950,37,3851023,100,5-fold,0.1420759172690695,1.0054550363419625,0.5025122773430095,0.41632537377910295,0.40431763494673384,0.5,85,0.5025122773430095,ElasticNet,Peve
gene-Peve_00015112_79713,37,3851023,100,5-fold,0.6178083894860315,0.2700606327565703,0.6741119373216335,0.24087768516501348,7.57227854219256,0.1,96,0.6741119373216335,ElasticNet,Peve
gene-Peve_00015212_80138,37,3851023,100,5-fold,0.5760616876335922,0.18420554174255982,0.80273821903146,0.18933582709552446,0.36898116905837797,0.5,86,0.80273821903146,ElasticNet,Peve
gene-Peve_00025794_134610,37,3851023,100,5-fold,0.626222408421914,0.12788495286575866,0.7466486899863458,0.17105609085664233,0.3731919425685972,0.5,93,0.7466486899863458,ElasticNet,Peve
gene-Peve_00012132_63556,37,3851023,100,5-fold,0.5384601891331136,0.17385741365513904,0.7802299691175458,0.07517665945002129,0.39195685792921936,0.5,93,0.7802299691175458,ElasticNet,Peve
gene-Peve_00014321_75231,37,3851023,100,5-fold,0.6894946158496675,0.18645077427738738,0.7024281522314731,0.03961880436365813,2.49914207553746,0.99,43,0.7024281522314731,ElasticNet,Peve
gene-Peve_00044524_231553,37,3851023,100,5-fold,0.7226390611053519,0.10253640954423593,0.756050984942578,0.19198635514251042,1.4836833190771248,0.5,95,0.756050984942578,ElasticNet,Peve
gene-Peve_00014381_75562,37,3851023,100,5-fold,-0.015780916306621928,0.7899735596859205,0.4846490146502068,0.21562154980402304,1.8751899628710098,0.1,98,0.4846490146502068,ElasticNet,Peve
gene-Peve_00016216_85850,37,3851023,100,5-fold,0.3426914922516492,0.33203482463622414,0.6906289230419492,0.141500387643517,1.7931868477965094,0.1,100,0.6906289230419492,ElasticNet,Peve
gene-Peve_00015756_83475,37,3851023,100,5-fold,0.6602565141924058,0.22059101291087246,0.7382907817767961,0.2374550923842723,0.9463373729113596,0.5,88,0.7382907817767961,ElasticNet,Peve
gene-Peve_00006943_37009,37,3851023,100,5-fold,0.6932516507282,0.09203695219057828,0.7668539799277151,0.1340175260766544,0.7023992116393881,0.5,91,0.7668539799277151,ElasticNet,Peve
gene-Peve_00025081_130990,37,3851023,100,5-fold,0.6745170359172263,0.1525785313584374,0.7919161229664943,0.1760749572445204,0.8133173040647844,0.5,86,0.7919161229664943,ElasticNet,Peve
gene-Peve_00032978_171395,37,3851023,100,5-fold,-125.00460012356507,244.8354650049315,-7.3914948646255825,14.31868881689443,1.8973374882210448,0.95,30,-7.3914948646255825,ElasticNet,Peve
gene-Peve_00029762_155689,37,3851023,100,5-fold,-0.5913123662611535,2.0778631765123534,-1.4586272699728418,2.796657054505628,2.851866159884229,0.1,98,-0.5913123662611535,RF,Peve
gene-Peve_00032189_167377,37,3851023,100,5-fold,-0.7580044227179934,2.699933419011505,0.2439198034153794,0.7718930023085315,0.5243991951554873,0.7,80,0.2439198034153794,ElasticNet,Peve
gene-Peve_00021623_112778,37,3851023,100,5-fold,0.2505035981564555,0.3340427985900593,0.5599976238812746,0.15234381567280675,0.5510304199510129,0.5,92,0.5599976238812746,ElasticNet,Peve
gene-Peve_00044200_229669,37,3851023,100,5-fold,0.6583768354800515,0.18211668867545774,0.7670416286296854,0.1784386310720122,0.6371759368123879,0.99,36,0.7670416286296854,ElasticNet,Peve
gene-Peve_00039890_208041,37,3851023,100,5-fold,0.4378950466983273,0.2673063741098207,0.5991220650397999,0.24217390805910746,0.8541614280659839,0.95,62,0.5991220650397999,ElasticNet,Peve
gene-Peve_00040929_213639,37,3851023,100,5-fold,-0.07309495399879289,1.1242205218586994,-0.2944898624683413,0.9591661768930768,3.752906026228496,0.1,99,-0.07309495399879289,RF,Peve
gene-Peve_00032107_167095,37,3851023,100,5-fold,-28.053595733931633,56.95605867562056,-5.424968140604583,11.83603792859611,2.506600415527984,0.95,40,-5.424968140604583,ElasticNet,Peve
gene-Peve_00021383_111759,37,3851023,100,5-fold,0.628130250511204,0.30146840324148844,0.551397563219122,0.14471558445071145,2.086767072052302,0.1,98,0.628130250511204,RF,Peve
gene-Peve_00001172_6319,37,3851023,100,5-fold,0.609451339895461,0.1775758883347124,0.767428102013535,0.18581102415552656,0.3893968382364718,0.5,89,0.767428102013535,ElasticNet,Peve
gene-Peve_00043077_223910,37,3851023,100,5-fold,0.35622706409235516,0.2306849833809646,0.43441748630977806,0.3071521917940589,0.4643778058986312,0.5,79,0.43441748630977806,ElasticNet,Peve
gene-Peve_00006351_33685,37,3851023,100,5-fold,-300.85779703211267,598.0535198335701,-261.3916362791066,522.2189752712718,3.9766370827358775,0.1,98,-261.3916362791066,ElasticNet,Peve
gene-Peve_00001303_7100,37,3851023,100,5-fold,0.5276191442632282,0.20740095240106643,0.6593173281628644,0.20341200736590148,3.7634637590876765,0.9,52,0.6593173281628644,ElasticNet,Peve
gene-Peve_00005199_28366,37,3851023,100,5-fold,0.7656241849876066,0.14806452421369812,0.6577988464525524,0.2244207608342528,1.0741629364380514,0.5,83,0.7656241849876066,RF,Peve
gene-Peve_00003185_17127,37,3851023,100,5-fold,0.053703015365338724,0.8753725066912611,0.5656134677979352,0.19694446442094757,1.6135091166248576,0.5,90,0.5656134677979352,ElasticNet,Peve
gene-Peve_00020432_107100,37,3851023,100,5-fold,0.43308550333385076,0.10302882085055355,0.7067375204293047,0.16086057323412908,0.29072611774707513,0.7,81,0.7067375204293047,ElasticNet,Peve
gene-Peve_00026249_136867,37,3851023,100,5-fold,-0.3053822327860344,1.8475269633755453,0.5810502146421009,0.15873350761280283,0.38148616944194097,0.5,93,0.5810502146421009,ElasticNet,Peve
gene-Peve_00037021_192660,37,3851023,100,5-fold,-822.663368064343,1645.7631877768913,-49.15244353063996,98.83863642809112,0.23396053347058482,0.99,23,-49.15244353063996,ElasticNet,Peve
gene-Peve_00042911_223046,37,3851023,100,5-fold,0.6151849230890184,0.18705339161608545,0.7599772265180335,0.106525616441551,0.3669592778680891,0.5,94,0.7599772265180335,ElasticNet,Peve
gene-Peve_00002322_12998,37,3851023,100,5-fold,-0.3054801835331429,1.5057300166533765,0.46114846905145274,0.25375838804335776,1.745165796207815,0.1,99,0.46114846905145274,ElasticNet,Peve
gene-Peve_00039374_205352,37,3851023,100,5-fold,0.7570249094665649,0.1938889557955646,0.7040885726878153,0.19587203091844485,0.3798345589191327,0.5,96,0.7570249094665649,RF,Peve
gene-Peve_00033519_174458,37,3851023,100,5-fold,0.7017410148375426,0.10745770364965773,0.7632720127527362,0.11730191493112938,0.37603711114433647,0.5,92,0.7632720127527362,ElasticNet,Peve
gene-Peve_00041463_216299,37,3851023,100,5-fold,0.7499868161049704,0.12420735596160783,0.7905294722001205,0.18171301054036643,0.694595482308061,0.5,94,0.7905294722001205,ElasticNet,Peve
gene-Peve_00038072_197947,37,3851023,100,5-fold,0.358362330882238,0.30560339131529907,0.5986902287125526,0.23147085403744788,1.9368096661966183,0.1,100,0.5986902287125526,ElasticNet,Peve
gene-Peve_00017893_93918,37,3851023,100,5-fold,-1.4400733634292768,2.825087599393789,-0.0731089060633217,0.09042172218884015,0.2539871309279676,0.99,26,-0.0731089060633217,ElasticNet,Peve
gene-Peve_00014554_76702,37,3851023,100,5-fold,0.7229597656471397,0.15775728633689068,0.8189359569653678,0.14668309343533714,0.2894023741781648,0.7,87,0.8189359569653678,ElasticNet,Peve
gene-Peve_00030735_160339,37,3851023,100,5-fold,0.580310517125896,0.20663102897224622,0.5803767341745024,0.18373125741512428,0.6101743874835613,0.5,92,0.5803767341745024,ElasticNet,Peve
gene-Peve_00014631_77082,37,3851023,100,5-fold,0.6053189745724922,0.3051716859774365,0.7875472935942753,0.1509899205180472,1.799824475050249,0.1,99,0.7875472935942753,ElasticNet,Peve
gene-Peve_00007862_41942,37,3851023,100,5-fold,0.5831976855349393,0.11894475953083436,0.7061147395232806,0.15206349080589965,0.5485687665107046,0.5,85,0.7061147395232806,ElasticNet,Peve
gene-Peve_00018433_96669,37,3851023,100,5-fold,0.23895218820786995,0.5470550403293992,0.6732691368270448,0.09721375243849446,1.4667400527290944,0.5,91,0.6732691368270448,ElasticNet,Peve
gene-Peve_00039890_208042,37,3851023,100,5-fold,0.4171691088643539,0.24658953136347067,0.4968132312188474,0.1781663942997649,0.3539521967549828,0.5,90,0.4968132312188474,ElasticNet,Peve
gene-Peve_00000114_195,37,3851023,100,5-fold,0.362629853760246,0.7914386081898637,-0.4150704508971431,1.8552010749295393,0.5620004721573967,0.95,55,0.362629853760246,RF,Peve
gene-Peve_00042118_219446,37,3851023,100,5-fold,0.28472143424420115,0.6786996280644081,0.34665664376358185,0.8228132977677385,3.363369610549899,0.1,99,0.34665664376358185,ElasticNet,Peve
gene-Peve_00031447_163620,37,3851023,100,5-fold,0.5546516026950555,0.21139162376689616,0.672633399294092,0.25060503090975844,1.2073480568340436,0.95,45,0.672633399294092,ElasticNet,Peve
gene-Peve_00014631_77085,37,3851023,100,5-fold,0.471483226336953,0.1663968392739722,0.2825300142061332,0.5403125252227916,6.630856860723289,0.1,98,0.471483226336953,RF,Peve
gene-Peve_00026925_140198,37,3851023,100,5-fold,0.13675055195375974,0.8942048656761674,0.3066101742788753,0.510586090084683,0.7680242795122482,0.5,90,0.3066101742788753,ElasticNet,Peve
gene-Peve_00036958_192304,37,3851023,100,5-fold,0.5813536675164708,0.20350887222070316,0.7388634570257564,0.14251163577082177,0.39497248224107406,0.5,87,0.7388634570257564,ElasticNet,Peve
gene-Peve_00018856_98815,37,3851023,100,5-fold,0.609726617340035,0.16256458198826962,0.6215358062393678,0.11372847564386994,2.6064154476131556,0.5,69,0.6215358062393678,ElasticNet,Peve
gene-Peve_00016525_87357,37,3851023,100,5-fold,0.5867870133455592,0.17100676376936205,0.6237129642490016,0.10622675028704251,0.3773033403084582,0.5,95,0.6237129642490016,ElasticNet,Peve
gene-Peve_00036999_192561,37,3851023,100,5-fold,0.6658310893089243,0.08004543798138765,0.62178776248852,0.15765836403032957,1.7506848896848877,0.1,98,0.6658310893089243,RF,Peve
gene-Peve_00001166_6345,37,3851023,100,5-fold,0.7250997313106138,0.14868927690780667,0.7740409029077278,0.10772004584269142,0.39356189092776567,0.5,90,0.7740409029077278,ElasticNet,Peve
gene-Peve_00007173_38172,37,3851023,100,5-fold,0.7446105598705742,0.08792901865259244,0.8086504746953567,0.15409415596999096,0.46137027066335473,0.5,94,0.8086504746953567,ElasticNet,Peve
gene-Peve_00038425_200047,37,3851023,100,5-fold,0.6201196968822714,0.21274044641961914,0.6842209835072879,0.11318039940146365,0.40615380720513106,0.5,90,0.6842209835072879,ElasticNet,Peve
gene-Peve_00044394_230737,37,3851023,100,5-fold,0.4101297776444083,0.19410076251604372,0.5279699391362538,0.13435178653335483,3.2141852326327216,0.1,97,0.5279699391362538,ElasticNet,Peve
gene-Peve_00043837_227886,37,3851023,100,5-fold,0.7923229825498683,0.027978655757240813,0.8251452833683437,0.09424776159109778,1.0932283560305962,0.7,84,0.8251452833683437,ElasticNet,Peve
gene-Peve_00015262_80429,37,3851023,100,5-fold,0.08078212526716189,1.0327537307609749,-1.1497326406760418,1.9653325244952597,3.714424832012844,0.5,78,0.08078212526716189,RF,Peve
gene-Peve_00018953_99545,37,3851023,100,5-fold,-0.08718915233579987,0.8667044810364543,-0.42524682464566077,1.2629562918469888,13.111528860170129,0.95,26,-0.08718915233579987,RF,Peve
gene-Peve_00001455_7992,37,3851023,100,5-fold,0.3684186910449435,0.34675202815308886,0.6689213222485451,0.20054224853140046,1.0393770148209271,0.5,92,0.6689213222485451,ElasticNet,Peve
gene-Peve_00024216_126214,37,3851023,100,5-fold,0.5554512950160236,0.21252906181266315,0.8055699378105732,0.10592331541511513,0.376048881960986,0.5,91,0.8055699378105732,ElasticNet,Peve
gene-Peve_00034110_177784,37,3851023,100,5-fold,-1.2096660923798035,2.8758049358448763,-1.4900611534667225,3.667676003344651,6.306063228407209,0.1,98,-1.2096660923798035,RF,Peve
gene-Peve_00000776_4484,37,3851023,100,5-fold,-0.7091150364278734,1.6806151075114633,0.43130661233881745,0.32108470761215613,0.45260491655754825,0.99,42,0.43130661233881745,ElasticNet,Peve
gene-Peve_00005761_30803,37,3851023,100,5-fold,0.47772885668907594,0.6113642188159188,0.7465672863933984,0.07240342570560111,0.5585328662750423,0.5,96,0.7465672863933984,ElasticNet,Peve
gene-Peve_00039202_204594,37,3851023,100,5-fold,0.4179316776967725,0.5858554390153398,0.7057106823195818,0.1312783014792272,0.24286386502586307,0.7,89,0.7057106823195818,ElasticNet,Peve
gene-Peve_00036050_187377,37,3851023,100,5-fold,0.6890461871970888,0.04174102211059095,0.7724080237268411,0.15017459210716336,1.7502563395729878,0.1,98,0.7724080237268411,ElasticNet,Peve
gene-Peve_00037015_192637,37,3851023,100,5-fold,0.3995982157519965,0.7147242313036607,0.6410951245924907,0.10533382472096858,2.0327004727677456,0.1,100,0.6410951245924907,ElasticNet,Peve
gene-Peve_00029254_152692,37,3851023,100,5-fold,0.7095820923271561,0.23268684971582515,0.748436299397133,0.1382139093047009,0.4833122618021363,0.5,84,0.748436299397133,ElasticNet,Peve
gene-Peve_00018370_96422,37,3851023,100,5-fold,0.7115742031366363,0.1169665891603681,0.7799434515358736,0.19930542616150898,1.607695421979418,0.1,100,0.7799434515358736,ElasticNet,Peve
gene-Peve_00033462_174165,37,3851023,100,5-fold,0.7174334861920192,0.14023743550608336,0.8353723552193767,0.05273442077975936,0.8419857714775004,0.9,65,0.8353723552193767,ElasticNet,Peve
gene-Peve_00043837_227891,37,3851023,100,5-fold,0.680788399274326,0.13546456380324673,0.8018999468550536,0.073657795856819,0.7092912856147936,0.7,79,0.8018999468550536,ElasticNet,Peve
gene-Peve_00037180_193322,37,3851023,100,5-fold,0.6820440917319802,0.1392212095977338,0.6587970599232315,0.15153050466543577,0.5259426538984969,0.5,85,0.6820440917319802,RF,Peve
gene-Peve_00022610_117605,37,3851023,100,5-fold,0.6550737686566876,0.1484094445776308,0.6712515963579946,0.1327680634448668,0.3692791369576527,0.99,34,0.6712515963579946,ElasticNet,Peve
gene-Peve_00036465_189477,37,3851023,100,5-fold,-0.8557283753612639,2.598573668320888,-0.9014312529732221,2.371010028111361,1.6875815294369416,0.1,96,-0.8557283753612639,RF,Peve
gene-Peve_00037180_193328,37,3851023,100,5-fold,0.3645472175169176,0.21975992503462968,0.7323478514095856,0.23590537489387456,0.34561335029507734,0.5,90,0.7323478514095856,ElasticNet,Peve
gene-Peve_00015449_81654,37,3851023,100,5-fold,0.6127086742649915,0.26636971677353144,0.6791446798438173,0.07800364700743455,1.8290340315962808,0.1,98,0.6791446798438173,ElasticNet,Peve
gene-Peve_00014999_79036,37,3851023,100,5-fold,-0.013329152305088687,0.4925615125710082,0.2084708415459083,0.37883659099294803,2.0394214799293664,0.1,99,0.2084708415459083,ElasticNet,Peve
gene-Peve_00001446_7911,37,3851023,100,5-fold,-1.5854688623983388,1.5927529472867987,-1.4670540805619539,2.116607870940139,8.13576188128449,0.1,99,-1.4670540805619539,ElasticNet,Peve
gene-Peve_00028325_148128,37,3851023,100,5-fold,0.5244125622348932,0.20400582594298475,0.6706456721100263,0.1809116550270348,0.2842950249842921,0.7,84,0.6706456721100263,ElasticNet,Peve
gene-Peve_00014529_76543,37,3851023,100,5-fold,0.6625481656416459,0.0915407937267702,0.7084638371962432,0.16621261335220336,0.28132330152469254,0.7,86,0.7084638371962432,ElasticNet,Peve
gene-Peve_00024647_128610,37,3851023,100,5-fold,0.7955734918223034,0.08983618087194166,0.6969987722775044,0.20163366967749272,1.8425753274008523,0.1,99,0.7955734918223034,RF,Peve
gene-Peve_00006972_37161,37,3851023,100,5-fold,0.031886719405990416,0.9218334217596325,-0.23199196484931633,0.9996462476484693,7.555306037770579,0.1,96,0.031886719405990416,RF,Peve
gene-Peve_00033899_176685,37,3851023,100,5-fold,0.6843913107154906,0.1362401999330597,0.8017180608114527,0.12690103941447423,0.35667054268230475,0.5,95,0.8017180608114527,ElasticNet,Peve
gene-Peve_00010479_55796,37,3851023,100,5-fold,0.5479154450669169,0.19830834126021135,0.7125477335509915,0.14832722448510485,1.9962639240813074,0.1,99,0.7125477335509915,ElasticNet,Peve
gene-Peve_00012033_62942,37,3851023,100,5-fold,0.6855346615962065,0.10875190019743015,0.6611110161157507,0.22548555016735522,0.7495189528317359,0.5,92,0.6855346615962065,RF,Peve
gene-Peve_00006040_31934,37,3851023,100,5-fold,0.4162994085474315,0.1727332512308362,0.519042644488162,0.2089552338988321,2.2882863999785594,0.1,97,0.519042644488162,ElasticNet,Peve
gene-Peve_00044939_233691,37,3851023,100,5-fold,0.2906926793701282,0.5439788016367059,0.5288712359307587,0.4701153989807753,2.218316024733387,0.1,96,0.5288712359307587,ElasticNet,Peve
gene-Peve_00038936_202932,37,3851023,100,5-fold,0.27571802720865835,0.1481782981034224,0.22075231084172894,0.48379118974711177,0.7497238870261501,0.5,92,0.27571802720865835,RF,Peve
gene-Peve_00041794_218169,37,3851023,100,5-fold,0.5528828546626137,0.22629161013132512,0.643421481664048,0.1797808113616278,0.18905288174117618,0.99,46,0.643421481664048,ElasticNet,Peve
gene-Peve_00014631_77084,37,3851023,100,5-fold,0.6969993237938238,0.0672375957927198,0.7954143697174704,0.13062337512754985,0.9821539966695371,0.5,97,0.7954143697174704,ElasticNet,Peve
gene-Peve_00010643_56520,37,3851023,100,5-fold,0.6241104282593591,0.19869120829120251,0.7926903861418765,0.09735316807614719,0.4235621329191916,0.5,94,0.7926903861418765,ElasticNet,Peve
gene-Peve_00027749_144915,37,3851023,100,5-fold,-0.08893399338707071,1.3078452694392408,0.4868161873795492,0.2238006065475454,2.077236059861038,0.1,97,0.4868161873795492,ElasticNet,Peve
gene-Peve_00000103_929,37,3851023,100,5-fold,0.7375834532659085,0.0447567277293564,0.8254999338930717,0.04690181883447024,1.821217219744281,0.1,100,0.8254999338930717,ElasticNet,Peve
gene-Peve_00025197_131640,37,3851023,100,5-fold,0.6976462794221452,0.14037224117901495,0.6675389309339215,0.12164105468858792,0.40492743635681205,0.5,89,0.6976462794221452,RF,Peve
gene-Peve_00016480_87145,37,3851023,100,5-fold,0.4807539520626272,0.3688270843647134,0.7245216027378959,0.1781295623504194,0.37899965492210974,0.5,89,0.7245216027378959,ElasticNet,Peve
gene-Peve_00001172_6317,37,3851023,100,5-fold,0.38575560437894635,0.23985400616541291,0.6802405364010629,0.2469466736385946,0.42109961978578847,0.5,88,0.6802405364010629,ElasticNet,Peve
gene-Peve_00017893_93919,37,3851023,100,5-fold,-13939.828451521404,17128.640990609,-6838.71275844733,8301.056612337128,168.45668980046386,0.99,3,-6838.71275844733,ElasticNet,Peve
gene-Peve_00030377_158793,37,3851023,100,5-fold,0.6480939824719392,0.1436378003413922,0.7762465252858599,0.09774249435721277,0.2501881332272698,0.7,80,0.7762465252858599,ElasticNet,Peve
gene-Peve_00025698_134086,37,3851023,100,5-fold,0.37150775777019013,0.33336261355754326,0.5081085632588359,0.08533704553047272,0.4160471006542394,0.5,85,0.5081085632588359,ElasticNet,Peve
gene-Peve_00005576_29934,37,3851023,100,5-fold,0.6060443866247406,0.08884097693414784,0.6726062469422888,0.14882556588552304,3.518669390401912,0.99,27,0.6726062469422888,ElasticNet,Peve
gene-Peve_00007850_41854,37,3851023,100,5-fold,0.20599686010756918,0.5494960917776631,0.443344482960114,0.12851723917824814,2.262482344193288,0.1,97,0.443344482960114,ElasticNet,Peve
gene-Peve_00013876_73028,37,3851023,100,5-fold,0.7490321152452287,0.09716519049899282,0.7700030442283365,0.14226771841537397,1.0028749690851166,0.5,91,0.7700030442283365,ElasticNet,Peve
gene-Peve_00032018_166765,37,3851023,100,5-fold,0.6436853764955461,0.14821592329875213,0.3687165786540164,0.4934913270339607,6.982012534080008,0.1,99,0.6436853764955461,RF,Peve
gene-Peve_00004455_23884,37,3851023,100,5-fold,0.5019264241955597,0.20763285572273557,0.48925488378753157,0.2759301045942728,0.1986671532415531,0.95,62,0.5019264241955597,RF,Peve
gene-Peve_00025294_131951,37,3851023,100,5-fold,0.43227279196637747,0.23460525864827367,0.1459036594014355,0.6004697176878041,1.9254796068035145,0.1,99,0.43227279196637747,RF,Peve
gene-Peve_00017600_92559,37,3851023,100,5-fold,0.7506645303310417,0.13033158934807748,0.7439376094933469,0.07882498646789586,1.9321235673547186,0.1,99,0.7506645303310417,RF,Peve
gene-Peve_00003550_19177,37,3851023,100,5-fold,0.6150531800163836,0.1460316609377269,0.470463039242717,0.3436523661009572,1.0167294591720848,0.5,90,0.6150531800163836,RF,Peve
gene-Peve_00008636_45872,37,3851023,100,5-fold,0.22684829613788896,0.9628562564295072,0.5944228819853791,0.36630927058701473,0.4436933129076584,0.5,91,0.5944228819853791,ElasticNet,Peve
gene-Peve_00026632_138828,37,3851023,100,5-fold,0.7264755974048837,0.09599431782856456,0.7223261689193559,0.20735686739407283,0.6838990410434913,0.5,94,0.7264755974048837,RF,Peve
gene-Peve_00041707_217721,37,3851023,100,5-fold,-0.7819875088919568,2.2896552706280775,-0.5189822475527368,2.07232346596493,0.4470521984890269,0.5,93,-0.5189822475527368,ElasticNet,Peve
gene-Peve_00035899_186719,37,3851023,100,5-fold,-0.8201717619247992,2.5378091494198514,-0.37241157206434805,1.1814645226606317,8.171407929233155,0.5,49,-0.37241157206434805,ElasticNet,Peve
gene-Peve_00034309_178895,37,3851023,100,5-fold,-3303.0392245145836,5919.069532143129,-956.4323052068518,1228.9239545809824,181.80125339676758,0.99,5,-956.4323052068518,ElasticNet,Peve
gene-Peve_00011155_58781,37,3851023,100,5-fold,-298.5015411909121,590.4509409068723,-109.99415827588277,217.50344596858594,2.2501524256566166,0.1,100,-109.99415827588277,ElasticNet,Peve
gene-Peve_00028751_150512,37,3851023,100,5-fold,0.6631645960240364,0.17050085745069515,0.7463604760036785,0.1493715190283165,0.3656528046831892,0.5,96,0.7463604760036785,ElasticNet,Peve
gene-Peve_00003993_21355,37,3851023,100,5-fold,0.5138513841267192,0.2116619185670403,0.7196962046163309,0.11627682889523663,0.6755411812202011,0.5,89,0.7196962046163309,ElasticNet,Peve
gene-Peve_00033394_173790,37,3851023,100,5-fold,0.7252816501899243,0.11209611479475734,0.7385685191346192,0.15080831571475084,0.6030686304765158,0.5,93,0.7385685191346192,ElasticNet,Peve
gene-Peve_00006938_36977,37,3851023,100,5-fold,0.29901494481335494,0.4435070483604971,-0.27033178246597156,1.7378218753761725,0.3522989365432035,0.5,94,0.29901494481335494,RF,Peve
gene-Peve_00041493_216456,37,3851023,100,5-fold,0.5167160919986344,0.32890004987863836,0.6399935940104662,0.15205234892254252,1.935066040954893,0.1,95,0.6399935940104662,ElasticNet,Peve
gene-Peve_00013687_71938,37,3851023,100,5-fold,0.6930230400841538,0.1342302564202834,0.657702241510713,0.25715457505982325,0.36795079590583923,0.5,91,0.6930230400841538,RF,Peve
gene-Peve_00018721_97962,37,3851023,100,5-fold,0.3402851766216396,0.3487178704471428,0.3468974239636278,0.4665683811827222,2.5236475084345,0.1,97,0.3468974239636278,ElasticNet,Peve
