group_id,apul_mean,peve_mean,ptua_mean,mean_spread,top_species,top_mean
OG_13013,213.225,483.2631578947369,NA,270.03815789473686,Porites evermanni,483.2631578947369
OG_06922,284.775,552.0526315789474,306.71794871794873,267.2776315789474,Porites evermanni,552.0526315789474
OG_08717,293.625,26.473684210526315,32.743589743589745,267.1513157894737,Acropora pulchra,293.625
OG_05950,73.65,42.315789473684205,309.43589743589746,267.12010796221324,Pocillopora tuahiniensis,309.43589743589746
OG_08145,55.45,17.55263157894737,283.0769230769231,265.5242914979757,Pocillopora tuahiniensis,283.0769230769231
OG_17058,NA,713.9736842105264,449.9230769230769,264.05060728744945,Porites evermanni,713.9736842105264
OG_12165,619.2,355.7368421052632,NA,263.46315789473687,Acropora pulchra,619.2
OG_12785,440.4750000000001,177.26315789473688,NA,263.2118421052632,Acropora pulchra,440.4750000000001
OG_04209,2.275,61.76315789473685,264,261.725,Pocillopora tuahiniensis,264
OG_11831,674.825,417.2894736842105,NA,257.5355263157895,Acropora pulchra,674.825
OG_08497,428.45,172.26315789473682,177.3846153846154,256.18684210526317,Acropora pulchra,428.45
OG_15738,NA,43.131578947368425,298.8205128205128,255.68893387314438,Pocillopora tuahiniensis,298.8205128205128
OG_12683,321.175,66,NA,255.175,Acropora pulchra,321.175
OG_14276,733.775,NA,988.2564102564103,254.4814102564103,Pocillopora tuahiniensis,988.2564102564103
OG_01117,621.55,371.2368421052632,457.6153846153846,250.31315789473678,Acropora pulchra,621.55
OG_05304,104.525,9.052631578947368,257.8205128205128,248.76788124156545,Pocillopora tuahiniensis,257.8205128205128
OG_02176,198.15,89.39473684210526,337.69230769230774,248.29757085020248,Pocillopora tuahiniensis,337.69230769230774
OG_02219,508.55,260.2894736842106,452.1794871794872,248.26052631578943,Acropora pulchra,508.55
OG_14626,259.6,NA,11.58974358974359,248.01025641025643,Acropora pulchra,259.6
OG_15550,351.575,NA,105.17948717948718,246.3955128205128,Acropora pulchra,351.575
OG_05666,14.825,113.21052631578948,261.12820512820514,246.30320512820515,Pocillopora tuahiniensis,261.12820512820514
OG_14623,674.825,NA,431.9230769230769,242.90192307692314,Acropora pulchra,674.825
OG_03484,268,30.526315789473685,28.153846153846153,239.84615384615384,Acropora pulchra,268
OG_05568,288.275,49.78947368421053,140.84615384615384,238.48552631578946,Acropora pulchra,288.275
OG_12163,12.324999999999998,247.81578947368425,NA,235.49078947368426,Porites evermanni,247.81578947368425
OG_00030,134.7,97.36842105263159,328.33333333333337,230.96491228070178,Pocillopora tuahiniensis,328.33333333333337
OG_03268,267.475,64.34210526315789,36.94871794871794,230.52628205128207,Acropora pulchra,267.475
OG_00842,39.85,13.342105263157896,242.35897435897436,229.01686909581647,Pocillopora tuahiniensis,242.35897435897436
OG_11852,236.675,7.736842105263158,NA,228.93815789473686,Acropora pulchra,236.675
OG_01611,321,239.5,467.64102564102564,228.14102564102564,Pocillopora tuahiniensis,467.64102564102564
OG_14615,245.9,NA,19.12820512820513,226.77179487179487,Acropora pulchra,245.9
OG_04165,555.3,781.8947368421052,600.025641025641,226.59473684210525,Porites evermanni,781.8947368421052
OG_09986,272.725,46.94736842105263,238.05128205128207,225.7776315789474,Acropora pulchra,272.725
OG_01579,17.225,129.31578947368422,242.6153846153846,225.39038461538462,Pocillopora tuahiniensis,242.6153846153846
OG_13191,259.65,34.26315789473684,NA,225.38684210526313,Acropora pulchra,259.65
OG_14563,52.075,NA,277.025641025641,224.950641025641,Pocillopora tuahiniensis,277.025641025641
OG_02935,29.975,67.26315789473685,253.82051282051282,223.84551282051282,Pocillopora tuahiniensis,253.82051282051282
OG_17124,NA,35.763157894736835,258.84615384615387,223.08299595141705,Pocillopora tuahiniensis,258.84615384615387
OG_10812,107.825,328.6315789473685,NA,220.8065789473685,Porites evermanni,328.6315789473685
OG_18058,NA,86.42105263157895,307.1025641025641,220.68151147098513,Pocillopora tuahiniensis,307.1025641025641
OG_10818,264.45,45.526315789473685,NA,218.9236842105263,Acropora pulchra,264.45
OG_06775,138.875,116.89473684210526,334.8974358974359,218.00269905533065,Pocillopora tuahiniensis,334.8974358974359
OG_11870,113.67500000000001,324.07894736842104,NA,210.40394736842103,Porites evermanni,324.07894736842104
OG_11812,245.9,42.315789473684205,NA,203.58421052631581,Acropora pulchra,245.9
OG_06236,278.675,77.73684210526315,117.66666666666666,200.93815789473686,Acropora pulchra,278.675
OG_06875,82.6,20.342105263157897,219.10256410256412,198.76045883940623,Pocillopora tuahiniensis,219.10256410256412
OG_14588,456.45,NA,259.94871794871796,196.50128205128203,Acropora pulchra,456.45
OG_13481,10.9,206.73684210526318,NA,195.83684210526317,Porites evermanni,206.73684210526318
OG_09106,373.2,315.92105263157896,510.9230769230769,195.00202429149795,Pocillopora tuahiniensis,510.9230769230769
OG_15334,412.175,NA,223.5128205128205,188.66217948717951,Acropora pulchra,412.175
OG_08849,5.4,4.578947368421051,192.94871794871793,188.3697705802969,Pocillopora tuahiniensis,192.94871794871793
OG_11379,420.9750000000001,233.73684210526318,NA,187.2381578947369,Acropora pulchra,420.9750000000001
OG_04537,207.2,20.36842105263158,102.71794871794872,186.8315789473684,Acropora pulchra,207.2
OG_08259,134.15,53.71052631578947,236.43589743589743,182.72537112010795,Pocillopora tuahiniensis,236.43589743589743
OG_12320,182.05,1.6578947368421049,NA,180.3921052631579,Acropora pulchra,182.05
OG_15009,7.75,NA,186.94871794871796,179.19871794871796,Pocillopora tuahiniensis,186.94871794871796
OG_01384,57.35,97.39473684210526,236.43589743589743,179.08589743589744,Pocillopora tuahiniensis,236.43589743589743
OG_08663,96.75,17.07894736842105,194.35897435897436,177.28002699055332,Pocillopora tuahiniensis,194.35897435897436
OG_14094,370.525,NA,193.4871794871795,177.03782051282047,Acropora pulchra,370.525
OG_18057,NA,58.921052631578945,231.74358974358975,172.82253711201082,Pocillopora tuahiniensis,231.74358974358975
OG_02090,614.35,652.6578947368422,786.6923076923077,172.3423076923077,Pocillopora tuahiniensis,786.6923076923077
OG_10509,266.475,94.89473684210527,NA,171.58026315789476,Acropora pulchra,266.475
OG_11307,177.875,6.973684210526316,NA,170.90131578947367,Acropora pulchra,177.875
OG_06711,3.2249999999999996,6.710526315789474,168.4102564102564,165.18525641025641,Pocillopora tuahiniensis,168.4102564102564
OG_12050,78.75,241,NA,162.25,Porites evermanni,241
OG_16654,NA,60.73684210526316,222.94871794871796,162.2118758434548,Pocillopora tuahiniensis,222.94871794871796
OG_02408,183.325,22.789473684210527,34.74358974358974,160.53552631578947,Acropora pulchra,183.325
OG_11762,159.875,1.0263157894736836,NA,158.84868421052633,Acropora pulchra,159.875
OG_06955,338.55,303.9736842105263,460.0769230769231,156.1032388663968,Pocillopora tuahiniensis,460.0769230769231
OG_11984,164.17500000000004,319.94736842105266,NA,155.77236842105262,Porites evermanni,319.94736842105266
OG_13211,179.975,26.73684210526316,NA,153.23815789473684,Acropora pulchra,179.975
OG_12611,365.175,216.6052631578947,NA,148.5697368421053,Acropora pulchra,365.175
OG_05498,422.525,294.57894736842104,440.58974358974353,146.0107962213225,Pocillopora tuahiniensis,440.58974358974353
OG_00297,87.075,24.657894736842106,170.4102564102564,145.7523616734143,Pocillopora tuahiniensis,170.4102564102564
OG_11074,223.85000000000002,78.5,NA,145.35000000000002,Acropora pulchra,223.85000000000002
OG_17106,NA,193.68421052631575,336,142.31578947368425,Pocillopora tuahiniensis,336
OG_06373,25.25,7.921052631578948,149.64102564102564,141.71997300944668,Pocillopora tuahiniensis,149.64102564102564
OG_17285,NA,32.973684210526315,174.4871794871795,141.5134952766532,Pocillopora tuahiniensis,174.4871794871795
OG_10516,169.29999999999998,30.947368421052637,NA,138.35263157894735,Acropora pulchra,169.29999999999998
OG_10759,1.2000000000000004,138.05263157894734,NA,136.85263157894735,Porites evermanni,138.05263157894734
OG_10350,139.725,3.7894736842105265,NA,135.93552631578947,Acropora pulchra,139.725
OG_00305,250.525,115.34210526315788,160.46153846153845,135.18289473684212,Acropora pulchra,250.525
OG_10525,164.85000000000002,30.105263157894736,NA,134.74473684210528,Acropora pulchra,164.85000000000002
OG_08856,503.3,518.9736842105264,637.4871794871794,134.18717948717944,Pocillopora tuahiniensis,637.4871794871794
OG_07153,6.925000000000002,139.73684210526315,119.1025641025641,132.81184210526314,Porites evermanni,139.73684210526315
OG_16573,NA,93.57894736842107,225.5897435897436,132.01079622132252,Pocillopora tuahiniensis,225.5897435897436
OG_10584,144.65,13.657894736842103,NA,130.9921052631579,Acropora pulchra,144.65
OG_15815,NA,31.28947368421053,161.4871794871795,130.19770580296898,Pocillopora tuahiniensis,161.4871794871795
OG_16270,NA,25.210526315789473,155.02564102564102,129.81511470985154,Pocillopora tuahiniensis,155.02564102564102
OG_10480,253.55,124.81578947368422,NA,128.7342105263158,Acropora pulchra,253.55
OG_01727,141.075,92.92105263157893,13.179487179487179,127.8955128205128,Acropora pulchra,141.075
OG_17497,NA,3.342105263157895,130.5128205128205,127.1707152496626,Pocillopora tuahiniensis,130.5128205128205
OG_06158,138.55,67.39473684210526,192.15384615384613,124.75910931174087,Pocillopora tuahiniensis,192.15384615384613
OG_03289,94.925,11.947368421052632,134.28205128205127,122.33468286099864,Pocillopora tuahiniensis,134.28205128205127
OG_05010,143.7,22.263157894736835,35.23076923076923,121.43684210526315,Acropora pulchra,143.7
OG_09511,641.275,555.8684210526316,523.7435897435897,117.53141025641025,Acropora pulchra,641.275
OG_13465,310,192.78947368421052,NA,117.21052631578948,Acropora pulchra,310
OG_05819,45.975,21.605263157894733,137.66666666666669,116.06140350877195,Pocillopora tuahiniensis,137.66666666666669
OG_16944,NA,202.81578947368425,87.07692307692307,115.73886639676118,Porites evermanni,202.81578947368425
OG_05210,419.05,412.7368421052632,528.025641025641,115.28879892037781,Pocillopora tuahiniensis,528.025641025641
OG_16192,NA,187.73684210526318,302.33333333333337,114.59649122807019,Pocillopora tuahiniensis,302.33333333333337
OG_17045,NA,47.26315789473684,161.6923076923077,114.42914979757086,Pocillopora tuahiniensis,161.6923076923077
OG_01758,135.4,204,246.3846153846154,110.98461538461538,Pocillopora tuahiniensis,246.3846153846154
OG_11038,100.025,210.23684210526318,NA,110.21184210526317,Porites evermanni,210.23684210526318
OG_13153,139.4,30.73684210526316,NA,108.66315789473684,Acropora pulchra,139.4
OG_11794,237.6,128.94736842105263,NA,108.65263157894736,Acropora pulchra,237.6
OG_08528,75.02500000000002,114.71052631578948,6.384615384615384,108.32591093117409,Porites evermanni,114.71052631578948
OG_07330,117.42499999999998,9.763157894736842,70.76923076923077,107.66184210526313,Acropora pulchra,117.42499999999998
OG_16862,NA,26.05263157894737,133.12820512820514,107.07557354925777,Pocillopora tuahiniensis,133.12820512820514
OG_07252,84.2,191.10526315789474,126.97435897435898,106.90526315789474,Porites evermanni,191.10526315789474
OG_06908,5.575,2.657894736842106,108.76923076923077,106.11133603238866,Pocillopora tuahiniensis,108.76923076923077
OG_17098,NA,4.342105263157895,109.92307692307693,105.58097165991904,Pocillopora tuahiniensis,109.92307692307693
OG_04698,36.375,141.6578947368421,73.66666666666666,105.28289473684211,Porites evermanni,141.6578947368421
OG_04331,133.475,29.26315789473684,96.23076923076923,104.21184210526316,Acropora pulchra,133.475
OG_12031,211.25,314.2631578947368,NA,103.01315789473682,Porites evermanni,314.2631578947368
OG_12560,117.45,15.5,NA,101.95,Acropora pulchra,117.45
OG_12248,151.725,50.10526315789474,NA,101.61973684210525,Acropora pulchra,151.725
OG_15761,NA,6.18421052631579,105.7948717948718,99.610661268556,Pocillopora tuahiniensis,105.7948717948718
OG_14381,420.9750000000001,NA,520.3589743589743,99.38397435897417,Pocillopora tuahiniensis,520.3589743589743
OG_05637,54.400000000000006,131.0263157894737,32.3076923076923,98.7186234817814,Porites evermanni,131.0263157894737
OG_02149,47.775,146.18421052631578,97.10256410256412,98.40921052631577,Porites evermanni,146.18421052631578
OG_12496,113.825,17.73684210526316,NA,96.08815789473684,Acropora pulchra,113.825
OG_16539,NA,2.6842105263157903,98.28205128205128,95.59784075573549,Pocillopora tuahiniensis,98.28205128205128
OG_08077,104.85,31.97368421052632,127.12820512820512,95.15452091767881,Pocillopora tuahiniensis,127.12820512820512
OG_02148,233.97499999999997,139,166.66666666666666,94.97499999999997,Acropora pulchra,233.97499999999997
OG_00460,82.75,80.21052631578948,175.12820512820514,94.91767881241566,Pocillopora tuahiniensis,175.12820512820514
OG_12645,98.02500000000002,7.552631578947367,NA,90.47236842105265,Acropora pulchra,98.02500000000002
OG_08793,79.2,133.6315789473684,169.53846153846158,90.33846153846157,Pocillopora tuahiniensis,169.53846153846158
OG_11429,168.075,78.92105263157893,NA,89.15394736842106,Acropora pulchra,168.075
OG_14158,105.97499999999998,NA,16.94871794871795,89.02628205128204,Acropora pulchra,105.97499999999998
OG_14038,552.675,NA,640.7692307692307,88.09423076923076,Pocillopora tuahiniensis,640.7692307692307
OG_12125,140.44999999999996,52.47368421052632,NA,87.97631578947363,Acropora pulchra,140.44999999999996
OG_14674,145.75,NA,232.74358974358975,86.99358974358975,Pocillopora tuahiniensis,232.74358974358975
OG_10579,189.05,275.8157894736843,NA,86.76578947368426,Porites evermanni,275.8157894736843
OG_06616,110.25,133.1315789473684,46.38461538461539,86.74696356275302,Porites evermanni,133.1315789473684
OG_17533,NA,1.8157894736842106,88.3076923076923,86.4919028340081,Pocillopora tuahiniensis,88.3076923076923
OG_13214,0,85.71052631578948,NA,85.71052631578948,Porites evermanni,85.71052631578948
OG_01999,119.05,34.973684210526315,68.07692307692308,84.07631578947368,Acropora pulchra,119.05
OG_15682,NA,35.89473684210526,118.51282051282053,82.61808367071527,Pocillopora tuahiniensis,118.51282051282053
OG_11615,97.65,15.26315789473684,NA,82.38684210526317,Acropora pulchra,97.65
OG_18229,NA,15.710526315789473,97.64102564102564,81.93049932523616,Pocillopora tuahiniensis,97.64102564102564
OG_15816,NA,74.94736842105264,155.5897435897436,80.64237516869095,Pocillopora tuahiniensis,155.5897435897436
OG_15907,NA,16.52631578947368,97.1025641025641,80.57624831309042,Pocillopora tuahiniensis,97.1025641025641
OG_00632,30.925,2.157894736842105,82.33333333333333,80.17543859649122,Pocillopora tuahiniensis,82.33333333333333
OG_02186,83.02500000000002,4.552631578947367,49.07692307692307,78.47236842105265,Acropora pulchra,83.02500000000002
OG_14189,81.425,NA,3.2307692307692313,78.19423076923077,Acropora pulchra,81.425
OG_10937,82.225,4.526315789473683,NA,77.69868421052631,Acropora pulchra,82.225
OG_14514,874.525,NA,952.1025641025641,77.57756410256411,Pocillopora tuahiniensis,952.1025641025641
OG_03628,357.3,434.6578947368421,375.3076923076923,77.35789473684207,Porites evermanni,434.6578947368421
OG_16707,NA,178.31578947368422,101,77.31578947368422,Porites evermanni,178.31578947368422
OG_18325,NA,77.55263157894736,0.35897435897435903,77.19365721997299,Porites evermanni,77.55263157894736
OG_17157,NA,0.34210526315789475,77.3076923076923,76.96558704453442,Pocillopora tuahiniensis,77.3076923076923
OG_12166,254.15,330.3684210526315,NA,76.2184210526315,Porites evermanni,330.3684210526315
OG_08768,8.175,40.868421052631575,84.38461538461539,76.20961538461539,Pocillopora tuahiniensis,84.38461538461539
OG_14627,181.7,NA,256.5128205128205,74.81282051282051,Pocillopora tuahiniensis,256.5128205128205
OG_06247,59.125,30.5,103.43589743589743,72.93589743589743,Pocillopora tuahiniensis,103.43589743589743
OG_11291,18.025,90.55263157894736,NA,72.52763157894736,Porites evermanni,90.55263157894736
OG_16731,NA,0.6578947368421052,72.71794871794872,72.0600539811066,Pocillopora tuahiniensis,72.71794871794872
OG_06999,83.55,20.44736842105263,11.974358974358973,71.57564102564102,Acropora pulchra,83.55
OG_14100,7.375,NA,78.02564102564104,70.65064102564104,Pocillopora tuahiniensis,78.02564102564104
OG_18159,NA,1.7105263157894737,70.82051282051282,69.10998650472334,Pocillopora tuahiniensis,70.82051282051282
OG_11964,70.3,1.368421052631579,NA,68.93157894736842,Acropora pulchra,70.3
OG_11642,162.55,93.76315789473685,NA,68.78684210526316,Acropora pulchra,162.55
OG_13466,145.325,77.39473684210527,NA,67.93026315789471,Acropora pulchra,145.325
OG_17600,NA,97.65789473684211,165,67.34210526315789,Pocillopora tuahiniensis,165
OG_14066,160.175,NA,92.87179487179486,67.30320512820515,Acropora pulchra,160.175
OG_18262,NA,0.263157894736842,66.61538461538461,66.35222672064778,Pocillopora tuahiniensis,66.61538461538461
OG_15375,29.400000000000006,NA,94.28205128205128,64.88205128205128,Pocillopora tuahiniensis,94.28205128205128
OG_02070,75.17500000000001,12.105263157894733,10.512820512820515,64.6621794871795,Acropora pulchra,75.17500000000001
OG_14547,566.3,NA,501.7179487179487,64.58205128205128,Acropora pulchra,566.3
OG_18275,NA,365.3421052631579,429.9230769230769,64.58097165991899,Pocillopora tuahiniensis,429.9230769230769
OG_10815,50.474999999999994,111.8157894736842,NA,61.34078947368421,Porites evermanni,111.8157894736842
OG_14322,62.825,NA,3.487179487179487,59.337820512820514,Acropora pulchra,62.825
OG_11957,145.025,86.1842105263158,NA,58.84078947368421,Acropora pulchra,145.025
OG_07822,24.524999999999995,7.710526315789474,66.38461538461539,58.674089068825914,Pocillopora tuahiniensis,66.38461538461539
OG_16844,NA,0.07894736842105261,57.53846153846153,57.45951417004048,Pocillopora tuahiniensis,57.53846153846153
OG_18258,NA,67.21052631578948,9.846153846153847,57.36437246963563,Porites evermanni,67.21052631578948
OG_11245,115.775,59.34210526315788,NA,56.43289473684212,Acropora pulchra,115.775
OG_14710,140.7,NA,196.82051282051282,56.12051282051283,Pocillopora tuahiniensis,196.82051282051282
OG_16544,NA,5.289473684210526,60.64102564102564,55.351551956815115,Pocillopora tuahiniensis,60.64102564102564
OG_17739,NA,191.9736842105263,137.5897435897436,54.38394062078271,Porites evermanni,191.9736842105263
OG_14942,82.975,NA,136.6153846153846,53.64038461538462,Pocillopora tuahiniensis,136.6153846153846
OG_12371,78,24.421052631578945,NA,53.578947368421055,Acropora pulchra,78
OG_14500,62.975,NA,116.51282051282053,53.537820512820524,Pocillopora tuahiniensis,116.51282051282053
OG_11296,62.825,9.342105263157894,NA,53.48289473684211,Acropora pulchra,62.825
OG_04756,16.95,69,20.153846153846153,52.05,Porites evermanni,69
OG_04467,3.3250000000000006,0.868421052631579,50.717948717948715,49.84952766531713,Pocillopora tuahiniensis,50.717948717948715
OG_16158,NA,36.210526315789465,85.97435897435898,49.76383265856951,Pocillopora tuahiniensis,85.97435897435898
OG_14804,76.5,NA,26.74358974358974,49.75641025641026,Acropora pulchra,76.5
OG_03850,2.475,51.76315789473684,36.15384615384615,49.28815789473684,Porites evermanni,51.76315789473684
OG_12242,112.625,161.15789473684214,NA,48.53289473684214,Porites evermanni,161.15789473684214
OG_07265,12.425,54.57894736842106,6.102564102564102,48.47638326585696,Porites evermanni,54.57894736842106
OG_17849,NA,3.289473684210526,49.43589743589744,46.14642375168691,Pocillopora tuahiniensis,49.43589743589744
OG_15374,9.425000000000002,NA,55.38461538461539,45.95961538461538,Pocillopora tuahiniensis,55.38461538461539
OG_10109,202.9,240.18421052631575,248.53846153846155,45.63846153846154,Pocillopora tuahiniensis,248.53846153846155
OG_15086,103.625,NA,149.25641025641025,45.63141025641025,Pocillopora tuahiniensis,149.25641025641025
OG_15906,NA,2.6578947368421053,48.07692307692307,45.41902834008097,Pocillopora tuahiniensis,48.07692307692307
OG_14540,655.9,NA,610.6153846153846,45.284615384615336,Acropora pulchra,655.9
OG_11420,58.025000000000006,15.552631578947368,NA,42.472368421052636,Acropora pulchra,58.025000000000006
OG_10355,45.85,4.052631578947367,NA,41.79736842105263,Acropora pulchra,45.85
OG_03857,42.925,26.368421052631582,68.07692307692308,41.7085020242915,Pocillopora tuahiniensis,68.07692307692308
OG_10367,154.825,196.1578947368421,NA,41.33289473684212,Porites evermanni,196.1578947368421
OG_17591,NA,41.52631578947367,0.7692307692307693,40.757085020242904,Porites evermanni,41.52631578947367
OG_18078,NA,66.36842105263159,27.512820512820515,38.85560053981108,Porites evermanni,66.36842105263159
OG_06954,91.35,52.55263157894737,77.46153846153847,38.797368421052624,Acropora pulchra,91.35
OG_15060,52.125,NA,13.923076923076923,38.20192307692308,Acropora pulchra,52.125
OG_12612,247.025,209.6315789473684,NA,37.393421052631595,Acropora pulchra,247.025
OG_18224,NA,1.6842105263157896,38.717948717948715,37.03373819163293,Pocillopora tuahiniensis,38.717948717948715
OG_15796,NA,41.78947368421053,4.820512820512821,36.9689608636977,Porites evermanni,41.78947368421053
OG_10251,NA,38.10526315789474,1.717948717948718,36.387314439946024,Porites evermanni,38.10526315789474
OG_12927,48.8,12.86842105263158,NA,35.931578947368415,Acropora pulchra,48.8
OG_16586,NA,8.842105263157896,44.205128205128204,35.36302294197031,Pocillopora tuahiniensis,44.205128205128204
OG_05303,35.075,0,6.410256410256411,35.075,Acropora pulchra,35.075
OG_17222,NA,37.94736842105263,3.2307692307692313,34.7165991902834,Porites evermanni,37.94736842105263
OG_14612,53.1,NA,87.71794871794872,34.617948717948714,Pocillopora tuahiniensis,87.71794871794872
OG_10936,114.075,80.02631578947368,NA,34.04868421052632,Acropora pulchra,114.075
OG_17800,NA,43.947368421052644,10.333333333333334,33.61403508771931,Porites evermanni,43.947368421052644
OG_17012,NA,0.6578947368421049,33.82051282051282,33.162618083670715,Pocillopora tuahiniensis,33.82051282051282
OG_17479,NA,40.60526315789474,7.487179487179486,33.11808367071525,Porites evermanni,40.60526315789474
OG_10814,23.525000000000002,56.52631578947368,NA,33.00131578947368,Porites evermanni,56.52631578947368
OG_16585,NA,12.131578947368421,45.02564102564103,32.89406207827261,Pocillopora tuahiniensis,45.02564102564103
OG_12990,103.675,71.15789473684211,NA,32.51710526315789,Acropora pulchra,103.675
OG_07821,9.75,13.552631578947368,42,32.25,Pocillopora tuahiniensis,42
OG_11365,53.525,21.5,NA,32.025,Acropora pulchra,53.525
OG_11019,22.9,54.815789473684205,NA,31.915789473684207,Porites evermanni,54.815789473684205
OG_18263,NA,2.3157894736842106,33.82051282051282,31.504723346828605,Pocillopora tuahiniensis,33.82051282051282
OG_16485,NA,5.026315789473683,36.48717948717948,31.460863697705797,Pocillopora tuahiniensis,36.48717948717948
OG_13016,104.875,73.6842105263158,NA,31.190789473684205,Acropora pulchra,104.875
OG_13916,43.8,NA,13.512820512820513,30.287179487179486,Acropora pulchra,43.8
OG_06655,33.6,7.921052631578945,38.128205128205124,30.20715249662618,Pocillopora tuahiniensis,38.128205128205124
OG_11907,32.6,2.421052631578947,NA,30.178947368421056,Acropora pulchra,32.6
OG_17245,NA,31.394736842105267,1.564102564102564,29.8306342780027,Porites evermanni,31.394736842105267
OG_10938,82.5,111.6842105263158,NA,29.184210526315795,Porites evermanni,111.6842105263158
OG_01568,0,28.94736842105263,25.948717948717945,28.94736842105263,Porites evermanni,28.94736842105263
OG_14140,5.975,NA,34.23076923076923,28.255769230769232,Pocillopora tuahiniensis,34.23076923076923
OG_13334,57.675,85.73684210526316,NA,28.061842105263167,Porites evermanni,85.73684210526316
OG_15831,NA,136.5263157894737,109.33333333333334,27.192982456140356,Porites evermanni,136.5263157894737
OG_00298,14.95,17.5,41.94871794871795,26.99871794871795,Pocillopora tuahiniensis,41.94871794871795
OG_03856,9.1,4.473684210526316,31.435897435897438,26.962213225371123,Pocillopora tuahiniensis,31.435897435897438
OG_16548,NA,146.81578947368422,173.2051282051282,26.389338731443985,Pocillopora tuahiniensis,173.2051282051282
OG_11653,27.425,53.63157894736842,NA,26.206578947368417,Porites evermanni,53.63157894736842
OG_09638,26.15,0,1.9487179487179487,26.15,Acropora pulchra,26.15
OG_12844,27.175,1.131578947368421,NA,26.04342105263158,Acropora pulchra,27.175
OG_00514,35.225,50.13157894736842,60.51282051282051,25.28782051282051,Pocillopora tuahiniensis,60.51282051282051
OG_12046,86.575,61.39473684210526,NA,25.180263157894743,Acropora pulchra,86.575
OG_11234,29.475,4.86842105263158,NA,24.606578947368423,Acropora pulchra,29.475
OG_01748,23.225,31.86842105263158,47.35897435897436,24.133974358974356,Pocillopora tuahiniensis,47.35897435897436
OG_05717,26.025,21.44736842105263,2.128205128205128,23.89679487179487,Acropora pulchra,26.025
OG_10758,67.85,44.1578947368421,NA,23.69210526315789,Acropora pulchra,67.85
OG_16359,NA,28.63157894736841,5.461538461538462,23.17004048582995,Porites evermanni,28.63157894736841
OG_17596,NA,24.736842105263158,1.8205128205128203,22.916329284750336,Porites evermanni,24.736842105263158
OG_11380,8.45,30.815789473684205,NA,22.365789473684206,Porites evermanni,30.815789473684205
OG_01414,29.575,9.473684210526315,7.256410256410257,22.31858974358974,Acropora pulchra,29.575
OG_07531,41.625,19.315789473684212,24.25641025641026,22.309210526315788,Acropora pulchra,41.625
OG_14711,4.775,NA,27.051282051282055,22.276282051282053,Pocillopora tuahiniensis,27.051282051282055
OG_10522,5.95,28.05263157894737,NA,22.10263157894737,Porites evermanni,28.05263157894737
OG_16980,NA,49.815789473684205,71.76923076923079,21.953441295546583,Pocillopora tuahiniensis,71.76923076923079
OG_02924,22.05,0.23684210526315794,3.1025641025641026,21.813157894736843,Acropora pulchra,22.05
OG_15087,27.725,NA,5.923076923076923,21.801923076923078,Acropora pulchra,27.725
OG_13026,14.15,35.26315789473684,NA,21.113157894736844,Porites evermanni,35.26315789473684
OG_17027,NA,1,22.025641025641026,21.025641025641026,Pocillopora tuahiniensis,22.025641025641026
OG_16307,NA,11.078947368421053,31.97435897435897,20.895411605937916,Pocillopora tuahiniensis,31.97435897435897
OG_16122,NA,21.842105263157897,1.8461538461538458,19.99595141700405,Porites evermanni,21.842105263157897
OG_02619,11.975,14.263157894736842,31.82051282051282,19.845512820512823,Pocillopora tuahiniensis,31.82051282051282
OG_13190,159.625,140.07894736842104,NA,19.54605263157896,Acropora pulchra,159.625
OG_13154,22.350000000000005,3.236842105263158,NA,19.113157894736847,Acropora pulchra,22.350000000000005
OG_14279,19,NA,38.05128205128206,19.051282051282058,Pocillopora tuahiniensis,38.05128205128206
OG_11900,25.9,7.18421052631579,NA,18.715789473684207,Acropora pulchra,25.9
OG_14380,90.25,NA,108.92307692307693,18.673076923076934,Pocillopora tuahiniensis,108.92307692307693
OG_10838,18.625,0,NA,18.625,Acropora pulchra,18.625
OG_15021,9.95,NA,28.512820512820515,18.562820512820515,Pocillopora tuahiniensis,28.512820512820515
OG_17841,NA,40.3421052631579,21.82051282051282,18.521592442645076,Porites evermanni,40.3421052631579
OG_12518,342.25,360.7105263157894,NA,18.460526315789423,Porites evermanni,360.7105263157894
OG_18118,NA,232.34210526315786,250.74358974358975,18.40148448043189,Pocillopora tuahiniensis,250.74358974358975
OG_11017,5.7,23.92105263157895,NA,18.22105263157895,Porites evermanni,23.92105263157895
OG_15551,47.5,NA,30.33333333333332,17.16666666666668,Acropora pulchra,47.5
OG_11360,28.85,11.868421052631579,NA,16.981578947368423,Acropora pulchra,28.85
OG_11084,52.19999999999999,35.6578947368421,NA,16.542105263157886,Acropora pulchra,52.19999999999999
OG_16289,NA,13.894736842105265,30.384615384615383,16.48987854251012,Pocillopora tuahiniensis,30.384615384615383
OG_14994,0.575,NA,16.923076923076923,16.348076923076924,Pocillopora tuahiniensis,16.923076923076923
OG_00378,27.775,11.447368421052634,24.15384615384615,16.327631578947365,Acropora pulchra,27.775
OG_12646,19.475000000000005,3.2894736842105257,NA,16.18552631578948,Acropora pulchra,19.475000000000005
OG_15920,NA,0.28947368421052627,16.461538461538467,16.17206477732794,Pocillopora tuahiniensis,16.461538461538467
OG_15020,2.675,NA,18.769230769230766,16.094230769230766,Pocillopora tuahiniensis,18.769230769230766
OG_00176,18.8,9.657894736842106,25.641025641025642,15.983130904183536,Pocillopora tuahiniensis,25.641025641025642
