group_id,species_code,species,mean_count,median_count,sd_count,n_samples
OG_04537,apul,Acropora pulchra,207.2,186.5,127.84750531545234,40
OG_04537,peve,Porites evermanni,20.36842105263158,13,30.736386617564694,38
OG_04537,ptua,Pocillopora tuahiniensis,102.71794871794872,74,99.48524056571586,39
OG_04538,apul,Acropora pulchra,1324.1,842.5,1348.0166399338184,40
OG_04538,peve,Porites evermanni,507.94736842105266,426,442.555169708965,38
OG_04538,ptua,Pocillopora tuahiniensis,325.79487179487177,283,206.52987288540626,39
OG_04547,apul,Acropora pulchra,503.775,366.5,410.4282621035415,40
OG_04547,peve,Porites evermanni,1144.3684210526317,887.5,625.3260520786339,38
OG_04547,ptua,Pocillopora tuahiniensis,1200.3589743589744,910,952.7127607985492,39
OG_04560,apul,Acropora pulchra,15388.85,14371,8192.527381705842,40
OG_04560,peve,Porites evermanni,9434.815789473683,7476,8163.7045275902765,38
OG_04560,ptua,Pocillopora tuahiniensis,27845.846153846152,22726,17391.19726295077,39
OG_04651,apul,Acropora pulchra,900.225,549,1059.7100592215706,40
OG_04651,peve,Porites evermanni,146.65789473684214,109,137.95852810366296,38
OG_04651,ptua,Pocillopora tuahiniensis,1423.948717948718,1174,1109.7235537384963,39
OG_04694,apul,Acropora pulchra,432.225,423,263.8325505762883,40
OG_04694,peve,Porites evermanni,323.8157894736842,291.5,159.47055226985256,38
OG_04694,ptua,Pocillopora tuahiniensis,694,732,314.04148234202904,39
OG_04698,apul,Acropora pulchra,36.375,28,33.74541754265614,40
OG_04698,peve,Porites evermanni,141.6578947368421,137.5,87.86023185374613,38
OG_04698,ptua,Pocillopora tuahiniensis,73.66666666666666,66,58.62832678624204,39
OG_04723,apul,Acropora pulchra,626.375,551.5,357.73594957088756,40
OG_04723,peve,Porites evermanni,188.92105263157896,151.5,114.9576612024283,38
OG_04723,ptua,Pocillopora tuahiniensis,991.0512820512821,997,543.2267602856273,39
OG_04756,apul,Acropora pulchra,16.95,13,18.061078708165915,40
OG_04756,peve,Porites evermanni,69,56,57.111555133175365,38
OG_04756,ptua,Pocillopora tuahiniensis,20.153846153846153,16,18.42129554495709,39
OG_04789,apul,Acropora pulchra,1595.225,1397,739.8867372607506,40
OG_04789,peve,Porites evermanni,913.7894736842105,695,583.3335311250767,38
OG_04789,ptua,Pocillopora tuahiniensis,867.1538461538462,905,319.42452682923545,39
OG_04799,apul,Acropora pulchra,619.85,547,282.06405437281575,40
OG_04799,peve,Porites evermanni,2456.710526315789,1819.5,2184.7022545343066,38
OG_04799,ptua,Pocillopora tuahiniensis,566.7179487179487,592,303.8859679410535,39
OG_05010,apul,Acropora pulchra,143.7,109,160.15556539878696,40
OG_05010,peve,Porites evermanni,22.263157894736835,15,28.087396625846946,38
OG_05010,ptua,Pocillopora tuahiniensis,35.23076923076923,23,40.99066744777115,39
OG_05087,apul,Acropora pulchra,506.325,419.5,322.8277612931367,40
OG_05087,peve,Porites evermanni,84.39473684210526,51,89.91904451307906,38
OG_05087,ptua,Pocillopora tuahiniensis,598.7435897435897,542,413.0011289616734,39
OG_05121,apul,Acropora pulchra,6128.4,5362.5,3771.276127621687,40
OG_05121,peve,Porites evermanni,2264.421052631579,1761.5,1557.4533029584418,38
OG_05121,ptua,Pocillopora tuahiniensis,7008.717948717948,7048,2894.5821982738894,39
OG_05210,apul,Acropora pulchra,419.05,316,284.06183418584345,40
OG_05210,peve,Porites evermanni,412.7368421052632,379.5,178.1828220267988,38
OG_05210,ptua,Pocillopora tuahiniensis,528.025641025641,521,252.72072032805482,39
OG_05228,apul,Acropora pulchra,1.3500000000000003,0,3.01747049780577,40
OG_05228,peve,Porites evermanni,9.105263157894736,6.5,10.916858952479677,38
OG_05228,ptua,Pocillopora tuahiniensis,7.974358974358973,0,33.41248362630758,39
OG_05250,apul,Acropora pulchra,298.95,244.5,202.94636780471876,40
OG_05250,peve,Porites evermanni,1.263157894736842,0,2.152110347395881,38
OG_05250,ptua,Pocillopora tuahiniensis,1.230769230769231,0,2.757397118007627,39
OG_05303,apul,Acropora pulchra,35.075,17,42.61057260159616,40
OG_05303,peve,Porites evermanni,0,0,0,38
OG_05303,ptua,Pocillopora tuahiniensis,6.410256410256411,4,8.716946437582461,39
OG_05304,apul,Acropora pulchra,104.525,59.5,116.26869576710928,40
OG_05304,peve,Porites evermanni,9.052631578947368,6,11.042785019900213,38
OG_05304,ptua,Pocillopora tuahiniensis,257.8205128205128,242,179.8723043826943,39
OG_05308,apul,Acropora pulchra,655.425,637.5,179.89838834243383,40
OG_05308,peve,Porites evermanni,242.65789473684214,187.5,179.665797300912,38
OG_05308,ptua,Pocillopora tuahiniensis,420.71794871794873,392,213.95916343249743,39
OG_05366,apul,Acropora pulchra,534.875,442.5,372.5932812130785,40
OG_05366,peve,Porites evermanni,383.6052631578947,291,367.4213679049874,38
OG_05366,ptua,Pocillopora tuahiniensis,1371,1364,637.7439677653193,39
OG_05367,apul,Acropora pulchra,1977.025,1923.5,736.1805271736979,40
OG_05367,peve,Porites evermanni,1965.4473684210527,1721.5,1201.0575902066012,38
OG_05367,ptua,Pocillopora tuahiniensis,1610.871794871795,1368,914.5908541524594,39
OG_05498,apul,Acropora pulchra,422.525,353,288.63036316101875,40
OG_05498,peve,Porites evermanni,294.57894736842104,232.5,250.0547649831011,38
OG_05498,ptua,Pocillopora tuahiniensis,440.58974358974353,353,330.9284958502697,39
OG_05514,apul,Acropora pulchra,623.2749999999999,491.5,441.56382861777735,40
OG_05514,peve,Porites evermanni,1821.2894736842104,1750.5,1127.4318318913467,38
OG_05514,ptua,Pocillopora tuahiniensis,1264.3333333333335,1148,782.4233049124848,39
OG_05568,apul,Acropora pulchra,288.275,277,105.60132757032642,40
OG_05568,peve,Porites evermanni,49.78947368421053,47,26.892335786238974,38
OG_05568,ptua,Pocillopora tuahiniensis,140.84615384615384,132,57.704573594864925,39
OG_05637,apul,Acropora pulchra,54.400000000000006,9.5,150.7862810871817,40
OG_05637,peve,Porites evermanni,131.0263157894737,61.5,197.9922857959582,38
OG_05637,ptua,Pocillopora tuahiniensis,32.3076923076923,22,36.790411970450485,39
OG_05666,apul,Acropora pulchra,14.825,8.5,25.477881307075673,40
OG_05666,peve,Porites evermanni,113.21052631578948,101.5,73.75128323015055,38
OG_05666,ptua,Pocillopora tuahiniensis,261.12820512820514,256,143.95872571626757,39
OG_05713,apul,Acropora pulchra,488.3,432,262.55824262290986,40
OG_05713,peve,Porites evermanni,162.55263157894737,121.5,121.84387382007442,38
OG_05713,ptua,Pocillopora tuahiniensis,432.64102564102564,415,212.7462643842347,39
OG_05717,apul,Acropora pulchra,26.025,15,31.412464862184066,40
OG_05717,peve,Porites evermanni,21.44736842105263,14,26.92301072319249,38
OG_05717,ptua,Pocillopora tuahiniensis,2.128205128205128,0,4.39604778947425,39
OG_05718,apul,Acropora pulchra,842.075,746,402.6361459502127,40
OG_05718,peve,Porites evermanni,1307.7105263157896,789,1697.6675876815757,38
OG_05718,ptua,Pocillopora tuahiniensis,1847.6923076923076,1274,1501.0333835806193,39
OG_05749,apul,Acropora pulchra,867.225,749.5,445.75993812353465,40
OG_05749,peve,Porites evermanni,2296.5,1710.5,1631.6811054031757,38
OG_05749,ptua,Pocillopora tuahiniensis,470.2307692307692,357,389.74475193377395,39
OG_05819,apul,Acropora pulchra,45.975,35,44.21015517404141,40
OG_05819,peve,Porites evermanni,21.605263157894733,13.5,22.745999914073646,38
OG_05819,ptua,Pocillopora tuahiniensis,137.66666666666669,106,109.9684962861573,39
OG_05856,apul,Acropora pulchra,568.175,506,286.3623209260496,40
OG_05856,peve,Porites evermanni,254.34210526315786,204.5,185.8452242281761,38
OG_05856,ptua,Pocillopora tuahiniensis,481.6923076923077,475,207.64077708314497,39
OG_05874,apul,Acropora pulchra,12015.625,11373,6814.675286910275,40
OG_05874,peve,Porites evermanni,6150.5,5205.5,5301.8783247326855,38
OG_05874,ptua,Pocillopora tuahiniensis,18225.615384615383,14726,10775.318047853096,39
OG_05875,apul,Acropora pulchra,9766.5,8651.5,4854.952396185854,40
OG_05875,peve,Porites evermanni,2487.789473684211,1847.5,2423.810738284105,38
OG_05875,ptua,Pocillopora tuahiniensis,6951.5641025641025,5957,4081.8567098478716,39
OG_05950,apul,Acropora pulchra,73.65,55.5,56.88384476168778,40
OG_05950,peve,Porites evermanni,42.315789473684205,34,29.469274207772052,38
OG_05950,ptua,Pocillopora tuahiniensis,309.43589743589746,201,287.94122160349934,39
OG_05952,apul,Acropora pulchra,261.80000000000007,171.5,223.56542093064712,40
OG_05952,peve,Porites evermanni,149.97368421052633,130.5,95.74727061020063,38
OG_05952,ptua,Pocillopora tuahiniensis,467,345,522.3780139646808,39
OG_06004,apul,Acropora pulchra,818.575,775,430.9944307748934,40
OG_06004,peve,Porites evermanni,721.2631578947369,644.5,352.44617639381903,38
OG_06004,ptua,Pocillopora tuahiniensis,1294.051282051282,1411,804.4468497937263,39
OG_06101,apul,Acropora pulchra,73.4,55.5,74.74085142540773,40
OG_06101,peve,Porites evermanni,221.07894736842104,160,202.2408761285423,38
OG_06101,ptua,Pocillopora tuahiniensis,4331.820512820512,3180,4793.655543208812,39
OG_06119,apul,Acropora pulchra,6607.125,6183.5,4217.784794618847,40
OG_06119,peve,Porites evermanni,406.6052631578947,351,235.4905793116223,38
OG_06119,ptua,Pocillopora tuahiniensis,8902.897435897436,8737,3071.8035058703645,39
OG_06152,apul,Acropora pulchra,2719.425,2560.5,1348.0068836372213,40
OG_06152,peve,Porites evermanni,1686.9210526315787,1336,1333.4122936849703,38
OG_06152,ptua,Pocillopora tuahiniensis,8994.71794871795,8555,4464.714854740788,39
OG_06158,apul,Acropora pulchra,138.55,104,111.5620903353823,40
OG_06158,peve,Porites evermanni,67.39473684210526,51.5,57.78830868090142,38
OG_06158,ptua,Pocillopora tuahiniensis,192.15384615384613,124,213.2869994386781,39
OG_06181,apul,Acropora pulchra,5187.75,4396.5,2640.8992325361937,40
OG_06181,peve,Porites evermanni,4934.157894736842,4698.5,3004.102029129915,38
OG_06181,ptua,Pocillopora tuahiniensis,4610.128205128205,4727,2251.3328470917095,39
OG_06198,apul,Acropora pulchra,1135.675,903,782.0160135910393,40
OG_06198,peve,Porites evermanni,832.7105263157895,734,469.6813127663029,38
OG_06198,ptua,Pocillopora tuahiniensis,2360.923076923077,2049,1518.6153732337436,39
OG_06234,apul,Acropora pulchra,61.27500000000001,21,123.89304475418118,40
OG_06234,peve,Porites evermanni,2,0,3.5640851144021104,38
OG_06234,ptua,Pocillopora tuahiniensis,440.71794871794873,279,429.2171545057319,39
OG_06236,apul,Acropora pulchra,278.675,266.5,156.4530547267561,40
OG_06236,peve,Porites evermanni,77.73684210526315,56.5,61.913926395037095,38
OG_06236,ptua,Pocillopora tuahiniensis,117.66666666666666,90,101.99802199664497,39
OG_06247,apul,Acropora pulchra,59.125,45,50.38018917727941,40
OG_06247,peve,Porites evermanni,30.5,25,23.775697335383956,38
OG_06247,ptua,Pocillopora tuahiniensis,103.43589743589743,104,61.58511220972112,39
OG_06279,apul,Acropora pulchra,828.7999999999998,459.5,949.3783715188022,40
OG_06279,peve,Porites evermanni,1387.657894736842,987,1080.7606749681495,38
OG_06279,ptua,Pocillopora tuahiniensis,5281.153846153848,4155,5018.451567326643,39
OG_06373,apul,Acropora pulchra,25.25,17.5,27.403677462368776,40
OG_06373,peve,Porites evermanni,7.921052631578948,4.5,11.662788083860864,38
OG_06373,ptua,Pocillopora tuahiniensis,149.64102564102564,90,135.70371890716984,39
OG_06384,apul,Acropora pulchra,331.25,265,267.31741911836303,40
OG_06384,peve,Porites evermanni,177.92105263157896,162,122.70275698546871,38
OG_06384,ptua,Pocillopora tuahiniensis,1202.7435897435898,1019,771.8013010568785,39
OG_06430,apul,Acropora pulchra,1012.2250000000001,952,564.6000848115689,40
OG_06430,peve,Porites evermanni,245.0263157894737,207,158.7223458513206,38
OG_06430,ptua,Pocillopora tuahiniensis,1763.102564102564,1702,759.2455325370462,39
OG_06592,apul,Acropora pulchra,264.725,178.5,259.87817535460925,40
OG_06592,peve,Porites evermanni,600.5263157894736,561,364.5133547282581,38
OG_06592,ptua,Pocillopora tuahiniensis,956.3333333333334,662,920.1165925357768,39
OG_06599,apul,Acropora pulchra,260.7,199.5,251.61205384684106,40
OG_06599,peve,Porites evermanni,731.7631578947369,703,338.59578342312585,38
OG_06599,ptua,Pocillopora tuahiniensis,1540.3846153846155,1624,1002.8885548460983,39
OG_06607,apul,Acropora pulchra,509.35,482,225.42740601935557,40
OG_06607,peve,Porites evermanni,250.28947368421052,223.5,119.63794659129005,38
OG_06607,ptua,Pocillopora tuahiniensis,108.64102564102564,90,73.71370192543553,39
OG_06610,apul,Acropora pulchra,166.5,133.5,115.22775662762812,40
OG_06610,peve,Porites evermanni,52.315789473684205,42,29.472942482030454,38
OG_06610,ptua,Pocillopora tuahiniensis,444.8205128205128,452,248.8051310812574,39
OG_06616,apul,Acropora pulchra,110.25,68,92.7402631560662,40
OG_06616,peve,Porites evermanni,133.1315789473684,122,120.75330470608058,38
OG_06616,ptua,Pocillopora tuahiniensis,46.38461538461539,38,40.152089402680026,39
OG_06655,apul,Acropora pulchra,33.6,9.5,70.785990211739,40
OG_06655,peve,Porites evermanni,7.921052631578945,0,15.311860054267719,38
OG_06655,ptua,Pocillopora tuahiniensis,38.128205128205124,32,32.876306847892984,39
OG_06670,apul,Acropora pulchra,1819.75,1401,1366.5395703878821,40
OG_06670,peve,Porites evermanni,691.2894736842106,493,545.4878257067797,38
OG_06670,ptua,Pocillopora tuahiniensis,1103.3076923076924,1019,680.1289797897143,39
OG_06711,apul,Acropora pulchra,3.2249999999999996,0,6.700507060797329,40
OG_06711,peve,Porites evermanni,6.710526315789474,4.5,9.238310055874829,38
OG_06711,ptua,Pocillopora tuahiniensis,168.4102564102564,170,90.19415255544939,39
OG_06712,apul,Acropora pulchra,5.825,3,8.248970409724645,40
OG_06712,peve,Porites evermanni,252.3684210526316,220.5,169.19562019962825,38
OG_06712,ptua,Pocillopora tuahiniensis,555.2051282051282,464,333.31312759272026,39
OG_06717,apul,Acropora pulchra,625.95,551.5,313.6496453050761,40
OG_06717,peve,Porites evermanni,720.2631578947369,624,427.01811368697844,38
OG_06717,ptua,Pocillopora tuahiniensis,447.2564102564103,429,325.94952127339224,39
OG_06719,apul,Acropora pulchra,302.575,242,212.59844024562312,40
OG_06719,peve,Porites evermanni,452.7631578947369,377,375.35219023482796,38
OG_06719,ptua,Pocillopora tuahiniensis,926.3846153846155,766,731.7347669960538,39
OG_06754,apul,Acropora pulchra,250.07499999999996,200.5,171.87732469290344,40
OG_06754,peve,Porites evermanni,749.0526315789474,654.5,474.78546776232844,38
OG_06754,ptua,Pocillopora tuahiniensis,585.6923076923077,432,424.3479303494984,39
OG_06775,apul,Acropora pulchra,138.875,123.5,60.1988957646405,40
OG_06775,peve,Porites evermanni,116.89473684210526,101,70.57133231364894,38
OG_06775,ptua,Pocillopora tuahiniensis,334.8974358974359,323,196.5188881871282,39
OG_06875,apul,Acropora pulchra,82.6,71,76.00263153338837,40
OG_06875,peve,Porites evermanni,20.342105263157897,19,13.265024761928117,38
OG_06875,ptua,Pocillopora tuahiniensis,219.10256410256412,209,121.13906642493573,39
OG_06908,apul,Acropora pulchra,5.575,0,8.445564759242814,40
OG_06908,peve,Porites evermanni,2.657894736842106,0,9.768333603743557,38
OG_06908,ptua,Pocillopora tuahiniensis,108.76923076923077,85,82.63663694259456,39
OG_06922,apul,Acropora pulchra,284.775,172.5,226.58948393685276,40
OG_06922,peve,Porites evermanni,552.0526315789474,467.5,400.54597518403665,38
OG_06922,ptua,Pocillopora tuahiniensis,306.71794871794873,244,242.07664605265532,39
OG_06931,apul,Acropora pulchra,227.625,236.5,168.76849376343765,40
OG_06931,peve,Porites evermanni,154.10526315789474,146.5,66.47649024530612,38
OG_06931,ptua,Pocillopora tuahiniensis,885.1794871794872,909,597.0221221236222,39
OG_06954,apul,Acropora pulchra,91.35,75.5,55.0522129786456,40
OG_06954,peve,Porites evermanni,52.55263157894737,46,36.45782262732461,38
OG_06954,ptua,Pocillopora tuahiniensis,77.46153846153847,64,59.572974336145585,39
OG_06955,apul,Acropora pulchra,338.55,317.5,213.6027885633783,40
OG_06955,peve,Porites evermanni,303.9736842105263,279.5,116.11212820282587,38
OG_06955,ptua,Pocillopora tuahiniensis,460.0769230769231,396,269.48033661449654,39
OG_06998,apul,Acropora pulchra,3730.9249999999997,1860,4395.527548557535,40
OG_06998,peve,Porites evermanni,6496.9473684210525,5519.5,5339.680964998364,38
OG_06998,ptua,Pocillopora tuahiniensis,2571.897435897435,1378,4004.895693463136,39
OG_06999,apul,Acropora pulchra,83.55,85.5,51.26399746310695,40
OG_06999,peve,Porites evermanni,20.44736842105263,8,30.58854879218609,38
OG_06999,ptua,Pocillopora tuahiniensis,11.974358974358973,7,13.540363012095547,39
OG_07000,apul,Acropora pulchra,3251.0500000000006,2603.5,2346.1716656322023,40
OG_07000,peve,Porites evermanni,2319.421052631579,1841.5,1982.9303408950366,38
OG_07000,ptua,Pocillopora tuahiniensis,1616.5641025641028,1262,1394.7221529539927,39
OG_07042,apul,Acropora pulchra,283.625,250.5,171.94448828410304,40
OG_07042,peve,Porites evermanni,114.84210526315789,96.5,58.0370460979227,38
OG_07042,ptua,Pocillopora tuahiniensis,396.1794871794872,390,199.83162277999944,39
OG_07150,apul,Acropora pulchra,261.075,198,241.1738799800165,40
OG_07150,peve,Porites evermanni,94.73684210526315,64,107.03237302911987,38
OG_07150,ptua,Pocillopora tuahiniensis,385.4102564102564,290,335.07310419548105,39
OG_07153,apul,Acropora pulchra,6.925000000000002,0,12.081746138021176,40
OG_07153,peve,Porites evermanni,139.73684210526315,94,119.77200959176595,38
OG_07153,ptua,Pocillopora tuahiniensis,119.1025641025641,106,88.75210742399152,39
OG_07183,apul,Acropora pulchra,174.5,172.5,96.62085563474245,40
OG_07183,peve,Porites evermanni,161.94736842105266,101,164.7799429162488,38
OG_07183,ptua,Pocillopora tuahiniensis,931.2564102564103,878,617.3137357236517,39
OG_07252,apul,Acropora pulchra,84.2,67.5,74.73515631711486,40
OG_07252,peve,Porites evermanni,191.10526315789474,148.5,166.429075791605,38
OG_07252,ptua,Pocillopora tuahiniensis,126.97435897435898,120,76.65283569427166,39
OG_07265,apul,Acropora pulchra,12.425,8,13.018502611913943,40
OG_07265,peve,Porites evermanni,54.57894736842106,0,155.76274952440514,38
OG_07265,ptua,Pocillopora tuahiniensis,6.102564102564102,0,12.96106491684528,39
OG_07330,apul,Acropora pulchra,117.42499999999998,112.5,52.58784470061889,40
OG_07330,peve,Porites evermanni,9.763157894736842,7.5,9.219351593915555,38
OG_07330,ptua,Pocillopora tuahiniensis,70.76923076923077,56,55.404950158124784,39
OG_07331,apul,Acropora pulchra,252.275,181.5,194.54509562250402,40
OG_07331,peve,Porites evermanni,671.3684210526314,511,631.9427540380722,38
OG_07331,ptua,Pocillopora tuahiniensis,30.615384615384617,18,38.09241904452863,39
OG_07389,apul,Acropora pulchra,833.025,741,527.9567041057973,40
OG_07389,peve,Porites evermanni,212.05263157894737,178.5,161.34384088922522,38
OG_07389,ptua,Pocillopora tuahiniensis,186.25641025641025,143,153.76309836353317,39
OG_07394,apul,Acropora pulchra,748.2249999999999,444,813.2617293249546,40
OG_07394,peve,Porites evermanni,53.236842105263165,30.5,67.05400574951116,38
OG_07394,ptua,Pocillopora tuahiniensis,1452.948717948718,1444,1042.483975611236,39
OG_07404,apul,Acropora pulchra,462.7,419,396.0027324433054,40
OG_07404,peve,Porites evermanni,733.4736842105264,653,357.2936362881456,38
OG_07404,ptua,Pocillopora tuahiniensis,1121.6923076923076,1179,737.7985445280387,39
OG_07508,apul,Acropora pulchra,1076.075,1110.5,531.8252261352842,40
OG_07508,peve,Porites evermanni,53.94736842105264,47,42.32049364169579,38
OG_07508,ptua,Pocillopora tuahiniensis,339.1794871794872,311,173.7391983457831,39
OG_07531,apul,Acropora pulchra,41.625,30.5,42.17161975571383,40
OG_07531,peve,Porites evermanni,19.315789473684212,11,24.490599700379136,38
OG_07531,ptua,Pocillopora tuahiniensis,24.25641025641026,22,17.804076926245894,39
OG_07620,apul,Acropora pulchra,576.325,534,306.0703277235814,40
OG_07620,peve,Porites evermanni,910.3157894736842,683,852.6783590946111,38
OG_07620,ptua,Pocillopora tuahiniensis,353.025641025641,350,189.34353173384798,39
OG_07641,apul,Acropora pulchra,1324.2,1181.5,863.9823181951389,40
OG_07641,peve,Porites evermanni,2830.710526315789,2198,1858.9837082270974,38
OG_07641,ptua,Pocillopora tuahiniensis,2880.205128205128,2374,2188.888292447816,39
OG_07772,apul,Acropora pulchra,278.6,210.5,228.16130146714073,40
OG_07772,peve,Porites evermanni,3.894736842105263,0,8.063228089678079,38
OG_07772,ptua,Pocillopora tuahiniensis,50.82051282051282,40,34.353328035264866,39
OG_07807,apul,Acropora pulchra,962.3499999999999,826,725.4698053410208,40
OG_07807,peve,Porites evermanni,753.9736842105262,533.5,831.6165464743011,38
OG_07807,ptua,Pocillopora tuahiniensis,597.8461538461538,555,319.3115570181326,39
OG_07821,apul,Acropora pulchra,9.75,7,12.444234583090049,40
OG_07821,peve,Porites evermanni,13.552631578947368,11,9.705661118774412,38
OG_07821,ptua,Pocillopora tuahiniensis,42,37,33.75765020507827,39
OG_07822,apul,Acropora pulchra,24.524999999999995,9,38.260904261031186,40
OG_07822,peve,Porites evermanni,7.710526315789474,6,9.328560894594279,38
OG_07822,ptua,Pocillopora tuahiniensis,66.38461538461539,64,51.83710080861887,39
OG_07836,apul,Acropora pulchra,1629.6,1537,1201.9738211236825,40
OG_07836,peve,Porites evermanni,2248,1990.5,1786.2288525028123,38
OG_07836,ptua,Pocillopora tuahiniensis,581.1025641025642,401,608.3567510697975,39
OG_07892,apul,Acropora pulchra,1151.775,1157.5,528.2417127142479,40
OG_07892,peve,Porites evermanni,279.47368421052636,216.5,196.71061704018425,38
OG_07892,ptua,Pocillopora tuahiniensis,415.0769230769231,402,234.82394128540156,39
OG_07958,apul,Acropora pulchra,102.35,64,123.28381888958504,40
OG_07958,peve,Porites evermanni,54.65789473684211,39,57.303495632154046,38
OG_07958,ptua,Pocillopora tuahiniensis,903.3333333333333,901,452.19088501564033,39
OG_08077,apul,Acropora pulchra,104.85,93,75.57999667528372,40
OG_08077,peve,Porites evermanni,31.97368421052632,26,26.884625207471842,38
OG_08077,ptua,Pocillopora tuahiniensis,127.12820512820512,130,59.425397497587575,39
OG_08083,apul,Acropora pulchra,53.7,39.5,52.738931272778665,40
OG_08083,peve,Porites evermanni,38.078947368421055,28.5,34.188176855454834,38
OG_08083,ptua,Pocillopora tuahiniensis,453.6153846153846,349,344.29283859013606,39
OG_08096,apul,Acropora pulchra,8.850000000000003,3,17.982256211653155,40
OG_08096,peve,Porites evermanni,177.6315789473684,169,137.96051551325394,38
OG_08096,ptua,Pocillopora tuahiniensis,1484.5384615384617,1318,987.3621648282927,39
OG_08143,apul,Acropora pulchra,315.3500000000001,241,251.7901598859348,40
OG_08143,peve,Porites evermanni,572.3421052631579,473.5,422.01935886913157,38
OG_08143,ptua,Pocillopora tuahiniensis,693.3846153846154,612,449.7293698135296,39
OG_08144,apul,Acropora pulchra,94.65,72,76.8146453717632,40
OG_08144,peve,Porites evermanni,514.578947368421,372,384.5395724604312,38
OG_08144,ptua,Pocillopora tuahiniensis,305.8205128205128,289,210.61899646853868,39
OG_08145,apul,Acropora pulchra,55.45,51,36.36985931601422,40
OG_08145,peve,Porites evermanni,17.55263157894737,11.5,16.583445617943823,38
OG_08145,ptua,Pocillopora tuahiniensis,283.0769230769231,255,188.77951280115462,39
OG_08192,apul,Acropora pulchra,53.3,38.5,41.421659142939276,40
OG_08192,peve,Porites evermanni,55.44736842105264,42.5,51.467490325983384,38
OG_08192,ptua,Pocillopora tuahiniensis,60.74358974358974,64,41.86049384168044,39
OG_08259,apul,Acropora pulchra,134.15,92,120.03088277819514,40
OG_08259,peve,Porites evermanni,53.71052631578947,47.5,26.544106990662186,38
OG_08259,ptua,Pocillopora tuahiniensis,236.43589743589743,201,150.64087564238662,39
OG_08271,apul,Acropora pulchra,359.925,318,276.1742656367534,40
OG_08271,peve,Porites evermanni,253.42105263157896,234,137.61317339104536,38
OG_08271,ptua,Pocillopora tuahiniensis,1615.2820512820513,1538,803.2407369596435,39
OG_08331,apul,Acropora pulchra,21.225,14.5,23.643167278821995,40
OG_08331,peve,Porites evermanni,81.73684210526315,62.5,62.55146387576731,38
OG_08331,ptua,Pocillopora tuahiniensis,453.61538461538464,454,249.4121103910486,39
OG_08347,apul,Acropora pulchra,2081.05,1950,1102.420552402292,40
OG_08347,peve,Porites evermanni,746.9736842105264,715,458.6826899933911,38
OG_08347,ptua,Pocillopora tuahiniensis,2235.3076923076924,2160,868.7622215375449,39
OG_08432,apul,Acropora pulchra,411.575,345,216.76134667014873,40
OG_08432,peve,Porites evermanni,62.421052631578945,48,52.604917856088356,38
OG_08432,ptua,Pocillopora tuahiniensis,136.46153846153845,113,122.40245227889285,39
OG_08497,apul,Acropora pulchra,428.45,408.5,211.84391327046333,40
OG_08497,peve,Porites evermanni,172.26315789473682,160.5,108.95540476541774,38
OG_08497,ptua,Pocillopora tuahiniensis,177.3846153846154,154,90.9159864885724,39
OG_08528,apul,Acropora pulchra,75.02500000000002,27.5,130.8525275810864,40
OG_08528,peve,Porites evermanni,114.71052631578948,61.5,142.4065189622959,38
OG_08528,ptua,Pocillopora tuahiniensis,6.384615384615384,4,8.090330110418643,39
OG_08545,apul,Acropora pulchra,234.25,172,184.38598728670328,40
OG_08545,peve,Porites evermanni,568.1315789473684,471,320.34138640001356,38
OG_08545,ptua,Pocillopora tuahiniensis,3131.1794871794873,2832,1931.1258629399379,39
OG_08622,apul,Acropora pulchra,1106.7,994,819.2225582831567,40
OG_08622,peve,Porites evermanni,1199.0263157894738,1052,784.6049957072427,38
OG_08622,ptua,Pocillopora tuahiniensis,1980.051282051282,2130,878.1006101304514,39
OG_08639,apul,Acropora pulchra,5043.175,3619.5,3566.334273182608,40
OG_08639,peve,Porites evermanni,3664.6052631578946,3187.5,2041.416036619225,38
OG_08639,ptua,Pocillopora tuahiniensis,11533.948717948719,11409,5961.174115843808,39
OG_08658,apul,Acropora pulchra,918.35,894.5,319.5958625899518,40
OG_08658,peve,Porites evermanni,240.73684210526318,202,167.18167561078113,38
OG_08658,ptua,Pocillopora tuahiniensis,560.4358974358975,456,371.62111398798834,39
OG_08663,apul,Acropora pulchra,96.75,65.5,94.55991181825902,40
OG_08663,peve,Porites evermanni,17.07894736842105,8,23.022176827768632,38
OG_08663,ptua,Pocillopora tuahiniensis,194.35897435897436,134,211.45604086895463,39
OG_08717,apul,Acropora pulchra,293.625,275.5,119.13398780902976,40
OG_08717,peve,Porites evermanni,26.473684210526315,22,19.919753664635113,38
OG_08717,ptua,Pocillopora tuahiniensis,32.743589743589745,27,22.428503890688493,39
OG_08768,apul,Acropora pulchra,8.175,4.5,9.470297696563634,40
OG_08768,peve,Porites evermanni,40.868421052631575,33.5,26.61555230436844,38
OG_08768,ptua,Pocillopora tuahiniensis,84.38461538461539,75,65.94839105998577,39
OG_08793,apul,Acropora pulchra,79.2,59.5,78.18918542834884,40
OG_08793,peve,Porites evermanni,133.6315789473684,93.5,99.65438140179629,38
OG_08793,ptua,Pocillopora tuahiniensis,169.53846153846158,115,137.70541520404424,39
OG_08842,apul,Acropora pulchra,383.125,280.5,371.8044142232545,40
OG_08842,peve,Porites evermanni,600.2368421052631,470.5,576.1320435273041,38
OG_08842,ptua,Pocillopora tuahiniensis,6634.333333333334,2729,7847.019056315298,39
