gene_id,n_samples,n_unique_exons,n_shifts,shift_type,TP1_predom_exon,TP2_predom_exon,TP3_predom_exon,TP4_predom_exon,TP1_mean_frac,TP2_mean_frac,TP3_mean_frac,TP4_mean_frac
FUN_001252,40,6,18,Minor shift,6414/6416/6421/6415,6414/6421/6415/6419,6414/6415,6414/6415/6417,0.14,0.122,0.152,0.15
FUN_003166,40,6,18,Minor shift,14614/14619/14621,14616/14614,14614/14616/14615,14614/14616/14618,0.318,0.256,0.288,0.328
FUN_004368,38,6,18,Minor shift,19744/19754/19752/19747,19754/19753/19747,19754/19746/19753,19752/19753/19754,0.541,0.379,0.454,0.4
FUN_004717,23,6,18,Robust shift,22281/22284/22280,22280/22281/22284/22282,22283/22282/22281/22285,22283/22281/22280,0.67,0.61,0.54,0.609
FUN_005150,39,6,18,Robust shift,24829/24822/24830/24824,24829/24830/24827,24829/24827/24825/24830,24829/24830/24827/24825,0.538,0.318,0.386,0.447
FUN_006042,40,6,18,Minor shift,28714/28713/28715/28712,28714/28717/28719/28713,28714/28713,28714/28713/28712,0.134,0.115,0.122,0.141
FUN_006110,28,6,18,Robust shift,29008/29005/29009/29007/29003,29004/29009/29008/29003,29004/29003/29008/29009,29003/29008/29009,0.621,0.678,0.6,0.777
FUN_006264,33,6,18,Robust shift,29759/29762/29760/29761,29759/29761,29759/29761/29758,29760/29761/29759/29757,0.473,0.455,0.463,0.596
FUN_006476,40,6,18,Minor shift,30772/30769/30768/30770/30767,30767/30769/30772/30768,30767/30769,30767/30769/30772/30773,0.559,0.473,0.472,0.57
FUN_006536,28,6,18,Robust shift,31020/31025/31016/31021/31019,31022/31020,31020/31022/31016,31020/31022/31021,0.39,0.28,0.275,0.418
FUN_007756,25,6,18,Robust shift,36559/36564,36559/36564/36563/36562/36561,36559/36562,36559/36561/36560,0.763,0.575,0.899,0.763
FUN_011958,40,6,18,Minor shift,56524,56524/56520/56521/56523/56518/56522,56524,56524/56523,0.441,0.196,0.274,0.36
FUN_012038,36,6,18,Minor shift,57029/57026/57023/57027,57029/57020/57025,57029/57023,57029/57023,0.351,0.318,0.436,0.341
FUN_012312,40,6,18,Minor shift,59223/59225,59220/59225/59224/59222,59225/59220/59224/59221,59221/59225/59224,0.518,0.509,0.559,0.536
FUN_014826,29,6,18,Robust shift,70484/70474/70487,70474/70484,70486/70469/70484/70474/70479,70474/70484/70479,0.646,0.783,0.6,0.624
FUN_016792,28,6,18,Minor shift,81513/81509/81511,81513/81508/81512/81510/81509,81513/81512/81511,81513/81508,0.839,0.45,0.516,0.756
FUN_018802,37,6,18,Minor shift,88859/88860/88856,88860/88855,88860/88858/88857,88857/88860/88855,0.695,0.507,0.45,0.653
FUN_018936,40,6,18,Minor shift,89441/89444/89442/89438,89441/89444/89438/89439,89442/89444,89444/89438/89443,0.483,0.347,0.395,0.422
FUN_022336,40,6,18,Minor shift,97444/97443/97441/97439/97442/97440,97444,97444/97443,97442/97443/97444,0.462,0.419,0.347,0.398
FUN_022561,40,6,18,Minor shift,99133,99133/99132/99130,99125/99133/99132/99131,99132/99133/99128,0.369,0.166,0.22,0.312
FUN_022949,40,6,18,Minor shift,101850/101848/101847/101849/101835,101850/101849,101850/101849,101850/101848/101849/101839,0.269,0.2,0.236,0.299
FUN_023180,40,6,18,Minor shift,103513/103516/103514,103513/103514,103514/103513,103515/103513/103514/103518/103519,0.27,0.239,0.239,0.288
FUN_023418,40,6,18,Minor shift,105146/105153,105148/105150/105146/105151,105146/105152/105153,105146/105153,0.348,0.209,0.264,0.383
FUN_023446,26,6,18,Robust shift,105353/105350/105349,105349/105351/105354/105353,105353/105349/105350/105352,105353/105352/105350,0.698,0.479,0.578,0.723
FUN_023533,27,6,18,Robust shift,105838/105835/105834,105831/105838/105835/105834,105832/105838/105834/105833,105838/105835,0.647,0.348,0.675,0.558
FUN_024797,40,6,18,Minor shift,112557/112558/112562/112559,112557/112564/112558,112557/112558,112557/112558/112561,0.34,0.201,0.262,0.356
FUN_024819,26,6,18,Robust shift,112678/112677/112682/112681,112680/112677/112678/112679,112680/112677/112679/112682,112678/112680/112677/112681,0.681,0.548,0.668,0.663
FUN_026235,26,6,18,Robust shift,120849/120850/120858,120849/120857/120852/120858,120857/120852/120849/120851,120857/120850/120849,0.557,0.513,0.494,0.441
FUN_028940,39,6,18,Minor shift,132495/132490/132489/132492/132493,132495/132488,132495,132495/132488/132490/132493,0.552,0.305,0.344,0.443
FUN_029340,40,6,18,Robust shift,135387/135401/135388/135386,135387/135386/135391/135388,135388/135401/135387,135386/135387/135388/135389,0.209,0.15,0.172,0.209
FUN_031945,39,6,18,Minor shift,144942/144943,144942/144943,144943/144942/144937/144941/144938,144941/144943/144942/144940,0.269,0.141,0.185,0.308
FUN_032813,40,6,18,Minor shift,150386,150384/150385/150386/150378,150386/150384/150381/150379,150386,0.684,0.186,0.297,0.576
FUN_034926,39,6,18,Minor shift,160347/160353/160352,160353/160349/160347,160353/160352,160348/160353/160349/160347/160350,0.503,0.369,0.409,0.488
FUN_035853,40,6,18,Minor shift,165993/165994,165990/165994/165995/165992,165993/165994/165995/165991,165993/165994/165995,0.683,0.349,0.425,0.62
FUN_038079,40,6,18,Minor shift,178024/178021,178030/178029/178021/178022,178021/178030,178023/178021,0.542,0.242,0.26,0.463
FUN_038222,27,6,18,Robust shift,179347/179346,179346/179347/179349,179347/179346/179344,179347/179350/179342/179346,0.695,0.841,0.775,0.786
FUN_038279,40,6,18,Minor shift,179906/179905/179910,179906/179907/179908,179906/179909/179905,179906/179905,0.174,0.135,0.167,0.187
FUN_038435,40,6,18,Minor shift,181185/181183/181184,181190/181183/181184/181186,181185/181183/181190/181189,181185/181183/181184,0.238,0.204,0.198,0.26
FUN_038779,28,6,18,Robust shift,183034/183036/183035/183033,183036/183038/183037,183036/183035/183034/183037,183036/183034/183035/183038,0.56,0.404,0.495,0.489
FUN_038919,40,6,18,Minor shift,183658/183659/183657,183655/183658/183657/183654,183658/183655,183658/183659/183657/183653,0.307,0.213,0.243,0.277
FUN_039576,24,6,18,Robust shift,185626/185625/185624/185623,185623/185622/185626,185623/185624/185622/185618,185623/185624/185622/185626,0.271,0.165,0.18,0.226
FUN_040038,40,6,18,Minor shift,187831/187837,187835/187831/187834/187832,187831/187832/187833,187833/187831,0.223,0.139,0.152,0.215
FUN_040311,37,6,18,Robust shift,189607/189608/189611/189612,189608/189611/189612,189608/189612/189609/189607/189611,189608/189612/189607/189610,0.577,0.525,0.592,0.533
FUN_040966,40,6,18,Minor shift,192121/192122/192117,192120/192121/192122/192119,192122/192121/192116,192122/192121,0.2,0.127,0.173,0.183
FUN_041835,40,6,18,Minor shift,196660/196662/196661,196659/196660/196657/196662/196661,196662/196658/196661/196657,196662/196661,0.211,0.151,0.179,0.224
FUN_043241,40,6,18,Robust shift,204028/204027,204028/204015/204025/204027,204028/204027/204015/204024,204015/204028/204027/204029,0.148,0.105,0.138,0.155
FUN_043387,40,6,18,Minor shift,205336/205337/205347/205344,205337/205336/205335,205337/205336,205337/205348/205347,0.256,0.236,0.267,0.263
FUN_043583,40,6,18,Minor shift,206883/206886,206886/206883/206884,206886/206883,206883/206886/206881/206879/206870,0.239,0.153,0.154,0.153
FUN_000318,40,5,18,Minor shift,1298/1308/1307,1298/1307/1300/1308,1308/1307/1298/1306,1308,0.529,0.191,0.281,0.469
FUN_000392,40,5,18,Minor shift,1805/1807,1805/1807/1809/1806/1808,1805/1806,1805/1806/1807,0.56,0.268,0.363,0.458
FUN_000443,21,5,18,Robust shift,2158/2156/2157,2157/2159/2158/2160,2156/2157/2160/2159/2158,2158/2160,0.856,0.534,0.623,0.596
FUN_000968,33,5,18,Minor shift,4259/4260,4262/4261/4259/4263,4260/4259/4262/4263,4259/4263/4260,0.567,0.756,0.527,0.637
FUN_001378,40,5,18,Minor shift,7281/7284/7282,7281/7283/7282/7284,7281/7285/7283/7282,7281/7282,0.345,0.264,0.297,0.412
FUN_001733,40,5,18,Minor shift,9528/9523/9526/9525,9528/9527/9523,9528,9528/9527/9526,0.456,0.32,0.44,0.456
FUN_002206,36,5,18,Minor shift,11410/11409/11408/11407,11403/11410/11409,11403/11410/11409,11407/11410/11403,0.556,0.49,0.477,0.615
FUN_002762,26,5,18,Robust shift,13749/13746/13747,13747/13745/13749/13748,13747/13749,13748/13747/13749,0.636,0.625,0.595,0.697
FUN_002811,39,5,18,Minor shift,13978/13977,13978/13980/13981/13977/13979,13977/13979/13978,13977/13979,0.599,0.364,0.45,0.638
FUN_004186,35,5,18,Robust shift,18437/18436/18433/18432/18431,18436/18433/18432,18436/18432/18433,18436/18431/18432,0.714,0.61,0.639,0.62
FUN_004824,40,5,18,Minor shift,22956/22957/22953,22957/22952/22953,22956/22957/22955,22957/22956/22953,0.475,0.539,0.469,0.556
FUN_006057,38,5,18,Robust shift,28781/28783/28779,28781/28779/28780,28779/28781,28783/28780/28779/28782/28781,0.756,0.626,0.732,0.618
FUN_006071,24,5,18,Robust shift,28835/28834/28833,28835/28836/28834/28832,28833/28834/28836/28835,28834/28836/28835,0.705,0.424,0.396,0.61
FUN_007773,40,5,18,Minor shift,36631/36637/36635/36636,36631/36632/36636/36637,36637/36632,36637/36631,0.441,0.239,0.318,0.44
FUN_007834,40,5,18,Robust shift,37049/37050/37051,37049/37050/37051,37050/37049,37049/37050/37053/37052,0.159,0.153,0.164,0.144
FUN_007990,40,5,18,Minor shift,38000/37999,38000/37999/38003/38001,38000/37999/38003,38003/37999/38002/38000,0.29,0.243,0.251,0.259
FUN_008324,30,5,18,Robust shift,40091/40090/40094,40091/40089/40093/40090,40091/40090,40090/40091,0.746,0.655,0.665,0.707
FUN_008460,23,5,18,Robust shift,41162/41161,41164/41161/41162/41165/41163,41162/41161,41163/41162/41161,0.747,0.521,0.687,0.794
FUN_008537,40,5,18,Minor shift,41732/41722/41730,41732/41722,41732/41727/41722,41730/41732/41729,0.203,0.138,0.206,0.184
FUN_009042,40,5,18,Minor shift,45038/45034/45035,45038/45035/45036,45038/45035/45037,45038/45035/45036/45034,0.509,0.428,0.395,0.511
FUN_009197,27,5,18,Robust shift,45546/45550,45547/45549/45546,45549/45547/45546/45552,45547/45546/45549,0.844,0.481,0.559,0.694
FUN_009423,26,5,18,Robust shift,46648/46647/46646,46648/46646/46647/46645/46644,46648/46646/46644/46647,46647/46648/46646,0.51,0.628,0.796,0.676
FUN_010874,40,5,18,Robust shift,51808/51807/51805,51808/51803/51807/51805,51806/51807/51808,51806/51807/51808,0.281,0.215,0.221,0.267
FUN_011417,35,5,18,Minor shift,53920/53921/53922,53924/53920/53923,53920/53922,53924/53920/53921,0.627,0.358,0.613,0.682
FUN_012174,40,5,18,Robust shift,57975/57974/57972,57971/57975/57972,57975/57972/57973,57975/57972/57974,0.366,0.454,0.37,0.436
FUN_012552,40,5,18,Minor shift,60609/60608/60610,60609/60608/60611,60608/60609/60611,60608/60614/60609,0.298,0.22,0.296,0.268
FUN_013347,29,5,18,Robust shift,63839/63838/63837/63836,63837/63839/63836/63838,63837/63836/63838,63837/63836/63835,0.65,0.511,0.408,0.511
FUN_013445,29,5,18,Robust shift,64439/64442/64440/64443/64441,64440/64443/64442/64439,64440/64442/64439,64442/64443,0.72,0.569,0.567,0.6
FUN_014094,35,5,18,Minor shift,66502/66503,66502/66503,66503/66502/66499,66499/66500/66502/66501/66503,0.313,0.327,0.416,0.389
FUN_014114,40,5,18,Minor shift,66613/66616/66614/66618,66613/66616/66615,66613/66616,66613/66616/66614/66615,0.375,0.278,0.357,0.387
FUN_014591,39,5,18,Minor shift,68666/68664/68669,68664/68669/68668,68664/68669/68668/68666/68670,68664/68666/68669,0.368,0.368,0.385,0.451
FUN_014644,40,5,18,Minor shift,69100/69101/69103/69104,69100/69101/69102,69100/69101,69100/69102/69101,0.271,0.295,0.309,0.337
FUN_014884,39,5,18,Robust shift,70889/70891/70888/70890,70889/70890/70887/70891,70889/70891/70890,70889/70891/70890/70888,0.36,0.346,0.37,0.371
FUN_014906,34,5,18,Minor shift,71109/71105/71106/71104,71109/71106,71109/71106/71104,71109/71108/71104,0.425,0.308,0.344,0.465
FUN_015154,40,5,18,Minor shift,73013/73012,73006/73013/73009/72975,73013/73012/73006,73013,0.242,0.082,0.141,0.27
FUN_016110,40,5,18,Minor shift,77096/77091/77105,77096/77091/77097/77099,77091/77096,77096/77091,0.116,0.078,0.092,0.118
FUN_016192,25,5,18,Robust shift,77659/77657/77660,77659/77656/77657,77660/77659/77658/77657,77659/77660,0.687,0.532,0.559,0.695
FUN_016194,40,5,18,Minor shift,77675/77679/77678,77678/77677/77679/77675,77679/77677/77676,77677/77679/77675,0.608,0.321,0.382,0.59
FUN_016450,27,5,18,Robust shift,79634/79632/79628,79633/79634/79632/79631,79628/79632/79633/79634,79631/79632,0.788,0.633,0.463,0.839
FUN_016682,39,5,18,Robust shift,81046/81047/81042,81046/81043/81047,81046/81043/81047/81042,81046/81044/81042/81047,0.541,0.477,0.485,0.515
FUN_016720,39,5,18,Minor shift,81219/81217/81218/81215,81219,81219/81215/81218,81218/81219/81217/81216/81215,0.565,0.399,0.451,0.501
FUN_016775,37,5,18,Robust shift,81409/81407/81410/81408,81409/81407/81411,81408/81407/81409,81409/81408/81407,0.713,0.519,0.569,0.683
FUN_016798,40,5,18,Minor shift,81526/81552,81526/81527,81526/81527,81526/81533/81531/81527,0.157,0.103,0.134,0.138
FUN_017228,25,5,18,Robust shift,82599/82598/82595/82597,82597/82598,82596/82598/82595,82599/82598/82597,0.678,0.498,0.545,0.646
FUN_017828,40,5,18,Minor shift,83950/83949/83952,83950/83949,83950/83951/83949/83953/83952,83949/83950,0.25,0.245,0.25,0.252
FUN_018150,33,5,18,Minor shift,86177/86176,86177/86178/86180,86177/86178/86180,86177/86179/86178,0.804,0.698,0.64,0.804
FUN_018152,33,5,18,Robust shift,86183/86182,86183/86182/86184,86183/86184/86186/86182/86185,86183/86182,0.827,0.615,0.564,0.724
FUN_018184,25,5,18,Robust shift,86308/86305/86304/86306,86304/86307,86305/86307,86304/86307/86305/86308,0.536,0.601,0.549,0.779
FUN_018202,39,5,18,Minor shift,86370/86368/86366/86369/86367,86370/86366/86369,86366/86370,86366/86370/86368,0.576,0.512,0.494,0.593
FUN_018314,30,5,18,Robust shift,86780/86782/86784/86783,86780/86782/86783,86781/86780/86782,86780/86783/86784,0.583,0.689,0.51,0.613
FUN_021950,20,5,18,Robust shift,95234/95230/95231,95231/95234/95232,95232/95231/95234/95233,95231/95233,0.65,0.489,0.514,0.675
FUN_022109,40,5,18,Minor shift,96099/96100,96106/96100/96101/96099/96103,96099/96100,96100/96099,0.252,0.128,0.207,0.261
FUN_022293,40,5,18,Minor shift,97149/97150/97151,97149/97152/97154,97149/97150/97151,97149/97150/97151/97154,0.384,0.296,0.339,0.408
FUN_022326,40,5,18,Minor shift,97322/97319,97319/97320/97322/97324/97321,97319,97319/97322/97320,0.513,0.363,0.444,0.51
FUN_022606,40,5,18,Minor shift,99388/99394/99395,99388/99396/99395,99388/99394/99396,99388/99394/99395/99389,0.26,0.138,0.183,0.278
FUN_022903,40,5,18,Minor shift,101504/101506/101509/101505,101504/101505/101506,101508/101505/101504/101506,101504/101506/101505,0.366,0.243,0.284,0.343
FUN_023051,40,5,18,Minor shift,102499/102496/102498/102497,102498/102496,102497/102496/102499/102498,102496/102497/102500/102499/102498,0.28,0.192,0.211,0.278
FUN_023139,40,5,18,Minor shift,103177/103178/103179,103177/103183/103178,103177/103178/103180,103177/103178,0.504,0.363,0.469,0.542
FUN_023762,40,5,18,Minor shift,106944/106945/106946/106942,106944/106945/106946/106940,106944/106942/106945,106944/106945/106946,0.203,0.182,0.185,0.194
FUN_024673,40,5,18,Minor shift,111958/111957/111951,111958/111957,111958/111957/111956,111958/111955/111956,0.19,0.149,0.166,0.185
FUN_024846,34,5,18,Robust shift,112755/112760/112761/112759,112757/112755/112759/112760,112761/112755/112760/112759,112759/112760,0.698,0.714,0.778,0.787
FUN_025479,23,5,18,Robust shift,115510/115508/115511,115505/115510/115511,115511/115508/115507/115505/115510,115511/115510,0.878,0.873,0.732,0.789
FUN_025682,40,5,18,Minor shift,116753/116761,116760/116761/116756,116761/116753,116759/116761/116760,0.64,0.42,0.563,0.561
FUN_025951,40,5,18,Minor shift,118582/118583/118586,118582/118585/118584/118586,118582/118583,118583/118582/118585,0.673,0.37,0.416,0.605
FUN_026296,36,5,18,Robust shift,121152/121148/121150,121152/121148/121150/121151,121148/121152/121153/121150,121148/121150/121152,0.784,0.52,0.58,0.792
FUN_028322,38,5,18,Robust shift,129901/129896/129900/129897,129901/129896/129897/129900/129898,129900/129901/129896,129900/129896/129901/129898,0.567,0.498,0.582,0.613
FUN_028961,40,5,18,Robust shift,132582/132581/132579,132573/132581/132582,132582/132575/132581,132582/132581,0.456,0.405,0.449,0.548
FUN_029123,40,5,18,Robust shift,133846/133841/133842,133842/133841/133846,133842/133841/133846/133843,133841/133846/133844,0.221,0.205,0.2,0.207
FUN_029669,36,5,18,Robust shift,136939/136938/136941/136942,136939/136941/136938,136939/136938/136940,136939/136941/136938,0.655,0.566,0.561,0.636
FUN_029839,36,5,18,Minor shift,137483/137485/137484/137487,137483/137484,137483/137485/137484,137483/137484/137486/137487,0.347,0.349,0.344,0.419
FUN_030041,40,5,18,Minor shift,138093/138092/138094/138095,138093/138094/138092/138096,138093/138095/138094,138093/138094/138092/138095,0.569,0.464,0.485,0.538
FUN_031231,23,5,18,Robust shift,141101/141102/141098,141102/141101/141098,141101/141102/141099,141098/141101/141100,0.942,0.625,0.748,0.567
FUN_031352,36,5,18,Robust shift,141790/141792/141789/141791,141791/141790/141793/141792,141790/141791/141789/141793,141789/141791/141793/141792/141790,0.306,0.263,0.263,0.295
FUN_031403,34,5,18,Robust shift,141991/141992/141993,141991/141993/141992,141990/141993/141992/141991/141989,141990/141992/141993,0.557,0.474,0.495,0.638
FUN_031465,40,5,18,Minor shift,142221/142219/142220/142222,142219/142220,142219,142220/142219/142221/142223,0.392,0.337,0.377,0.352
FUN_031519,38,5,18,Minor shift,142485/142488,142485/142487/142489,142485/142491/142488,142489/142485/142488,0.444,0.258,0.317,0.425
FUN_031576,34,5,18,Minor shift,142830/142828,142829/142828/142830/142826,142830/142829/142828,142827/142830,0.79,0.645,0.526,0.667
FUN_032041,30,5,18,Robust shift,145541/145539,145541/145537/145540,145541/145537/145540/145539,145541/145539/145537/145538,0.686,0.459,0.471,0.604
FUN_032337,40,5,18,Robust shift,147667/147668,147667/147668/147666,147667/147668/147664/147666,147667/147668/147665/147666,0.708,0.697,0.582,0.726
FUN_032590,36,5,18,Robust shift,149058/149053/149055/149054,149054/149053/149055,149053/149054/149055,149057/149053/149054,0.605,0.514,0.635,0.695
FUN_032656,34,5,18,Robust shift,149509/149514/149515,149515/149513/149514/149509,149513/149515/149514/149508,149509/149515/149513,0.45,0.547,0.435,0.472
FUN_032784,39,5,18,Minor shift,150184/150185/150186,150186/150185/150184,150185/150184/150190,150185/150184/150188,0.503,0.478,0.449,0.543
FUN_033747,40,5,18,Minor shift,153560/153559/153561,153560/153559/153564,153560/153559,153560/153559/153562/153561,0.295,0.26,0.276,0.261
FUN_034783,40,5,18,Minor shift,159204/159205/159206,159205/159204,159204,159204/159212/159223,0.269,0.131,0.225,0.238
FUN_034980,34,5,18,Robust shift,160771/160773/160770/160772,160772/160771,160772/160771/160773/160774,160773/160771/160772/160774,0.577,0.43,0.429,0.55
FUN_035045,40,5,18,Robust shift,161184/161185/161183,161184/161185/161179,161184/161185/161182,161184/161185/161183,0.386,0.272,0.303,0.387
FUN_035636,40,5,18,Minor shift,164633/164640,164633/164635/164640/164632/164639,164640/164632/164633,164640/164632,0.247,0.204,0.226,0.232
FUN_035702,35,5,18,Minor shift,164981/164982/164983,164981/164986,164986/164985/164981,164982/164981/164985/164983,0.517,0.347,0.276,0.273
FUN_035781,23,5,18,Robust shift,165501/165503/165498/165500,165500/165501,165500/165498/165502/165501,165498/165501,0.926,0.698,0.698,0.854
FUN_035978,40,5,18,Minor shift,166751/166742/166750/166746,166751/166749/166750,166750/166751,166750/166751,0.226,0.162,0.203,0.243
FUN_036924,40,5,18,Minor shift,170753/170748/170754,170754/170753,170754/170753,170754/170753/170749/170752,0.198,0.161,0.163,0.186
FUN_037324,40,5,18,Minor shift,172978/172976/172974/172977,172978/172974/172976,172978/172974,172978/172975/172977/172974,0.437,0.291,0.341,0.348
FUN_037361,32,5,18,Robust shift,173162/173165/173163/173164,173163/173165/173162/173164,173162/173163/173164,173163/173165/173167/173162/173164,0.478,0.376,0.401,0.442
FUN_037440,40,5,18,Minor shift,173580/173582,173580/173581/173583/173584,173580/173581/173582/173583,173584/173580/173582,0.332,0.174,0.196,0.257
FUN_037711,40,5,18,Robust shift,175062/175061/175063,175063/175062,175062/175063/175060,175062/175063/175064,0.308,0.262,0.276,0.29
FUN_037964,40,5,18,Minor shift,176978,176975/176961/176978,176978/176961/176972,176973/176978/176972,0.12,0.103,0.126,0.138
FUN_037973,40,5,18,Minor shift,177039/177037/177058/177057,177037/177036,177037,177037/177058/177057,0.142,0.085,0.087,0.145
FUN_038617,40,5,18,Robust shift,182269/182270/182268,182269/182268,182269/182268,182269/182268/182271/182281,0.17,0.188,0.214,0.193
FUN_038646,40,5,18,Minor shift,182449/182447,182447/182445/182448/182449/182446,182447/182449/182445,182447/182449,0.444,0.392,0.413,0.414
FUN_039292,40,5,18,Minor shift,184717/184707/184715,184707/184709/184715/184716,184707/184716/184709,184707/184716,0.374,0.185,0.216,0.344
FUN_039851,40,5,18,Minor shift,186612/186613/186611,186612/186614/186613/186615,186612/186613/186611,186612/186613,0.194,0.122,0.153,0.187
FUN_040028,39,5,18,Minor shift,187764,187764/187765/187766/187767,187764/187765/187766/187762,187764/187762,0.621,0.327,0.463,0.665
FUN_040422,40,5,18,Minor shift,190045/190049,190049/190048/190044/190047,190048/190049/190047/190044,190048/190049,0.408,0.262,0.327,0.377
FUN_040499,33,5,18,Robust shift,190388/190390/190389/190386,190390/190388/190391/190386,190390/190389/190391/190388,190390/190389,0.63,0.373,0.374,0.604
FUN_041799,40,5,18,Robust shift,196334/196335/196336,196334/196335/196341,196334/196335/196338/196341,196334/196338/196335,0.517,0.301,0.407,0.472
FUN_043553,40,5,18,Robust shift,206542/206541/206554,206542/206540/206541/206545,206542/206541/206540,206541/206540/206542,0.124,0.097,0.112,0.126
FUN_044229,32,5,18,Minor shift,209148/209149/209144,209148/209147,209148/209144,209148/209149/209145,0.76,0.663,0.702,0.638
FUN_000326,31,4,18,Minor shift,1393/1394/1397,1393/1394,1394/1393/1396,1394/1393/1397,0.758,0.882,0.733,0.867
FUN_000866,29,4,18,Minor shift,3618/3622,3618/3619/3621,3619/3618/3622,3618/3619/3622,0.855,0.686,0.669,0.708
FUN_000985,35,4,18,Robust shift,4370/4363,4370/4363/4365/4367,4370/4363/4365/4367,4370/4363/4367,0.681,0.518,0.538,0.602
FUN_001551,40,4,18,Minor shift,8471/8470/8473,8473/8470/8472/8471,8473/8471,8473/8472,0.36,0.273,0.284,0.307
FUN_001612,40,4,18,Minor shift,8903/8896/8904,8902/8903/8904/8896,8896/8903/8904,8896,0.319,0.206,0.249,0.322
FUN_001661,28,4,18,Robust shift,9237/9234/9236/9235,9236/9234/9235,9234/9236,9236/9234/9235,0.627,0.651,0.667,0.687
FUN_001791,32,4,18,Robust shift,9868/9866,9868/9866,9870/9866/9869/9868,9868/9866,0.624,0.468,0.682,0.564
FUN_002080,40,4,18,Minor shift,11044/11037,11043/11044,11044/11042/11043,11044/11037,0.314,0.226,0.214,0.319
FUN_004006,40,4,18,Minor shift,17087/17086/17084,17087/17086/17083,17087/17086/17084,17087/17086,0.243,0.198,0.203,0.234
FUN_004071,38,4,18,Minor shift,17580/17581/17582,17583/17580/17582/17581,17580/17583,17582/17583/17580,0.582,0.462,0.538,0.59
FUN_004227,40,4,18,Minor shift,18705/18706/18707,18705/18707/18708,18705/18706/18707,18705/18706/18707,0.324,0.326,0.314,0.311
FUN_004504,30,4,18,Robust shift,20831/20829/20830,20828/20829/20831,20829/20828/20831,20831/20830/20829/20828,0.71,0.606,0.608,0.785
FUN_004940,40,4,18,Minor shift,23839/23838,23839/23838/23831,23839/23831/23838,23839/23831/23832/23838,0.291,0.195,0.208,0.256
FUN_005232,40,4,18,Robust shift,25403/25407/25404/25406,25406/25404/25403,25404/25403/25406,25403/25404,0.29,0.238,0.24,0.275
FUN_005324,37,4,18,Minor shift,25899/25902/25900,25902/25900,25902/25899/25901,25900/25902,0.649,0.524,0.508,0.722
FUN_005373,40,4,18,Minor shift,26288/26286/26284,26288/26284/26286/26285,26284/26288/26285,26284/26288/26285,0.234,0.162,0.171,0.203
FUN_005748,40,4,18,Minor shift,27332/27315/27324/27316,27332/27315,27315/27332,27315/27316,0.229,0.137,0.179,0.22
FUN_005823,40,4,18,Minor shift,27633/27635/27634,27633/27637/27635/27634,27633/27634,27633/27634,0.416,0.283,0.322,0.416
FUN_005969,33,4,18,Robust shift,28321/28323/28322,28321/28320/28322,28321/28322/28320,28321/28322,0.585,0.588,0.671,0.564
FUN_006333,40,4,18,Minor shift,30162/30163/30161,30163/30162,30163/30162,30163/30159/30162,0.252,0.21,0.213,0.25
FUN_006550,39,4,18,Minor shift,31082/31080/31078/31079,31082/31080,31079/31082,31082/31080/31078,0.654,0.641,0.656,0.649
FUN_006668,40,4,18,Minor shift,31801/31798,31799/31800/31801,31799/31801/31800/31798,31799/31801/31800/31798,0.707,0.378,0.37,0.557
FUN_006692,40,4,18,Minor shift,31903/31902/31901,31902/31903,31902/31903,31903/31902/31900/31901,0.376,0.299,0.309,0.327
FUN_006740,40,4,18,Robust shift,32128/32126/32129,32128/32129/32126,32126/32129/32128/32127,32129/32126/32128/32127,0.557,0.429,0.465,0.56
FUN_006759,28,4,18,Robust shift,32242/32240/32239/32241,32239/32242/32241,32239/32240/32241,32239/32242,0.629,0.639,0.625,0.663
FUN_006951,39,4,18,Minor shift,33588,33589/33590/33588,33588/33590/33589/33591,33588/33589,0.771,0.584,0.477,0.676
FUN_007692,39,4,18,Minor shift,36255/36256,36254/36256/36253,36255/36256/36253,36256/36254/36255,0.632,0.727,0.598,0.774
FUN_007862,26,4,18,Robust shift,37270/37267/37268,37268/37269/37270,37268/37270/37267/37269,37268/37267/37270,0.637,0.576,0.609,0.701
FUN_008121,40,4,18,Minor shift,38981/38983/38974,38974/38975/38983/38981,38974/38975/38981,38975/38974,0.334,0.242,0.366,0.311
FUN_008385,40,4,18,Minor shift,40560/40562,40561/40562/40563/40560,40560/40561,40560,0.492,0.385,0.425,0.495
FUN_008434,40,4,18,Minor shift,40918/40917/40920,40918/40919/40917,40918/40920/40917,40918/40917/40920,0.426,0.415,0.429,0.443
FUN_008617,40,4,18,Minor shift,42325/42326/42323,42322/42326/42323,42323/42326/42325,42326/42323/42325,0.435,0.308,0.377,0.422
FUN_008985,40,4,18,Robust shift,44584/44579,44584/44585/44579,44578/44579/44584/44585,44579/44578,0.19,0.126,0.15,0.194
FUN_009206,27,4,18,Robust shift,45571/45574/45573,45575/45573/45571/45574,45575/45574/45571,45571/45575/45573/45574,0.669,0.4,0.415,0.693
FUN_009332,26,4,18,Robust shift,46063/46064/46061,46063/46064/46061,46063/46064/46062,46062/46063,0.688,0.636,0.705,0.433
FUN_009678,40,4,18,Robust shift,47598/47602/47595,47595/47602,47598/47595/47602,47602/47603/47595/47598,0.398,0.345,0.355,0.396
FUN_009679,37,4,18,Robust shift,47606/47608/47604/47607,47606/47604/47608,47606/47608/47607,47606/47607/47608,0.667,0.584,0.623,0.562
