species,gene_id,n_samples,n_unique_exons,n_shifts,modal_exon,modal_fraction,shift_type
Porites evermanni,gene-Peve_00015236,16,1,0,80243,1,No shift
Porites evermanni,gene-Peve_00015238,34,2,20,80244,0.7058823529411765,Minor shift
Porites evermanni,gene-Peve_00015240,8,1,0,80167,1,No shift
Porites evermanni,gene-Peve_00015242,33,8,28,80257,0.24242424242424243,Robust shift
Porites evermanni,gene-Peve_00015243,21,10,20,80281,0.19047619047619047,Robust shift
Porites evermanni,gene-Peve_00015244,32,24,31,80306,0.09375,Robust shift
Porites evermanni,gene-Peve_00015245,27,5,15,80264,0.5925925925925926,Robust shift
Porites evermanni,gene-Peve_00015246,5,2,1,80351,0.8,Minor shift
Porites evermanni,gene-Peve_00015247,38,6,26,80356,0.47368421052631576,Robust shift
Porites evermanni,gene-Peve_00015248,30,4,15,80362,0.5666666666666667,Robust shift
Porites evermanni,gene-Peve_00015249,38,6,23,80372,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015252,6,2,1,80388,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015253,37,6,26,80380,0.4594594594594595,Robust shift
Porites evermanni,gene-Peve_00015256,38,8,26,80399,0.42105263157894735,Robust shift
Porites evermanni,gene-Peve_00015257,36,6,13,80415,0.6944444444444444,Minor shift
Porites evermanni,gene-Peve_00015258,27,3,16,80404,0.6296296296296297,Minor shift
Porites evermanni,gene-Peve_00015259,35,3,10,80418,0.7142857142857143,Minor shift
Porites evermanni,gene-Peve_00015260,38,7,30,80422,0.2894736842105263,Robust shift
Porites evermanni,gene-Peve_00015261,28,4,13,80431,0.32142857142857145,Robust shift
Porites evermanni,gene-Peve_00015262,24,2,2,80428,0.9583333333333334,Rare shift
Porites evermanni,gene-Peve_00015263,38,5,26,80439,0.47368421052631576,Robust shift
Porites evermanni,gene-Peve_00015264,38,5,15,80442,0.7894736842105263,Minor shift
Porites evermanni,gene-Peve_00015265,38,7,34,80456,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015266,13,5,7,80475,0.38461538461538464,Robust shift
Porites evermanni,gene-Peve_00015267,15,7,13,80466,0.2,Robust shift
Porites evermanni,gene-Peve_00015271,5,2,2,80487,0.8,Minor shift
Porites evermanni,gene-Peve_00015273,26,1,0,80491,1,No shift
Porites evermanni,gene-Peve_00015277,5,2,3,80493,0.6,Minor shift
Porites evermanni,gene-Peve_00015278,38,16,36,80507,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015279,38,3,16,80529,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00015280,37,2,9,80531,0.8108108108108109,Minor shift
Porites evermanni,gene-Peve_00015281,38,10,32,80542,0.42105263157894735,Robust shift
Porites evermanni,gene-Peve_00015283,38,2,18,80496,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00015285,37,3,18,80497,0.5405405405405406,Robust shift
Porites evermanni,gene-Peve_00015287,38,6,14,80561,0.7894736842105263,Minor shift
Porites evermanni,gene-Peve_00015288,37,7,25,80573,0.43243243243243246,Robust shift
Porites evermanni,gene-Peve_00015289,38,4,13,80550,0.7894736842105263,Minor shift
Porites evermanni,gene-Peve_00015290,38,3,18,80556,0.5,Robust shift
Porites evermanni,gene-Peve_00015291,32,3,4,80557,0.90625,Rare shift
Porites evermanni,gene-Peve_00015293,23,2,10,80617,0.782608695652174,Minor shift
Porites evermanni,gene-Peve_00015294,38,18,35,80583,0.13157894736842105,Robust shift
Porites evermanni,gene-Peve_00015295,38,13,33,80606,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015296,19,2,6,80628,0.7368421052631579,Minor shift
Porites evermanni,gene-Peve_00015298,20,5,9,80645,0.75,Minor shift
Porites evermanni,gene-Peve_00015299,26,2,8,80676,0.8076923076923077,Minor shift
Porites evermanni,gene-Peve_00015300,24,2,6,80678,0.875,Minor shift
Porites evermanni,gene-Peve_00015302,38,14,32,80683,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015303,38,4,20,80705,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015304,36,10,31,80707,0.2222222222222222,Robust shift
Porites evermanni,gene-Peve_00015305,38,6,28,80736,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015306,33,3,23,80737,0.36363636363636365,Robust shift
Porites evermanni,gene-Peve_00015308,37,8,29,80651,0.2972972972972973,Robust shift
Porites evermanni,gene-Peve_00015309,26,4,14,80744,0.5384615384615384,Robust shift
Porites evermanni,gene-Peve_00015310,33,2,4,80658,0.9090909090909091,Rare shift
Porites evermanni,gene-Peve_00015311,8,2,2,80746,0.875,Minor shift
Porites evermanni,gene-Peve_00015315,38,18,34,80748,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015318,10,3,7,80853,0.4,Robust shift
Porites evermanni,gene-Peve_00015319,34,5,18,80666,0.5882352941176471,Robust shift
Porites evermanni,gene-Peve_00015320,22,2,8,80646,0.7727272727272727,Minor shift
Porites evermanni,gene-Peve_00015321,33,4,8,80669,0.8181818181818182,Minor shift
Porites evermanni,gene-Peve_00015322,38,6,27,80862,0.2894736842105263,Robust shift
Porites evermanni,gene-Peve_00015323,38,2,18,80873,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00015324,14,3,8,80876,0.6428571428571429,Minor shift
Porites evermanni,gene-Peve_00015325,38,2,2,80879,0.9736842105263158,Rare shift
Porites evermanni,gene-Peve_00015327,37,2,8,80882,0.8918918918918919,Minor shift
Porites evermanni,gene-Peve_00015328,37,7,28,80889,0.35135135135135137,Robust shift
Porites evermanni,gene-Peve_00015329,18,2,8,80865,0.6111111111111112,Minor shift
Porites evermanni,gene-Peve_00015330,17,3,8,80866,0.7647058823529411,Minor shift
Porites evermanni,gene-Peve_00015331,37,3,23,80892,0.40540540540540543,Robust shift
Porites evermanni,gene-Peve_00015332,38,9,27,80911,0.42105263157894735,Robust shift
Porites evermanni,gene-Peve_00015333,38,4,10,80931,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00015334,38,7,24,80897,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015337,4,3,2,80942,0.5,Robust shift
Porites evermanni,gene-Peve_00015340,16,3,7,80947,0.5,Robust shift
Porites evermanni,gene-Peve_00015345,25,4,12,80960,0.64,Minor shift
Porites evermanni,gene-Peve_00015346,31,4,17,80948,0.6451612903225806,Minor shift
Porites evermanni,gene-Peve_00015350,15,4,13,80965,0.3333333333333333,Robust shift
Porites evermanni,gene-Peve_00015353,37,3,16,81048,0.4594594594594595,Robust shift
Porites evermanni,gene-Peve_00015354,38,17,35,80998,0.15789473684210525,Robust shift
Porites evermanni,gene-Peve_00015355,25,9,22,81011,0.2,Robust shift
Porites evermanni,gene-Peve_00015356,36,11,28,81032,0.3333333333333333,Robust shift
Porites evermanni,gene-Peve_00015357,37,6,26,81022,0.32432432432432434,Robust shift
Porites evermanni,gene-Peve_00015358,11,4,5,81043,0.7272727272727273,Minor shift
Porites evermanni,gene-Peve_00015359,38,3,14,81044,0.6842105263157895,Minor shift
Porites evermanni,gene-Peve_00015360,17,3,11,81053,0.47058823529411764,Robust shift
Porites evermanni,gene-Peve_00015366,24,2,10,81061,0.75,Minor shift
Porites evermanni,gene-Peve_00015367,24,2,7,81069,0.8333333333333334,Minor shift
Porites evermanni,gene-Peve_00015368,25,2,6,81073,0.8,Minor shift
Porites evermanni,gene-Peve_00015369,5,2,2,81071,0.8,Minor shift
Porites evermanni,gene-Peve_00015370,34,2,14,81075,0.6764705882352942,Minor shift
Porites evermanni,gene-Peve_00015372,35,4,21,81080,0.4857142857142857,Robust shift
Porites evermanni,gene-Peve_00015373,29,8,18,81092,0.41379310344827586,Robust shift
Porites evermanni,gene-Peve_00015374,37,1,0,81094,1,No shift
Porites evermanni,gene-Peve_00015376,7,1,0,81065,1,No shift
Porites evermanni,gene-Peve_00015377,10,2,6,81067,0.7,Minor shift
Porites evermanni,gene-Peve_00015379,5,1,0,81104,1,No shift
Porites evermanni,gene-Peve_00015380,37,3,16,81109,0.6756756756756757,Minor shift
Porites evermanni,gene-Peve_00015381,38,13,34,81121,0.2894736842105263,Robust shift
Porites evermanni,gene-Peve_00015382,20,3,10,81123,0.5,Robust shift
Porites evermanni,gene-Peve_00015383,8,2,3,81126,0.75,Minor shift
Porites evermanni,gene-Peve_00015385,38,2,16,81129,0.7894736842105263,Minor shift
Porites evermanni,gene-Peve_00015386,38,5,21,81098,0.47368421052631576,Robust shift
Porites evermanni,gene-Peve_00015387,38,8,32,81134,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015388,38,2,2,81164,0.9736842105263158,Rare shift
Porites evermanni,gene-Peve_00015389,38,12,29,81166,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015390,38,3,21,81148,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00015391,35,6,25,81149,0.22857142857142856,Robust shift
Porites evermanni,gene-Peve_00015392,38,3,10,81156,0.868421052631579,Minor shift
Porites evermanni,gene-Peve_00015393,37,8,20,81232,0.5945945945945946,Robust shift
Porites evermanni,gene-Peve_00015394,38,8,29,81235,0.2631578947368421,Robust shift
Porites evermanni,gene-Peve_00015395,38,4,24,81249,0.5,Robust shift
Porites evermanni,gene-Peve_00015396,38,12,34,81254,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015397,38,12,32,81279,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015398,38,16,35,81282,0.13157894736842105,Robust shift
Porites evermanni,gene-Peve_00015399,10,4,9,81300,0.4,Robust shift
Porites evermanni,gene-Peve_00015400,11,2,4,81305,0.8181818181818182,Minor shift
Porites evermanni,gene-Peve_00015401,38,10,29,81349,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015402,38,11,35,81352,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015403,38,2,13,81374,0.7631578947368421,Minor shift
Porites evermanni,gene-Peve_00015404,38,6,22,81382,0.5,Robust shift
Porites evermanni,gene-Peve_00015406,38,18,37,81395,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015407,36,3,24,81412,0.4722222222222222,Robust shift
Porites evermanni,gene-Peve_00015408,38,16,36,81416,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015410,38,8,23,81207,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00015411,38,8,28,81456,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015412,38,4,27,81459,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015413,34,4,19,81478,0.47058823529411764,Robust shift
Porites evermanni,gene-Peve_00015414,37,3,16,81485,0.7567567567567568,Minor shift
Porites evermanni,gene-Peve_00015416,7,4,6,81490,0.42857142857142855,Robust shift
Porites evermanni,gene-Peve_00015418,38,9,34,81498,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015419,38,10,35,81221,0.21052631578947367,Robust shift
Porites evermanni,gene-Peve_00015420,38,1,0,81501,1,No shift
Porites evermanni,gene-Peve_00015421,27,2,9,81504,0.7777777777777778,Minor shift
Porites evermanni,gene-Peve_00015422,38,19,34,81520,0.2894736842105263,Robust shift
Porites evermanni,gene-Peve_00015423,8,1,0,81550,1,No shift
Porites evermanni,gene-Peve_00015424,8,4,5,81570,0.375,Robust shift
Porites evermanni,gene-Peve_00015425,38,4,12,81573,0.8157894736842105,Minor shift
Porites evermanni,gene-Peve_00015428,33,7,27,81560,0.24242424242424243,Robust shift
Porites evermanni,gene-Peve_00015429,33,2,15,81561,0.6060606060606061,Minor shift
Porites evermanni,gene-Peve_00015430,36,5,27,81565,0.3055555555555556,Robust shift
Porites evermanni,gene-Peve_00015432,7,2,2,81591,0.8571428571428571,Minor shift
Porites evermanni,gene-Peve_00015437,29,6,23,81597,0.3103448275862069,Robust shift
Porites evermanni,gene-Peve_00015439,28,3,12,81601,0.7857142857142857,Minor shift
Porites evermanni,gene-Peve_00015444,36,2,13,81657,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015445,37,9,28,81610,0.2972972972972973,Robust shift
Porites evermanni,gene-Peve_00015446,38,6,18,81621,0.6578947368421053,Minor shift
Porites evermanni,gene-Peve_00015447,38,10,29,81624,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015448,38,2,2,81647,0.9736842105263158,Rare shift
Porites evermanni,gene-Peve_00015449,38,4,10,81655,0.7105263157894737,Minor shift
Porites evermanni,gene-Peve_00015453,31,3,19,81674,0.4838709677419355,Robust shift
Porites evermanni,gene-Peve_00015461,38,6,24,81689,0.5,Robust shift
Porites evermanni,gene-Peve_00015462,28,5,21,81694,0.2857142857142857,Robust shift
Porites evermanni,gene-Peve_00015464,27,4,13,81700,0.48148148148148145,Robust shift
Porites evermanni,gene-Peve_00015465,33,3,19,81703,0.5454545454545454,Robust shift
Porites evermanni,gene-Peve_00015467,24,3,5,81690,0.8333333333333334,Minor shift
Porites evermanni,gene-Peve_00015471,38,6,16,81706,0.7368421052631579,Minor shift
Porites evermanni,gene-Peve_00015472,12,8,10,81717,0.16666666666666666,Robust shift
Porites evermanni,gene-Peve_00015473,5,2,1,81714,0.8,Minor shift
Porites evermanni,gene-Peve_00015475,34,3,22,81734,0.5,Robust shift
Porites evermanni,gene-Peve_00015476,38,2,12,81737,0.631578947368421,Minor shift
Porites evermanni,gene-Peve_00015477,38,5,21,81741,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015478,37,15,30,81746,0.35135135135135137,Robust shift
Porites evermanni,gene-Peve_00015480,38,5,11,81767,0.7631578947368421,Minor shift
Porites evermanni,gene-Peve_00015484,38,9,23,81800,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00015485,18,2,12,81804,0.5555555555555556,Robust shift
Porites evermanni,gene-Peve_00015487,38,6,27,81806,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015488,38,8,34,81834,0.2631578947368421,Robust shift
Porites evermanni,gene-Peve_00015489,37,5,17,81841,0.6486486486486487,Minor shift
Porites evermanni,gene-Peve_00015491,38,2,2,81847,0.9736842105263158,Rare shift
Porites evermanni,gene-Peve_00015493,38,17,36,81856,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015494,37,5,28,81851,0.24324324324324326,Robust shift
Porites evermanni,gene-Peve_00015495,32,2,15,81885,0.625,Minor shift
Porites evermanni,gene-Peve_00015496,26,10,22,81891,0.19230769230769232,Robust shift
Porites evermanni,gene-Peve_00015497,38,11,34,81908,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015499,25,10,19,82080,0.28,Robust shift
Porites evermanni,gene-Peve_00015500,37,13,31,81924,0.1891891891891892,Robust shift
Porites evermanni,gene-Peve_00015501,38,2,2,82088,0.9473684210526315,Rare shift
Porites evermanni,gene-Peve_00015502,32,5,23,82096,0.53125,Robust shift
Porites evermanni,gene-Peve_00015503,38,7,32,82099,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015504,38,5,21,82112,0.6578947368421053,Minor shift
Porites evermanni,gene-Peve_00015505,34,2,12,81932,0.7647058823529411,Minor shift
Porites evermanni,gene-Peve_00015507,15,2,8,82114,0.7333333333333333,Minor shift
Porites evermanni,gene-Peve_00015509,35,4,26,82117,0.4,Robust shift
Porites evermanni,gene-Peve_00015510,38,6,32,82121,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015511,38,12,33,82129,0.15789473684210525,Robust shift
Porites evermanni,gene-Peve_00015512,38,12,29,81934,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015513,38,10,34,82158,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015516,17,2,4,82178,0.7647058823529411,Minor shift
Porites evermanni,gene-Peve_00015517,27,3,13,82183,0.5925925925925926,Robust shift
Porites evermanni,gene-Peve_00015518,38,10,27,81960,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00015523,32,4,19,82188,0.375,Robust shift
Porites evermanni,gene-Peve_00015528,38,4,23,82198,0.47368421052631576,Robust shift
Porites evermanni,gene-Peve_00015530,18,6,14,82202,0.3888888888888889,Robust shift
Porites evermanni,gene-Peve_00015531,38,2,6,81914,0.9210526315789473,Rare shift
Porites evermanni,gene-Peve_00015532,38,7,29,81968,0.3684210526315789,Robust shift
Porites evermanni,gene-Peve_00015533,24,6,15,82210,0.5416666666666666,Robust shift
Porites evermanni,gene-Peve_00015534,25,3,11,82216,0.76,Minor shift
Porites evermanni,gene-Peve_00015535,21,2,7,82214,0.7142857142857143,Minor shift
Porites evermanni,gene-Peve_00015536,38,7,28,82221,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015537,13,2,6,82229,0.6923076923076923,Minor shift
Porites evermanni,gene-Peve_00015538,38,3,20,81974,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015539,38,7,29,82232,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00015542,34,4,20,82243,0.6176470588235294,Minor shift
Porites evermanni,gene-Peve_00015544,38,8,29,82250,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015545,37,2,15,81977,0.6486486486486487,Minor shift
Porites evermanni,gene-Peve_00015547,38,12,26,82278,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00015548,37,4,26,82280,0.40540540540540543,Robust shift
Porites evermanni,gene-Peve_00015549,38,15,34,82303,0.21052631578947367,Robust shift
Porites evermanni,gene-Peve_00015550,13,2,6,82306,0.6153846153846154,Minor shift
Porites evermanni,gene-Peve_00015551,37,11,33,82307,0.2702702702702703,Robust shift
Porites evermanni,gene-Peve_00015552,38,12,33,81988,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015554,10,4,9,82002,0.4,Robust shift
Porites evermanni,gene-Peve_00015555,26,2,7,82005,0.8461538461538461,Minor shift
Porites evermanni,gene-Peve_00015556,4,4,3,82007,0.25,Robust shift
Porites evermanni,gene-Peve_00015558,38,20,36,82016,0.10526315789473684,Robust shift
Porites evermanni,gene-Peve_00015560,38,6,33,82050,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015562,33,2,7,82060,0.8787878787878788,Minor shift
Porites evermanni,gene-Peve_00015564,38,7,29,82068,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015565,38,2,2,82069,0.9736842105263158,Rare shift
Porites evermanni,gene-Peve_00015566,27,4,15,82075,0.4074074074074074,Robust shift
Porites evermanni,gene-Peve_00015567,37,16,31,82326,0.1891891891891892,Robust shift
Porites evermanni,gene-Peve_00015568,37,9,30,82341,0.24324324324324326,Robust shift
Porites evermanni,gene-Peve_00015569,38,14,34,82358,0.21052631578947367,Robust shift
Porites evermanni,gene-Peve_00015570,38,14,34,82394,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015572,34,18,31,82415,0.14705882352941177,Robust shift
Porites evermanni,gene-Peve_00015573,33,8,21,82445,0.42424242424242425,Robust shift
Porites evermanni,gene-Peve_00015574,38,3,19,82461,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00015575,38,10,27,82470,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00015576,10,2,7,82485,0.5,Robust shift
Porites evermanni,gene-Peve_00015577,38,7,32,82491,0.2894736842105263,Robust shift
Porites evermanni,gene-Peve_00015578,36,6,28,82498,0.4166666666666667,Robust shift
Porites evermanni,gene-Peve_00015579,38,15,34,82522,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015580,6,2,1,82527,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015583,31,8,29,82535,0.25806451612903225,Robust shift
Porites evermanni,gene-Peve_00015586,38,8,23,82550,0.3684210526315789,Robust shift
Porites evermanni,gene-Peve_00015587,38,7,28,82577,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00015588,22,2,9,82618,0.6818181818181818,Minor shift
Porites evermanni,gene-Peve_00015589,38,4,9,82608,0.868421052631579,Minor shift
Porites evermanni,gene-Peve_00015591,36,5,27,82621,0.3888888888888889,Robust shift
Porites evermanni,gene-Peve_00015592,36,3,15,82625,0.7222222222222222,Minor shift
Porites evermanni,gene-Peve_00015593,34,4,19,82578,0.5588235294117647,Robust shift
Porites evermanni,gene-Peve_00015594,26,2,6,82583,0.6153846153846154,Minor shift
Porites evermanni,gene-Peve_00015595,38,12,35,82602,0.2631578947368421,Robust shift
Porites evermanni,gene-Peve_00015600,10,6,8,82633,0.3,Robust shift
Porites evermanni,gene-Peve_00015601,9,5,6,82650,0.4444444444444444,Robust shift
Porites evermanni,gene-Peve_00015602,25,2,9,82660,0.52,Robust shift
Porites evermanni,gene-Peve_00015603,33,7,27,82669,0.2727272727272727,Robust shift
Porites evermanni,gene-Peve_00015606,33,4,13,82679,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015608,32,2,2,82681,0.96875,Rare shift
Porites evermanni,gene-Peve_00015611,28,2,16,82675,0.6428571428571429,Minor shift
Porites evermanni,gene-Peve_00015612,38,2,6,82687,0.9210526315789473,Rare shift
Porites evermanni,gene-Peve_00015613,38,3,20,82728,0.6842105263157895,Minor shift
Porites evermanni,gene-Peve_00015614,29,3,15,82688,0.5172413793103449,Robust shift
Porites evermanni,gene-Peve_00015615,4,2,2,82749,0.75,Minor shift
Porites evermanni,gene-Peve_00015616,10,3,6,82751,0.5,Robust shift
Porites evermanni,gene-Peve_00015617,38,6,26,82703,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00015619,38,13,32,82705,0.23684210526315788,Robust shift
Porites evermanni,gene-Peve_00015624,4,2,2,82763,0.75,Minor shift
Porites evermanni,gene-Peve_00015627,20,4,5,82769,0.85,Minor shift
Porites evermanni,gene-Peve_00015629,9,3,6,82774,0.5555555555555556,Robust shift
Porites evermanni,gene-Peve_00015631,6,2,2,82780,0.8333333333333334,Minor shift
Porites evermanni,gene-Peve_00015635,37,8,25,82790,0.4594594594594595,Robust shift
Porites evermanni,gene-Peve_00015636,38,2,20,82823,0.6052631578947368,Minor shift
Porites evermanni,gene-Peve_00015637,35,4,17,82824,0.7142857142857143,Minor shift
Porites evermanni,gene-Peve_00015638,38,3,6,82795,0.9210526315789473,Rare shift
Porites evermanni,gene-Peve_00015639,38,2,2,82798,0.9736842105263158,Rare shift
Porites evermanni,gene-Peve_00015640,38,8,29,82799,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015641,36,12,33,82811,0.2222222222222222,Robust shift
Porites evermanni,gene-Peve_00015643,38,7,32,82833,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015644,35,2,4,82829,0.9428571428571428,Rare shift
Porites evermanni,gene-Peve_00015645,15,2,4,82846,0.8666666666666667,Minor shift
Porites evermanni,gene-Peve_00015648,38,4,22,82850,0.4473684210526316,Robust shift
Porites evermanni,gene-Peve_00015649,38,1,0,82853,1,No shift
Porites evermanni,gene-Peve_00015650,38,1,0,82863,1,No shift
Porites evermanni,gene-Peve_00015652,38,2,15,82860,0.7105263157894737,Minor shift
Porites evermanni,gene-Peve_00015654,37,12,30,82877,0.24324324324324326,Robust shift
Porites evermanni,gene-Peve_00015660,36,3,11,82881,0.7777777777777778,Minor shift
Porites evermanni,gene-Peve_00015662,35,2,11,82890,0.7142857142857143,Minor shift
Porites evermanni,gene-Peve_00015663,4,1,0,82986,1,No shift
Porites evermanni,gene-Peve_00015664,22,11,18,82897,0.2727272727272727,Robust shift
Porites evermanni,gene-Peve_00015668,9,2,4,82990,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015669,10,3,8,82994,0.5,Robust shift
Porites evermanni,gene-Peve_00015670,6,3,3,82995,0.6666666666666666,Minor shift
Porites evermanni,gene-Peve_00015675,28,6,12,82983,0.5,Robust shift
Porites evermanni,gene-Peve_00015676,37,14,30,83032,0.2972972972972973,Robust shift
Porites evermanni,gene-Peve_00015678,34,2,15,83105,0.5588235294117647,Robust shift
Porites evermanni,gene-Peve_00015680,38,12,33,83114,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015682,38,12,31,83070,0.39473684210526316,Robust shift
Porites evermanni,gene-Peve_00015683,36,2,13,83086,0.75,Minor shift
Porites evermanni,gene-Peve_00015684,6,4,5,83096,0.5,Robust shift
Porites evermanni,gene-Peve_00015687,29,2,12,83131,0.6896551724137931,Minor shift
Porites evermanni,gene-Peve_00015689,38,3,26,83134,0.42105263157894735,Robust shift
Porites evermanni,gene-Peve_00015690,31,10,23,83139,0.16129032258064516,Robust shift
Porites evermanni,gene-Peve_00015691,14,2,7,83147,0.5,Robust shift
Porites evermanni,gene-Peve_00015695,9,3,6,83158,0.5555555555555556,Robust shift
Porites evermanni,gene-Peve_00015696,20,2,8,83161,0.75,Minor shift
Porites evermanni,gene-Peve_00015698,14,3,8,83167,0.6428571428571429,Minor shift
Porites evermanni,gene-Peve_00015699,6,3,2,83180,0.5,Robust shift
Porites evermanni,gene-Peve_00015705,38,9,28,83195,0.34210526315789475,Robust shift
Porites evermanni,gene-Peve_00015707,34,2,2,83210,0.9705882352941176,Rare shift
Porites evermanni,gene-Peve_00015708,38,7,33,83213,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015709,9,2,3,83218,0.5555555555555556,Robust shift
Porites evermanni,gene-Peve_00015712,38,2,18,83200,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00015713,37,5,22,83203,0.5945945945945946,Robust shift
Porites evermanni,gene-Peve_00015716,22,1,0,83220,1,No shift
Porites evermanni,gene-Peve_00015718,36,2,9,83224,0.5833333333333334,Robust shift
Porites evermanni,gene-Peve_00015721,38,5,26,83230,0.5,Robust shift
Porites evermanni,gene-Peve_00015722,37,9,31,83243,0.21621621621621623,Robust shift
Porites evermanni,gene-Peve_00015725,38,5,26,83259,0.42105263157894735,Robust shift
Porites evermanni,gene-Peve_00015726,38,6,18,83282,0.7368421052631579,Minor shift
Porites evermanni,gene-Peve_00015727,38,10,33,83263,0.2894736842105263,Robust shift
Porites evermanni,gene-Peve_00015728,38,19,32,83324,0.13157894736842105,Robust shift
Porites evermanni,gene-Peve_00015729,38,8,30,83332,0.3157894736842105,Robust shift
Porites evermanni,gene-Peve_00015730,38,13,33,83345,0.18421052631578946,Robust shift
Porites evermanni,gene-Peve_00015731,34,2,10,83356,0.8529411764705882,Minor shift
Porites evermanni,gene-Peve_00015732,27,5,19,83365,0.37037037037037035,Robust shift
Porites evermanni,gene-Peve_00015736,38,6,18,83375,0.5789473684210527,Robust shift
Porites evermanni,gene-Peve_00015738,32,4,18,83386,0.4375,Robust shift
Porites evermanni,gene-Peve_00015739,22,2,11,83366,0.5909090909090909,Robust shift
Porites evermanni,gene-Peve_00015740,25,2,2,83369,0.96,Rare shift
Porites evermanni,gene-Peve_00015741,26,1,0,83387,1,No shift
Porites evermanni,gene-Peve_00015745,30,3,16,83389,0.5333333333333333,Robust shift
Porites evermanni,gene-Peve_00015746,38,4,30,83412,0.5263157894736842,Robust shift
Porites evermanni,gene-Peve_00015747,38,5,17,83422,0.42105263157894735,Robust shift
Porites evermanni,gene-Peve_00015748,10,2,3,83424,0.7,Minor shift
Porites evermanni,gene-Peve_00015749,33,2,12,83393,0.7878787878787878,Minor shift
Porites evermanni,gene-Peve_00015750,38,2,15,83396,0.7894736842105263,Minor shift
Porites evermanni,gene-Peve_00015751,37,5,31,83400,0.35135135135135137,Robust shift
Porites evermanni,gene-Peve_00015752,33,5,25,83402,0.30303030303030304,Robust shift
Porites evermanni,gene-Peve_00015755,8,4,7,83470,0.5,Robust shift
Porites evermanni,gene-Peve_00015756,38,3,28,83476,0.5789473684210527,Robust shift
Porites evermanni,gene-Peve_00015757,19,2,6,83479,0.6842105263157895,Minor shift
Porites evermanni,gene-Peve_00015758,31,5,11,83485,0.5161290322580645,Robust shift
