species,gene_id,timepoints_observed,consistent_exon_per_tp,different_exons_across_tp
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g23933.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24694.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24763.t1a,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g24824.t1,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g25133.t1,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g2605.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g26554.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g26741.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g27606.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g27663.t1,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g27804.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g27940.t1,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g27978.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g28748.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g29446.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g29461.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g29695.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g3041.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g313.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g3194.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g3350.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g3356.t1a,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g3887.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g389.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g412.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g4124.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g4313.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g4578.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g480.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g5723.t1,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g635.t1,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g6589.t1b,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g6909.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g6931.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g7260.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g7489.t1,2,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g7608.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g8404.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g8506.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g8721.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g8723.t1,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g8816.t1,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g8829.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g9289.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g9460.t1,3,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g9705.t1a,4,TRUE,TRUE
Pocillopora tuahiniensis,gene-Pocillopora_meandrina_HIv1___TS.g9912.t1,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000018,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000053,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000071,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000110,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000130,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000144,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000158,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000159,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000188,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000252,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000258,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000275,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000325,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000333,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000410,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000421,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000423,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000430,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000444,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000450,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000468,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000491,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000534,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000554,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000556,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000584,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000616,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000624,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000630,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000643,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000733,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000738,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000760,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000836,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000847,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000855,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000858,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000862,2,TRUE,TRUE
Porites evermanni,gene-Peve_00000878,3,TRUE,TRUE
Porites evermanni,gene-Peve_00000881,4,TRUE,TRUE
Porites evermanni,gene-Peve_00000953,3,TRUE,TRUE
Porites evermanni,gene-Peve_00001032,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001072,4,TRUE,TRUE
Porites evermanni,gene-Peve_00001075,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001084,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001095,3,TRUE,TRUE
Porites evermanni,gene-Peve_00001185,4,TRUE,TRUE
Porites evermanni,gene-Peve_00001206,4,TRUE,TRUE
Porites evermanni,gene-Peve_00001267,3,TRUE,TRUE
Porites evermanni,gene-Peve_00001339,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001452,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001473,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001508,3,TRUE,TRUE
Porites evermanni,gene-Peve_00001535,4,TRUE,TRUE
Porites evermanni,gene-Peve_00001551,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001556,3,TRUE,TRUE
Porites evermanni,gene-Peve_00001567,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001603,3,TRUE,TRUE
Porites evermanni,gene-Peve_00001613,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001626,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001639,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001742,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001785,3,TRUE,TRUE
Porites evermanni,gene-Peve_00001794,4,TRUE,TRUE
Porites evermanni,gene-Peve_00001795,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001810,3,TRUE,TRUE
Porites evermanni,gene-Peve_00001836,4,TRUE,TRUE
Porites evermanni,gene-Peve_00001940,2,TRUE,TRUE
Porites evermanni,gene-Peve_00001968,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002074,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002091,3,TRUE,TRUE
Porites evermanni,gene-Peve_00002210,3,TRUE,TRUE
Porites evermanni,gene-Peve_00002231,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002258,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002264,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002357,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002359,4,TRUE,TRUE
Porites evermanni,gene-Peve_00002432,4,TRUE,TRUE
Porites evermanni,gene-Peve_00002434,3,TRUE,TRUE
Porites evermanni,gene-Peve_00002448,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002506,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002531,3,TRUE,TRUE
Porites evermanni,gene-Peve_00002585,3,TRUE,TRUE
Porites evermanni,gene-Peve_00002614,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002713,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002904,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002938,2,TRUE,TRUE
Porites evermanni,gene-Peve_00002970,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003040,4,TRUE,TRUE
Porites evermanni,gene-Peve_00003090,2,TRUE,TRUE
Porites evermanni,gene-Peve_00003092,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003098,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003144,2,TRUE,TRUE
Porites evermanni,gene-Peve_00003191,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003215,4,TRUE,TRUE
Porites evermanni,gene-Peve_00003271,2,TRUE,TRUE
Porites evermanni,gene-Peve_00003342,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003410,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003433,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003620,4,TRUE,TRUE
Porites evermanni,gene-Peve_00003640,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003710,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003722,4,TRUE,TRUE
Porites evermanni,gene-Peve_00003752,4,TRUE,TRUE
Porites evermanni,gene-Peve_00003819,2,TRUE,TRUE
Porites evermanni,gene-Peve_00003820,2,TRUE,TRUE
Porites evermanni,gene-Peve_00003844,2,TRUE,TRUE
Porites evermanni,gene-Peve_00003849,3,TRUE,TRUE
Porites evermanni,gene-Peve_00003862,2,TRUE,TRUE
Porites evermanni,gene-Peve_00003905,2,TRUE,TRUE
Porites evermanni,gene-Peve_00003971,4,TRUE,TRUE
Porites evermanni,gene-Peve_00004037,4,TRUE,TRUE
Porites evermanni,gene-Peve_00004203,2,TRUE,TRUE
Porites evermanni,gene-Peve_00004231,4,TRUE,TRUE
Porites evermanni,gene-Peve_00004243,2,TRUE,TRUE
Porites evermanni,gene-Peve_00004256,2,TRUE,TRUE
Porites evermanni,gene-Peve_00004267,2,TRUE,TRUE
Porites evermanni,gene-Peve_00004390,4,TRUE,TRUE
Porites evermanni,gene-Peve_00004609,2,TRUE,TRUE
Porites evermanni,gene-Peve_00004623,3,TRUE,TRUE
Porites evermanni,gene-Peve_00004653,3,TRUE,TRUE
Porites evermanni,gene-Peve_00004660,3,TRUE,TRUE
Porites evermanni,gene-Peve_00004685,3,TRUE,TRUE
Porites evermanni,gene-Peve_00004688,4,TRUE,TRUE
Porites evermanni,gene-Peve_00004696,3,TRUE,TRUE
Porites evermanni,gene-Peve_00004733,2,TRUE,TRUE
Porites evermanni,gene-Peve_00004923,2,TRUE,TRUE
Porites evermanni,gene-Peve_00004987,2,TRUE,TRUE
Porites evermanni,gene-Peve_00004990,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005010,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005028,4,TRUE,TRUE
Porites evermanni,gene-Peve_00005040,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005056,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005076,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005081,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005118,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005142,4,TRUE,TRUE
Porites evermanni,gene-Peve_00005145,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005172,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005369,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005393,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005443,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005453,4,TRUE,TRUE
Porites evermanni,gene-Peve_00005454,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005461,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005479,4,TRUE,TRUE
Porites evermanni,gene-Peve_00005505,4,TRUE,TRUE
Porites evermanni,gene-Peve_00005513,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005602,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005604,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005642,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005659,3,TRUE,TRUE
Porites evermanni,gene-Peve_00005667,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005668,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005724,2,TRUE,TRUE
Porites evermanni,gene-Peve_00005895,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006054,4,TRUE,TRUE
Porites evermanni,gene-Peve_00006090,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006094,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006109,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006110,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006182,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006184,4,TRUE,TRUE
Porites evermanni,gene-Peve_00006305,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006456,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006531,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006585,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006588,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006589,2,TRUE,TRUE
Porites evermanni,gene-Peve_00006633,4,TRUE,TRUE
Porites evermanni,gene-Peve_00006643,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006646,2,TRUE,TRUE
Porites evermanni,gene-Peve_00006699,2,TRUE,TRUE
Porites evermanni,gene-Peve_00006819,4,TRUE,TRUE
Porites evermanni,gene-Peve_00006914,3,TRUE,TRUE
Porites evermanni,gene-Peve_00006925,2,TRUE,TRUE
Porites evermanni,gene-Peve_00006930,4,TRUE,TRUE
Porites evermanni,gene-Peve_00006931,3,TRUE,TRUE
Porites evermanni,gene-Peve_00007052,4,TRUE,TRUE
Porites evermanni,gene-Peve_00007073,2,TRUE,TRUE
Porites evermanni,gene-Peve_00007089,2,TRUE,TRUE
Porites evermanni,gene-Peve_00007102,3,TRUE,TRUE
Porites evermanni,gene-Peve_00007151,3,TRUE,TRUE
Porites evermanni,gene-Peve_00007184,3,TRUE,TRUE
Porites evermanni,gene-Peve_00007300,2,TRUE,TRUE
Porites evermanni,gene-Peve_00007408,3,TRUE,TRUE
Porites evermanni,gene-Peve_00007541,3,TRUE,TRUE
Porites evermanni,gene-Peve_00007563,3,TRUE,TRUE
Porites evermanni,gene-Peve_00007608,2,TRUE,TRUE
Porites evermanni,gene-Peve_00007657,3,TRUE,TRUE
Porites evermanni,gene-Peve_00007677,2,TRUE,TRUE
Porites evermanni,gene-Peve_00007716,2,TRUE,TRUE
Porites evermanni,gene-Peve_00007839,3,TRUE,TRUE
Porites evermanni,gene-Peve_00007864,2,TRUE,TRUE
Porites evermanni,gene-Peve_00008023,4,TRUE,TRUE
Porites evermanni,gene-Peve_00008031,2,TRUE,TRUE
Porites evermanni,gene-Peve_00008057,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008058,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008061,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008175,2,TRUE,TRUE
Porites evermanni,gene-Peve_00008244,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008259,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008270,4,TRUE,TRUE
Porites evermanni,gene-Peve_00008345,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008352,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008353,4,TRUE,TRUE
Porites evermanni,gene-Peve_00008361,4,TRUE,TRUE
Porites evermanni,gene-Peve_00008384,4,TRUE,TRUE
Porites evermanni,gene-Peve_00008410,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008489,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008490,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008559,4,TRUE,TRUE
Porites evermanni,gene-Peve_00008626,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008654,2,TRUE,TRUE
Porites evermanni,gene-Peve_00008735,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008774,4,TRUE,TRUE
Porites evermanni,gene-Peve_00008788,2,TRUE,TRUE
Porites evermanni,gene-Peve_00008803,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008834,2,TRUE,TRUE
Porites evermanni,gene-Peve_00008917,3,TRUE,TRUE
Porites evermanni,gene-Peve_00008980,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009011,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009014,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009060,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009110,4,TRUE,TRUE
Porites evermanni,gene-Peve_00009139,4,TRUE,TRUE
Porites evermanni,gene-Peve_00009158,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009185,4,TRUE,TRUE
Porites evermanni,gene-Peve_00009196,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009235,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009236,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009244,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009271,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009296,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009323,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009338,4,TRUE,TRUE
Porites evermanni,gene-Peve_00009342,4,TRUE,TRUE
Porites evermanni,gene-Peve_00009366,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009383,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009384,4,TRUE,TRUE
Porites evermanni,gene-Peve_00009391,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009410,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009446,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009473,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009587,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009715,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009792,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009812,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009813,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009838,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009847,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009885,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009901,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009906,2,TRUE,TRUE
Porites evermanni,gene-Peve_00009939,3,TRUE,TRUE
Porites evermanni,gene-Peve_00009997,4,TRUE,TRUE
Porites evermanni,gene-Peve_00010007,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010011,3,TRUE,TRUE
Porites evermanni,gene-Peve_00010037,3,TRUE,TRUE
Porites evermanni,gene-Peve_00010150,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010185,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010211,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010303,4,TRUE,TRUE
Porites evermanni,gene-Peve_00010349,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010357,3,TRUE,TRUE
Porites evermanni,gene-Peve_00010488,4,TRUE,TRUE
Porites evermanni,gene-Peve_00010491,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010501,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010543,3,TRUE,TRUE
Porites evermanni,gene-Peve_00010619,3,TRUE,TRUE
Porites evermanni,gene-Peve_00010655,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010656,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010806,3,TRUE,TRUE
Porites evermanni,gene-Peve_00010811,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010897,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010919,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010921,2,TRUE,TRUE
Porites evermanni,gene-Peve_00010981,3,TRUE,TRUE
Porites evermanni,gene-Peve_00010992,3,TRUE,TRUE
Porites evermanni,gene-Peve_00010996,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011058,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011059,4,TRUE,TRUE
Porites evermanni,gene-Peve_00011126,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011185,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011218,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011220,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011238,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011262,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011336,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011338,4,TRUE,TRUE
Porites evermanni,gene-Peve_00011409,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011474,4,TRUE,TRUE
Porites evermanni,gene-Peve_00011477,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011478,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011481,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011515,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011567,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011587,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011593,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011644,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011669,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011674,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011710,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011711,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011712,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011717,4,TRUE,TRUE
Porites evermanni,gene-Peve_00011747,4,TRUE,TRUE
Porites evermanni,gene-Peve_00011748,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011749,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011836,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011894,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011898,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011921,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011958,3,TRUE,TRUE
Porites evermanni,gene-Peve_00011973,2,TRUE,TRUE
Porites evermanni,gene-Peve_00011985,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012001,3,TRUE,TRUE
Porites evermanni,gene-Peve_00012028,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012070,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012076,3,TRUE,TRUE
Porites evermanni,gene-Peve_00012362,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012416,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012477,3,TRUE,TRUE
Porites evermanni,gene-Peve_00012483,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012488,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012582,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012666,3,TRUE,TRUE
Porites evermanni,gene-Peve_00012693,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012732,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012739,3,TRUE,TRUE
Porites evermanni,gene-Peve_00012754,4,TRUE,TRUE
Porites evermanni,gene-Peve_00012770,4,TRUE,TRUE
Porites evermanni,gene-Peve_00012782,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012803,4,TRUE,TRUE
Porites evermanni,gene-Peve_00012889,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012935,2,TRUE,TRUE
Porites evermanni,gene-Peve_00012970,3,TRUE,TRUE
Porites evermanni,gene-Peve_00012974,2,TRUE,TRUE
Porites evermanni,gene-Peve_00013031,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013036,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013039,4,TRUE,TRUE
Porites evermanni,gene-Peve_00013114,4,TRUE,TRUE
Porites evermanni,gene-Peve_00013118,2,TRUE,TRUE
Porites evermanni,gene-Peve_00013263,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013286,4,TRUE,TRUE
Porites evermanni,gene-Peve_00013296,2,TRUE,TRUE
Porites evermanni,gene-Peve_00013309,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013536,4,TRUE,TRUE
Porites evermanni,gene-Peve_00013566,4,TRUE,TRUE
Porites evermanni,gene-Peve_00013574,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013580,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013688,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013748,2,TRUE,TRUE
Porites evermanni,gene-Peve_00013761,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013846,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013848,4,TRUE,TRUE
Porites evermanni,gene-Peve_00013861,2,TRUE,TRUE
Porites evermanni,gene-Peve_00013965,3,TRUE,TRUE
Porites evermanni,gene-Peve_00013990,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014028,3,TRUE,TRUE
Porites evermanni,gene-Peve_00014031,4,TRUE,TRUE
Porites evermanni,gene-Peve_00014049,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014055,4,TRUE,TRUE
Porites evermanni,gene-Peve_00014056,2,TRUE,TRUE
Porites evermanni,gene-Peve_00014073,2,TRUE,TRUE
