gene_id,n_samples,n_unique_exons,n_shifts,shift_type,TP1_predom_exon,TP2_predom_exon,TP3_predom_exon,TP4_predom_exon,TP1_mean_frac,TP2_mean_frac,TP3_mean_frac,TP4_mean_frac
gene-Pocillopora_meandrina_HIv1___RNAseq.g764.t1,10,4,5,Minor shift,171429/171426,171431/171430,171429,171429/171426,0.633,0.812,0.547,0.731
gene-Pocillopora_meandrina_HIv1___RNAseq.g7852.t1,9,4,5,Robust shift,39557/39555,39555,39555/39553,39553/39554,0.9,0.937,0.806,0.618
gene-Pocillopora_meandrina_HIv1___RNAseq.g8557.t1,7,4,5,Robust shift,103342/103335,103335/103338/103341,103335,103335,0.773,0.7,1,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g8945.t1,19,4,5,Minor shift,106715,106715,106715/106713,106717/106720/106715,0.877,0.876,0.842,0.797
gene-Pocillopora_meandrina_HIv1___RNAseq.g9733.t1b,7,4,5,Robust shift,109732,109737,109733,109732/109733/109739,1,1,1,0.679
gene-Pocillopora_meandrina_HIv1___TS.g1507.t1,6,4,5,Robust shift,38795/38793,38795,38794/38791,38795,0.672,0.644,0.743,0.877
gene-Pocillopora_meandrina_HIv1___TS.g15890.t1,7,4,5,Robust shift,58923/58926,58925,58930/58926,58926,0.249,0.222,0.586,0.27
gene-Pocillopora_meandrina_HIv1___TS.g17291.t1,10,4,5,Robust shift,159371/159372,159370/159372/159371,159371/159373,159371,0.733,0.635,0.736,0.966
gene-Pocillopora_meandrina_HIv1___TS.g26073.t1,7,4,5,Robust shift,3811/3812,3807,NA,3809/3807,0.798,1,NA,0.835
gene-Pocillopora_meandrina_HIv1___TS.g28261.t1,7,4,5,Robust shift,17204,17202/17203,17203/17205,17203,0.506,0.496,0.616,0.507
gene-Pocillopora_meandrina_HIv1___TS.g4009.t1,22,4,5,Minor shift,161774/161772,161774/161773,161774/161771,161774,0.814,0.655,0.733,0.933
gene-Pocillopora_meandrina_HIv1___TS.g4360.t1,8,4,5,Robust shift,84889/84891,84890,84888/84889,84889,0.759,0.953,0.949,0.396
gene-Pocillopora_meandrina_HIv1___TS.g8693.t1,6,4,5,Robust shift,203861,203859/203861/203862,203860/203861,NA,1,0.888,1,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.3737_t,26,3,5,Minor shift,25668/25667/25669,25668/25667,25667/25668,25668/25667,0.792,0.726,0.741,0.713
gene-Pocillopora_meandrina_HIv1___RNAseq.g10289.t1,38,3,5,Minor shift,175160/175155,175160/175155,175160/175151/175155,175160/175155,0.755,0.755,0.774,0.735
gene-Pocillopora_meandrina_HIv1___RNAseq.g10320.t1,10,3,5,Robust shift,175330/175328,175327/175330,175327,175330,0.604,0.886,1,0.659
gene-Pocillopora_meandrina_HIv1___RNAseq.g1091.t1,38,3,5,Minor shift,173993/173995/173989,173995,173995,173995/173989,0.345,0.286,0.492,0.425
gene-Pocillopora_meandrina_HIv1___RNAseq.g11065.t1,9,3,5,Robust shift,154039/154041,NA,154041/154039/154037,154037/154041,0.676,NA,0.447,0.647
gene-Pocillopora_meandrina_HIv1___RNAseq.g11656.t1,12,3,5,Robust shift,131487,131488,131487,131487/131488/131486,0.882,1,0.819,0.889
gene-Pocillopora_meandrina_HIv1___RNAseq.g13848.t1,14,3,5,Minor shift,207346,207346/207348/207345,207345/207346,207346/207345,0.628,0.682,0.78,0.693
gene-Pocillopora_meandrina_HIv1___RNAseq.g14016.t1,35,3,5,Minor shift,170094/170093/170092,170094/170092,170094/170092,170094/170092,0.89,0.888,0.833,0.902
gene-Pocillopora_meandrina_HIv1___RNAseq.g14531.t1,7,3,5,Robust shift,93130/93131,93132,93131,93130/93132/93131,0.718,0.64,0.729,0.676
gene-Pocillopora_meandrina_HIv1___RNAseq.g14844.t1,18,3,5,Minor shift,161595/161594/161596,161594/161596,161594/161596,161594,0.838,0.747,0.712,0.949
gene-Pocillopora_meandrina_HIv1___RNAseq.g14972.t1,20,3,5,Minor shift,201927/201928/201926,201927,201927,201926/201927,0.775,0.705,0.691,0.744
gene-Pocillopora_meandrina_HIv1___RNAseq.g1535.t1,9,3,5,Minor shift,183313,183311,183311/183309/183313,NA,1,0.866,0.712,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.g15387.t1,13,3,5,Minor shift,43453/43454,43453/43454,43454,43452/43454,0.657,0.74,0.559,0.747
gene-Pocillopora_meandrina_HIv1___RNAseq.g15435.t1,14,3,5,Robust shift,43741/43742,43741/43743,43742/43741,43742/43741,0.419,0.449,0.53,0.403
gene-Pocillopora_meandrina_HIv1___RNAseq.g15766.t1,37,3,5,Minor shift,46442/46441,46442/46440,46442,46442/46441,0.619,0.708,0.69,0.685
gene-Pocillopora_meandrina_HIv1___RNAseq.g15782.t1,37,3,5,Minor shift,46683/46682,46682/46683,46682/46684,46682,0.42,0.487,0.467,0.505
gene-Pocillopora_meandrina_HIv1___RNAseq.g15802.t1,39,3,5,Minor shift,46802/46799,46802/46799,46802/46799,46802/46800,0.342,0.328,0.314,0.33
gene-Pocillopora_meandrina_HIv1___RNAseq.g15972.t1,7,3,5,Robust shift,48126/48124,48125,48126/48125,48124/48125,1,0.936,0.882,0.801
gene-Pocillopora_meandrina_HIv1___RNAseq.g162.t1,11,3,5,Minor shift,147579/147577,147577,147577,147577/147578,0.935,0.835,1,0.8
gene-Pocillopora_meandrina_HIv1___RNAseq.g16325.t1,11,3,5,Minor shift,50247/50249,50247,50247/50248,50247/50249,0.845,0.945,0.689,0.954
gene-Pocillopora_meandrina_HIv1___RNAseq.g16435.t1,12,3,5,Robust shift,50911/50912,50912/50911,50912/50911,50912/50913/50911,0.528,0.776,0.616,0.649
gene-Pocillopora_meandrina_HIv1___RNAseq.g16442.t1,9,3,5,Robust shift,50937/50936,50936/50937,50938/50936,50937,0.743,0.59,0.756,0.505
gene-Pocillopora_meandrina_HIv1___RNAseq.g17669.t1,9,3,5,Robust shift,159136/159135,159136/159135,159134,159134,0.771,1,1,0.831
gene-Pocillopora_meandrina_HIv1___RNAseq.g17853.t1,20,3,5,Minor shift,160491/160487,160491/160487/160490,160491/160487,160491/160487,0.651,0.62,0.669,0.649
gene-Pocillopora_meandrina_HIv1___RNAseq.g18187.t1,10,3,5,Minor shift,145637,145639,145639/145640/145637,145639,0.521,0.519,0.75,0.429
gene-Pocillopora_meandrina_HIv1___RNAseq.g18409.t1,7,3,5,Robust shift,146858/146861,146861,146859/146861,146859/146858,0.48,0.672,0.874,0.788
gene-Pocillopora_meandrina_HIv1___RNAseq.g19619.t1,11,3,5,Minor shift,21644,21644,21644/21646/21645,21645/21644,0.912,1,0.733,0.768
gene-Pocillopora_meandrina_HIv1___RNAseq.g19701.t1a,11,3,5,Robust shift,22021/22022,22021/22022,22023/22022,22021/22022,0.829,0.687,0.839,0.852
gene-Pocillopora_meandrina_HIv1___RNAseq.g19723.t1,15,3,5,Minor shift,22215/22213,22215/22213,22215/22214/22213,22215,0.809,0.86,0.7,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g19785.t1,11,3,5,Robust shift,22619/22614,22614/22619/22618,22619,22614/22619,0.85,0.999,0.712,0.891
gene-Pocillopora_meandrina_HIv1___RNAseq.g1996.t2,15,3,5,Minor shift,86045,86045,86045/86044,86045/86043/86044,1,0.894,0.695,0.62
gene-Pocillopora_meandrina_HIv1___RNAseq.g20127.t2,21,3,5,Minor shift,25095/25096/25094,25094/25096,25094,25094,0.688,0.769,0.803,0.8
gene-Pocillopora_meandrina_HIv1___RNAseq.g20192.t1,24,3,5,Minor shift,25634/25631,25634/25632,25634,25634,0.684,0.677,0.707,0.789
gene-Pocillopora_meandrina_HIv1___RNAseq.g20568.t1,6,3,5,Robust shift,NA,206238,206237/206238,206236,NA,1,0.993,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g20579.t1,25,3,5,Minor shift,206277/206278,206277/206278,206277,206277/206278/206276,0.949,0.941,0.898,0.899
gene-Pocillopora_meandrina_HIv1___RNAseq.g20719.t1,8,3,5,Robust shift,194798/194794,194797,194794/194798,194794/194798,0.907,0.764,0.735,0.937
gene-Pocillopora_meandrina_HIv1___RNAseq.g21200.t1,8,3,5,Robust shift,2891/2893,2891/2893/2894,NA,2894/2893,0.851,0.743,NA,0.539
gene-Pocillopora_meandrina_HIv1___RNAseq.g21321.t1,6,3,5,Robust shift,3794,NA,3792,3794/3795,0.973,NA,0.511,0.427
gene-Pocillopora_meandrina_HIv1___RNAseq.g21531.t1,39,3,5,Minor shift,5146/5142/5145,5146/5145,5146,5146/5145,0.287,0.25,0.246,0.236
gene-Pocillopora_meandrina_HIv1___RNAseq.g2200.t1,13,3,5,Minor shift,87760,87760/87759,87760,87758/87760,0.681,0.933,0.748,0.662
gene-Pocillopora_meandrina_HIv1___RNAseq.g22861.t1,7,3,5,Robust shift,57806/57804,57806,57806/57805,57804,0.735,0.621,0.681,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g22992.t1,9,3,5,Robust shift,58814/58811/58812,NA,58812/58814/58811,58812/58811,0.876,NA,0.657,0.542
gene-Pocillopora_meandrina_HIv1___RNAseq.g23201.t1,19,3,5,Minor shift,60141/60142,60140/60142,60141/60142,60140/60142,0.787,0.809,0.837,0.851
gene-Pocillopora_meandrina_HIv1___RNAseq.g23464.t1,7,3,5,Robust shift,62014/62013,62014/62012,62012,62014,0.695,0.754,0.829,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g24205.t1,11,3,5,Robust shift,52346/52348/52347,52346,52348,52347/52348,0.836,0.595,1,0.932
gene-Pocillopora_meandrina_HIv1___RNAseq.g24235.t1,10,3,5,Minor shift,52414,52415/52416,52414/52415/52416,52414,0.961,0.786,0.75,0.353
gene-Pocillopora_meandrina_HIv1___RNAseq.g24822.t1,19,3,5,Minor shift,56212/56211/56210,56212/56211/56210,56212/56210,56210,0.842,0.799,0.933,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g24878.t1,13,3,5,Robust shift,56636/56633,56633/56635,56633/56636,56633/56636,0.708,0.405,0.669,0.654
gene-Pocillopora_meandrina_HIv1___RNAseq.g25123.t1,9,3,5,Minor shift,57587/57586,57587,57587/57585/57586,57587,0.846,0.588,0.731,0.55
gene-Pocillopora_meandrina_HIv1___RNAseq.g25218.t1,14,3,5,Minor shift,206221/206220,206220,206220,206221/206223/206220,0.775,0.973,0.964,0.823
gene-Pocillopora_meandrina_HIv1___RNAseq.g26809.t1,11,3,5,Robust shift,68168/68166,68167/68166/68168,68166/68167,68166,1,0.931,1,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g27044.t1,8,3,5,Robust shift,69108/69110,69108/69103,69103/69110,69110,0.751,0.746,1,0.432
gene-Pocillopora_meandrina_HIv1___RNAseq.g27324.t1,24,3,5,Minor shift,70606/70607,70606/70608,70606/70608,70606,0.681,0.625,0.792,0.689
gene-Pocillopora_meandrina_HIv1___RNAseq.g27961.t1,10,3,5,Robust shift,75066/75067,75065,75065,75065/75066/75067,0.862,1,1,0.738
gene-Pocillopora_meandrina_HIv1___RNAseq.g2867.t1,11,3,5,Minor shift,154964,154964,154964/154966/154965,154965/154964,1,1,0.96,0.782
gene-Pocillopora_meandrina_HIv1___RNAseq.g28703.t1,10,3,5,Minor shift,NA,142277/142279,142279/142278,142279,NA,0.711,0.771,0.79
gene-Pocillopora_meandrina_HIv1___RNAseq.g2881.t1,9,3,5,Minor shift,154989,154989/154990,154989/154988,154989/154990,0.766,1,0.705,0.816
gene-Pocillopora_meandrina_HIv1___RNAseq.g28878.t1,26,3,5,Minor shift,206762,206762/206759,206762/206758/206759,206762/206758/206759,0.627,0.662,0.595,0.548
gene-Pocillopora_meandrina_HIv1___RNAseq.g29657.t1,11,3,5,Robust shift,138244/138246,138246,138244/138245,138244/138246,0.891,0.838,0.858,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g2975.t1,39,3,5,Minor shift,155596/155599,155596/155598,155596/155598,155596/155599,0.54,0.554,0.563,0.502
gene-Pocillopora_meandrina_HIv1___RNAseq.g30251.t1,17,3,5,Minor shift,186037/186038,186037/186038,186037/186038/186036,186038,0.484,0.538,0.592,0.46
gene-Pocillopora_meandrina_HIv1___RNAseq.g3083.t1,8,3,5,Robust shift,156396,156396/156397,156397/156396,156397/156394,0.97,0.644,0.707,0.618
gene-Pocillopora_meandrina_HIv1___RNAseq.g3360.t1,20,3,5,Minor shift,113323/113324,113324/113323,113324,113322/113324,0.841,0.669,0.585,0.784
gene-Pocillopora_meandrina_HIv1___RNAseq.g339.t1,21,3,5,Minor shift,149012/149010,149012,149010/149012/149011,149012,0.885,0.857,0.841,0.901
gene-Pocillopora_meandrina_HIv1___RNAseq.g4021.t1,11,3,5,Minor shift,198738,198737/198738,198738,198738/198739,0.574,0.805,0.567,0.784
gene-Pocillopora_meandrina_HIv1___RNAseq.g4120.t1,15,3,5,Minor shift,122758,122760/122758,122758/122759/122760,122758,0.754,0.642,0.826,0.643
gene-Pocillopora_meandrina_HIv1___RNAseq.g5504.t1,27,3,5,Minor shift,79282/79285,79282/79283,79282/79283,79282/79285,0.694,0.725,0.843,0.783
gene-Pocillopora_meandrina_HIv1___RNAseq.g6233.t1,22,3,5,Minor shift,199314/199315,199314/199315,199314/199316,199314,0.468,0.412,0.496,0.534
gene-Pocillopora_meandrina_HIv1___RNAseq.g6364.t1,9,3,5,Minor shift,200024,200024/200025,200024,200022,0.951,0.918,0.856,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g7139.t1,9,3,5,Minor shift,33858/33859,33859,33858/33859,33856/33859,0.869,0.714,0.905,0.78
gene-Pocillopora_meandrina_HIv1___RNAseq.g7321.t1,23,3,5,Minor shift,35517/35518/35516,35518,35518/35517,35518,0.683,0.873,0.883,0.906
gene-Pocillopora_meandrina_HIv1___RNAseq.g7792.t1,9,3,5,Minor shift,39081,39081/39083,39081,39081/39082/39083,0.916,1,1,0.965
gene-Pocillopora_meandrina_HIv1___RNAseq.g873.t1,9,3,5,Robust shift,172093,172092/172091/172093,172092,172092/172091/172093,0.798,0.955,0.836,0.789
gene-Pocillopora_meandrina_HIv1___RNAseq.g8796.t1,7,3,5,Robust shift,105451/105449,105451,105450,105449/105451,0.578,0.965,1,0.799
gene-Pocillopora_meandrina_HIv1___RNAseq.g8799.t1,9,3,5,Robust shift,105508/105510,105509/105510,105509,105509/105510,0.843,0.807,0.841,0.539
gene-Pocillopora_meandrina_HIv1___RNAseq.g9552.t1,9,3,5,Robust shift,108279/108278,108279/108280,108278/108279/108280,NA,0.552,0.772,0.807,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.g9583.t1,39,3,5,Minor shift,108482/108483,108482,108482/108485,108483/108482,0.536,0.482,0.504,0.461
gene-Pocillopora_meandrina_HIv1___RNAseq.g981.t1,26,3,5,Minor shift,173092/173097/173093,173092,173092,173092/173097/173093,0.74,0.806,0.752,0.751
gene-Pocillopora_meandrina_HIv1___TS.g10084.t1,23,3,5,Minor shift,206498/206502,206501/206502,206502/206501,206502,0.665,0.675,0.776,0.806
gene-Pocillopora_meandrina_HIv1___TS.g13205.t1,15,3,5,Minor shift,151638,151638,151640/151638,151638/151643,0.94,0.979,0.858,0.852
gene-Pocillopora_meandrina_HIv1___TS.g1390.t1,12,3,5,Robust shift,38027/38026,38027/38026,38028/38027,38028/38027,0.631,0.633,0.627,0.715
gene-Pocillopora_meandrina_HIv1___TS.g14420.t1,12,3,5,Minor shift,69299/69300,69300,69301/69300,69301/69300,0.9,1,1,0.834
gene-Pocillopora_meandrina_HIv1___TS.g16804.t1,39,3,5,Minor shift,66210/66211,66210/66212/66211,66210/66211,66210/66212,0.862,0.775,0.883,0.85
gene-Pocillopora_meandrina_HIv1___TS.g17155.t1,16,3,5,Minor shift,158635,158634/158637,158634,158634/158635,0.666,0.766,0.749,0.766
gene-Pocillopora_meandrina_HIv1___TS.g17165.t1a,13,3,5,Robust shift,158700/158701/158699,158701/158699,158700/158699,158701/158699,0.699,0.823,0.586,0.767
gene-Pocillopora_meandrina_HIv1___TS.g17216.t1,8,3,5,Minor shift,159002/159003,159003,159004,159002,0.812,0.519,1,1
gene-Pocillopora_meandrina_HIv1___TS.g17661.t1,12,3,5,Minor shift,163718/163720/163723,163720/163718,163718/163723,163718,0.686,0.781,0.665,0.563
gene-Pocillopora_meandrina_HIv1___TS.g18210.t1,9,3,5,Robust shift,156504/156502,156504/156503,156502/156504,156503/156504,0.734,0.566,0.772,0.683
gene-Pocillopora_meandrina_HIv1___TS.g2389.t1,8,3,5,Robust shift,96908/96906,96908/96907/96906,96907,NA,0.94,0.687,0.72,NA
gene-Pocillopora_meandrina_HIv1___TS.g2396.t1,10,3,5,Minor shift,NA,96952,96951,96951/96953/96952,NA,0.858,0.656,0.528
gene-Pocillopora_meandrina_HIv1___TS.g24097.t1,9,3,5,Robust shift,78495/78492,78494,78495,NA,0.942,0.614,1,NA
gene-Pocillopora_meandrina_HIv1___TS.g24149.t1,11,3,5,Robust shift,78804/78803,78804/78802,78802,78802/78804,0.741,0.863,0.873,0.962
gene-Pocillopora_meandrina_HIv1___TS.g24487.t1,36,3,5,Minor shift,80976/80977,80976/80979/80977,80976,80976/80977,0.752,0.717,0.625,0.745
gene-Pocillopora_meandrina_HIv1___TS.g25007.t1,9,3,5,Robust shift,NA,196439/196440,196439/196440,196438,NA,0.994,1,1
gene-Pocillopora_meandrina_HIv1___TS.g25186.t1,33,3,5,Minor shift,197570/197568,197570/197568,197570/197565,197570/197565,0.772,0.845,0.876,0.835
gene-Pocillopora_meandrina_HIv1___TS.g26321.t1,36,3,5,Minor shift,5393/5392,5393/5392/5391,5393/5392,5393,0.658,0.583,0.608,0.597
gene-Pocillopora_meandrina_HIv1___TS.g26863.t1,7,3,5,Robust shift,8440,8439,8441/8439,8440,1,0.728,0.968,0.805
gene-Pocillopora_meandrina_HIv1___TS.g27096.t1,34,3,5,Minor shift,10126,10126,10126/10123,10123/10126/10127,0.752,0.73,0.725,0.69
gene-Pocillopora_meandrina_HIv1___TS.g27983.t1,15,3,5,Minor shift,15228/15225,15225/15228,15225,15225/15226,0.789,0.77,0.788,0.726
gene-Pocillopora_meandrina_HIv1___TS.g2818.t1,15,3,5,Minor shift,99565/99566/99567,99566/99565,99566/99565,99565/99566,0.67,0.558,0.925,0.587
gene-Pocillopora_meandrina_HIv1___TS.g2892.t1,8,3,5,Robust shift,192028,192030/192029,192028/192029,192030,0.894,0.588,0.8,1
gene-Pocillopora_meandrina_HIv1___TS.g3112.t1,38,3,5,Minor shift,194044,194044,194044/194046/194045,194044/194046/194045,0.678,0.673,0.636,0.576
gene-Pocillopora_meandrina_HIv1___TS.g3936.t1,14,3,5,Minor shift,161417/161416,161417/161416,161417/161416,161419/161417,0.981,0.798,0.835,0.824
gene-Pocillopora_meandrina_HIv1___TS.g5096.t1,9,3,5,Robust shift,90227,90226/90225,90227/90226,90227,0.875,0.783,0.788,0.816
gene-Pocillopora_meandrina_HIv1___TS.g568.t1,8,3,5,Robust shift,NA,31547/31545/31546,NA,31547/31545,NA,0.674,NA,0.751
gene-Pocillopora_meandrina_HIv1___TS.g5780.t1b,15,3,5,Minor shift,91860/91862/91861,91862,91862,91862,0.752,0.637,0.823,0.883
gene-Pocillopora_meandrina_HIv1___TS.g7826.t1,8,3,5,Minor shift,132133,132132/132131,132131/132133,NA,0.792,0.522,0.688,NA
gene-Pocillopora_meandrina_HIv1___RNAseq.15418_t,39,2,5,Minor shift,102131/102130,102131/102130,102131/102130,102131/102130,0.419,0.354,0.383,0.317
gene-Pocillopora_meandrina_HIv1___RNAseq.20913_t,16,2,5,Robust shift,140770,140770/140769,140769/140770,140769/140770,0.714,0.773,0.86,0.729
gene-Pocillopora_meandrina_HIv1___RNAseq.2564_t,27,2,5,Minor shift,18693/18692,18693,18693/18692,18693,0.75,0.821,0.777,0.778
gene-Pocillopora_meandrina_HIv1___RNAseq.28065_t,12,2,5,Robust shift,189323,189322/189323,189322/189323,189322/189323,0.927,0.845,0.648,0.681
gene-Pocillopora_meandrina_HIv1___RNAseq.29625_t,34,2,5,Minor shift,200933/200932,200933/200932,200933/200932,200933/200932,0.766,0.79,0.807,0.745
gene-Pocillopora_meandrina_HIv1___RNAseq.g10201.t2,21,2,5,Minor shift,112937,112936/112937,112936/112937,112937/112936,0.822,0.944,0.778,0.912
gene-Pocillopora_meandrina_HIv1___RNAseq.g10306.t1,19,2,5,Minor shift,175221/175220,175221/175220,175221/175220,175220/175221,0.787,0.663,0.837,0.858
gene-Pocillopora_meandrina_HIv1___RNAseq.g10473.t1,23,2,5,Minor shift,176506,176506/176505,176506/176505,176506,0.794,0.913,0.872,0.842
gene-Pocillopora_meandrina_HIv1___RNAseq.g10485.t1,39,2,5,Minor shift,176731/176732,176731/176732,176732/176731,176731/176732,0.838,0.834,0.863,0.846
gene-Pocillopora_meandrina_HIv1___RNAseq.g10576.t1,25,2,5,Minor shift,178074/178073,178074/178073,178073,178073/178074,0.832,0.81,0.842,0.885
gene-Pocillopora_meandrina_HIv1___RNAseq.g10664.t1,18,2,5,Minor shift,151331/151329,151331/151329,151331/151329,151329/151331,0.849,0.899,0.896,0.956
gene-Pocillopora_meandrina_HIv1___RNAseq.g10901.t1,12,2,5,Robust shift,152985,152986/152985,152986,152985/152986,0.747,0.675,0.835,0.746
gene-Pocillopora_meandrina_HIv1___RNAseq.g11233.t1,18,2,5,Minor shift,128853/128852,128852,128852/128853,128852/128853,0.606,0.796,0.838,0.615
gene-Pocillopora_meandrina_HIv1___RNAseq.g11272.t1,16,2,5,Robust shift,129149/129150,129149/129150,129150/129149,129149,0.805,0.838,0.865,0.802
gene-Pocillopora_meandrina_HIv1___RNAseq.g11478.t1,38,2,5,Minor shift,129980,129980,129980/129981,129980/129981,0.618,0.681,0.629,0.701
gene-Pocillopora_meandrina_HIv1___RNAseq.g11536.t1,37,2,5,Minor shift,130559/130558,130559/130558,130559,130559/130558,0.795,0.817,0.818,0.812
gene-Pocillopora_meandrina_HIv1___RNAseq.g11889.t1,15,2,5,Minor shift,165467/165466,165467/165466,165466,165466,0.761,0.866,0.716,0.745
gene-Pocillopora_meandrina_HIv1___RNAseq.g11912.t1,32,2,5,Minor shift,165703/165704,165703/165704,165704/165703,165703/165704,0.753,0.687,0.632,0.731
gene-Pocillopora_meandrina_HIv1___RNAseq.g12421.t1,9,2,5,Robust shift,208277,208274/208277,208277/208274,208277,0.529,0.749,0.655,0.529
gene-Pocillopora_meandrina_HIv1___RNAseq.g12995.t1,11,2,5,Minor shift,94534/94533,94533/94534,94533,94534,0.899,0.941,0.797,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g13300.t1b,13,2,5,Minor shift,96110,96110,96110/96111,96110,0.925,1,0.903,0.68
gene-Pocillopora_meandrina_HIv1___RNAseq.g13392.t1,18,2,5,Minor shift,96899/96900,96899/96900,96899/96900,96900/96899,0.587,0.531,0.622,0.557
gene-Pocillopora_meandrina_HIv1___RNAseq.g13466.t1,10,2,5,Minor shift,97366,97366/97365,97365/97366,97365/97366,1,0.878,0.841,0.939
gene-Pocillopora_meandrina_HIv1___RNAseq.g14086.t1,10,2,5,Robust shift,170507/170506,170507/170506,170507/170506,170507/170506,0.831,0.822,0.835,0.893
gene-Pocillopora_meandrina_HIv1___RNAseq.g14215.t1,11,2,5,Minor shift,171169/171168,171169,171169/171168,171169,0.955,0.541,0.778,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g14237.t1,15,2,5,Minor shift,205642,205642,205642/205641,205641/205642,0.856,1,0.852,0.731
gene-Pocillopora_meandrina_HIv1___RNAseq.g14416.t1,29,2,5,Minor shift,92577,92577/92578,92577/92578,92577,0.666,0.667,0.726,0.716
gene-Pocillopora_meandrina_HIv1___RNAseq.g1458.t1,8,2,5,Minor shift,182700,182701/182700,182700,182701/182700,1,0.818,0.55,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g14711.t1,10,2,5,Minor shift,161040/161041,161041,161041/161040,161041,0.695,0.795,0.786,0.874
gene-Pocillopora_meandrina_HIv1___RNAseq.g14718.t1,16,2,5,Minor shift,161061,161061/161062,161061/161062,161061/161062,0.851,0.853,0.759,0.571
gene-Pocillopora_meandrina_HIv1___RNAseq.g15080.t1,39,2,5,Minor shift,41123/41124,41124/41123,41124/41123,41124,0.619,0.562,0.636,0.654
gene-Pocillopora_meandrina_HIv1___RNAseq.g15345.t1,10,2,5,Robust shift,43133/43132,43133,43133/43132,43132,0.924,1,0.915,0.859
gene-Pocillopora_meandrina_HIv1___RNAseq.g15385.t1,23,2,5,Robust shift,43447/43446,43447/43446,43447/43446,43447/43446,0.822,0.755,0.786,0.724
gene-Pocillopora_meandrina_HIv1___RNAseq.g15515.t1,18,2,5,Minor shift,44374/44375,44374/44375,44374/44375,44374/44375,0.917,0.94,0.858,0.756
gene-Pocillopora_meandrina_HIv1___RNAseq.g1588.t1,8,2,5,Robust shift,183652,183652,NA,183653,1,1,NA,0.519
gene-Pocillopora_meandrina_HIv1___RNAseq.g16271.t1,10,2,5,Robust shift,50063/50064,50063/50064,50063,50063/50064,0.711,0.724,0.623,0.793
gene-Pocillopora_meandrina_HIv1___RNAseq.g16632.t1,18,2,5,Minor shift,162516/162517,162517/162516,162516/162517,162517/162516,0.817,0.869,0.784,0.942
gene-Pocillopora_meandrina_HIv1___RNAseq.g16766.t1,10,2,5,Minor shift,163368/163367,163367/163368,163368,163368/163367,1,0.914,0.745,0.934
gene-Pocillopora_meandrina_HIv1___RNAseq.g16783.t1,17,2,5,Minor shift,163467/163468,163467,163467/163468,163467/163468,0.787,0.741,0.951,0.783
gene-Pocillopora_meandrina_HIv1___RNAseq.g16808.t1,10,2,5,Minor shift,NA,163543,163542/163543,163542,NA,0.817,0.919,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g16982.t1,25,2,5,Minor shift,164310,164310,164310,164309/164310,0.775,0.857,0.863,0.839
gene-Pocillopora_meandrina_HIv1___RNAseq.g17009.t1,12,2,5,Robust shift,164611/164623,164611/164623,164611/164623,164611,0.591,0.751,0.585,0.488
gene-Pocillopora_meandrina_HIv1___RNAseq.g17840.t1,26,2,5,Minor shift,160349/160350,160350/160349,160350,160350/160349,0.919,0.945,1,0.931
gene-Pocillopora_meandrina_HIv1___RNAseq.g18779.t1,37,2,5,Minor shift,16557,16557,16557/16556,16557/16556,0.742,0.718,0.691,0.612
gene-Pocillopora_meandrina_HIv1___RNAseq.g18832.t1,15,2,5,Minor shift,16881/16880,16880,16880/16881,16881/16880,0.877,1,0.907,0.951
gene-Pocillopora_meandrina_HIv1___RNAseq.g18877.t2,27,2,5,Robust shift,17218/17217,17218/17217,17218/17217,17218/17217,0.708,0.724,0.798,0.808
gene-Pocillopora_meandrina_HIv1___RNAseq.g19115.t1,12,2,5,Minor shift,18958/18959,18958,18959,18959,0.602,0.535,0.653,0.864
gene-Pocillopora_meandrina_HIv1___RNAseq.g1929.t1,9,2,5,Robust shift,85501,85501/85500,85500,85500/85501,0.51,0.55,0.489,0.659
gene-Pocillopora_meandrina_HIv1___RNAseq.g19363.t1,9,2,5,Minor shift,20351/20352,20351/20352,20352,20352,1,0.839,0.791,1
gene-Pocillopora_meandrina_HIv1___RNAseq.g19762.t1,17,2,5,Robust shift,22445/22446,22446/22445,22445/22446,22446/22445,0.921,0.967,0.91,0.976
gene-Pocillopora_meandrina_HIv1___RNAseq.g20133.t1,10,2,5,Minor shift,25118/25117,25118,25118,25118/25117,0.763,0.868,0.576,0.62
gene-Pocillopora_meandrina_HIv1___RNAseq.g2023.t1,10,2,5,Minor shift,86225/86226,86226,86225/86226,86225,0.879,0.712,0.908,1
