species_code,species.x,group_id,gene_id,TP1,TP2,TP3,TP4,fc_T1_to_T2,fc_T1_to_T3,fc_T4_to_T2,fc_T4_to_T3,mean_expr,stress_response,changed_T1_T2,changed_T1_T3,changed_T4_T2,changed_T4_T3,any_stress_change,up_in_stress,down_in_stress,species.y,meth_TP1,meth_TP2,meth_TP3,meth_TP4,delta_meth_T1_T2,delta_meth_T1_T3,delta_meth_T4_T2,delta_meth_T4_T3,mean_gbm,stress_gbm,baseline_gbm,gbm_stress_change,gbm_median,gbm_category
peve,Porites evermanni,OG_10811,Peve_00009908,3.922366656706271,3.98655194612191,3.508232533956783,3.355843088355405,0.06418528941563917,-0.41413412274948813,0.6307088577665052,0.1523894456013779,3.6932485562850923,0.10828736750850831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.54696083817,0.7127205529,0.5763908180777778,0.6710913639555556,0.16575971473000006,0.029429979907777848,0.04162918894444445,-0.09470054587777776,0.6267908932758334,0.644555685488889,0.6090261010627778,0.035529584426111205,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_10812,Peve_00024779,8.388679147614255,7.656917748984604,7.8815512038897255,6.931948071779456,-0.7317613986296507,-0.5071279437245293,0.7249696772051477,0.9496031321102691,7.71477404306701,0.10892086674030921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,1.0209801701,1.0517965209777778,0.9726006661666666,0.8734655909777778,0.030816350877777676,-0.048379503933333456,0.17833093,0.09913507518888887,0.9797107370555556,1.0121985935722222,0.9472228805388889,0.06497571303333327,0.8696793462336111,High GBM
peve,Porites evermanni,OG_10814,Peve_00000656,5.05713100256919,4.382449117409005,4.973885223386347,3.462982140125441,-0.6746818851601857,-0.08324577918284337,0.9194669772835637,1.510903083260906,4.469111870872496,0.41811059905035997,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Porites evermanni,0.2635007323625,0.39437060767777776,0.44793590745555556,0.4099414155111111,0.13086987531527777,0.18443517509305557,-0.015570807833333311,0.037994491944444486,0.3789371657517361,0.42115325756666666,0.3367210739368055,0.08443218362986116,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_10815,Peve_00009371,5.116207725417074,3.8798016498091763,6.318704853024861,4.670986297673304,-1.2364060756078978,1.2024971276077867,-0.7911846478641276,1.647718555351557,4.996425131481104,0.20565623987182935,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Porites evermanni,2.63577742359,2.350799211188889,1.9375367893333333,1.9813456142666668,-0.2849782124011111,-0.6982406342566667,0.3694535969222221,-0.04380882493333349,2.226364759594722,2.144168000261111,2.3085615189283333,-0.16439351866722207,0.8696793462336111,High GBM
peve,Porites evermanni,OG_10818,Peve_00044432,5.233449112728369,5.321677283638737,5.008606872119879,5.542576904495762,0.08822817091036761,-0.22484224060849023,-0.22089962085702552,-0.5339700323758834,5.276577543245686,-0.22287093073275788,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.81614621927,0.5573719127444444,0.5674321290777777,0.7228709433,-0.25877430652555555,-0.24871409019222224,-0.1654990305555556,-0.15543881422222228,0.6659553010980556,0.5624020209111111,0.769508581285,-0.20710656037388886,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_10907,Peve_00033654,1.3621136113274641,0.662935662007961,1.3564704842599766,1.645975687913004,-0.6991779493195032,-0.005643127067487486,-0.9830400259050431,-0.28950520365302745,1.2568738613771013,-0.4943415764862653,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.79941218075,0.5089491640066667,0.5118380433222223,0.5872763785588889,-0.2904630167433333,-0.2875741374277777,-0.07832721455222225,-0.07543833523666665,0.6018689416594445,0.5103936036644445,0.6933442796544445,-0.18295067598999992,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_10936,Peve_00011003,6.782726694976595,5.584806730907099,5.62251229617016,6.352837466069587,-1.197919964069496,-1.1602143988064348,-0.7680307351624887,-0.7303251698994275,6.08572079703086,-0.9641225669844626,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.65957864579,0.5745266088555555,0.6748770727555555,0.6247153897666666,-0.08505203693444452,0.0152984269655555,-0.05018878091111112,0.0501616829888889,0.6334244292919444,0.6247018408055556,0.6421470177783333,-0.0174451769727777,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_10937,Peve_00011012,2.1584610237249526,0.7807354922057604,1.618661786157274,1.3015828352962358,-1.377725531519192,-0.5397992375676786,-0.5208473430904753,0.3170789508610383,1.4648602843460556,-0.5303232903290769,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.67522587034,0.3824777659311111,0.5228413614777778,0.7391095620755556,-0.29274810440888893,-0.1523845088622222,-0.35663179614444446,-0.21626820059777774,0.5799136399561111,0.4526595637044445,0.7071677162077779,-0.25450815250333336,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_10938,Peve_00028802,6.978927613912912,6.370085906794985,5.799207074761844,5.33071921281955,-0.6088417071179268,-1.1797205391510683,1.0393666939754356,0.4684878619422941,6.1197349520723225,-0.07017692258781594,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.6317129627,0.6207174089888889,0.7232072090333334,0.6236414352444445,-0.01099555371111105,0.09149424633333336,-0.002924026255555545,0.09956577378888887,0.6498197539916667,0.6719623090111111,0.6276771989722223,0.0442851100388888,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_10988,Peve_00021073,2.1887085969470714,1.1600377553107843,0.9538847223023506,0.48803526919764006,-1.028670841636287,-1.2348238746447209,0.6720024861131443,0.4658494531047105,1.1976665859394617,-0.28141069426578835,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.6650874406,0.4082136728875,0.8184059673624999,0.4995602592222222,-0.25687376771250003,0.1533185267624999,-0.0913465863347222,0.31884570814027774,0.5978168350180556,0.613309820125,0.5823238499111111,0.030985970213888936,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11019,Peve_00000231,6.283178065857534,5.093646686420967,4.635710768399464,4.8099319423135665,-1.1895313794365672,-1.6474672974580704,0.2837147441074004,-0.17422117391410286,5.205616865747883,-0.681876276675335,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.85960617486,0.8250120885111111,0.7070219685555555,0.9921403631777778,-0.03459408634888894,-0.15258420630444447,-0.1671282746666667,-0.2851183946222222,0.845945148776111,0.7660170285333333,0.9258732690188889,-0.15985624048555558,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11074,Peve_00032727,5.80408036348869,6.486394919721914,4.733737477310693,5.393049771625142,0.6823145562332247,-1.0703428861779969,1.0933451480967724,-0.6593122943144492,5.6043156330366095,0.011501130959388206,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.7176527178,0.8917087963777778,0.6378871181444444,0.6835970611111111,0.17405607857777783,-0.07976559965555552,0.2081117352666667,-0.04570994296666664,0.7327114233583333,0.7647979572611111,0.7006248894555556,0.06417306780555554,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11156,Peve_00037785,0,0.2321928094887362,0.1761069445245729,0.1761069445245729,0.2321928094887362,0.1761069445245729,0.05608586496416329,0,0.1461016746344705,0.1160964047443681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.5986307432111111,0.7732320845444445,0.4674251016666667,0.8716827999222222,0.17460134133333338,-0.13120564154444442,-0.09845071537777772,-0.4042576982555555,0.6777426823361111,0.6203285931055555,0.7351567715666667,-0.11482817846111115,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11171,Peve_00011023,2.1199672344836364,1.4418906731257901,0.4633250001602569,1.0510479576263663,-0.6780765613578463,-1.6566422343233795,0.39084271549942384,-0.5877229574661094,1.2690577163490124,-0.6328997594119778,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,1.30358697488,1.0864597299333334,1.1817528726788888,1.5407353216,-0.21712724494666658,-0.12183410220111113,-0.45427559166666653,-0.3589824489211111,1.2781337247730555,1.1341063013061112,1.4221611482399998,-0.2880548469338886,0.8696793462336111,High GBM
peve,Porites evermanni,OG_11215,Peve_00008846,1.5906890595608518,1.1932952892194715,2.062192840956722,3.3770181477087813,-0.39739377034138035,0.47150378139587024,-2.18372285848931,-1.3148253067520592,2.0557988343614566,-0.8561095385467199,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Porites evermanni,0.396070374682,0.4333584953333333,0.5598298397444444,0.45774889454444445,0.0372881206513333,0.16375946506244443,-0.024390399211111136,0.1020809452,0.46175190107605557,0.49659416753888885,0.42690963461322223,0.06968453292566662,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11234,Peve_00009080,1.8426657877473291,1.6573114598411698,0.3522138890491458,1.4599501502665326,-0.18535432790615936,-1.4904518986981834,0.19736130957463716,-1.1077362612173869,1.3280353217260443,-0.6465452945617729,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Porites evermanni,0.330393232258,0.7002811030222222,0.30660805132222224,0.4244844919333333,0.36988787076422225,-0.02378518093577775,0.2757966110888889,-0.11787644061111108,0.4404417196339444,0.5034445771722222,0.3774388620956667,0.12600571507655556,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11291,Peve_00000442,6.394592976509741,6.432927203783781,6.28656665389102,5.7154554102599056,0.038334227274040344,-0.1080263226187208,0.7174717935238757,0.5711112436311145,6.207385561111112,0.3047227354525779,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.77324794677,0.6741660129666667,0.7867139466777778,0.6438080888,-0.0990819338033333,0.01346599990777786,0.030357924166666717,0.14290585787777788,0.719483998803611,0.7304399798222223,0.708528017785,0.021911962037222343,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11292,Peve_00013809,3.6549930754937057,4.192957720516881,3.414903782959124,3.4745909312860332,0.537964645023175,-0.24008929253458167,0.7183667892308474,-0.059687148326909245,3.6843613775639357,0.23913874834813287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.369387264936,0.4948635858688889,0.40837156131111113,0.6089213628666666,0.1254763209328889,0.03898429637511114,-0.11405777699777775,-0.20054980155555552,0.47038594374566667,0.45161757359,0.48915431390133335,-0.03753674031133336,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11296,Peve_00022433,2.4539062231295183,2.4458366997277396,1.4905205817563572,2.3744527054563247,-0.008069523401778689,-0.9633856413731612,0.07138399427141495,-0.8839321236999675,2.191179052517485,-0.446000823550873,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,1.20030010269,1.1420722458888888,1.2666174556444445,1.1426369174222222,-0.0582278568011112,0.06631735295444452,-5.64671533333394e-4,0.12398053822222233,1.187906680411389,1.2043448507666668,1.171468510056111,0.032876340710555674,0.8696793462336111,High GBM
peve,Porites evermanni,OG_11359,Peve_00001492,2.4846102478274914,1.760733031374961,1.9699696605677042,1.1074695843151103,-0.7238772164525304,-0.5146405872597872,0.6532634470598506,0.8625000762525938,1.8306956310213167,0.06931142990003147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.57031618571,0.9559622274888888,0.6368598878755556,0.5959761515333333,0.38564604177888884,0.06654370216555561,0.35998607595555554,0.04088373634222231,0.6897786131519444,0.7964110576822222,0.5831461686216666,0.21326488906055563,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11360,Peve_00001484,4.126555552226931,3.239922607994538,2.790035008367332,2.1432393726359282,-0.8866329442323928,-1.3365205438595984,1.0966832353586096,0.646795635731404,3.0749381353061827,-0.11991865425049486,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.72422791314,0.37470796611333335,0.3252767006,0.5019502390444445,-0.34951994702666667,-0.39895121254,-0.12724227293111112,-0.17667353844444444,0.48154070472444443,0.3499923333566667,0.6130890760922223,-0.2630967427355556,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11365,Peve_00028117,4.053892628014736,3.7471475584436025,2.6549406110929237,3.635387373943886,-0.3067450695711331,-1.398952016921812,0.1117601844997167,-0.9804467628509621,3.522842042873787,-0.6435959162110478,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.75720821877,0.6065183368222222,0.7102584297222222,0.5698783880222222,-0.15068988194777777,-0.0469497890477778,0.03663994879999999,0.14038004169999996,0.6609658433341667,0.6583883832722222,0.6635433033961111,-0.005154920123888962,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11379,Peve_00038834,7.423842497155512,7.347693010211235,5.4025436211562345,6.195105264455511,-0.07614948694427692,-2.0212988759992774,1.1525877457557243,-0.7925616432992761,6.592296098244622,-0.4343555651217761,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.85747723179,0.6745932883777778,0.9555124061666667,0.9911344586,-0.18288394341222225,0.09803517437666665,-0.3165411702222223,-0.035622052433333384,0.8696793462336111,0.8150528472722223,0.924305845195,-0.10925299792277776,0.8696793462336111,High GBM
peve,Porites evermanni,OG_11380,Peve_00038822,3.8106380971324745,3.389129548859885,2.6737866232359297,4.026499575786638,-0.4215085482725893,-1.1368514738965447,-0.637370026926753,-1.3527129525507084,3.475013461253732,-0.8871107504116491,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Porites evermanni,0.9305241562600001,0.7886591287555555,0.8586815128333333,0.7931362246444444,-0.14186502750444452,-0.0718426434266668,-0.004477095888888893,0.06554528818888883,0.8427502556233334,0.8236703207944445,0.8618301904522223,-0.038159869657777845,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11381,Peve_00038824,2.2147681927770475,2.4871434531180974,1.4350977087595302,1.5102210852905695,0.27237526034104986,-0.7796704840175173,0.9769223678275278,-0.07512337653103929,1.911807609986311,0.09862594190500529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.60685328022,0.582052908,0.73676767545,0.5309344443922223,-0.024800372219999978,0.12991439523000003,0.05111846360777772,0.20583323105777773,0.6141520770155555,0.659410291725,0.568893862306111,0.09051642941888893,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11419,Peve_00030497,0.608746284125034,0.6209453365628952,0.22222222222222218,0.5397756661252857,0.012199052437861235,-0.38652406190281174,0.08116967043760948,-0.3175534439030635,0.49792237725885924,-0.15267719573260113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.8793513900700001,1.1694378370666667,0.8276983841333333,0.8168270803777777,0.29008644699666664,-0.051653005936666774,0.35261075668888897,0.010871303755555561,0.9233286729119445,0.9985681106,0.8480892352238889,0.15047887537611104,0.8696793462336111,High GBM
peve,Porites evermanni,OG_11420,Peve_00017181,3.692849506237559,3.6134418965954733,3.400458854218772,2.744336683098491,-0.07940760964208549,-0.29239065201878667,0.8691052134969821,0.6561221711202809,3.3627717350375743,0.28835728073909817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.50720705967,0.7407514579311111,0.7542715247555556,0.7091541293255555,0.23354439826111106,0.24706446508555557,0.03159732860555553,0.04511739543000004,0.6778460429205555,0.7475114913433334,0.6081805944977778,0.13933089684555555,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11423,Peve_00017517,2.960123105238161,2.8561890160749446,2.8691966638271436,2.7796062249127695,-0.10393408916321656,-0.09092644141101758,0.07658279116217503,0.08959043891437402,2.8662787525132547,-0.007171825124421716,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.50908386724,0.7492710844777778,0.6164135090777778,0.6134872423555556,0.2401872172377778,0.10732964183777782,0.13578384212222216,0.0029262667222221816,0.6220639257877778,0.6828422967777779,0.5612855547977778,0.1215567419800001,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11429,Peve_00011812,6.145207646600686,6.055298169984414,5.5980397927613454,5.621737029519543,-0.08990947661627224,-0.5471678538393405,0.43356114046487093,-0.02369723675819735,5.855070659716497,-0.056803356687234796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.70840980069,0.9081231827777778,0.8631046897444444,0.7913897093666666,0.19971338208777778,0.1546948890544444,0.11673347341111118,0.07171498037777779,0.8177568456447222,0.8856139362611111,0.7498997550283333,0.1357141812327778,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11541,Peve_00025623,1.3451211111832329,1.2932952892194716,0.2579920105430402,1.434098955067613,-0.05182582196376129,-1.0871291006401926,-0.14080366584814152,-1.1761069445245729,1.0826268415033393,-0.6139663832441672,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Porites evermanni,0.3195157790714286,0.4172371609842857,1.1648652783428572,0.9783040737124999,0.09772138191285712,0.8453494992714287,-0.5610669127282142,0.1865612046303573,0.7199805730277679,0.7910512196635715,0.6489099263919642,0.1421412932716073,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11543,Peve_00018609,0.3700439718141093,0.45849625007211553,0,0.47199194593817606,0.08845227825800622,-0.3700439718141093,-0.01349569586606053,-0.47199194593817606,0.3251330419561002,-0.19176983384008492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.3369682592,0.6298432844875,0.7743838973666667,0.49014043559666665,0.29287502528750003,0.4374156381666667,0.1397028488908334,0.28424346177000004,0.5578339691627083,0.7021135909270834,0.4135543473983333,0.28855924352875006,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11615,Peve_00023694,3.279767104863698,3.539886843129481,1.9221342242652533,2.6239432833481664,0.26011973826578316,-1.3576328805984446,0.9159435597813146,-0.7018090590829131,2.8414328639016495,-0.2208446604085652,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,14.5580431464,15.213524706,11.6414086794,12.747837989844443,0.6554815596000001,-2.9166344669999997,2.465686716155556,-1.1064293104444438,13.54020363041111,13.4274666927,13.652940568122222,-0.22547387542222275,0.8696793462336111,High GBM
peve,Porites evermanni,OG_11642,Peve_00039206,6.723580842963805,5.7672492533785435,5.343978689600855,6.673300071909584,-0.9563315895852611,-1.3796021533629492,-0.9060508185310407,-1.3293213823087289,6.1270272144631965,-1.142826485946995,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Porites evermanni,0.5097617472888889,0.9353974946,0.8072230814111111,0.5181615241888888,0.4256357473111111,0.2974613341222222,0.41723597041111116,0.28906155722222227,0.6926359618722222,0.8713102880055555,0.5139616357388889,0.3573486522666667,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11644,Peve_00003124,2.826303302997193,2.3186646251329623,1.7699176009596636,2.533346252555637,-0.5076386778642306,-1.0563857020375294,-0.21468162742267483,-0.7634286515959736,2.362057945411364,-0.6355336647301018,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.573021293915,0.6646978636666667,0.7815904687111112,0.7514547320777778,0.09167656975166671,0.20856917479611115,-0.08675686841111108,0.030135736633333354,0.6926910895926389,0.7231441661888889,0.662238012996389,0.06090615319249992,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11653,Peve_00023612,5.646457343523195,5.150474663173463,5.050422734124885,4.61266801633386,-0.4959826803497318,-0.59603460939831,0.537806646839603,0.4377547177910248,5.11500568928885,-0.029113981279353496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,1.32707382067,1.5645398597333333,1.0114648945888889,1.0852314136,0.2374660390633334,-0.315608926081111,0.47930844613333323,-0.0737665190111112,1.2470774971480556,1.288002377161111,1.2061526171349999,0.08184976002611122,0.8696793462336111,High GBM
peve,Porites evermanni,OG_11762,Peve_00038685,0.43923174227787604,0,0.8094891354291387,0.6205513889690173,-0.43923174227787604,0.37025739315126266,-0.6205513889690173,0.1889377464601214,0.467318066669008,-0.1251469979088773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.5333475896600001,0.6010374719444445,0.6396356604777778,0.43803465903333333,0.06768988228444439,0.10628807081777769,0.16300281291111113,0.20160100144444443,0.553013845278889,0.6203365662111111,0.4856911243466667,0.13464544186444438,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11794,Peve_00037626,7.285468155479566,6.181349452221082,6.51842146028471,5.722137971104361,-1.104118703258484,-0.767046695194856,0.4592114811167205,0.7962834891803485,6.42684425977243,-0.15391760703906776,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.4562165418222222,0.6343525036111112,0.42640621787777777,0.3904559855333333,0.17813596178888896,-0.02981032394444444,0.24389651807777785,0.035950232344444444,0.4768578122111111,0.5303793607444445,0.42333626367777777,0.1070430970666667,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11812,Peve_00044332,5.076374498723356,3.266163062466633,5.2985074294108765,4.879120607722284,-1.8102114362567234,0.22213293068752016,-1.6129575452556515,0.4193868216885921,4.630041399580787,-0.6954123072840659,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.58059070754,0.6442133899888889,0.5521923549333333,0.5680252701666667,0.06362268244888891,-0.028398352606666677,0.07618811982222218,-0.01583291523333341,0.5862554306572222,0.598202872461111,0.5743079888533333,0.023894883607777695,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11813,Peve_00021937,7.095231301438588,7.48574556550503,8.012314095967845,6.302604709432659,0.3905142640664421,0.9170827945292572,1.183140856072371,1.7097093865351862,7.223973918086031,1.0501118253008146,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Porites evermanni,0.49702787293333334,1.097112704788889,0.5913930799375,0.4697344600666667,0.6000848318555556,0.09436520700416667,0.6273782447222223,0.12165861987083332,0.6638170294315973,0.8442528923631945,0.4833811665,0.36087172586319444,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11831,Peve_00003748,8.943459851241766,8.352152041342634,8.597903126201503,8.51117172879172,-0.5913078098991313,-0.3455567250402627,-0.159019687449085,0.08673139740978364,8.601171686894407,-0.25228820624467474,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,7.3837185943,7.039450137777778,7.235840855222222,8.252456642777778,-0.34426845652222227,-0.1478777390777779,-1.213006505,-1.0166157875555557,7.4778665575194445,7.1376454965,7.81808761853889,-0.6804421220388894,0.8696793462336111,High GBM
peve,Porites evermanni,OG_11839,Peve_00009023,3.8647480732882618,5.578938877542577,4.859407279638965,4.272450144339224,1.7141908042543155,0.9946592063507036,1.306488733203353,0.5869571352997411,4.643886093702257,1.150573969777028,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Porites evermanni,0.5987291494400001,0.2982963198888889,0.5058026233666667,0.36097680509999996,-0.3004328295511112,-0.0929265260733334,-0.06268048521111108,0.14482581826666674,0.4409512244488889,0.4020494716277778,0.47985297727000004,-0.07780350564222221,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11852,Peve_00012295,2.0895397774531688,2.44919939776384,1.3172508696881329,2.4389924946105936,0.35965962031067145,-0.7722889077650359,0.010206903153246571,-1.1217416249224608,2.0737456348789336,-0.3810410023058943,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Porites evermanni,0.287216887017,0.39697789823888885,0.632552714588889,0.6389514585,0.10976101122188886,0.34533582757188896,-0.24197356026111116,-0.00639874391111106,0.4889247395861945,0.5147653064138888,0.4630841727585,0.051681133655388845,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11870,Peve_00038937,8.172853228223799,8.199429000267612,7.764734301795582,6.887128311358671,0.026575772043813117,-0.4081189264282168,1.312300688908941,0.8776059904369111,7.756036210411416,0.45209088124036256,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.701390619,0.7664946654111111,0.8352938266222222,0.5943298793888889,0.06510404641111112,0.1339032076222222,0.17216478602222218,0.24096394723333325,0.7243772476055556,0.8008942460166666,0.6478602491944445,0.15303399682222207,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11899,Peve_00038670,7.408190112111592,7.06444503135306,6.6810035903087694,6.998068409834754,-0.3437450807585325,-0.7271865218028228,0.06637662151830614,-0.3170648195259842,7.037926785902044,-0.3304049501422579,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.79119031945,0.9361991614111111,0.7808666788777777,0.9029655644111111,0.1450088419611112,-0.010323640572222237,0.03323359700000006,-0.12209888553333337,0.8528054310375,0.8585329201444445,0.8470779419305555,0.011454978213888967,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11900,Peve_00038653,2.336067565110467,2.5282914211046625,2.0821026101535307,2.76764983253601,0.19222385599419534,-0.2539649549569365,-0.2393584114313474,-0.6855472223824792,2.4285278572261677,-0.24666168319414172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Porites evermanni,0.3027902243625,0.040584415171428564,0.4672306594125,0.4995232510444444,-0.26220580919107145,0.16444043505,-0.4589388358730158,-0.03229259163194437,0.32753213749771826,0.2539075372919643,0.4011567377034722,-0.1472492004115079,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11907,Peve_00017468,2.0287135186086704,0.8507794640198696,0.5913253438763736,0,-1.1779340545888008,-1.437388174732297,0.8507794640198696,0.5913253438763736,0.8677045816262284,-0.2933043553562136,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Porites evermanni,0.35908832416,0.49621947615555556,0.4445433473,0.45643096083333334,0.13713115199555553,0.08545502313999997,0.03978851532222222,-0.011887613533333341,0.4390705271122223,0.4703814117277778,0.4077596424966667,0.06262176923111112,0.8696793462336111,Low GBM
peve,Porites evermanni,OG_11983,Peve_00001222,2.2333089819432774,1.1714245517666122,2.146670407400814,0.8616541669070521,-1.0618844301766652,-0.0866385745424636,0.3097703848595601,1.2850162404937617,1.603264527004439,0.11156590515854825,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Porites evermanni,1.70649982595,1.823426438811111,2.0920762354444444,2.0320946970777776,0.11692661286111106,0.3855764094944445,-0.20866825826666657,0.059981538366666864,1.9135242993208332,1.9577513371277777,1.8692972615138888,0.08845407561388896,0.8696793462336111,High GBM
peve,Porites evermanni,OG_11984,Peve_00034565,8.148078731871104,7.252203399620626,6.330375162845887,8.03422326383117,-0.895875332250478,-1.817703569025217,-0.7820198642105431,-1.7038481009852822,7.441220139542197,-1.2998617166178814,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Porites evermanni,2.4410267566444444,1.902950380288889,4.833595692177777,3.268517149911111,-0.5380763763555554,2.392568935533333,-1.3655667696222222,1.565078542266666,3.1115224947555555,3.368273036233333,2.854771953277778,0.5135010829555551,0.8696793462336111,High GBM
peve,Porites evermanni,OG_12007,Peve_00008004,4.359084997343299,4.219841129357902,3.473658064503359,4.5760609911687915,-0.1392438679853969,-0.8854269328399398,-0.3562198618108896,-1.1024029266654325,4.157161295593339,-0.6208233973254149,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Porites evermanni,1.29863470442,1.1505609070222222,1.1550666038777777,1.2110740631111112,-0.1480737973977777,-0.14356810054222224,-0.060513156088888964,-0.0560074592333335,1.2038340696077778,1.15281375545,1.2548543837655557,-0.10204062831555571,0.8696793462336111,High GBM
