species_code,gene_id,mean_stress_cv,cv_q75,high_var,species,meth_TP1,meth_TP2,meth_TP3,meth_TP4,delta_meth_T1_T2,delta_meth_T1_T3,delta_meth_T4_T2,delta_meth_T4_T3,mean_gbm,stress_gbm,baseline_gbm,gbm_stress_change,abs_gbm_change
apul,FUN_002671,2.767759416119103,1.1115337264668468,TRUE,Acropora pulchra,0.39481123303444443,0.39828544288,0.453961445408,0.4189539825,0.003474209845555576,0.059150212373555555,-0.02066853961999998,0.035007462908,0.4165030259556111,0.426123444144,0.4068826077672222,0.019240836376777815,0.019240836376777815
apul,FUN_002672,0.3728712812277876,1.1115337264668468,FALSE,Acropora pulchra,15.089259129111111,18.8932255066,16.536777539,17.5310287241,3.803966377488889,1.4475184098888878,1.3621967824999999,-0.9942511851000013,17.01257272470278,17.7150015228,16.310143926605555,1.4048575961944465,1.4048575961944465
apul,FUN_002685,0.5295826304608295,1.1115337264668468,FALSE,Acropora pulchra,0.4322216868111111,0.8381541217666666,0.8728465426333334,0.7340936113142857,0.4059324349555555,0.44062485582222227,0.10406051045238085,0.13875293131904765,0.7193289906313491,0.8555003322,0.5831576490626984,0.2723426831373016,0.2723426831373016
apul,FUN_002810,0.8370703878854533,1.1115337264668468,FALSE,Acropora pulchra,0.6668821524222223,0.5566137742,0.61139989374,0.67505091572,-0.11026837822222224,-0.05548225868222223,-0.11843714151999996,-0.06365102197999994,0.6274866840205555,0.58400683397,0.6709665340711111,-0.08695970010111109,0.08695970010111109
apul,FUN_003891,0.5170753642700932,1.1115337264668468,FALSE,Acropora pulchra,0.7748173064222222,0.76966302701,0.637378331872,0.93735468726,-0.00515427941222224,-0.13743897455022225,-0.16769166025000004,-0.29997635538800005,0.7798033381410556,0.703520679441,0.8560859968411112,-0.15256531740011114,0.15256531740011114
apul,FUN_003983,0.7006095253002893,1.1115337264668468,FALSE,Acropora pulchra,3.07998766506,0.33483249266,0.41597510444,0.42902087297999997,-2.7451551724,-2.66401256062,-0.09418838031999999,-0.013045768539999947,1.064954033785,0.37540379855,1.75450426902,-1.3791004704699998,1.3791004704699998
apul,FUN_004006,0.05965409717399196,1.1115337264668468,FALSE,Acropora pulchra,3.513490430777778,3.9968846648,3.48112621629,3.3313482495,0.48339423402222215,-0.03236421448777804,0.6655364153000001,0.14977796678999988,3.5807123903419447,3.739005440545,3.422419340138889,0.316586100406111,0.316586100406111
apul,FUN_004093,0.5649295128489122,1.1115337264668468,FALSE,Acropora pulchra,0.38577319861111115,0.638107794473,0.384239553076,0.5449304245000001,0.2523345958618889,-0.00153364553511115,0.09317736997299997,-0.16069087142400007,0.4882627426650278,0.5111736737745001,0.4653518115555556,0.045821862218944465,0.045821862218944465
apul,FUN_004094,0.15843790179019623,1.1115337264668468,FALSE,Acropora pulchra,7.792156102333333,8.9301742877,7.5645684978,7.5568293259,1.1380181853666667,-0.22758760453333338,1.3733449618,0.007739171899999953,7.960932053433334,8.24737139275,7.674492714116667,0.5728786786333337,0.5728786786333337
apul,FUN_004455,0.36750542254544394,1.1115337264668468,FALSE,Acropora pulchra,1.0461568293555557,0.9704598115899999,1.06168582126,1.03969022999,-0.07569701776555571,0.015528991904444345,-0.0692304184,0.02199559127000006,1.0294981730488888,1.016072816425,1.0429235296727777,-0.02685071324777777,0.02685071324777777
apul,FUN_004661,0.3442133054101135,1.1115337264668468,FALSE,Acropora pulchra,0.4243269109666667,0.609848334994,0.50196759697,0.49106190425,0.18552142402733335,0.07764068600333335,0.11878643074400003,0.010905692720000026,0.5068011867951667,0.5559079659820001,0.45769440760833335,0.09821355837366674,0.09821355837366674
apul,FUN_004684,0.7583451009301465,1.1115337264668468,FALSE,Acropora pulchra,0.5487605188666667,0.404305592365,0.41499264539,0.369234947499,-0.14445492650166664,-0.13376787347666663,0.035070644866000034,0.04575769789100004,0.43432342603016666,0.4096491188775,0.4589977331828333,-0.04934861430533333,0.04934861430533333
apul,FUN_004740,0.10949865952337597,1.1115337264668468,FALSE,Acropora pulchra,10.836061964222223,14.0194818952,12.5319098156,9.0931399454,3.1834199309777773,1.6958478513777777,4.926341949799999,3.4387698702,11.620148405105557,13.2756958554,9.964600954811111,3.3110949005888894,3.3110949005888894
apul,FUN_004759,0.2651317036404728,1.1115337264668468,FALSE,Acropora pulchra,15.658251086444444,18.787254267,16.280171183,16.0400824046,3.129003180555557,0.6219200965555558,2.747171862400002,0.24008877840000054,16.691439735261113,17.533712725,15.849166745522222,1.6845459794777788,1.6845459794777788
apul,FUN_004766,0.2523751292879558,1.1115337264668468,FALSE,Acropora pulchra,6.0405656073,5.224558326,4.3054430831,4.45544060762,-0.8160072812999992,-1.7351225241999995,0.7691177183800004,-0.14999752451999981,5.006501906005,4.76500070455,5.24800310746,-0.4830024029099995,0.4830024029099995
apul,FUN_004816,0.7605919034683779,1.1115337264668468,FALSE,Acropora pulchra,3.467699711222222,3.8996206366,3.5006437411,3.3538790098,0.4319209253777778,0.032944029877778114,0.5457416267999999,0.14676473130000023,3.5554607746805553,3.70013218885,3.410789360511111,0.289342828338889,0.289342828338889
apul,FUN_004871,0.3090548922306834,1.1115337264668468,FALSE,Acropora pulchra,1.76471290861,0.730193637219,0.78720271007,0.77411622771,-1.0345192713909999,-0.97751019854,-0.043922590491,0.013086482359999985,1.0140563709022499,0.7586981736445,1.26941456816,-0.5107163945155,0.5107163945155
apul,FUN_004905,1.1308786138463276,1.1115337264668468,TRUE,Acropora pulchra,0.7278327804444444,0.72963744052,0.7271483589100001,0.70794931408,0.0018046600755555753,-6.844215344443683e-4,0.021688126440000066,0.019199044830000123,0.7231419734886111,0.728392899715,0.7178910472622222,0.010501852452777793,0.010501852452777793
apul,FUN_005057,0.27661260663631093,1.1115337264668468,FALSE,Acropora pulchra,47.10305124333333,52.927696755,46.648314825,47.066671131,5.824645511666667,-0.4547364183333329,5.861025624,-0.41835630599999973,48.43643348858333,49.78800579,47.084861187166666,2.7031446028333335,2.7031446028333335
apul,FUN_005175,1.2412407454206742,1.1115337264668468,TRUE,Acropora pulchra,0.8008191025111111,0.68163034387,0.64521030673,0.67733700259,-0.11918875864111111,-0.1556087957811111,0.004293341280000029,-0.03212669585999994,0.7012491889252778,0.6634203253,0.7390780525505556,-0.07565772725055564,0.07565772725055564
apul,FUN_005182,0.3348108040413965,1.1115337264668468,FALSE,Acropora pulchra,1.12125755,1.19141003339,1.12922569962,1.16068599105,0.07015248339000002,0.007968149620000142,0.030724042339999924,-0.031460291429999954,1.150644818515,1.160317866505,1.140971770525,0.019346095980000033,0.019346095980000033
apul,FUN_005265,0.17171679860324393,1.1115337264668468,FALSE,Acropora pulchra,0.3749251330255556,0.4236264085,0.46625966342,0.288592577999,0.048701275474444417,0.09133453039444445,0.13503383050099999,0.17766708542100001,0.3883509457361389,0.44494303596,0.3317588555122778,0.11318418044772222,0.11318418044772222
apul,FUN_005266,0.04252608027603823,1.1115337264668468,FALSE,Acropora pulchra,0.6021694075222223,0.69131147635,0.516966844424,0.92999964778,0.08914206882777775,-0.08520256309822227,-0.23868817142999998,-0.413032803356,0.6851118440190556,0.604139160387,0.7660845276511111,-0.16194536726411113,0.16194536726411113
apul,FUN_005267,0.11946576360182803,1.1115337264668468,FALSE,Acropora pulchra,5.944263483,7.4386311143,7.04036306391,7.4589531537000004,1.4943676312999994,1.0960995809099998,-0.02032203940000077,-0.41859008979000034,6.970552703727501,7.239497089105,6.701608318350001,0.5378887707549991,0.5378887707549991
apul,FUN_005352,0.8730770919929021,1.1115337264668468,FALSE,Acropora pulchra,0.47884351993333335,0.46446739881,0.38377896299000003,0.389596616834,-0.014376121123333363,-0.09506455694333332,0.074870781976,-0.005817653843999959,0.42917162464183334,0.4241231809,0.43422006838366667,-0.010096887483666661,0.010096887483666661
apul,FUN_005720,0.8477746493236435,1.1115337264668468,FALSE,Acropora pulchra,1.8908520858,1.52940787119,1.50385089106,1.4234263593,-0.36144421460999987,-0.38700119474000005,0.10598151189000005,0.08042453175999986,1.5868843018374998,1.516629381125,1.6571392225500001,-0.14050984142500011,0.14050984142500011
apul,FUN_005906,0.28964794620465395,1.1115337264668468,FALSE,Acropora pulchra,0.5721592555222222,1.0254558202,0.58807066592,0.79420840572,0.4532965646777777,0.01591141039777777,0.23124741447999997,-0.20613773979999994,0.7449735368405556,0.80676324306,0.6831838306211111,0.12357941243888892,0.12357941243888892
apul,FUN_005907,0.11725930219762917,1.1115337264668468,FALSE,Acropora pulchra,29.030833713333333,30.599478006,27.860811026,27.906519188,1.568644292666665,-1.1700226873333328,2.6929588179999975,-0.045708162000000385,28.849410483333337,29.230144516,28.468676450666667,0.7614680653333323,0.7614680653333323
apul,FUN_005908,0.13909585425690338,1.1115337264668468,FALSE,Acropora pulchra,52.28907432555555,60.493373946999995,52.297826439,51.508395693,8.204299621444441,0.008752113444444376,8.984978253999998,0.7894307460000007,54.14716760113889,56.39560019299999,51.89873500927777,4.496865183722221,4.496865183722221
apul,FUN_006038,0.20841739790539243,1.1115337264668468,FALSE,Acropora pulchra,0.8783971625111111,0.74484112944,0.96553538716,0.94935524405,-0.13355603307111108,0.08713822464888887,-0.20451411461000002,0.016180143109999934,0.8845322307902778,0.8551882583,0.9138762032805556,-0.05868794498055563,0.05868794498055563
apul,FUN_006135,1.6967059330710335,1.1115337264668468,TRUE,Acropora pulchra,1.488281187111111,1.96694177783,1.40678077393,1.35054832199,0.478660590718889,-0.08150041318111101,0.6163934558399999,0.05623245193999993,1.5531380152152778,1.6868612758800001,1.4194147545505555,0.2674465213294446,0.2674465213294446
apul,FUN_006140,2.647218830837228,1.1115337264668468,TRUE,Acropora pulchra,0.8480047322555555,0.887039993081,1.11426105507,0.96386844557,0.03903526082544451,0.26625632281444456,-0.07682845248899994,0.1503926095000001,0.9532935564941389,1.0006505240755001,0.9059365889127777,0.09471393516272242,0.09471393516272242
apul,FUN_006162,0.0985508401409643,1.1115337264668468,FALSE,Acropora pulchra,0.8926953952666666,0.79584159988,1.09045948969,0.85363969185,-0.09685379538666661,0.19776409442333331,-0.057798091969999965,0.23681979783999996,0.9081590441716667,0.9431505447849999,0.8731675435583333,0.06998300122666667,0.06998300122666667
apul,FUN_006165,0.37653959502122347,1.1115337264668468,FALSE,Acropora pulchra,4.400109559666666,5.5769221908999995,5.1015286236,4.3201688029,1.1768126312333331,0.7014190639333338,1.256753388,0.7813598207000005,4.849682294266667,5.33922540725,4.3601391812833334,0.9790862259666664,0.9790862259666664
apul,FUN_006473,0.3270975448341845,1.1115337264668468,FALSE,Acropora pulchra,12.027749719,11.50667824227,9.606389700777777,11.9696236818,-0.5210714767299987,-2.421360018222222,-0.46294543952999945,-2.3632339810222227,11.277610335961944,10.556533971523889,11.9986867004,-1.4421527288761116,1.4421527288761116
apul,FUN_006613,0.29975542267420097,1.1115337264668468,FALSE,Acropora pulchra,32.89060430222222,42.503976484,33.06726325444444,35.258880276,9.613372181777777,0.17665895222221906,7.245096208,-2.191617021555558,35.930181079166665,37.78561986922222,34.074742289111114,3.7108775801111022,3.7108775801111022
apul,FUN_006652,0.16347483286930856,1.1115337264668468,FALSE,Acropora pulchra,0.45104605664444447,0.51274544307,0.67713666771,0.60253458661,0.06169938642555556,0.22609061106555556,-0.08978914354,0.0746020811,0.5608656885086112,0.5949410553900001,0.5267903216272223,0.0681507337627778,0.0681507337627778
apul,FUN_006656,0.393841614089003,1.1115337264668468,FALSE,Acropora pulchra,0.46663803544555554,0.39618865655999996,0.313926416104,0.35660986044299997,-0.07044937888555558,-0.15271161934155553,0.03957879611699999,-0.042683444338999954,0.38334074213813885,0.355057536332,0.41162394794427776,-0.05656641161227777,0.05656641161227777
apul,FUN_006744,0.34235979693949775,1.1115337264668468,FALSE,Acropora pulchra,6.440394832,8.4583551973,6.776758569,7.0308355531,2.0179603652999996,0.3363637370000001,1.4275196441999993,-0.2540769841000001,7.17658603785,7.61755688315,6.73561519255,0.8819416905999997,0.8819416905999997
apul,FUN_006888,1.58950656758272,1.1115337264668468,TRUE,Acropora pulchra,0.40407354525555556,0.37543977082,0.560216319101,0.31898060362999997,-0.028633774435555537,0.15614277384544445,0.05645916719000005,0.24123571547100003,0.4146775597016389,0.4678280449605,0.36152707444277776,0.10630097051772225,0.10630097051772225
apul,FUN_006894,1.1097492008910148,1.1115337264668468,FALSE,Acropora pulchra,0.7178713037444444,0.59419715416,0.60519610225,0.58317148891,-0.12367414958444445,-0.11267520149444443,0.011025665249999927,0.022024613339999943,0.6251090122661112,0.599696628205,0.6505213963272223,-0.05082476812222225,0.05082476812222225
apul,FUN_006930,1.0038928456081413,1.1115337264668468,FALSE,Acropora pulchra,1.146385414,1.11898062531,1.13865737325,1.10387030183,-0.02740478868999996,-0.007728040749999998,0.015110323480000076,0.03478707142000004,1.1269734285975,1.12881899928,1.125127857915,0.003691141365000039,0.003691141365000039
apul,FUN_007013,0.15251554117216581,1.1115337264668468,FALSE,Acropora pulchra,0.7633112862111111,0.67482226185,0.7793359169,0.8204909632999999,-0.08848902436111106,0.01602463068888893,-0.14566870144999988,-0.041155046399999895,0.7594901070652778,0.7270790893750001,0.7919011247555555,-0.06482203538055542,0.06482203538055542
apul,FUN_007019,0.2575368220368411,1.1115337264668468,FALSE,Acropora pulchra,1.4745620511444444,1.07116290541,1.10917129296,1.23811529985,-0.40339914573444435,-0.36539075818444444,-0.16695239443999998,-0.12894400689000007,1.2232528873411113,1.0901670991849999,1.3563386754972222,-0.2661715763122223,0.2661715763122223
apul,FUN_007068,0.08049316435238092,1.1115337264668468,FALSE,Acropora pulchra,12.322478353222222,14.0212553827,10.9928875029,12.3751377965,1.6987770294777782,-1.3295908503222211,1.646117586199999,-1.3822502936000003,12.427939758830554,12.507071442800001,12.348808074861111,0.15826336793888984,0.15826336793888984
apul,FUN_007073,0.5369566861842525,1.1115337264668468,FALSE,Acropora pulchra,0.7302355935,0.32349969877999996,0.73165606475,0.8973520375199999,-0.40673589472000005,0.0014204712499999994,-0.57385233874,-0.16569597276999992,0.6706858486375,0.527577881765,0.81379381551,-0.286215933745,0.286215933745
apul,FUN_007075,0.6511556259205231,1.1115337264668468,FALSE,Acropora pulchra,1.589140790577778,1.72858183917,1.71933505519,1.6003520885,0.13944104859222217,0.13019426461222205,0.1282297506700001,0.11898296668999997,1.6593524433594447,1.72395844718,1.594746439538889,0.12921200764111096,0.12921200764111096
apul,FUN_007094,1.4897848011604975,1.1115337264668468,TRUE,Acropora pulchra,0.9845580627333334,0.34970524157,1.8719560282,1.02795744616,-0.6348528211633333,0.8873979654666667,-0.6782522045900001,0.84399858204,1.0585441946658334,1.1108306348850001,1.0062577544466667,0.10457288043833346,0.10457288043833346
apul,FUN_007101,0.9699353647226023,1.1115337264668468,FALSE,Acropora pulchra,0.4487680155111111,0.436133168807,0.43353591967,0.50084931816,-0.012634846704111136,-0.015232095841111126,-0.06471614935300002,-0.06731339849000001,0.4548216055370278,0.4348345442385,0.47480866683555556,-0.03997412259705557,0.03997412259705557
apul,FUN_007154,0.28074515427420116,1.1115337264668468,FALSE,Acropora pulchra,0.8396919444222222,0.74400821981,0.80917097584,0.8039216617,-0.09568372461222219,-0.030520968582222197,-0.05991344189000003,0.005249314139999961,0.7991982004430556,0.7765895978249999,0.8218068030611111,-0.04521720523611117,0.04521720523611117
apul,FUN_007178,1.0017107991632739,1.1115337264668468,FALSE,Acropora pulchra,0.7085052659333333,0.64014377265,0.5859538445,0.98264582638,-0.0683614932833333,-0.12255142143333331,-0.34250205373,-0.39669198188,0.7293121773658333,0.613048808575,0.8455755461566666,-0.23252673758166664,0.23252673758166664
apul,FUN_007651,2.267768514794783,1.1115337264668468,TRUE,Acropora pulchra,0.7285500139444444,0.58170356412,0.8281128335,0.76181543697,-0.1468464498244444,0.09956281955555557,-0.18011187284999997,0.06629739653,0.7250454621336111,0.70490819881,0.7451827254572222,-0.0402745266472222,0.0402745266472222
apul,FUN_008088,0.4579509292308852,1.1115337264668468,FALSE,Acropora pulchra,1.8422734511999999,2.3765682783,1.71747090633,1.88750266125,0.5342948271000003,-0.12480254486999987,0.48906561705000007,-0.1700317549200001,1.95595382427,2.0470195923150003,1.8648880562249999,0.18213153609000043,0.18213153609000043
apul,FUN_008089,1.4475544554689492,1.1115337264668468,TRUE,Acropora pulchra,0.8383160142888889,0.89076969195,0.87549213594,0.80688874434,0.05245367766111109,0.03717612165111106,0.08388094760999998,0.06860339159999995,0.8528666466297222,0.883130913945,0.8226023793144445,0.06052853463055552,0.06052853463055552
apul,FUN_008110,0.576943494090914,1.1115337264668468,FALSE,Acropora pulchra,0.703072640388889,0.69783986267,0.64737734034,0.54631680803,-0.00523277771888897,-0.055695300048888896,0.15152305463999993,0.10106053231,0.6486516628572223,0.672608601505,0.6246947242094445,0.04791387729555552,0.04791387729555552
