gene_id,timepoint,n_exons,mean_exon_expr,sd_exon_expr,max_exon,min_exon,cv_exon,exon_range,group_id,species
gene-Peve_00030488,TP2,4,3.152719474776875,1.059668928264748,4.506844250938122,2.1817533326078147,0.33611265979817095,2.3250909183303072,OG_10475,peve
gene-Peve_00030488,TP3,4,1.487103054650906,0.978809248057122,2.647688471511525,0.5913253438763735,0.6581986668616555,2.0563631276351515,OG_10475,peve
gene-Peve_00030488,TP4,4,1.511159791565212,1.038654074021071,2.772101475984299,0.5744361112713681,0.6873224657104366,2.1976653647129307,OG_10475,peve
gene-Peve_00030489,TP1,10,3.7266501268910828,0.51822401774916,4.42648353087439,3.0266434277223273,0.1390589403630125,1.3998401031520626,OG_00643,peve
gene-Peve_00030489,TP2,10,3.614122429703759,0.8932090642578019,4.653227757539279,1.7731053805352677,0.24714410804589598,2.880122377004011,OG_00643,peve
gene-Peve_00030489,TP3,10,2.428818066557047,0.5832716045703795,3.2565984913786465,1.4390316349963301,0.24014627221428397,1.8175668563823164,OG_00643,peve
gene-Peve_00030489,TP4,10,2.5055752682551042,0.8429505644667081,3.8919226748969415,1.5998604102153549,0.3364299508965633,2.2920622646815865,OG_00643,peve
gene-Peve_00030497,TP1,4,0.7371137018054069,0.7880394886486904,1.7054095520550745,0.0,1.0690881023084382,1.7054095520550745,OG_11419,peve
gene-Peve_00030497,TP2,4,0.9878293718929103,0.6487309130668933,1.8169572737970683,0.3321928094887362,0.656723652409499,1.484764464308332,OG_11419,peve
gene-Peve_00030497,TP3,4,0.3604799978749976,0.1820848319929513,0.5341505468952893,0.1111111111111111,0.50511771267845,0.4230394357841782,OG_11419,peve
gene-Peve_00030497,TP4,4,0.7129313953509193,0.3149099780247855,1.125475890771663,0.3691031216541514,0.44171147473422795,0.7563727691175117,OG_11419,peve
gene-Peve_00030921,TP1,2,3.874537439388639,0.08726898831460075,3.9362459328131827,3.812828945964095,0.022523717909503766,0.12341698684908753,OG_17453,peve
gene-Peve_00030921,TP2,2,2.6752079045345063,0.3368705502014457,2.913411354963992,2.437004454105021,0.12592312905118383,0.47640690085897086,OG_17453,peve
gene-Peve_00030921,TP3,2,3.535500090051359,0.22050963144307037,3.691423945761701,3.379576234341018,0.06237013882804542,0.311847711420683,OG_17453,peve
gene-Peve_00030921,TP4,2,4.549542044533569,0.47472377219499706,4.885222443043109,4.213861646024028,0.1043453973055143,0.6713607970190809,OG_17453,peve
gene-Peve_00031055,TP1,5,0.0,0.0,0.0,0.0,,0.0,OG_12475,peve
gene-Peve_00031055,TP2,5,0.0,0.0,0.0,0.0,,0.0,OG_12475,peve
gene-Peve_00031055,TP3,5,0.0,0.0,0.0,0.0,,0.0,OG_12475,peve
gene-Peve_00031055,TP4,5,0.05744361112713681,0.08194585502863781,0.1761069445245729,0.0,1.4265442826578492,0.1761069445245729,OG_12475,peve
gene-Peve_00031062,TP1,3,3.3621476793505316,0.6198002542802871,4.044076638018836,2.8330820923559523,0.1843465288829949,1.2109945456628841,OG_09897,peve
gene-Peve_00031062,TP2,3,3.6543691281640345,0.409901822303858,4.093492414929602,3.281844880876972,0.11216760210258066,0.8116475340526303,OG_09897,peve
gene-Peve_00031062,TP3,3,2.6147424015771588,0.6921776982694937,3.0998294479556896,1.822082632437577,0.2647211816552125,1.2777468155181126,OG_09897,peve
gene-Peve_00031062,TP4,3,2.7190414778789003,0.39593487560243035,2.957900098977531,2.262011300826761,0.14561560712611696,0.69588879815077,OG_09897,peve
gene-Peve_00031067,TP1,3,10.066430228590502,0.4587784126411789,10.575158712927111,9.684104551513112,0.04557508493310413,0.8910541614139991,OG_09896,peve
gene-Peve_00031067,TP2,3,9.233226448353705,0.6103666186380091,9.931904258000536,8.803672844890162,0.06610545317523737,1.128231413110374,OG_09896,peve
gene-Peve_00031067,TP3,3,9.3820086668474,0.7096132923846855,10.197019718823778,8.901231293630536,0.07563554006214046,1.2957884251932423,OG_09896,peve
gene-Peve_00031067,TP4,3,8.92814873952989,0.6423929232283586,9.66145473512224,8.464720716881688,0.0719514136658731,1.1967340182405515,OG_09896,peve
gene-Peve_00031460,TP1,27,0.5518116670175237,0.22756473561437696,0.907681559705083,0.1,0.41239565818594814,0.807681559705083,OG_02537,peve
gene-Peve_00031460,TP2,27,0.7301760154384647,0.2563419020325154,1.407681559705083,0.3169925001442312,0.35106864182410075,1.0906890595608516,OG_02537,peve
gene-Peve_00031460,TP3,27,0.6762907443146313,0.30427034379073586,1.4468526714287078,0.1111111111111111,0.4499105545191077,1.3357415603175966,OG_02537,peve
gene-Peve_00031460,TP4,27,0.5549687160522241,0.30847087472301676,1.037761111431625,0.0,0.555834708877516,1.037761111431625,OG_02537,peve
gene-Peve_00031620,TP1,53,0.7205730935199758,0.6075559274732198,3.245273902185444,0.0,0.8431565554374633,3.245273902185444,OG_17479,peve
gene-Peve_00031620,TP2,53,0.6550627664975767,0.49110569328247067,2.5751400987967705,0.1,0.7497078423618319,2.4751400987967704,OG_17479,peve
gene-Peve_00031620,TP3,53,0.3769019275716698,0.32240282263243214,1.4213985521053238,0.0,0.8554024244705557,1.4213985521053238,OG_17479,peve
gene-Peve_00031620,TP4,53,0.40802046915146384,0.33224310589440725,1.645222517620664,0.0,0.8142804859407021,1.645222517620664,OG_17479,peve
gene-Peve_00031656,TP1,25,4.575206444492834,0.88601836789029,5.881682554542893,2.2665530232633095,0.1936564783774486,3.6151295312795835,OG_17483,peve
gene-Peve_00031656,TP2,25,4.478060460155331,0.7571223392566722,5.50861195775356,2.1264992303049364,0.16907371974839522,3.382112727448624,OG_17483,peve
gene-Peve_00031656,TP3,25,4.154949443769832,0.8039056379175609,5.469400165254265,1.9767845683018836,0.19348144876298864,3.492615596952381,OG_17483,peve
gene-Peve_00031656,TP4,25,4.100287064618624,0.8889518418649562,5.692448153788754,1.9163045109436827,0.21680234282514546,3.776143642845071,OG_17483,peve
gene-Peve_00031660,TP1,23,7.626088049631499,1.2362245470845499,11.382053692927395,4.338662165152702,0.16210467792124242,7.043391527774692,OG_06181,peve
gene-Peve_00031660,TP2,23,7.7622522610738764,1.1538783798344028,11.086508730533936,4.3327112639095295,0.1486525226216712,6.753797466624406,OG_06181,peve
gene-Peve_00031660,TP3,23,7.897639681743709,1.065445338464532,10.794907514464983,4.674157981023275,0.13490680524808316,6.120749533441708,OG_06181,peve
gene-Peve_00031660,TP4,23,7.329972647137218,1.1153607379251247,10.731324427197775,4.271714106223274,0.15216437927101106,6.459610320974501,OG_06181,peve
gene-Peve_00031834,TP1,23,0.20133853646059938,0.2052043907643323,0.7228818690495881,0.0,1.0192007668859233,0.7228818690495881,OG_17497,peve
gene-Peve_00031834,TP2,23,0.225057702906689,0.20285353767923825,0.8491853096329673,0.0,0.9013401232631579,0.8491853096329673,OG_17497,peve
gene-Peve_00031834,TP3,23,0.09945212850907134,0.16696715408686827,0.5283208335737187,0.0,1.6788695887151242,0.5283208335737187,OG_17497,peve
gene-Peve_00031834,TP4,23,0.1088310469028172,0.17294310976756017,0.5452100661787243,0.0,1.5890971803477465,0.5452100661787243,OG_17497,peve
gene-Peve_00031835,TP1,23,0.741602810565762,0.6068923496029723,2.9516442589550325,0.1,0.8183522782768038,2.8516442589550324,OG_06875,peve
gene-Peve_00031835,TP2,23,0.6764101501698145,0.5830895632751478,2.92797799603225,0.1,0.8620355018752478,2.8279779960322498,OG_06875,peve
gene-Peve_00031835,TP3,23,0.8415770564225931,0.5093578549454343,2.415893288872668,0.1761069445245729,0.6052420881227817,2.239786344348095,OG_06875,peve
gene-Peve_00031835,TP4,23,0.7799488713277658,0.5005701245696769,2.121272894228297,0.0,0.6417986395922576,2.121272894228297,OG_06875,peve
gene-Peve_00031938,TP1,1,7.035461099738723,,7.035461099738723,7.035461099738723,,0.0,OG_02146,peve
gene-Peve_00031938,TP2,1,6.847830519459727,,6.847830519459727,6.847830519459727,,0.0,OG_02146,peve
gene-Peve_00031938,TP3,1,6.603672009395775,,6.603672009395775,6.603672009395775,,0.0,OG_02146,peve
gene-Peve_00031938,TP4,1,6.539086640085042,,6.539086640085042,6.539086640085042,,0.0,OG_02146,peve
gene-Peve_00031943,TP1,27,2.485918992082276,0.6933581943657514,3.759103831266665,1.1985841937003339,0.27891423516780606,2.560519637566331,OG_08432,peve
gene-Peve_00031943,TP2,27,1.8949852526609139,0.5596768168924391,2.894891328385869,0.9813781191217036,0.295346265152485,1.9135132092641656,OG_08432,peve
gene-Peve_00031943,TP3,27,1.6258475680411497,0.5780063634607228,3.1828040992808386,0.7316625000801285,0.3555107962286496,2.45114159920071,OG_08432,peve
gene-Peve_00031943,TP4,27,2.032802788018303,0.5761997499062413,3.3793703302595097,1.1151304013948318,0.2834508853010553,2.264239928864678,OG_08432,peve
gene-Peve_00031976,TP1,4,0.5134061803922032,0.5605010239849734,1.3366322214245816,0.1584962500721156,1.0917301843869376,1.178135971352466,OG_12844,peve
gene-Peve_00031976,TP2,4,0.6076408571886678,0.4389316281775624,1.0491853096329673,0.0,0.7223537110528392,1.0491853096329673,OG_12844,peve
gene-Peve_00031976,TP3,4,0.490604947160333,0.25366671413231934,0.7966583334935903,0.1761069445245729,0.5170488304297906,0.6205513889690174,OG_12844,peve
gene-Peve_00031976,TP4,4,0.552835900752936,0.4280423794286307,1.1274672138824697,0.1111111111111111,0.774266611205346,1.0163561027713586,OG_12844,peve
gene-Peve_00032297,TP1,8,3.1930277729426995,0.8841654730902399,4.835791251361623,2.2639058021271903,0.27690503683761936,2.5718854492344323,OG_04209,peve
gene-Peve_00032297,TP2,8,2.9401886344436474,0.6530841029521722,4.220750972923832,2.0709447349163304,0.222123198253826,2.1498062380075016,OG_04209,peve
gene-Peve_00032297,TP3,8,3.0317359028415978,0.7242538841723677,4.444251758125869,2.2493593047647296,0.23889082274400486,2.1948924533611396,OG_04209,peve
gene-Peve_00032297,TP4,8,2.6837793553205525,0.7852533098752544,4.187537210100317,1.3308088803888796,0.2925923505293017,2.856728329711438,OG_04209,peve
gene-Peve_00032354,TP1,6,0.31348854698788625,0.3064067763136749,0.7451211111832329,0.0,0.9774097945770089,0.7451211111832329,OG_17533,peve
gene-Peve_00032354,TP2,6,0.41075807150718885,0.4134922663643811,0.9813781191217036,0.0,1.0066564604492365,0.9813781191217036,OG_17533,peve
gene-Peve_00032354,TP3,6,0.43104607299791103,0.2722325199393443,0.7921425574383296,0.1111111111111111,0.6315624639518839,0.6810314463272185,OG_17533,peve
gene-Peve_00032354,TP4,6,0.42520344659554193,0.2402806586472861,0.7213170107032971,0.1761069445245729,0.5650957455098985,0.5452100661787243,OG_17533,peve
gene-Peve_00032405,TP1,4,0.18729632740824184,0.31151346102578537,0.6491853096329674,0.0,1.663211795641848,0.6491853096329674,OG_12476,peve
gene-Peve_00032405,TP2,4,0.4538407798525415,0.3330250870234761,0.907681559705083,0.1584962500721156,0.7337927788941313,0.7491853096329675,OG_12476,peve
gene-Peve_00032405,TP3,4,0.21963584987801438,0.2582410831155566,0.5913253438763735,0.0,1.1757692710865897,0.5913253438763735,OG_12476,peve
gene-Peve_00032405,TP4,4,0.3524513974759216,0.446414549600804,0.929591357138424,0.0,1.2665988922098166,0.929591357138424,OG_12476,peve
gene-Peve_00032517,TP1,18,3.8460386838333687,1.1244669367623572,5.924686249519952,1.9901244032467376,0.2923701577649226,3.934561846273214,OG_08096,peve
gene-Peve_00032517,TP2,18,2.9109677170852226,1.113005137910645,4.875558403286553,1.445121111183233,0.382348842750172,3.4304372921033206,OG_08096,peve
gene-Peve_00032517,TP3,18,2.513408711741098,1.0239807462644206,4.374748617556304,1.0699285133421788,0.40740717635019447,3.3048201042141256,OG_08096,peve
gene-Peve_00032517,TP4,18,3.303155145543718,1.2352483487486607,5.3450465191657734,1.412693946407347,0.37396013639115094,3.9323525727584263,OG_08096,peve
gene-Peve_00032677,TP1,9,4.546957639081942,0.5809413522116309,5.4178111267796165,3.812899784152659,0.12776484813017225,1.6049113426269574,OG_06775,peve
gene-Peve_00032677,TP2,9,4.198406242128671,0.6524830281692524,5.262292973164309,3.2198859964938924,0.1554120755685689,2.0424069766704163,OG_06775,peve
gene-Peve_00032677,TP3,9,3.7767946451915697,0.5226274816182381,4.453163613967394,2.9721378821135915,0.1383785804408566,1.4810257318538027,OG_06775,peve
gene-Peve_00032677,TP4,9,4.417855771164586,0.5904395678019287,5.367394986097081,3.229391524474186,0.13364844811271048,2.1380034616228953,OG_06775,peve
gene-Peve_00032707,TP1,4,3.099712713193906,0.296157240296856,3.5243808860324557,2.8513527139188044,0.09554344795769773,0.6730281721136513,OG_17556,peve
gene-Peve_00032707,TP2,4,2.497493211499617,0.3008603011459269,2.8829344943686808,2.213318235807536,0.12046491248129386,0.6696162585611449,OG_17556,peve
gene-Peve_00032707,TP3,4,2.2926202092146637,0.31394076997706255,2.621281072354369,1.9240312813051357,0.1369353583795734,0.6972497910492332,OG_17556,peve
gene-Peve_00032707,TP4,4,2.965695786467319,0.40826484696063975,3.4498276619344006,2.5955048535127503,0.13766241595769238,0.8543228084216503,OG_17556,peve
gene-Peve_00032727,TP1,4,2.89013509745799,2.064271788313818,5.2952094218337,0.28073549220576044,0.7142475070211916,5.01447392962794,OG_11074,peve
gene-Peve_00032727,TP2,4,3.1796876676863635,2.479240420689468,6.169432211548263,0.1,0.7797119339376619,6.069432211548263,OG_11074,peve
gene-Peve_00032727,TP3,4,2.1880371047153524,1.4769072297410215,3.3693587056778864,0.1111111111111111,0.6749918575686843,3.2582475945667753,OG_11074,peve
gene-Peve_00032727,TP4,4,2.758901868387759,1.8096736347140894,4.471843569647804,0.3333333333333333,0.6559398344137636,4.138510236314471,OG_11074,peve
gene-Peve_00033080,TP1,5,2.4946990745937025,0.4616720963739246,2.9627562382434074,1.7929258408636972,0.18506123687447734,1.1698303973797102,OG_06999,peve
gene-Peve_00033080,TP2,5,1.8280870746199835,0.2810284719123385,2.1505306632383077,1.4246740598493142,0.1537281652575317,0.7258566033889935,OG_06999,peve
gene-Peve_00033080,TP3,5,1.989208489428475,0.2712649094306838,2.38545922442551,1.710971521326466,0.1363682644993244,0.6744877030990442,OG_06999,peve
gene-Peve_00033080,TP4,5,1.413307632873805,0.36321825605828095,1.9487415503425187,1.014364779660552,0.25699872243647104,0.9343767706819668,OG_06999,peve
gene-Peve_00033117,TP1,30,5.341513364334113,0.8398849775328739,7.964171299054715,4.1732292165019995,0.15723726971102994,3.790942082552715,OG_09511,peve
gene-Peve_00033117,TP2,30,4.817446624904351,0.7439209871768333,7.342755575708525,3.9250390265579007,0.15442225832478293,3.417716549150624,OG_09511,peve
gene-Peve_00033117,TP3,30,4.693123695365907,0.6859256035856602,6.987771676347135,3.598670563195001,0.14615544957039128,3.389101113152134,OG_09511,peve
gene-Peve_00033117,TP4,30,4.540166312841253,0.8053563151537227,7.15819642374674,3.3523932621043797,0.17738476074673304,3.8058031616423604,OG_09511,peve
gene-Peve_00033139,TP1,6,1.8241836357879249,0.7624893516624006,2.4898465031601207,0.7321928094887362,0.4179893606671109,1.7576536936713845,OG_05717,peve
gene-Peve_00033139,TP2,6,1.6402356032414585,0.6520147072931582,2.402167404285837,0.907681559705083,0.39751283657337816,1.4944858445807543,OG_05717,peve
gene-Peve_00033139,TP3,6,1.3264672992620603,1.022951246236036,2.6582733600149058,0.0,0.7711846698408048,2.6582733600149058,OG_05717,peve
gene-Peve_00033139,TP4,6,1.922918798699368,0.7936089418150055,3.0958572229613335,0.8785433995120575,0.41271058473805033,2.2173138234492757,OG_05717,peve
gene-Peve_00033140,TP1,6,3.0874214248308522,0.8971629613488514,4.315447710070194,2.033420343974348,0.2905864920588233,2.2820273660958454,OG_17591,peve
gene-Peve_00033140,TP2,6,2.727309382907125,0.5767409680188994,3.556478905641355,2.1665530232633095,0.21146884604787045,1.3899258823780456,OG_17591,peve
gene-Peve_00033140,TP3,6,2.5067810092340235,0.729970020937085,3.636504447795433,1.6476698849906637,0.29119816140626337,1.9888345628047694,OG_17591,peve
gene-Peve_00033140,TP4,6,2.168208224919232,0.7189233545236244,3.2793187384318334,1.136535410055098,0.3315748673310217,2.1427833283767352,OG_17591,peve
gene-Peve_00033182,TP1,12,1.6730323164547158,1.0124150548097446,3.7374129187158074,0.6169925001442312,0.6051377757933152,3.1204204185715763,OG_17596,peve
gene-Peve_00033182,TP2,12,1.2465044707374344,1.021172909596043,3.296896820404117,0.1,0.8192292395003726,3.196896820404117,OG_17596,peve
gene-Peve_00033182,TP3,12,1.2104435518665055,0.602476000156573,2.408490949863981,0.5283208335737187,0.49773159535407846,1.880170116290262,OG_17596,peve
gene-Peve_00033182,TP4,12,1.6058026801088898,0.7753482139788929,2.7704229323853866,0.5555555555555556,0.4828415244183777,2.2148673768298313,OG_17596,peve
gene-Peve_00033288,TP1,42,1.213062065423477,0.4070054126139788,2.2953150276745165,0.46438561897747244,0.3355190341987112,1.830929408697044,OG_13026,peve
gene-Peve_00033288,TP2,42,0.6643739741408565,0.2879627578877074,1.229920801838728,0.1584962500721156,0.43343473570001,1.0714245517666123,OG_13026,peve
gene-Peve_00033288,TP3,42,0.6811918266066631,0.32933257548415684,1.4919236493483292,0.1761069445245729,0.4834652481441495,1.3158167048237563,OG_13026,peve
gene-Peve_00033288,TP4,42,0.838884140943952,0.40349618561700284,1.7027492344993795,0.1111111111111111,0.48099155285373485,1.5916381233882684,OG_13026,peve
gene-Peve_00033297,TP1,48,1.7831831641844047,0.9598363604200172,3.648882669855972,0.0,0.538271322710154,3.648882669855972,OG_17600,peve
gene-Peve_00033297,TP2,48,1.5811006055567418,0.7328251815388974,3.213757484788259,0.0,0.4634905451072501,3.213757484788259,OG_17600,peve
gene-Peve_00033297,TP3,48,1.4833989108039776,0.6843368356133981,3.541430821425128,0.0,0.46133028049919417,3.541430821425128,OG_17600,peve
gene-Peve_00033297,TP4,48,1.191985744148393,0.5831303006843791,2.9716090637808796,0.1761069445245729,0.48920912313510345,2.7955021192563065,OG_17600,peve
gene-Peve_00033366,TP1,22,2.468832076272598,1.129395052841142,6.1270267818932656,0.0,0.4574612683039521,6.1270267818932656,OG_00030,peve
gene-Peve_00033366,TP2,22,2.1452178974302143,0.9910535479875452,5.329793374557235,0.0,0.4619826961050165,5.329793374557235,OG_00030,peve
gene-Peve_00033366,TP3,22,2.014663384409565,0.9107969807077707,5.06087071728875,0.0,0.45208394998189577,5.06087071728875,OG_00030,peve
gene-Peve_00033366,TP4,22,1.8901572581867903,0.9448321748114957,5.27324265785962,0.0,0.49986961175805245,5.27324265785962,OG_00030,peve
gene-Peve_00033369,TP1,3,4.217169480692687,1.5263266227779244,5.535916731558136,2.5451990817850616,0.36193153482824203,2.9907176497730745,OG_06158,peve
gene-Peve_00033369,TP2,3,3.7368734132960846,1.8851727414008002,5.473194061717074,1.7317129926384542,0.5044786196645596,3.7414810690786195,OG_06158,peve
gene-Peve_00033369,TP3,3,4.414072049523354,1.521298183141865,5.845309826413307,2.816400452033692,0.3446473383473973,3.028909374379615,OG_06158,peve
gene-Peve_00033369,TP4,3,3.4398763446057186,1.5114771468355062,4.888864255299908,1.8728334640307962,0.4393986862945659,3.016030791269112,OG_06158,peve
gene-Peve_00033650,TP1,37,4.918817302652342,1.9642490591442396,9.958052519645092,0.0,0.39933360771197385,9.958052519645092,OG_01981,peve
gene-Peve_00033650,TP2,37,5.117182196588205,1.8434884884513267,9.765083482549446,0.0,0.3602546123295046,9.765083482549446,OG_01981,peve
gene-Peve_00033650,TP3,37,5.222889918647516,1.8817782291381164,9.201336582219072,0.0,0.3602944458812965,9.201336582219072,OG_01981,peve
gene-Peve_00033650,TP4,37,4.886519259934524,1.8413483354265108,9.656887585987704,0.0,0.3768220767129819,9.656887585987704,OG_01981,peve
gene-Peve_00033654,TP1,6,0.6164277348312487,0.3798723290439644,1.345763738099176,0.3,0.6162479518348685,1.045763738099176,OG_10907,peve
gene-Peve_00033654,TP2,6,0.38014971704523687,0.26367624628631675,0.7562242424221072,0.1584962500721156,0.6936115810785674,0.5977279923499916,OG_10907,peve
gene-Peve_00033654,TP3,6,0.6228654973258765,0.5598632012864742,1.18103962445329,0.0,0.8988508814344548,1.18103962445329,OG_10907,peve
gene-Peve_00033654,TP4,6,0.616469268151964,0.3029366702032872,1.0904201323574485,0.2579920105430402,0.4914059562310755,0.8324281218144083,OG_10907,peve
gene-Peve_00033792,TP1,31,2.961830482436389,0.9755836957894041,5.197042755440202,1.3299208018387279,0.329385392437076,3.867121953601474,OG_01758,peve
gene-Peve_00033792,TP2,31,3.096777338908169,0.924166874778925,5.376428739298258,1.7206098613995795,0.2984285835367029,3.655818877898678,OG_01758,peve
gene-Peve_00033792,TP3,31,3.089034841925925,0.791118337373369,5.035496161236144,1.8870784658510387,0.2561053461216803,3.1484176953851053,OG_01758,peve
gene-Peve_00033792,TP4,31,2.5219799666224594,1.0156181139767106,4.89580241529996,1.3945274205981382,0.4027066540646906,3.5012749947018222,OG_01758,peve
gene-Peve_00033908,TP1,2,4.062806906157673,1.2808208048687642,4.968483982765187,3.1571298295501578,0.31525515104533425,1.8113541532150297,OG_11084,peve
gene-Peve_00033908,TP2,2,3.5254721419037938,1.8655396838174338,4.844607902903709,2.2063363809038785,0.5291602397431006,2.6382715219998305,OG_11084,peve
gene-Peve_00033908,TP3,2,4.247462978083452,1.3854268890263493,5.227107726152166,3.267818230014738,0.32617750788530336,1.959289496137428,OG_11084,peve
gene-Peve_00033908,TP4,2,3.9698776700383416,1.4586019685329976,5.001265013040071,2.938490327036612,0.36741735886257426,2.0627746860034595,OG_11084,peve
gene-Peve_00034068,TP1,4,2.323461759747586,0.6895409572822511,3.155777405227721,1.478463484555752,0.2967731034906986,1.6773139206719692,OG_17640,peve
gene-Peve_00034068,TP2,4,2.4053421370248,0.4127460634647341,2.852802670888316,2.00838428639448,0.1715955734992716,0.844418384493836,OG_17640,peve
gene-Peve_00034068,TP3,4,2.3728179493077155,0.26053291103628184,2.735967784104274,2.1332969272040407,0.10979894648567284,0.6026708569002333,OG_17640,peve
gene-Peve_00034068,TP4,4,1.9822857973068768,0.3066120811986711,2.2990583823517823,1.6537967243453815,0.15467602180030382,0.6452616580064008,OG_17640,peve
gene-Peve_00034212,TP1,7,1.1288869996126334,0.4014041289504429,1.6291134717851594,0.5491853096329674,0.3555751187569534,1.079928162152192,OG_17646,peve
gene-Peve_00034212,TP2,7,1.3330199143884796,0.23642858362360847,1.7054095520550745,0.9754887502163468,0.17736312944137045,0.7299208018387277,OG_17646,peve
gene-Peve_00034212,TP3,7,0.6594595018552447,0.42528023136232546,1.3879836773699639,0.1111111111111111,0.6448921126557321,1.2768725662588527,OG_17646,peve
gene-Peve_00034212,TP4,7,0.5933722203904371,0.2117642879514899,0.861654166907052,0.2222222222222222,0.35688271320175663,0.6394319446848298,OG_17646,peve
gene-Peve_00034268,TP1,10,3.914224977742081,1.8597922288718842,7.11535676744563,0.2,0.4751367740606225,6.91535676744563,OG_10367,peve
gene-Peve_00034268,TP2,10,3.2643833267835776,1.7867876964559763,6.354261039841804,0.0,0.5473584189074119,6.354261039841804,OG_10367,peve
gene-Peve_00034268,TP3,10,3.159000837705918,1.8113138285636927,6.56204405465065,0.1111111111111111,0.5733818766186456,6.45093294353954,OG_10367,peve
gene-Peve_00034268,TP4,10,3.265495901885841,1.6971564167592021,6.397386135635092,0.5283208335737187,0.5197239463014133,5.869065302061373,OG_10367,peve
gene-Peve_00034555,TP1,11,1.199046386094759,1.296826927433541,4.043623674173784,0.0,1.0815485893396075,4.043623674173784,OG_17666,peve
gene-Peve_00034555,TP2,11,1.2157889972983227,0.7417449564910811,2.7322320333988275,0.6129283016944966,0.6100934933112216,2.119303731704331,OG_17666,peve
gene-Peve_00034555,TP3,11,2.755509519346489,1.2800162060130191,6.129537489215949,1.846789720898784,0.46452977100097065,4.282747768317165,OG_17666,peve
gene-Peve_00034555,TP4,11,2.2203145496179606,1.215559303253147,5.528784933881057,1.3955659952936106,0.5474716649775154,4.133218938587446,OG_17666,peve
gene-Peve_00034565,TP1,8,3.4603708352184284,2.9075583196558608,7.988176351426896,0.0,0.8402447188791913,7.988176351426896,OG_11984,peve
gene-Peve_00034565,TP2,8,2.9299599492109114,2.563696015480072,7.008590133597441,0.0,0.8749935357206912,7.008590133597441,OG_11984,peve
gene-Peve_00034565,TP3,8,2.4923796638322653,2.246242971385665,5.835917156259906,0.0,0.901244302375609,5.835917156259906,OG_11984,peve
gene-Peve_00034565,TP4,8,3.1627538343548194,3.0669363525886233,7.842922454298537,0.0,0.9697044136899317,7.842922454298537,OG_11984,peve
gene-Peve_00034577,TP1,14,1.595456884440189,0.5634785485264342,2.762900435660798,0.8754887502163469,0.35317692005456264,1.887411685444451,OG_00378,peve
gene-Peve_00034577,TP2,14,1.004288840003889,0.39018660892345125,1.9621136113274642,0.5169925001442313,0.38852030748638045,1.445121111183233,OG_00378,peve
gene-Peve_00034577,TP3,14,0.982052836201406,0.3057583253724737,1.5665759344532537,0.3522138890491458,0.31134610491544545,1.214362045404108,OG_00378,peve
gene-Peve_00034577,TP4,14,0.5961580604314173,0.21097045521298557,0.861654166907052,0.28721805563568403,0.3538834232322786,0.574436111271368,OG_00378,peve
gene-Peve_00034622,TP1,10,5.473114290496823,2.025385201745727,7.967288968867893,0.3584962500721156,0.37006082720809985,7.608792718795778,OG_05366,peve
gene-Peve_00034622,TP2,10,4.523092721685485,1.772442333124921,6.919965041460412,0.1584962500721156,0.391865133479828,6.761468791388297,OG_05366,peve
gene-Peve_00034622,TP3,10,4.486774794704869,1.6302946676203425,6.405163054168126,0.3333333333333333,0.36335558217549896,6.071829720834793,OG_05366,peve
gene-Peve_00034622,TP4,10,4.870586297393264,1.8657202775035413,7.174961554601302,0.1761069445245729,0.3830586634923344,6.998854610076729,OG_05366,peve
gene-Peve_00034882,TP1,46,4.668544066773773,0.5210209634337836,5.789656774256154,3.4227409120241203,0.11160245163838378,2.366915862232034,OG_12032,peve
gene-Peve_00034882,TP2,46,3.8811016775833247,0.6154680241495034,5.173090767901891,2.720891362960285,0.1585807523941866,2.452199404941606,OG_12032,peve
gene-Peve_00034882,TP3,46,3.8540927596302406,0.5076951069174912,4.829729049623094,2.546704903517991,0.13172882402711011,2.2830241461051024,OG_12032,peve
gene-Peve_00034882,TP4,46,4.31312346398284,0.5087033588800268,5.53535056198934,2.980410807022137,0.11794314795947858,2.5549397549672026,OG_12032,peve
gene-Peve_00034911,TP1,1,8.003521038375002,,8.003521038375002,8.003521038375002,,0.0,OG_09796,peve
gene-Peve_00034911,TP2,1,7.458664441440881,,7.458664441440881,7.458664441440881,,0.0,OG_09796,peve
gene-Peve_00034911,TP3,1,7.0523770027745165,,7.0523770027745165,7.0523770027745165,,0.0,OG_09796,peve
gene-Peve_00034911,TP4,1,7.1551872925302415,,7.1551872925302415,7.1551872925302415,,0.0,OG_09796,peve
gene-Peve_00034973,TP1,8,3.997343198192599,0.541777770973816,4.574674020897212,3.115263268772152,0.13553446479621292,1.4594107521250597,OG_13685,peve
gene-Peve_00034973,TP2,8,3.6869920736334922,0.7311598303579496,4.454839252122089,2.536221781591308,0.19830794744220842,1.9186174705307812,OG_13685,peve
gene-Peve_00034973,TP3,8,4.134248908959017,0.53598551051271,4.702337273512719,3.3955726311659022,0.12964519609625258,1.3067646423468169,OG_13685,peve
gene-Peve_00034973,TP4,8,3.600980040427637,0.6322798749547317,4.447944464823031,2.6587294042740988,0.1755854983521777,1.7892150605489325,OG_13685,peve
gene-Peve_00034984,TP1,36,2.150731856768442,1.229987473978202,5.434367836872122,0.5044394119358453,0.57189252584295,4.929928424936277,OG_06101,peve
gene-Peve_00034984,TP2,36,2.070822686871196,1.1283768197118098,5.263821784757797,0.7459431618637298,0.5448930161262011,4.517878622894067,OG_06101,peve
