gene_id,group_id,species,TP1,TP2,TP3,TP4,delta_meth_T1_T2,delta_meth_T1_T3,delta_meth_T4_T2,delta_meth_T4_T3,abs_delta_T2,abs_delta_T3
gene-Pocillopora_meandrina_HIv1___RNAseq.g5082.t1,OG_06719,ptua,0.7637102766299094,0.8258751001189205,0.8529395402243589,0.7742166291971917,0.06216482348901109,0.08922926359444949,0.051658470921728816,0.07872291102716722,0.06216482348901109,0.08922926359444949
gene-Pocillopora_meandrina_HIv1___RNAseq.g5084.t2,OG_06717,ptua,4.042673040329485,4.19648648452381,3.7465869775180374,3.9746864882178934,0.1538134441943244,-0.2960860628114479,0.2217999963059163,-0.228099510699856,0.1538134441943244,0.2960860628114479
gene-Pocillopora_meandrina_HIv1___RNAseq.g5328.t1,OG_07000,ptua,0.4524092592592593,0.4432860012193639,0.3620001154625068,0.4797309006294472,-0.009123258039895388,-0.09040914379675247,-0.036444899410083276,-0.11773078516694035,0.009123258039895388,0.09040914379675247
gene-Pocillopora_meandrina_HIv1___RNAseq.g5340.t1,OG_16158,ptua,0.4244892102393963,0.361524383502472,0.48368074750195167,0.32393255293520684,-0.06296482673692427,0.05919153726255538,0.03759183056726517,0.15974819456674483,0.06296482673692427,0.05919153726255538
gene-Pocillopora_meandrina_HIv1___RNAseq.g5341.t1,OG_06999,ptua,0.3024324265220012,0.4526364513261001,0.5422693492992766,0.46630573004822184,0.1502040248040989,0.23983692277727542,-0.013669278722121758,0.07596361925105477,0.1502040248040989,0.23983692277727542
gene-Pocillopora_meandrina_HIv1___RNAseq.g5342.t1,OG_06998,ptua,1.7985608476842794,1.7796214188478474,1.7495751502690802,1.9642758531474231,-0.01893942883643196,-0.0489856974151992,-0.18465443429957573,-0.21470070287834297,0.01893942883643196,0.0489856974151992
gene-Pocillopora_meandrina_HIv1___RNAseq.g5601.t1,OG_15021,ptua,0.6722548271329366,0.748480526916249,0.8329731130012532,0.5003046105576442,0.0762256997833124,0.1607182858683166,0.2481759163586048,0.332668502443609,0.0762256997833124,0.1607182858683166
gene-Pocillopora_meandrina_HIv1___RNAseq.g5671.t1,OG_14547,ptua,0.9399612586886398,0.9480119163943981,1.1362441270480022,0.7958449169445243,0.008050657705758302,0.19628286835936237,0.15216699944987377,0.34039921010347785,0.008050657705758302,0.19628286835936237
gene-Pocillopora_meandrina_HIv1___RNAseq.g5674.t1c,OG_18223,ptua,0.9367010397357538,1.0676846734932797,0.9739398684820288,0.939214037511403,0.13098363375752586,0.03723882874627504,0.1284706359818767,0.03472583097062587,0.13098363375752586,0.03723882874627504
gene-Pocillopora_meandrina_HIv1___RNAseq.g5694.t1,OG_06931,ptua,23.742288857978682,23.899998077102982,23.004712734541066,23.41574051442374,0.1577092191242997,-0.7375761234376164,0.48425756267924314,-0.4110277798826729,0.1577092191242997,0.7375761234376164
gene-Pocillopora_meandrina_HIv1___RNAseq.g5761.t1,OG_15009,ptua,0.41070492677478726,0.3739526969490453,0.5434474190303658,0.3909167339717046,-0.036752229825741944,0.1327424922555785,-0.016964037022659306,0.15253068505866113,0.036752229825741944,0.1327424922555785
