group_id,gene_id,POR-216-TP1,POR-216-TP2,POR-216-TP3,POR-216-TP4,POR-236-TP1,POR-236-TP2,POR-245-TP1,POR-245-TP2,POR-245-TP3,POR-245-TP4,POR-260-TP1,POR-260-TP2,POR-260-TP3,POR-260-TP4,POR-262-TP1,POR-262-TP2,POR-262-TP3,POR-262-TP4,POR-69-TP1,POR-69-TP2,POR-69-TP3,POR-69-TP4,POR-72-TP1,POR-72-TP2,POR-72-TP3,POR-72-TP4,POR-73-TP1,POR-73-TP2,POR-73-TP3,POR-73-TP4,POR-74-TP1,POR-74-TP2,POR-74-TP3,POR-74-TP4,POR-83-TP1,POR-83-TP2,POR-83-TP3,POR-83-TP4
OG_08768,Peve_00016980,77,78,21,38,51,18,41,15,16,110,59,17,6,54,43,42,10,30,61,74,33,30,31,65,43,82,18,16,23,53,29,34,25,22,114,34,33,7
OG_04515,Peve_00017132,14,41,4,22,17,4,26,8,7,29,117,10,6,36,42,94,7,11,11,66,11,6,48,32,16,46,0,0,12,47,78,44,17,24,97,34,14,10
OG_04514,Peve_00017133,108,55,71,30,97,27,57,38,28,102,135,33,81,77,68,150,74,94,90,52,15,54,165,82,92,115,22,15,30,34,73,48,22,49,119,65,222,82
OG_11420,Peve_00017181,6,12,10,0,31,13,0,22,4,12,43,5,22,7,19,78,34,30,10,5,17,15,12,7,3,32,4,5,3,0,15,10,7,0,57,11,15,15
OG_10274,Peve_00017210,10,8,4,15,0,0,12,5,0,0,0,0,11,2,3,10,0,2,2,0,7,0,14,16,0,19,0,6,0,5,7,3,0,7,0,0,0,0
OG_11423,Peve_00017517,8,23,7,0,0,0,20,8,5,0,13,3,31,12,9,38,22,7,18,13,0,6,8,0,19,36,0,13,3,19,9,5,20,6,17,9,0,8
OG_03856,Peve_00017518,0,31,0,3,0,0,11,0,0,2,13,0,0,0,0,16,11,3,10,0,0,0,0,10,20,7,0,0,4,0,12,15,0,2,0,0,0,0
OG_03857,Peve_00017519,30,22,12,11,15,11,52,18,11,12,47,13,10,25,34,74,11,0,29,46,13,7,33,71,25,58,13,0,12,18,76,81,7,21,37,29,9,9
OG_08077,Peve_00017706,15,66,47,9,113,75,0,0,74,22,45,21,36,31,26,112,37,13,30,44,11,11,17,63,28,37,29,10,9,26,27,23,19,21,23,32,7,6
OG_12647,Peve_00017715,18,24,12,3,6,0,20,6,4,36,38,3,16,0,0,6,9,3,9,14,12,9,9,14,7,15,0,0,0,9,21,0,24,7,0,4,5,0
OG_02317,Peve_00017912,440,3156,754,550,1365,446,1321,495,372,127,1980,683,546,1217,1554,827,1618,1615,533,1020,81,144,2198,1468,210,2229,85,49,776,723,2151,559,921,1913,697,1212,190,1206
OG_16747,Peve_00018146,2672,5303,1737,1001,1903,1007,1696,971,2024,1612,2217,939,905,1030,2129,2574,2286,1849,2067,2736,1190,1454,1475,2505,1769,3518,555,1138,914,1597,1786,918,2044,1824,1228,2359,769,1130
OG_04789,Peve_00018677,2280,1387,473,425,1104,426,2086,368,237,417,1947,613,648,1233,1462,866,871,571,999,742,379,490,1186,2244,841,1713,567,1083,268,1095,1802,494,544,498,471,1110,291,493
OG_02012,Peve_00018749,705,244,119,152,198,146,893,59,220,69,1211,336,382,623,740,341,313,60,535,603,203,66,201,738,330,768,457,130,65,580,735,155,512,536,164,1209,236,307
OG_05010,Peve_00018796,63,133,17,0,37,15,34,19,0,12,26,7,4,6,20,13,26,34,19,102,7,0,0,56,6,59,0,17,0,19,26,12,6,15,0,10,11,15
OG_06955,Peve_00018829,583,447,259,229,443,221,341,176,216,306,496,233,236,230,317,318,438,184,361,465,232,211,228,371,415,499,331,238,140,359,505,152,300,162,316,196,205,192
OG_16789,Peve_00018993,95,171,303,153,335,205,364,147,155,398,434,155,362,286,220,518,347,205,97,239,107,57,123,167,157,204,91,165,133,137,197,138,417,84,389,154,33,104
OG_02176,Peve_00019201,131,93,37,117,56,24,223,35,48,96,97,14,188,167,102,338,95,89,28,39,8,31,107,57,0,160,17,19,17,54,123,98,147,52,262,118,3,107
OG_01155,Peve_00019319,2793,879,451,282,1381,493,1098,323,480,2843,1693,367,504,674,771,662,914,459,2594,809,972,2422,1314,1886,1983,2429,1212,1847,209,581,666,376,861,468,1309,1283,809,1486
OG_12109,Peve_00020199,51,77,65,73,194,73,81,50,95,60,138,28,77,102,74,158,72,61,58,98,14,9,55,60,9,94,0,7,52,58,106,66,123,60,73,46,30,17
OG_16856,Peve_00020287,82,38,121,151,192,66,0,0,112,14,95,128,166,78,234,119,167,101,115,162,19,0,244,199,40,722,25,0,0,11,245,157,242,115,14,0,4,0
OG_16862,Peve_00020388,31,4,13,9,13,0,52,19,10,22,21,0,0,11,27,25,26,8,17,0,25,29,7,73,90,48,25,86,10,20,13,32,0,20,60,57,7,80
OG_16879,Peve_00020542,0,7,0,11,3,0,3,0,4,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,10,6,4,8,0,6,0,0,0,2
OG_04723,Peve_00020593,202,388,204,90,399,143,259,133,105,503,489,155,202,216,139,334,190,136,124,131,98,58,158,245,239,305,147,114,56,68,131,86,162,33,328,106,154,149
OG_16883,Peve_00020608,160,197,116,186,249,71,189,84,118,1959,268,46,200,122,101,460,290,202,238,109,30,129,176,101,522,181,26,224,46,99,126,105,72,68,101,47,12,49
OG_10584,Peve_00020940,0,25,7,0,11,8,15,5,9,252,6,0,0,0,0,35,0,5,0,0,0,0,42,39,0,27,5,0,8,18,2,0,0,0,0,0,0,0
OG_12424,Peve_00021149,312,153,104,116,574,362,24,19,235,1702,351,215,219,317,175,327,71,117,93,103,307,259,206,125,631,131,362,487,209,198,349,283,359,113,179,108,82,62
OG_01568,Peve_00021263,57,26,21,34,59,28,49,4,21,110,43,13,35,10,0,15,4,2,44,11,7,7,37,38,38,60,6,7,0,0,9,31,15,7,69,131,5,47
OG_07641,Peve_00021291,1876,7496,3425,2176,4254,1616,4142,2220,4635,2087,3485,1817,3908,2814,2226,7226,7532,5122,1926,2545,1117,1009,2238,2547,2017,4007,881,833,1257,1250,2680,1239,6215,1195,2026,1895,1597,1036
OG_00176,Peve_00021321,12,3,12,3,13,7,24,9,0,0,12,18,0,15,4,26,10,2,36,7,0,2,21,20,16,30,0,0,3,4,14,4,0,0,3,26,5,6
OG_09424,Peve_00021335,1307,1293,728,367,1594,740,1060,668,503,1381,1428,280,553,577,898,1185,1304,988,753,977,361,474,291,496,998,795,617,1207,354,499,639,282,637,233,792,577,310,187
OG_09423,Peve_00021331,2883,808,301,314,565,231,1102,262,190,300,1313,291,454,736,1192,394,484,347,1605,600,153,692,1051,2357,1110,2025,341,797,76,590,1766,420,325,835,445,1997,205,767
OG_12888,Peve_00021613,1676,1824,1374,1183,2219,1103,2119,922,1197,1654,2842,938,1691,1767,2071,3141,1868,1790,1564,1988,981,1000,1573,2246,1419,3933,1328,936,1092,1264,2454,1438,1954,1382,3812,1757,976,1481
OG_01724,Peve_00021641,249,369,72,48,215,112,199,101,105,76,202,72,208,82,138,131,133,100,149,176,41,101,190,165,97,198,36,77,29,72,125,42,150,66,163,76,56,56
OG_11813,Peve_00021937,13,751,567,191,549,356,156,306,1063,22,421,382,443,282,104,512,856,431,217,436,157,3,38,65,3,143,28,2,144,97,268,137,532,63,642,176,453,60
OG_16980,Peve_00022747,49,113,41,86,100,20,206,79,17,33,0,0,0,0,0,0,0,0,75,78,17,4,96,170,88,187,9,9,20,30,173,111,61,21,0,0,0,0
OG_07508,Peve_00022956,55,112,52,22,203,97,36,28,46,130,42,50,15,48,25,137,101,70,60,50,45,21,109,63,11,66,11,14,14,17,73,19,71,22,51,31,23,10
OG_00632,Peve_00023234,23,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,11,10,0,0,0,0,0,0,5,0,6,0,0,0,0,5,0,0,0
OG_07042,Peve_00023301,129,230,84,60,243,57,206,98,77,76,213,61,68,119,208,178,170,146,95,105,74,77,106,110,207,216,65,129,58,117,67,48,83,58,65,90,73,98
OG_17014,Peve_00023311,8003,6440,3964,2533,8210,5260,4932,2592,4657,9184,7844,4539,4764,5771,5811,5904,5633,4546,3971,3436,3587,3306,5414,5640,6470,8404,3704,3608,2382,3688,5433,3036,4846,3092,4254,3837,3324,4412
OG_01317,Peve_00023411,274,1005,575,292,1374,557,1022,430,1104,231,1514,409,685,550,598,783,864,604,405,786,136,70,305,634,300,807,107,68,406,533,537,332,961,354,369,610,241,190
OG_01475,Peve_00023433,354,485,625,440,1572,1573,1252,1027,2135,647,2143,985,1362,960,3963,6089,2427,3114,448,738,374,151,729,746,268,834,342,130,541,498,1070,271,865,539,927,1200,728,690
OG_01579,Peve_00023430,155,93,80,45,256,88,234,83,88,223,286,109,154,169,218,387,217,229,146,81,76,90,183,69,123,146,68,31,46,42,45,33,59,23,232,101,85,121
OG_01489,Peve_00023607,477,1460,1974,1062,2821,1175,4319,1310,952,1069,3124,865,2291,1650,2903,4579,2882,1818,661,2662,624,488,630,643,668,1019,542,474,1205,1048,1194,779,2263,475,2394,939,515,876
OG_11653,Peve_00023612,132,67,80,88,127,49,116,38,42,24,74,35,51,98,131,180,99,59,6,13,12,0,44,45,81,95,28,17,7,32,45,28,51,14,11,10,5,4
OG_11615,Peve_00023694,0,19,19,16,0,7,68,14,0,6,14,0,0,9,33,124,15,8,9,32,8,5,31,15,0,4,0,0,0,0,12,10,13,4,50,25,3,7
OG_04238,Peve_00023800,8830,1311,1181,606,1613,895,2042,619,1065,51245,2134,785,1009,1227,1155,1358,1609,1001,879,1206,18169,8039,776,838,25383,1068,15034,29158,542,1229,1497,393,1533,460,1037,1016,9218,2364
OG_01486,Peve_00024180,31751,5545,1638,2989,4585,1851,12164,1239,5203,4754,14777,2778,4826,6271,10634,3142,3181,1409,21500,10424,3283,16084,3648,20275,14174,21979,6346,12928,1087,11296,9902,3007,5930,6284,5211,14231,3348,7496
OG_07265,Peve_00024296,18,533,123,105,0,0,0,0,0,11,108,0,0,17,0,0,0,0,0,36,0,0,0,0,0,18,0,0,51,793,0,8,0,0,0,234,0,19
OG_06119,Peve_00024333,337,191,363,326,376,245,386,228,358,150,354,278,349,351,531,553,325,282,647,351,179,143,303,429,298,846,154,180,301,319,604,641,389,449,1422,649,591,573
OG_12108,Peve_00024501,1327,3953,2131,3185,3972,1331,2649,847,1459,378,5085,890,3453,4201,2933,11146,2611,2592,647,1624,174,29,1836,1764,8,1228,158,15,1077,1062,2159,1699,2346,974,1473,738,397,334
OG_12320,Peve_00024570,0,0,0,0,0,2,0,3,0,2,0,0,0,0,50,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OG_06954,Peve_00024738,170,64,29,32,34,16,38,33,34,79,172,7,16,59,46,70,71,20,41,84,11,50,62,72,79,61,103,71,19,27,65,44,19,48,51,25,46,29
OG_03780,Peve_00024794,113,5,189,63,31,8,83,14,39,274,19,3,12,3,28,20,28,26,41,47,41,0,29,6,108,40,1168,458,86,294,33,8,49,10,21,0,46,4
OG_06670,Peve_00025081,565,1618,451,277,1495,439,944,480,405,86,1458,617,470,585,2014,793,1771,558,568,1618,352,169,711,1069,247,1874,150,129,295,424,990,206,897,461,157,506,212,208
OG_17124,Peve_00025114,28,134,16,0,98,41,101,23,30,9,90,26,46,8,58,46,32,26,24,48,0,0,19,105,0,92,0,0,12,25,54,12,51,14,23,53,4,11
OG_12162,Peve_00025343,1256,1406,1358,1598,1232,502,749,260,326,249,864,525,600,757,0,0,0,0,43,313,40,28,1909,1987,680,2675,37,125,174,138,728,253,634,151,196,203,29,87
OG_04372,Peve_00025689,10,30,0,20,16,0,58,8,14,23,28,2,7,0,60,180,17,16,32,20,13,9,0,21,0,13,0,0,0,14,18,15,9,20,44,24,11,9
OG_17157,Peve_00025819,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OG_17176,Peve_00026118,104,208,168,142,478,186,262,70,155,78,467,416,249,316,236,182,155,163,241,444,33,14,72,227,15,80,57,28,52,206,442,66,270,52,72,548,281,369
OG_10350,Peve_00026217,6,4,0,7,5,0,0,0,0,2,6,0,5,0,0,16,5,17,0,10,0,6,8,0,0,10,5,0,5,0,2,8,8,0,3,2,4,0
OG_02088,Peve_00026747,61626,90670,74693,34092,87509,48423,40467,42257,45599,49847,49682,35976,41762,36359,48686,49540,79109,48144,19323,26748,39312,3085,46697,23416,14301,35130,21023,11911,34615,31402,34352,14259,49151,16783,10797,18240,39191,20628
OG_17222,Peve_00026782,93,79,31,17,43,53,32,21,9,20,89,28,37,52,66,15,47,18,33,83,18,33,29,75,53,104,8,8,6,25,62,5,20,36,23,14,38,19
OG_06247,Peve_00027191,22,45,31,0,18,37,59,19,11,7,29,31,16,27,26,91,54,12,58,94,8,9,18,51,33,65,10,0,5,10,66,24,49,12,44,40,20,8
OG_02316,Peve_00027548,0,0,0,0,0,0,604,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,370,203,736,0,0,0,0,657,671,76,365
OG_13050,Peve_00027809,28095,20402,22814,9263,46689,17135,74517,21342,34757,22641,81877,18685,38208,45785,72426,48420,76131,47725,31491,42222,14300,20139,23248,52453,40368,69835,23653,30805,23332,64568,58726,17985,63242,37312,30027,53240,22619,35208
OG_11365,Peve_00028117,86,111,13,0,34,17,32,0,0,10,47,19,7,25,49,17,17,12,7,69,4,4,8,30,12,65,0,10,6,29,22,0,0,15,3,10,16,11
OG_13059,Peve_00028869,0,0,28,9,21,7,32,10,0,0,36,0,14,19,19,18,40,24,0,9,0,0,0,0,0,9,0,0,10,0,0,0,16,0,12,10,2,6
OG_00572,Peve_00029327,186,678,379,74,773,289,430,305,108,559,619,317,399,440,235,600,593,456,331,344,383,255,187,194,278,237,411,121,134,86,202,89,331,38,275,86,211,130
OG_06931,Peve_00029553,187,212,137,144,182,56,234,98,241,70,266,148,190,214,176,162,205,149,145,327,129,136,90,145,223,265,68,51,60,83,146,66,206,111,184,147,85,118
OG_12031,Peve_00029676,173,164,126,272,361,169,408,174,124,1025,275,133,277,287,376,1218,240,361,425,204,96,113,390,415,168,473,163,130,94,149,438,433,377,102,1106,214,144,145
OG_12166,Peve_00030203,1874,1518,1325,1951,226,95,207,66,37,95,415,151,369,237,44,76,18,23,65,88,50,11,255,188,136,203,0,0,0,0,90,57,112,15,1077,742,384,354
OG_02146,Peve_00031938,157,268,73,79,212,51,118,85,47,76,232,49,63,78,119,140,172,155,80,149,79,117,24,66,146,70,39,81,39,46,145,76,56,54,90,57,56,31
OG_08432,Peve_00031943,125,65,47,47,101,38,134,24,23,94,5,0,0,0,84,94,61,102,56,214,77,39,27,21,45,48,76,36,12,120,227,30,104,62,48,57,19,10
OG_12844,Peve_00031976,4,5,0,0,0,0,1,4,0,0,4,0,6,0,0,0,5,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,3,0,0,4,0,0
OG_17533,Peve_00032354,0,8,6,0,0,0,0,5,0,13,0,0,6,0,0,0,0,4,0,5,0,0,0,5,0,9,0,0,0,0,0,0,2,0,6,0,0,0
OG_12476,Peve_00032405,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OG_06999,Peve_00033080,6,7,0,8,19,16,22,16,12,6,80,6,58,21,0,13,15,3,139,14,0,8,74,101,28,34,0,0,0,4,9,1,26,8,6,8,4,5
OG_06158,Peve_00033369,35,141,51,56,107,43,148,81,259,6,125,23,86,53,73,94,206,119,76,88,16,20,31,29,5,104,12,12,52,37,58,20,151,36,20,45,43,0
OG_00378,Peve_00034577,37,21,23,0,10,4,28,11,13,0,14,14,6,19,32,16,18,0,14,6,12,3,19,6,0,18,7,0,3,6,34,4,14,0,13,10,0,0
OG_10515,Peve_00035416,0,4,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0
OG_12496,Peve_00036819,9,12,5,9,10,6,1,0,3,5,0,3,0,0,5,22,11,11,70,191,26,25,27,13,5,8,3,7,2,2,8,4,9,2,50,53,22,35
OG_17841,Peve_00037371,58,42,54,52,11,2,77,41,0,19,55,37,56,37,22,176,82,49,11,7,6,0,56,65,32,135,9,4,8,9,6,20,15,6,145,43,43,43
OG_13154,Peve_00040100,1,0,3,6,6,2,22,0,0,0,0,0,0,0,4,16,1,0,4,0,9,0,6,2,4,0,0,2,3,0,2,4,9,4,5,2,2,4
OG_06234,Peve_00000861,0,3,0,0,0,0,4,0,0,0,6,4,2,5,0,0,13,3,0,0,0,0,9,0,0,6,0,0,0,0,4,14,0,3,0,0,0,0
OG_15761,Peve_00001368,0,0,0,0,51,9,0,0,13,3,0,0,0,0,0,12,7,17,17,20,5,0,28,4,13,4,0,7,0,0,0,0,20,0,0,2,3,0
OG_13681,Peve_00001749,0,0,0,5,0,6,0,0,0,1,0,0,0,0,0,3,0,6,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0
OG_13673,Peve_00001820,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,7,1
OG_05303,Peve_00002583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_11644,Peve_00003124,0,17,5,15,30,0,10,0,0,0,23,5,7,10,3,16,4,13,11,24,0,0,0,12,3,12,0,0,4,11,40,15,12,18,19,0,0,0
OG_15907,Peve_00003753,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,152,48,0,0,0,0,113,25,0,5,0,0,0,0,0,0,20,0
OG_15920,Peve_00003920,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OG_12406,Peve_00003937,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,1
OG_16139,Peve_00007746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_12019,Peve_00009060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
OG_11234,Peve_00009080,0,0,0,0,6,0,0,0,0,0,15,9,0,7,0,2,0,0,12,9,0,0,21,24,0,46,0,0,2,3,10,12,0,0,0,0,2,5
OG_16279,Peve_00010372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0
OG_11171,Peve_00011023,0,36,2,15,3,0,0,0,0,0,7,0,5,0,6,36,0,0,13,0,0,3,47,0,0,0,0,0,0,0,0,15,0,10,15,0,0,0
OG_13691,Peve_00011480,0,0,0,0,8,9,0,0,7,24,0,0,0,0,0,0,0,0,9,0,0,0,0,1,2,3,0,0,3,4,11,5,7,4,16,4,0,0
OG_10472,Peve_00012542,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,2,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_10520,Peve_00015035,0,13,1,0,0,0,0,0,0,4,0,0,0,0,4,11,7,0,4,0,0,2,0,0,0,0,0,2,2,6,0,5,0,2,6,0,0,0
OG_13518,Peve_00016070,0,2,0,0,10,0,0,0,0,0,0,0,0,5,0,15,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,24,0,0,0,0,0
OG_02924,Peve_00016379,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_05250,Peve_00017421,0,0,0,0,2,0,0,0,0,0,8,2,0,2,3,3,4,0,0,5,3,8,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0
OG_13529,Peve_00017692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_16731,Peve_00017902,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
OG_04467,Peve_00018458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7,14,4,0,0,0,0,4,0,0,0,0
OG_11543,Peve_00018609,0,0,0,0,12,7,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_13526,Peve_00019641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OG_01753,Peve_00019886,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
OG_16844,Peve_00020005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_10988,Peve_00021073,0,0,0,0,14,0,25,8,7,0,64,0,0,0,0,0,7,0,0,0,0,0,8,14,0,20,0,0,0,0,16,22,5,0,0,0,0,0
OG_11833,Peve_00021757,0,0,0,0,0,0,7,0,0,4,0,0,0,0,14,11,11,10,0,0,0,0,12,6,39,0,0,0,11,0,0,12,2,0,72,67,42,32
OG_17006,Peve_00023182,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_17012,Peve_00023284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,9,0,0,0,0,0,0,0,0
OG_17100,Peve_00024679,0,0,11,23,8,4,10,0,22,14,23,0,9,0,4,15,0,0,0,0,0,0,6,0,0,0,6,0,0,25,5,5,7,12,0,0,0,0
OG_11541,Peve_00025623,0,0,0,0,0,0,3,4,0,4,6,0,0,7,7,33,4,7,0,0,0,0,4,45,0,0,0,0,0,5,0,0,0,3,9,0,0,0
OG_06711,Peve_00026517,0,7,3,6,12,0,0,5,7,4,0,3,10,8,0,51,14,0,0,12,0,0,17,0,0,12,0,4,7,17,11,3,11,6,17,0,8,0
OG_13667,Peve_00026813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_11964,Peve_00028682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,4,0,7,0,11,3,0,0,6,0,3,0
OG_17347,Peve_00028852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_10838,Peve_00029011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_12475,Peve_00031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OG_10907,Peve_00033654,0,0,0,0,9,0,0,0,0,8,2,0,12,3,14,2,0,0,0,0,0,0,3,0,6,4,0,0,0,3,0,10,12,7,6,2,3,4
OG_13752,Peve_00037214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_03429,Peve_00037303,0,19,0,0,0,7,8,9,0,7,53,10,5,12,0,75,11,9,6,10,0,0,18,52,0,95,0,0,2,12,125,162,3,12,5,0,2,0
OG_17849,Peve_00037536,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,57,0
OG_11156,Peve_00037785,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OG_13033,Peve_00037928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_07822,Peve_00037965,0,21,0,0,12,8,3,7,10,35,0,4,0,0,0,15,15,5,11,19,7,0,21,13,6,8,0,0,0,0,9,9,8,3,38,0,0,6
OG_13215,Peve_00038139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_08849,Peve_00038842,0,0,0,0,0,0,0,2,4,9,8,0,0,0,0,5,0,0,0,0,0,0,21,0,0,23,0,0,11,9,29,21,12,0,10,0,3,7
OG_09638,Peve_00039120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_12952,Peve_00039749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
OG_13639,Peve_00041502,0,0,0,0,0,0,1,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_13091,Peve_00041687,0,44,9,0,14,8,0,0,6,0,34,7,6,22,95,95,93,51,0,0,0,0,0,26,0,49,22,12,22,40,6,6,0,0,0,0,0,0
OG_13566,Peve_00041953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OG_13031,Peve_00044275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
