gene_id,cor,pval,padj,direction
FUN_008308,0.5248515666340343,0.0006029485786081984,0.03333420424338621,positive
FUN_040861,0.5245882804067954,0.0006074773476975325,0.033491803605931916,positive
FUN_001347,0.524471156276131,0.0006095017211723188,0.033510841187760716,positive
FUN_034484,0.524274354809889,0.0006129167852596541,0.03360602527530818,positive
FUN_042617,0.5367016781588808,0.000615912291654585,0.033677746621485496,positive
FUN_011979,0.5239548162383424,0.0006184980343828071,0.033726731612601264,positive
FUN_034807,0.5300056379253056,0.000620891433027008,0.0337649897012344,positive
FUN_018348,-0.523647821872403,0.0006239028083966486,0.03380920015906437,negative
FUN_032503,0.5235805687233,0.000625092437052548,0.03380920015906437,positive
FUN_033295,0.5354317404929727,0.0006381429838970647,0.03442177749356113,positive
FUN_041811,-0.5225984994886724,0.0006426959198911505,0.03448098163760103,negative
FUN_016000,0.522679850792758,0.0006412211050517583,0.03448098163760103,positive
FUN_043374,0.5218042683479353,0.0006572541143411847,0.035049416284798324,positive
FUN_022621,0.5157701195200108,0.0006585595303537113,0.035049416284798324,positive
FUN_023949,0.5219057571326923,0.000655377605903545,0.035049416284798324,positive
FUN_037324,0.5211373598715994,0.0006697046624389607,0.03554778099190632,positive
FUN_041737,0.5205398405046606,0.0006810377697666307,0.035888274375451945,positive
FUN_033290,0.5396822658700908,0.0006815139787702319,0.035888274375451945,positive
FUN_036010,-0.5268396153146745,0.0006784654302041796,0.035888274375451945,negative
FUN_001969,-0.5326853034239452,0.0006886757600821179,0.03607504152157194,negative
FUN_001506,0.5202300022489564,0.0006869814375162009,0.03607504152157194,positive
FUN_005337,0.513905592177737,0.000694215599442418,0.03619903196137785,positive
FUN_018393,0.5198327125839711,0.0006946702696266016,0.03619903196137785,positive
FUN_031707,0.5192772191609889,0.0007055493185860566,0.03638592584067317,positive
FUN_033775,0.5195140273186016,0.0007008931421213411,0.03638592584067317,positive
FUN_022608,-0.519365106236436,0.000703818058737093,0.03638592584067317,negative
FUN_013544,-0.5675636220039475,0.0007044553673807507,0.03638592584067317,negative
FUN_007804,-0.5187459473699336,0.0007160956437032917,0.03683463107482035,negative
FUN_034104,0.518267662316403,0.0007257099190692107,0.037233123904385525,positive
FUN_029336,-0.5181755913177873,0.0007275738211599536,0.037233123904385525,negative
FUN_006944,0.5177715165930348,0.0007358044660511799,0.03755550109139554,positive
FUN_018722,0.5507460246415117,0.0007376368587948218,0.03755550109139554,positive
FUN_004347,0.5172949971552601,0.0007456171463860803,0.03757835102922573,positive
FUN_038288,0.5237086553311902,0.0007400242254358285,0.03757835102922573,positive
FUN_035587,0.536458261678129,0.0007442924679824447,0.03757835102922573,positive
FUN_029013,0.5174554459059518,0.0007423001958204042,0.03757835102922573,positive
FUN_041788,0.5171487872804447,0.0007486512155144754,0.03761751273145331,positive
FUN_037847,0.5170760913541508,0.0007501638474355355,0.03761751273145331,positive
FUN_032128,0.5169530299272836,0.0007527306663431498,0.037623315548469864,positive
FUN_022996,0.5167999297960344,0.000755934940121075,0.037623315548469864,positive
FUN_004711,0.5168811811536999,0.00075423290061252,0.037623315548469864,positive
FUN_041622,0.5645205584205919,0.0007635823247135875,0.03771516567313605,positive
FUN_043834,0.5354388574599571,0.0007651819256102616,0.03771516567313605,positive
FUN_004038,0.5164879544103852,0.0007625019418028782,0.03771516567313605,positive
FUN_040042,0.5163538995314604,0.000765339317447645,0.03771516567313605,positive
FUN_010775,0.516006348046486,0.0007727393050163723,0.037986037067775265,positive
FUN_012334,0.5153642685472783,0.0007865778853200575,0.03857130573763565,positive
FUN_035553,0.5151940392695193,0.0007902835613236831,0.038658037541416834,positive
FUN_011122,0.5274922988286098,0.0007940234761225173,0.038746015981548164,positive
FUN_015030,-0.5148651842490582,0.0007974863116099984,0.03876773348585098,negative
FUN_013078,-0.5148257710277795,0.0007983534654116021,0.03876773348585098,negative
FUN_043529,-0.5143238229662178,0.0008094706884483416,0.0391624180492291,negative
FUN_010493,0.514281882873173,0.0008104057848647969,0.0391624180492291,positive
FUN_036150,0.5138100227994383,0.0008209927557858035,0.03957819666660161,positive
FUN_030069,-0.5693312786135275,0.0008297657580018901,0.039578738069667344,negative
FUN_038345,0.5132856245288219,0.0008329025949123301,0.039578738069667344,positive
FUN_016510,0.5259867602144384,0.000827125932307477,0.039578738069667344,positive
FUN_014604,0.5133692066988956,0.0008309940967445859,0.039578738069667344,positive
FUN_004147,0.5135757578041805,0.0008262944123836396,0.039578738069667344,positive
FUN_035898,0.5135399447917556,0.0008271075735556792,0.039578738069667344,positive
FUN_029149,0.5129808725579215,0.0008398942797596755,0.039816175856160575,positive
FUN_016443,0.5770099250945004,0.0008436123069307372,0.039897664506454156,positive
FUN_026902,0.5066287666646356,0.0008504088333797318,0.03993519881551221,positive
FUN_006367,0.5125734199220296,0.0008493236162487774,0.03993519881551221,positive
FUN_039693,-0.518683912323999,0.0008492310654192674,0.03993519881551221,negative
FUN_034895,0.5122109847288234,0.0008577900825980405,0.04018726401054388,positive
FUN_034096,0.5120849510110237,0.0008607517473824442,0.04023157698889654,positive
FUN_043447,0.5117353368863556,0.0008690149385515292,0.040428438563196785,positive
FUN_014473,0.5117964483848899,0.0008675654948711625,0.040428438563196785,positive
FUN_022046,0.5116165918027725,0.0008718374894468194,0.040465424684603776,positive
FUN_015110,0.5112497276481947,0.0008806093094025831,0.040777727603379936,positive
FUN_043312,0.5110784093161309,0.0008847323622978389,0.0408738159415284,positive
FUN_004535,0.5107875408917039,0.0008917718633904646,0.041103886488560955,positive
FUN_000858,0.5106152293090678,0.0008959655149316697,0.04120202706683471,positive
FUN_022839,0.5101951190314931,0.0009062634877935008,0.0413894889917224,positive
FUN_007762,0.5102825885757614,0.0009041107644126654,0.0413894889917224,positive
FUN_016008,-0.5102246625715564,0.0009055358797062985,0.0413894889917224,negative
FUN_041836,0.5224814350174726,0.0009089821601580173,0.041418872037519885,positive
FUN_023976,0.5098963426813163,0.0009136510762109204,0.04153678400687369,positive
FUN_037445,0.5098021895765438,0.0009159901743832074,0.04154848159168194,positive
FUN_006433,-0.5494713800995609,0.0009264133796782094,0.041736700297105425,negative
FUN_034078,0.5094396189544576,0.0009250474592170402,0.041736700297105425,positive
FUN_037440,0.5093900665374247,0.0009262914712628754,0.041736700297105425,positive
FUN_037307,0.5491069052407996,0.0009352082612203302,0.041864830060341474,positive
FUN_001122,0.5091475575938854,0.0009324010977423223,0.041864830060341474,positive
FUN_016004,0.5090231043987391,0.0009355503661144553,0.041864830060341474,positive
FUN_031590,0.5085976769100954,0.0009463871693708537,0.042255022653922815,positive
FUN_043659,0.5084427838937134,0.0009503602981746561,0.04233770274770042,positive
FUN_015035,0.5082304394653234,0.0009558311585020311,0.04239217391418564,positive
FUN_023400,0.5082831896146761,0.0009544694962783295,0.04239217391418564,positive
FUN_015267,0.5075687933703044,0.0009730575326229523,0.04296522618603735,positive
FUN_014305,0.5475756452100011,0.0009729658831728436,0.04296522618603735,positive
FUN_008423,-0.5073609718938794,0.0009785248558323387,0.04311125623112984,negative
FUN_042655,0.5071527427148779,0.0009840302236092686,0.043258315424655906,positive
FUN_006853,0.5192307180451635,0.0009912226175838499,0.0434787274763483,positive
FUN_032658,0.5620711576302224,0.0009993804924206286,0.043693797607963464,positive
FUN_038238,0.506535759149228,0.0010005043344442981,0.043693797607963464,positive
FUN_006857,0.5061331753711226,0.0010113851990987198,0.043785739270308564,positive
FUN_033797,0.5063683747693787,0.0010050156530274,0.043785739270308564,positive
FUN_040675,0.5062135490732782,0.001009204545383846,0.043785739270308564,positive
FUN_023033,0.5062278139221994,0.0010088179556391754,0.043785739270308564,positive
FUN_004628,-0.505717748488255,0.0010227230853135504,0.04399031753596517,negative
FUN_022207,0.5119299938685894,0.0010184625681560107,0.04399031753596517,positive
FUN_001865,0.5057536050680216,0.0010217400575033549,0.04399031753596517,positive
FUN_016468,0.5051502680880607,0.001038392943333694,0.044472631680373104,positive
FUN_016082,0.5052292218569381,0.0010362001193373767,0.044472631680373104,positive
FUN_012034,-0.5600142828269653,0.0010526446991271144,0.04489034808798921,negative
FUN_014511,0.5046661386408767,0.0010519291151289435,0.04489034808798921,positive
FUN_026631,-0.5164356072332149,0.0010671310700993391,0.04541109146490962,negative
FUN_018546,0.503695861424367,0.0010795296818363032,0.04562809646770156,positive
FUN_001366,0.50968646622161,0.00108094451647693,0.04562809646770156,positive
FUN_032734,0.5037530991080137,0.001077883857095563,0.04562809646770156,positive
FUN_003853,0.5036317649221794,0.0010813753697375907,0.04562809646770156,positive
FUN_026476,0.5035406309680444,0.0010840044283364875,0.04564253244881776,positive
FUN_010674,0.5029627901714074,0.0011008063698060245,0.04625240742860766,positive
FUN_036509,0.5580921017274111,0.0011046507332269399,0.04631642717172955,positive
FUN_013960,0.502330722978587,0.0011194489478257793,0.046838494970035435,positive
FUN_005467,0.5021774730046542,0.0011240109086691902,0.046891097699258456,positive
FUN_006801,0.5019736409579216,0.0011301041183156288,0.046891097699258456,positive
FUN_007694,0.5020086210355097,0.001129056373714938,0.046891097699258456,positive
FUN_014538,0.502019115675864,0.0011287421997012068,0.046891097699258456,positive
FUN_007964,0.5015361428836427,0.0011432812646184484,0.0472904151130232,positive
FUN_011864,0.50149699743162,0.0011444669054810203,0.0472904151130232,positive
FUN_033126,0.5013935608320222,0.0011476050444016606,0.04731180336937309,positive
FUN_028354,0.5013238048384511,0.0011497256555840238,0.04731180336937309,positive
FUN_019338,0.5198285244967321,0.0011566830846931053,0.04733251363818165,positive
FUN_034055,0.5009967254715622,0.0011597153607110346,0.04733251363818165,positive
FUN_014733,0.5010305084624249,0.001158680008359011,0.04733251363818165,positive
FUN_014965,0.5011731431799936,0.0011543176788841192,0.04733251363818165,positive
FUN_001859,-0.5068942432371293,0.0011634312437051283,0.04738726686095296,negative
FUN_030641,0.5006466185887405,0.0011704934753712286,0.047577818292177144,positive
FUN_040987,0.5004206249113241,0.0011774977537964248,0.047765244248514326,positive
FUN_024004,-0.5002979567874203,0.00118131515450379,0.04782289625473964,negative
FUN_028400,-0.49962583249469744,0.0012024266253318021,0.04857900928820264,negative
FUN_032191,0.4991061589961721,0.0012189778346091082,0.04914820125884562,positive
FUN_035455,0.49890534145574467,0.001225427535000141,0.049209422019180715,positive
FUN_005941,0.5460703260018018,0.0012247955522566704,0.049209422019180715,positive
FUN_006561,0.5383296152443505,0.0012307633618881095,0.04932444814570862,positive
FUN_015163,0.5041791624587929,0.0012489283251717394,0.04995212728211939,positive
