feature,id,pval,qval,gene_id,t_name
transcript,32,0.7513808578022716,0.9083937036532036,FUN_000032,FUN_000032-T1
transcript,33,0.5410087489907353,0.8076888186752754,FUN_000033,FUN_000033-T1
transcript,34,0.5234013519430387,0.8043835678707761,FUN_000034,FUN_000034-T1
transcript,35,0.9711762749249648,0.9946386052990279,FUN_000035,FUN_000035-T1
transcript,36,0.5965202132006008,0.8276239415027072,FUN_000036,FUN_000036-T1
transcript,37,0.9715203308309605,0.9946447749544385,FUN_000037,FUN_000037-T1
transcript,38,0.929132263519509,0.9823018354346431,FUN_000038,FUN_000038-T1
transcript,39,0.7922360597817558,0.9272476802194252,FUN_000039,FUN_000039-T1
transcript,40,0.9550341335470713,0.9895891245954663,FUN_000040,FUN_000040-T1
transcript,41,0.5094577447461914,0.8009243020007792,FUN_000041,FUN_000041-T1
transcript,42,0.2515624992907741,0.6219999437986676,FUN_000042,FUN_000042-T1
transcript,43,0.9248581851791688,0.9810848645932835,FUN_000043,FUN_000043-T1
transcript,44,0.48152178832775006,0.79656792344504,FUN_000044,FUN_000044-T1
transcript,45,0.1745844566877205,0.5224069603714824,FUN_000045,FUN_000045-T1
transcript,46,0.6540406166374626,0.8568877209623921,FUN_000046,FUN_000046-T1
transcript,47,0.6299616725591284,0.8439718197305854,FUN_000047,FUN_000047-T1
transcript,48,0.5491589666723227,0.8076888186752754,FUN_000048,FUN_000048-T1
transcript,49,0.23904819447193826,0.6139874668016561,FUN_000049,FUN_000049-T1
transcript,50,0.37011576805986823,0.7312740171205325,FUN_000050,FUN_000050-T1
transcript,51,0.38201591592049433,0.7413898945880233,FUN_000051,FUN_000051-T1
transcript,52,0.4110139797415667,0.7552593799966743,FUN_000052,FUN_000052-T1
transcript,53,0.29232637292541264,0.6640928897251782,FUN_000053,FUN_000053-T1
transcript,54,0.576513531571136,0.8184205841616179,FUN_000054,FUN_000054-T1
transcript,55,0.27577483742093345,0.6506086455375589,FUN_000055,FUN_000055-T1
transcript,56,0.553129105741272,0.8076888186752754,FUN_000056,FUN_000056-T1
transcript,57,0.28066709113597965,0.6531349513582577,FUN_000057,FUN_000057-T1
transcript,58,0.8513002390698285,0.9531266197088241,FUN_000058,FUN_000058-T1
transcript,59,0.31723810627508575,0.690034713381385,FUN_000059,FUN_000059-T1
transcript,60,0.3007559712763097,0.674471897040314,FUN_000060,FUN_000060-T1
transcript,61,0.22829999633289444,0.6008535775595903,FUN_000061,FUN_000061-T1
transcript,62,0.5102732891266949,0.8009243020007792,FUN_000062,FUN_000062-T1
transcript,63,0.2356421369475633,0.6102562603211352,FUN_000063,FUN_000063-T1
transcript,64,0.20400420246460482,0.5655568255787339,FUN_000064,FUN_000064-T1
transcript,65,0.619512442620295,0.8389599306938785,FUN_000065,FUN_000065-T1
transcript,66,0.24311300594412077,0.6174474952894393,FUN_000066,FUN_000066-T1
transcript,67,0.2782971219606094,0.6531349513582577,FUN_000067,FUN_000067-T1
transcript,68,0.9709607591756291,0.994606312007984,FUN_000068,FUN_000068-T1
transcript,69,0.900502360752635,0.9724875702689996,FUN_000069,FUN_000069-T1
transcript,70,0.9274651734336613,0.9815876915186745,FUN_000070,FUN_000070-T1
transcript,71,0.7900049816628874,0.9265799792711216,FUN_000071,FUN_000071-T1
transcript,72,0.06557750528936446,0.30337097640739874,FUN_000072,FUN_000072-T1
transcript,73,0.7314555023984519,0.8982079410769351,FUN_000073,FUN_000073-T1
transcript,74,0.4576529391580777,0.7841566195907349,FUN_000074,FUN_000074-T1
transcript,75,0.9146120778669407,0.9777201210431165,FUN_000075,FUN_000075-T1
transcript,76,0.3585260892611062,0.7218496259202097,FUN_000076,FUN_000076-T1
transcript,77,0.3135020854987107,0.6865159153498894,FUN_000077,FUN_000077-T1
transcript,78,0.1311038037839084,0.4542178623718625,FUN_000078,FUN_000078-T1
transcript,79,0.8040707248153358,0.9316407550408303,FUN_000079,FUN_000079-T1
transcript,80,0.08446625263846996,0.35589447223336645,FUN_000080,FUN_000080-T1
transcript,81,0.7302791543149681,0.8976307466012798,FUN_000081,FUN_000081-T1
transcript,82,0.2645297396387327,0.6374909610237064,FUN_000082,FUN_000082-T1
transcript,83,0.8929081661710286,0.9698009893181049,FUN_000083,FUN_000083-T1
transcript,84,0.23952182942194367,0.6139874668016561,FUN_000084,FUN_000084-T1
transcript,85,0.07918881678821399,0.3419637703429767,FUN_000085,FUN_000085-T1
transcript,86,0.29198999245539725,0.6637373622124578,FUN_000086,FUN_000086-T1
transcript,87,0.6992852864903811,0.8809485835184483,FUN_000087,FUN_000087-T1
transcript,88,0.15074381025174377,0.48526893139259686,FUN_000088,FUN_000088-T1
transcript,89,0.4567008881994483,0.7836135570487903,FUN_000089,FUN_000089-T1
transcript,90,0.24570235566520626,0.6174474952894393,FUN_000090,FUN_000090-T1
transcript,91,NA,NA,FUN_000091,FUN_000091-T1
transcript,92,0.27376028790909945,0.6482584319665499,FUN_000092,FUN_000092-T1
transcript,93,NA,NA,FUN_000093,FUN_000093-T1
transcript,94,0.18654645300579908,0.5401053235017541,FUN_000094,FUN_000094-T1
transcript,95,0.8765551995601532,0.963928774994023,FUN_000095,FUN_000095-T1
transcript,96,0.3273353108872583,0.6997788588219579,FUN_000096,FUN_000096-T1
transcript,97,0.5663142981257652,0.814236169007057,FUN_000097,FUN_000097-T1
transcript,98,0.24938536326108052,0.6189436307801657,FUN_000098,FUN_000098-T1
transcript,99,0.3334360490268704,0.7062933016193479,FUN_000099,FUN_000099-T1
transcript,100,0.3192671465053517,0.6922090797632104,FUN_000100,FUN_000100-T1
transcript,101,0.9104604934813932,0.9759396502623828,FUN_000101,FUN_000101-T1
transcript,102,0.28206820879152494,0.653786565135752,FUN_000102,FUN_000102-T1
transcript,103,0.5502730019416422,0.8076888186752754,FUN_000103,FUN_000103-T1
transcript,104,0.4291064870989343,0.7696488166189104,FUN_000104,FUN_000104-T1
transcript,105,0.5838003211441001,0.8217595497007835,FUN_000105,FUN_000105-T1
transcript,106,0.7193230117325826,0.8919293229232168,FUN_000106,FUN_000106-T1
transcript,107,0.1832307959369095,0.5349319506116195,FUN_000107,FUN_000107-T1
transcript,108,0.9346045749045431,0.9837997372906087,FUN_000108,FUN_000108-T1
transcript,109,0.28081938621530533,0.6531349513582577,FUN_000109,FUN_000109-T1
transcript,110,0.19539655504159759,0.5528658398504964,FUN_000110,FUN_000110-T1
transcript,111,0.6638451930213254,0.8624060320053825,FUN_000111,FUN_000111-T1
transcript,112,0.9814575979897493,0.9968976062303776,FUN_000112,FUN_000112-T1
transcript,113,0.5640573985925552,0.8132743330072406,FUN_000113,FUN_000113-T1
transcript,114,0.8814744634628342,0.9659468197062965,FUN_000114,FUN_000114-T1
transcript,115,0.30148151456504735,0.6755672217329174,FUN_000115,FUN_000115-T1
transcript,116,0.49017025074492526,0.8008377853789678,FUN_000116,FUN_000116-T1
transcript,117,0.262648691406173,0.6353630220916722,FUN_000117,FUN_000117-T1
transcript,118,0.2630972845933619,0.6356284698860383,FUN_000118,FUN_000118-T1
transcript,119,0.29294867083361076,0.6645991424741815,FUN_000119,FUN_000119-T1
transcript,120,0.5838347765978975,0.8217595497007835,FUN_000120,FUN_000120-T1
transcript,121,0.779784773296639,0.9220655970519046,FUN_000121,FUN_000121-T1
transcript,122,0.3642142167045088,0.7266161218314533,FUN_000122,FUN_000122-T1
transcript,123,0.26961061684267495,0.644366231974038,FUN_000123,FUN_000123-T1
transcript,124,0.4730827915761949,0.7938674945139768,FUN_000124,FUN_000124-T1
transcript,125,0.30217592981549624,0.6764384633251611,FUN_000125,FUN_000125-T1
transcript,126,0.6286687606525979,0.8434752859493613,FUN_000126,FUN_000126-T1
transcript,127,0.33124686115713287,0.7044286388684308,FUN_000127,FUN_000127-T1
transcript,128,0.38566182542523375,0.742058438501873,FUN_000128,FUN_000128-T1
transcript,129,0.23145496187749603,0.604614681359163,FUN_000129,FUN_000129-T1
transcript,130,0.5248182303137823,0.8043835678707761,FUN_000130,FUN_000130-T1
transcript,131,0.4443346477321273,0.7758333218216433,FUN_000131,FUN_000131-T1
transcript,132,0.36724624579129417,0.7291370491380744,FUN_000132,FUN_000132-T1
transcript,133,0.6906938180218636,0.8759982553107177,FUN_000133,FUN_000133-T1
transcript,134,0.1969959753405941,0.554901714848722,FUN_000134,FUN_000134-T1
transcript,135,0.63170207359876,0.8450324201826994,FUN_000135,FUN_000135-T1
transcript,136,0.22775958781840866,0.5999326203985297,FUN_000136,FUN_000136-T1
transcript,137,0.6708846370049444,0.865955826663369,FUN_000137,FUN_000137-T1
transcript,138,0.9420062438832358,0.9862857852913963,FUN_000138,FUN_000138-T1
transcript,139,0.8008448943173044,0.9298438498791948,FUN_000139,FUN_000139-T1
transcript,140,0.7948880659945241,0.9282230390573082,FUN_000140,FUN_000140-T1
transcript,141,0.6056142350250346,0.8313861159080598,FUN_000141,FUN_000141-T1
transcript,142,0.6028305639668274,0.8299644423739555,FUN_000142,FUN_000142-T1
transcript,143,0.4098849389168847,0.7542986605404359,FUN_000143,FUN_000143-T1
transcript,144,0.5829240081591147,0.8217595497007835,FUN_000144,FUN_000144-T1
transcript,145,0.34984653176713565,0.7196187556020368,FUN_000145,FUN_000145-T1
transcript,146,0.8800329170020535,0.9653015108669781,FUN_000146,FUN_000146-T1
transcript,147,0.4683222216317763,0.7913711269720434,FUN_000147,FUN_000147-T1
transcript,148,0.571474239396705,0.8162826735041289,FUN_000148,FUN_000148-T1
transcript,149,0.5894035189092295,0.823835328946809,FUN_000149,FUN_000149-T1
transcript,150,0.49662349211772805,0.8009243020007792,FUN_000150,FUN_000150-T1
transcript,151,0.328625363543968,0.7012902961807641,FUN_000151,FUN_000151-T1
transcript,152,0.4370964578638531,0.7696488166189104,FUN_000152,FUN_000152-T1
transcript,153,0.3025299145946012,0.6769076355324357,FUN_000153,FUN_000153-T1
transcript,154,0.5644421835698648,0.8133593607258097,FUN_000154,FUN_000154-T1
transcript,155,0.3548575051341595,0.7196187556020368,FUN_000155,FUN_000155-T1
transcript,156,0.40714108018520057,0.752434250315123,FUN_000156,FUN_000156-T1
transcript,157,0.21321056996332266,0.5798530454142701,FUN_000157,FUN_000157-T1
transcript,158,0.5020030297760585,0.8009243020007792,FUN_000158,FUN_000158-T1
transcript,159,0.24516410834422864,0.6174474952894393,FUN_000159,FUN_000159-T1
transcript,160,0.33379337933215825,0.7065867182666532,FUN_000160,FUN_000160-T1
transcript,161,0.4425180301406384,0.7745729129078243,FUN_000161,FUN_000161-T1
transcript,162,0.5909329897269706,0.8249099157293064,FUN_000162,FUN_000162-T1
transcript,163,0.18209131856330885,0.5335317931310216,FUN_000163,FUN_000163-T1
transcript,164,0.4370964578638543,0.7696488166189104,FUN_000164,FUN_000164-T1
transcript,165,0.16444122049693966,0.5060290807105211,FUN_000165,FUN_000165-T1
transcript,166,0.21797405108246637,0.5864883403906012,FUN_000166,FUN_000166-T1
transcript,167,0.17979921890212092,0.5298819842260807,FUN_000167,FUN_000167-T1
transcript,168,0.2682127602582802,0.642428758125442,FUN_000168,FUN_000168-T1
transcript,169,0.151079679304576,0.4860953319684637,FUN_000169,FUN_000169-T1
transcript,170,0.3603163768410651,0.7235481375345916,FUN_000170,FUN_000170-T1
transcript,171,0.2703247990232527,0.6449190114350446,FUN_000171,FUN_000171-T1
transcript,172,0.27335136729121523,0.648027206404748,FUN_000172,FUN_000172-T1
transcript,173,0.4279593574565136,0.769510464622345,FUN_000173,FUN_000173-T1
transcript,174,0.7891676667508505,0.9263363138086526,FUN_000174,FUN_000174-T1
transcript,175,0.4153317324190028,0.758543760307424,FUN_000175,FUN_000175-T1
transcript,176,0.8769425083035453,0.963928774994023,FUN_000176,FUN_000176-T1
transcript,177,0.283256767591469,0.6550267368476396,FUN_000177,FUN_000177-T1
transcript,178,0.09602135777526388,0.38481060350540003,FUN_000178,FUN_000178-T1
transcript,179,0.39751410331689563,0.7447507219152056,FUN_000179,FUN_000179-T1
transcript,180,NA,NA,FUN_000180,FUN_000180-T1
transcript,181,0.6455127293599073,0.852961818010213,FUN_000181,FUN_000181-T1
transcript,182,0.24726981227729805,0.6174474952894393,FUN_000182,FUN_000182-T1
transcript,183,0.8481543927003256,0.9517570896067098,FUN_000183,FUN_000183-T1
transcript,184,0.03092934033434469,0.1872888599806165,FUN_000184,FUN_000184-T1
transcript,185,0.760516719883246,0.9131987304742614,FUN_000185,FUN_000185-T1
transcript,186,0.5590636174173762,0.8103801580247091,FUN_000186,FUN_000186-T1
transcript,187,0.6280856868296452,0.8433269408627899,FUN_000187,FUN_000187-T1
transcript,188,0.010267788056669502,0.08945023279499333,FUN_000188,FUN_000188-T1
transcript,189,7.498837217845278e-9,4.435869543749656e-6,FUN_000189,FUN_000189-T1
transcript,190,0.4979609859084585,0.8009243020007792,FUN_000190,FUN_000190-T1
transcript,191,0.022974780954824303,0.15508447572775078,FUN_000191,FUN_000191-T1
transcript,192,0.40789245623131265,0.7528929414418408,FUN_000192,FUN_000192-T1
transcript,193,0.37369438579787606,0.7344439044474136,FUN_000193,FUN_000193-T1
transcript,194,0.15952750440479102,0.49941130974405956,FUN_000194,FUN_000194-T1
transcript,195,0.2028879166059736,0.563761557277834,FUN_000195,FUN_000195-T1
transcript,196,0.37857090196470933,0.7385970492832966,FUN_000196,FUN_000196-T1
transcript,197,0.03522577657991621,0.20340645256996265,FUN_000197,FUN_000197-T1
transcript,198,4.2185806625738564e-8,1.3236805619853482e-5,FUN_000198,FUN_000198-T1
transcript,199,0.6957440013874577,0.8784501398252222,FUN_000199,FUN_000199-T1
transcript,200,0.9264545579242612,0.9813867793591725,FUN_000200,FUN_000200-T1
transcript,201,0.06358241464849579,0.29749842455605835,FUN_000201,FUN_000201-T1
transcript,202,0.2620600227615848,0.6347863041020096,FUN_000202,FUN_000202-T1
transcript,203,9.731713093530381e-5,0.002980977379176148,FUN_000203,FUN_000203-T1
transcript,204,0.13316253669281308,0.4581930570482996,FUN_000204,FUN_000204-T1
transcript,205,0.5748610552624432,0.8174694115503449,FUN_000205,FUN_000205-T1
transcript,206,0.005436057210257417,0.057608043154411495,FUN_000206,FUN_000206-T1
transcript,207,0.010094396429759844,0.08849104468984281,FUN_000207,FUN_000207-T1
transcript,208,0.0010768013383627428,0.017369378405668847,FUN_000208,FUN_000208-T1
transcript,209,0.29671360076378495,0.6693725270372252,FUN_000209,FUN_000209-T1
transcript,210,0.10134864824339118,0.39707542054446554,FUN_000210,FUN_000210-T1
transcript,211,0.6554470902253398,0.8576094279386163,FUN_000211,FUN_000211-T1
transcript,212,0.0740406624052603,0.32721166714407995,FUN_000212,FUN_000212-T1
transcript,213,0.0038796677997858797,0.04465865066749607,FUN_000213,FUN_000213-T1
transcript,214,NA,NA,FUN_000214,FUN_000214-T1
transcript,215,0.30603672737957244,0.6800186511885319,FUN_000215,FUN_000215-T1
transcript,216,4.58295216499649e-4,0.009352552226597597,FUN_000216,FUN_000216-T1
transcript,217,3.096203652592777e-4,0.007084211208428637,FUN_000217,FUN_000217-T1
transcript,218,0.7542374147859707,0.909967599167895,FUN_000218,FUN_000218-T1
transcript,219,0.36178722201685054,0.7248600843562484,FUN_000219,FUN_000219-T1
transcript,220,0.4213615791430295,0.7634643170727556,FUN_000220,FUN_000220-T1
transcript,221,0.7328707885569512,0.898936349659699,FUN_000221,FUN_000221-T1
transcript,222,0.0938968548498651,0.37949978835153814,FUN_000222,FUN_000222-T1
transcript,223,0.014803896660554372,0.11580462253267705,FUN_000223,FUN_000223-T1
transcript,224,0.05254493758971701,0.2633742919832406,FUN_000224,FUN_000224-T1
transcript,225,0.5284751337123139,0.8051741853511367,FUN_000225,FUN_000225-T1
transcript,226,0.0032748417743395652,0.03929810129207478,FUN_000226,FUN_000226-T1
transcript,227,2.4029077132103893e-4,0.005906438823125592,FUN_000227,FUN_000227-T1
transcript,228,0.1642952483719634,0.5057868718047612,FUN_000228,FUN_000228-T1
transcript,229,0.16682535967539003,0.5098870301987781,FUN_000229,FUN_000229-T1
transcript,230,0.07449994451249209,0.32843689649221314,FUN_000230,FUN_000230-T1
transcript,231,0.0897972616316931,0.3698575145941799,FUN_000231,FUN_000231-T1
transcript,232,0.03217931409639463,0.19189528505276876,FUN_000232,FUN_000232-T1
transcript,233,0.7330778373301029,0.8991204387892958,FUN_000233,FUN_000233-T1
transcript,234,0.8154216152207576,0.937144082163299,FUN_000234,FUN_000234-T1
transcript,235,0.7006008057387634,0.8816039046134174,FUN_000235,FUN_000235-T1
transcript,236,0.6661594390412414,0.8637430966560697,FUN_000236,FUN_000236-T1
transcript,237,0.1630625360024771,0.5041943915264254,FUN_000237,FUN_000237-T1
transcript,238,0.7761209144847407,0.9203823256463759,FUN_000238,FUN_000238-T1
transcript,239,0.012539887932304428,0.10248610410269147,FUN_000239,FUN_000239-T1
transcript,240,2.5951528232548426e-4,0.006208594587571705,FUN_000240,FUN_000240-T1
transcript,241,0.20422384834783947,0.5656080621344662,FUN_000241,FUN_000241-T1
transcript,242,0.04846475363381686,0.2495259614026019,FUN_000242,FUN_000242-T1
transcript,243,2.4548513302136143e-6,2.0223939588910516e-4,FUN_000243,FUN_000243-T1
transcript,244,0.5979584206623545,0.8282918800454109,FUN_000244,FUN_000244-T1
transcript,245,0.7734524986038895,0.9192996096758576,FUN_000245,FUN_000245-T1
transcript,246,0.6540235513290904,0.8568877209623921,FUN_000246,FUN_000246-T1
transcript,247,0.047952124359205595,0.2481434756026925,FUN_000247,FUN_000247-T1
transcript,248,0.6776215912815166,0.8689568120332991,FUN_000248,FUN_000248-T1
transcript,249,0.8177915167790559,0.9383970667620961,FUN_000249,FUN_000249-T1
transcript,250,0.09744758373827178,0.3881239563799476,FUN_000250,FUN_000250-T1
transcript,251,0.9400286077561121,0.9854447076572892,FUN_000251,FUN_000251-T1
transcript,252,0.8506341448932403,0.9527355894194892,FUN_000252,FUN_000252-T1
transcript,253,0.40935469237170785,0.7537457120753537,FUN_000253,FUN_000253-T1
transcript,254,9.530488082950539e-4,0.01587710673985167,FUN_000254,FUN_000254-T1
transcript,255,0.3868643867287478,0.7421941122675774,FUN_000255,FUN_000255-T1
transcript,256,0.7730943347918884,0.9191846840630827,FUN_000256,FUN_000256-T1
transcript,257,0.45971417823695293,0.7853651067778525,FUN_000257,FUN_000257-T1
transcript,258,0.5548663708608029,0.8076888186752754,FUN_000258,FUN_000258-T1
transcript,259,0.803465253433468,0.9312681551102807,FUN_000259,FUN_000259-T1
transcript,260,7.060090231698624e-4,0.0128018239156087,FUN_000260,FUN_000260-T1
transcript,261,0.3674818455869573,0.7293446408976276,FUN_000261,FUN_000261-T1
transcript,262,0.3971573218112123,0.744531613912718,FUN_000262,FUN_000262-T1
transcript,263,0.03881583048193005,0.21710819686320404,FUN_000263,FUN_000263-T1
transcript,264,0.023446433159098,0.15681947990971126,FUN_000264,FUN_000264-T1
transcript,265,0.1759651161448912,0.5243208299729359,FUN_000265,FUN_000265-T1
transcript,266,0.07833173912524538,0.33944046041859244,FUN_000266,FUN_000266-T1
transcript,267,0.7053465711406659,0.8842766703827266,FUN_000267,FUN_000267-T1
transcript,268,2.0428428219965156e-4,0.005227939034675338,FUN_000268,FUN_000268-T1
transcript,269,0.1832620766395311,0.5349319506116195,FUN_000269,FUN_000269-T1
transcript,270,0.05163097862471755,0.26013016373838427,FUN_000270,FUN_000270-T1
transcript,271,1.541044791260049e-4,0.004199929021739245,FUN_000271,FUN_000271-T1
transcript,272,0.6354424247459936,0.847426293613962,FUN_000272,FUN_000272-T1
transcript,273,0.6853408553096327,0.8725201786329176,FUN_000273,FUN_000273-T1
transcript,274,2.0110576159737548e-4,0.005185853211912846,FUN_000274,FUN_000274-T1
transcript,275,0.0016987330325015648,0.02420895843001045,FUN_000275,FUN_000275-T1
transcript,276,0.14711305093995408,0.47940281135349977,FUN_000276,FUN_000276-T1
transcript,277,0.0053057028456138244,0.056575349137449535,FUN_000277,FUN_000277-T1
transcript,278,0.2772623134988873,0.6521506520539755,FUN_000278,FUN_000278-T1
transcript,279,0.9163840488213926,0.9784261744933047,FUN_000279,FUN_000279-T1
transcript,280,0.873331082991912,0.9629137653521604,FUN_000280,FUN_000280-T1
transcript,281,0.05998948149171823,0.2873188810920043,FUN_000281,FUN_000281-T1
transcript,282,0.9714711812463921,0.9946447749544385,FUN_000282,FUN_000282-T1
transcript,283,0.0026584367664361785,0.03371776178561795,FUN_000283,FUN_000283-T1
transcript,284,1.450461507848111e-4,0.003992254237161803,FUN_000284,FUN_000284-T1
transcript,285,0.9919730887965429,0.9989975931873727,FUN_000285,FUN_000285-T1
transcript,286,0.2813090401112357,0.6531349513582577,FUN_000286,FUN_000286-T1
transcript,287,0.41709671707566753,0.7599796277432316,FUN_000287,FUN_000287-T1
transcript,288,0.32318204616596935,0.6959716491915038,FUN_000288,FUN_000288-T1
transcript,289,0.16082555635733864,0.5009767675746912,FUN_000289,FUN_000289-T1
transcript,290,0.032091792552210396,0.19158725619963216,FUN_000290,FUN_000290-T1
transcript,291,0.06132360209338805,0.2910418065578259,FUN_000291,FUN_000291-T1
transcript,292,0.8715752635996361,0.9622126911956331,FUN_000292,FUN_000292-T1
transcript,293,0.22004067524816318,0.5889295153281946,FUN_000293,FUN_000293-T1
transcript,294,0.66962546935213485,0.8654821351497979,FUN_000294,FUN_000294-T1
transcript,295,0.186017310702412,0.5396073676085806,FUN_000295,FUN_000295-T1
transcript,296,0.02594259300601176,0.1670436341950265,FUN_000296,FUN_000296-T1
transcript,297,0.7415208641298433,0.9030082974338115,FUN_000297,FUN_000297-T1
transcript,298,0.22211027983778542,0.5919659751581837,FUN_000298,FUN_000298-T1
transcript,299,0.13167720012477901,0.4551623804294019,FUN_000299,FUN_000299-T1
transcript,300,0.4365794995059219,0.7696488166189104,FUN_000300,FUN_000300-T1
transcript,301,0.6812814856181757,0.8705377794386452,FUN_000301,FUN_000301-T1
transcript,302,0.10389154297356729,0.4033204636838521,FUN_000302,FUN_000302-T1
transcript,303,0.14928335185865693,0.48281414006061163,FUN_000303,FUN_000303-T1
transcript,304,0.04923492758098047,0.25157688883117063,FUN_000304,FUN_000304-T1
transcript,305,0.04150029895206031,0.22684902835468876,FUN_000305,FUN_000305-T1
transcript,306,0.32424692096948493,0.6971408801828338,FUN_000306,FUN_000306-T1
transcript,307,0.9484563140825283,0.9881480553999324,FUN_000307,FUN_000307-T1
transcript,308,NA,NA,FUN_000308,FUN_000308-T1
transcript,309,0.6535984123828145,0.8568033669003187,FUN_000309,FUN_000309-T1
transcript,310,NA,NA,FUN_000310,FUN_000310-T1
transcript,311,0.5640827781372051,0.8132743330072406,FUN_000311,FUN_000311-T1
transcript,312,0.19459151309596212,0.5520391864141373,FUN_000312,FUN_000312-T1
transcript,313,0.37707056099138647,0.7373080249696433,FUN_000313,FUN_000313-T1
transcript,314,0.2874390290747768,0.6584528901177149,FUN_000314,FUN_000314-T1
transcript,315,0.11417226423757398,0.42055859358397507,FUN_000315,FUN_000315-T1
transcript,316,0.6254534169217918,0.8414623278850877,FUN_000316,FUN_000316-T1
transcript,317,0.9055236123542254,0.9742400888695232,FUN_000317,FUN_000317-T1
transcript,318,0.3036591990491714,0.6784247748430623,FUN_000318,FUN_000318-T1
transcript,319,0.2279482653835988,0.6001667426560948,FUN_000319,FUN_000319-T1
transcript,320,0.2502035558580963,0.6199186069519368,FUN_000320,FUN_000320-T1
transcript,321,0.001782104381632732,0.02511894711761398,FUN_000321,FUN_000321-T1
transcript,322,3.887891564182677e-4,0.008410536665571225,FUN_000322,FUN_000322-T1
transcript,323,0.010236647073730953,0.08926514572462729,FUN_000323,FUN_000323-T1
transcript,324,0.04618806712856194,0.24245711583750787,FUN_000324,FUN_000324-T1
transcript,325,0.9587593382599343,0.9907171913532119,FUN_000325,FUN_000325-T1
transcript,326,0.41271806783503817,0.7563380919185702,FUN_000326,FUN_000326-T1
transcript,327,0.09263837154438881,0.3762936011186941,FUN_000327,FUN_000327-T1
transcript,328,0.008452919307419426,0.07863241564550724,FUN_000328,FUN_000328-T1
transcript,329,7.976639277258446e-4,0.013965504690955543,FUN_000329,FUN_000329-T1
transcript,330,0.1343002920210744,0.46026134839856103,FUN_000330,FUN_000330-T1
transcript,331,0.5581261289781727,0.8097552666980976,FUN_000331,FUN_000331-T1
transcript,332,0.6469828612223804,0.8536114971630354,FUN_000332,FUN_000332-T1
transcript,333,NA,NA,FUN_000333,FUN_000333-T1
transcript,334,0.0042280835968204755,0.04757781808013393,FUN_000334,FUN_000334-T1
transcript,335,0.1521775089627352,0.4879046943272061,FUN_000335,FUN_000335-T1
transcript,336,0.2863690606115712,0.6574740412571727,FUN_000336,FUN_000336-T1
transcript,337,0.01891041661647097,0.13631475840512222,FUN_000337,FUN_000337-T1
transcript,338,0.025023008073773,0.16357431582138132,FUN_000338,FUN_000338-T1
transcript,339,0.4458045067943296,0.7763464399367138,FUN_000339,FUN_000339-T1
transcript,340,0.17840568254590694,0.5278363741071896,FUN_000340,FUN_000340-T1
transcript,341,0.04244163802448031,0.23008775037189716,FUN_000341,FUN_000341-T1
transcript,342,0.6800676699683731,0.8699119521843769,FUN_000342,FUN_000342-T1
transcript,343,0.8470830915473404,0.9515066687710994,FUN_000343,FUN_000343-T1
