exon_id,n_samples,n_cpgs_nearby,n_cpgs_tested,n_cpgs_selected,cv_method,rf_r2_cv,rf_r2_std,enet_r2_cv,enet_r2_std,enet_alpha,enet_l1_ratio,n_nonzero_coefs,best_r2_cv,best_model,species
gene-Pocillopora_meandrina_HIv1___RNAseq.g11982.t1_166336,32,4,4,4,5-fold,-9.00662233408361,16.046027414533718,-33.01832902603558,42.208732911834176,1183.7797433386638,0.1,0,-9.00662233408361,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27804.t1_73938,32,6,6,6,5-fold,-0.8313892536232139,0.47420299719009223,-0.38128086801555033,0.3606253963166575,2259.1898678026064,0.1,0,-0.38128086801555033,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g8325.t1_101753,32,22,17,17,5-fold,-49.213717216868716,89.75938356439964,-46.12965529352519,85.86675403058796,1371.4655710605412,0.1,0,-46.12965529352519,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g18905.t1a_17417,32,7,6,6,5-fold,-13.922088600998773,25.261407380365366,-12.484468491852335,22.28509978957762,52.96472593050487,0.95,2,-12.484468491852335,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g22711.t1_13428,32,2,2,2,5-fold,-0.2769080947572925,0.33999066900421104,-0.2509632554968976,0.21845254895516308,339.2654519325538,0.1,0,-0.2509632554968976,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g13373.t1_96686,32,40,39,39,5-fold,0.022121368784471195,0.2105913556105334,-0.0682050131426287,0.13612474261451651,33.720955563199546,0.9,27,0.022121368784471195,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g20696.t1_194576,32,7,7,7,5-fold,-0.09968531503804674,0.14202694898338275,-0.24361170990638428,0.2834896392179694,2196.5439303382905,0.1,0,-0.09968531503804674,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.11571_t_78140,32,17,17,17,5-fold,-2.602274735019532,4.766340131131215,-1.6746753006297788,3.124508665595392,1.2077707926552086,0.5,16,-1.6746753006297788,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29828.t1_197029,32,20,19,19,5-fold,-2.520531055275539,3.0884831674492386,-2.673284638118594,3.1075691368222156,2310.7204423436137,0.1,0,-2.520531055275539,RF,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.1526_t_10426,32,6,6,6,5-fold,-0.4790787484857432,0.759922656829825,-0.01544611821438895,0.15114698113686162,13.557526163370957,0.95,6,-0.01544611821438895,ElasticNet,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g8574.t1_103551,32,15,11,11,5-fold,-3.8155408351591973,4.689051738994825,-2.841169223627307,3.827670527159299,1303.8156910810626,0.1,0,-2.841169223627307,ElasticNet,Ptua
