gene_id,n_exons,n_cpgs,n_pairs,mean_correlation,median_correlation,sd_correlation,n_sig_p05,n_sig_fdr10,pct_positive,min_p_adj,species
gene-Pocillopora_meandrina_HIv1___RNAseq.g30205.t1,2,47,47,-0.06112088688829758,-0.10207236268733495,0.165458313472408,0,0,29.78723404255319,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27987.t1,4,15,15,0.1449841502252033,0.10074407950823226,0.11882630070676602,1,0,93.33333333333333,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30132.t1,8,18,18,0.01910406367490896,0.03297025021172768,0.17582583282123984,0,0,66.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30123.t1,3,32,32,0.022024281381928988,0.013984701461700898,0.23816543793865075,2,0,53.125,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28032.t1,5,29,29,-0.04980363739001317,-0.07385489458759964,0.1551174122384471,0,0,34.48275862068966,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28035.t1,2,11,11,0.14107933343534276,0.19431775932853917,0.20578880221775928,0,0,72.72727272727273,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30022.t1,1,23,23,0.03125534273395197,0.009777379689607625,0.12414642678746013,0,0,52.17391304347826,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30021.t1,1,8,8,-0.10371846515986617,-0.10410197770661031,0.1157953322127695,0,0,12.5,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30020.t1,1,31,31,0.022468518990383806,0.07199809772973498,0.15792407374617273,1,0,67.74193548387096,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30019.t1,1,24,24,-0.042590333055291356,-0.0013119951141122264,0.14976251488222603,0,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28030.t1,1,83,83,-0.04978284532006154,-0.052592356030463444,0.1654691962812258,2,0,39.75903614457831,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28038.t1,2,9,9,-0.010200228115420719,-0.026446181460567715,0.16309317415344463,0,0,44.44444444444444,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28039.t1,1,10,10,0.11339800458628826,0.11177245102335781,0.17613521387320383,1,0,80.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28040.t1,7,14,14,-0.06315206145675299,-0.11617876251935971,0.23306621724398888,2,0,28.57142857142857,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28041.t1,20,63,63,0.051976700578679265,0.045008475974018226,0.1665305875950288,4,0,58.730158730158735,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30015.t1,2,12,12,0.08631512122739417,0.06140541680420347,0.17386940102250895,1,0,66.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30014.t1,3,49,49,0.09284292435031302,0.10653565818997439,0.12438571563050725,0,0,85.71428571428571,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28042.t1,1,23,23,-0.015150115133071011,0.014996276341752806,0.10414157403842801,0,0,52.17391304347826,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30018.t1,1,54,54,0.034583462430747565,0.04650138680306496,0.15445309483125852,2,0,55.55555555555556,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30008.t1,51,350,350,-0.02522922485352745,-0.03606755291869142,0.16866079820311058,5,0,42.857142857142854,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30024.t1,1,40,40,-0.05663510755342203,-0.09328850844766387,0.1631408898414392,0,0,40.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28024.t1,3,12,12,0.015901715440229922,-0.0020720765245406843,0.21025948349004725,1,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30040.t1,7,39,39,0.0240243279888475,0.029005164223854494,0.17971421299949608,1,0,53.84615384615385,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28019.t1,1,21,21,-0.03568528127205876,0.009208636977038154,0.16797209341143762,0,0,52.38095238095239,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30039.t1,6,34,34,-0.06903504537018997,-0.10023420483064013,0.18657604916870965,3,0,35.294117647058826,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30038.t1,22,75,75,0.02390054697665,0.01714970765517726,0.18010431079103986,2,0,57.333333333333336,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30035.t1,2,30,30,0.061784240715423065,0.0698750458169674,0.19151865202668078,2,0,60.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28020.t1,1,49,49,0.031805168244967694,-0.09416779989674343,0.2132140280850426,2,0,44.89795918367347,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28026.t1,10,24,24,0.02733059421576345,0.06693902224030605,0.1962210991582607,2,0,58.333333333333336,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30032.t1,2,12,12,0.16110008257603212,0.20059172231913036,0.1195737300968908,1,0,91.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30029.t1,3,33,33,-0.051770566205924094,-0.11661008043533796,0.16287441221860727,0,0,36.36363636363637,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28021.t1,6,11,11,0.07240713860830343,0.06126813247120053,0.121545876474784,0,0,90.9090909090909,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30028.t1,5,16,16,0.11455337972572294,0.14394515099122407,0.22047713265010158,3,0,56.25,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30027.t1,1,14,14,0.0942641901148323,0.11512417814846164,0.18576894589372983,1,0,71.42857142857143,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30026.t1,5,9,9,-0.016147597982805777,-0.062260964603835935,0.16271533527233456,1,0,22.22222222222222,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28022.t1,1,34,34,-0.0830442515716568,-0.148308750871772,0.17959360263623164,0,0,23.52941176470588,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30030.t1,1,7,7,-0.010217752812557506,-0.04791968589521738,0.14139567932263972,0,0,14.285714285714285,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30041.t1,1,11,11,0.0892230015165577,0.08059533919698476,0.12311451958097473,1,0,72.72727272727273,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30007.t1,2,6,6,0.08769043226415622,0.0572930228674099,0.242083075064111,1,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30004.t1,11,67,67,-0.06303165440646008,-0.05977581915534615,0.17908579309884093,2,0,37.3134328358209,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28046.t1b,2,28,28,0.05398189445953249,0.02870822085837024,0.2212431819264254,2,0,60.71428571428571,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28047.t1,3,18,18,0.06998143830902617,0.08112259008870298,0.17682567452887984,0,0,77.77777777777779,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29984.t1,4,6,6,-0.006218801344189835,-0.026771175895124424,0.11877050959284013,0,0,16.666666666666664,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29983.t1,1,9,9,-0.09690245664276902,-0.07562936199283311,0.07424255534195127,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29971.t1,3,22,22,-0.10462517196351681,-0.14574522444297427,0.20936566502593681,0,0,31.818181818181817,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29954.t1,1,7,7,0.1419683330519081,0.09972346961874735,0.08945287780783844,0,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29988.t1,5,35,35,0.0005675232626998166,0.007849961025040268,0.19617224368606012,0,0,51.42857142857142,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29953.t1,1,6,6,0.3226870034629905,0.31679915867932723,0.07002582927800514,0,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29948.t1,2,12,12,-0.10172687876962394,-0.19997081471794018,0.28483042427504707,0,0,25.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28048.t1,4,23,23,0.09836282648709212,0.08811073012846012,0.15940821774444738,0,0,69.56521739130434,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28049.t1,4,22,22,0.15525778618585925,0.16477169644216388,0.1819427274512667,3,0,77.27272727272727,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29947.t1,7,89,89,-0.01667929641780571,-0.02831237106398624,0.2074979103921256,2,0,47.19101123595505,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29946.t1,10,30,30,-0.0910876352701249,-0.14022915064321229,0.1432449581193964,0,0,16.666666666666664,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29945.t1,6,8,8,0.06811758253230453,0.20494557562236665,0.24429395145682004,0,0,62.5,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29952.t1,1,4,4,-0.10138427294199395,-0.024675998403271285,0.17178499951247508,0,0,25.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30005.t1,2,5,5,0.14088916117777922,0.21804909237593717,0.18634343502048492,1,0,60.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29990.t1,8,60,60,0.003461235548154616,-0.012759952670204668,0.17555644153583017,2,0,46.666666666666664,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28045.t1,7,19,19,-0.06364934290740577,-0.07213267541111057,0.21869620079499136,1,0,42.10526315789473,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28043.t1,10,96,96,-0.08217112602649025,-0.1224991870460631,0.15800223987741557,2,0,30.208333333333332,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30002.t1,1,69,69,0.024144879973716515,0.0152993536159643,0.1852209321172747,1,0,53.62318840579711,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30000.t1,1,120,120,-0.041920271648987054,-0.049831543457392595,0.19091952197932763,4,0,39.166666666666664,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g300.t1,4,12,12,0.04202910828747009,0.1067812520972124,0.21623547628085832,0,0,58.333333333333336,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30.t1,9,66,66,0.01150886997005942,0.0398162318294903,0.19312998140522555,1,0,54.54545454545454,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28044.t1,5,80,80,0.01558499603420102,0.08396131740702649,0.20729153509056925,1,0,57.49999999999999,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28046.t1a,9,23,23,-0.06260006476813462,-0.12256100225262431,0.19355331907098297,1,0,30.434782608695656,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29999.t1,1,130,130,0.012238091953248747,0.02537542881547023,0.18807378383923737,3,0,52.307692307692314,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29997.t1,6,29,29,0.03354493259279836,0.013004014192865346,0.17815148772084233,1,0,51.724137931034484,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29996.t1,12,65,65,-0.02301463537469582,-0.04863283443459788,0.18481109537048512,1,0,36.92307692307693,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29995.t1,17,45,45,0.012088337651179448,0.014497882535916617,0.18633799318510078,1,0,51.11111111111111,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29994.t1,1,22,22,0.09305331809806945,0.14057075081574372,0.18141082225837163,1,0,63.63636363636363,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29992.t1,1,46,46,0.0174026644321546,0.07503808274139918,0.2029220762167457,3,0,63.04347826086957,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29991.t1,6,61,61,-0.024862066445640398,-0.061255771302413144,0.17617599737373202,1,0,36.0655737704918,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g29998.t1,1,139,139,0.05756187043251928,0.04557698186039355,0.2038246769483907,13,0,59.71223021582733,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30042.t1,2,24,24,0.057430983267688605,0.027234077132089307,0.14643912604001,0,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30043.t1,2,6,6,-0.016648308196184458,0.01077991052711394,0.1770281744426051,0,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30044.t1,9,22,22,0.1059936491817932,0.12682887241197138,0.16551925863855246,2,0,77.27272727272727,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30105.t1,2,3,3,0.17584458947164805,0.24431036362780947,0.23800365454749184,1,0,66.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30102.t1,6,26,26,-0.06957006696151437,-0.06357797768396377,0.14064577614060086,0,0,30.76923076923077,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30101.t1,14,58,58,-0.0063811348383096475,0.010839143786035824,0.18375083347386867,3,0,53.44827586206896,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30100.t1,7,33,33,-0.004265363984978093,0.03745870106088374,0.15728869294651218,0,0,54.54545454545454,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27997.t1,3,7,7,0.10622485617632073,0.165646270931692,0.14505804649815177,0,0,85.71428571428571,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27998.t1,2,36,36,0.04026290134142303,-0.026384962984832425,0.24783836037461615,3,0,47.22222222222222,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30106.t1,6,23,23,-0.038676284559938365,-0.07406928693278765,0.13374605663449074,0,0,39.130434782608695,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30097.t1,3,35,35,-0.027564424265983267,-0.108335945632036,0.17655565312314112,1,0,31.428571428571427,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g280.t1,1,14,14,-0.06864603122004939,-0.0397418770294006,0.09843050243046236,0,0,21.428571428571427,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30095.t1,1,11,11,0.10506476134527948,0.12054291232161854,0.181156147698343,0,0,72.72727272727273,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28000.t1,28,100,100,0.017016620803077538,0.035512296103569305,0.17558977203412088,1,0,57.99999999999999,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30094.t1,1,7,7,-0.11463950415952348,-0.09278198837614862,0.14342797344690986,0,0,14.285714285714285,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30088.t1,1,35,35,0.054476737917578316,0.029191896335342464,0.11666042014329131,1,0,80.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30087.t1,5,10,10,-0.07860537698752297,-0.10567941388700366,0.1281665621701714,0,0,30.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27999.t1,3,7,7,0.19430707455761845,0.24494897427831783,0.16237747483464193,0,0,71.42857142857143,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28001.t1,6,53,53,-0.05418481977741849,-0.017785627280029956,0.1648292154630836,2,0,39.62264150943396,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30107.t1,3,13,13,-0.0681275108695499,-0.1245515284059058,0.1390597065590837,0,0,23.076923076923077,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27996.t1,10,39,39,-0.07400779796852398,-0.12045388691605745,0.22414423538173098,3,0,28.205128205128204,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30122.t1,1,6,6,-0.1114486610734113,-0.1556427277754219,0.1560025505204137,0,0,16.666666666666664,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27990.t1,2,14,14,0.1481951917618749,0.13802965907441506,0.1429559888936989,1,0,85.71428571428571,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30121.t1,23,130,130,-0.04285135887277255,-0.037413301970060306,0.19287018666877057,3,0,43.07692307692308,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30120.t1,1,71,71,0.03473438032305924,0.0038879454462252064,0.13703535291864144,1,0,50.70422535211267,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30119.t1,2,57,57,-0.03663008734868995,-0.033655143799550404,0.1718544989832308,2,0,45.614035087719294,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27992.t1,1,2,2,-0.1870271266575471,-0.1870271266575471,0.06548309346926634,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30110.t1,5,24,24,-0.0406866387391924,-0.032431212609826135,0.1477988747950322,0,0,33.33333333333333,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30118.t1,1,54,54,0.051126608860239904,0.08387044577267458,0.18901401397756185,3,0,61.111111111111114,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27993.t1,6,20,20,-0.022278422412890873,-0.08271020688268327,0.21742045065940763,1,0,40.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30116.t1,2,4,4,-0.20541066812935427,-0.20785811863674253,0.08063122204123073,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30115.t1,1,51,51,-0.010437469396941054,-0.04492369047037629,0.15459691844334197,1,0,43.13725490196079,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30114.t1,29,200,200,0.026763628437697227,0.02034099487111333,0.1597699873300865,2,0,53.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30113.t1,6,35,35,0.014512353082511293,0.0,0.16467546745934386,0,0,48.57142857142857,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30112.t1,5,31,31,0.04211551896250353,0.048298985894941776,0.15346769165073842,1,0,70.96774193548387,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30117.t1,2,14,14,0.2287523313193651,0.26529540372285526,0.21938061573189693,5,0,85.71428571428571,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30086.t1,5,7,7,0.01440884855623464,0.04758971073221538,0.21358544808882893,0,0,57.14285714285714,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30085.t1,9,27,27,0.09568946104616234,0.09687187963524843,0.1660855596620092,1,0,70.37037037037037,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30084.t1,3,5,5,-0.058205703935419385,-0.06942934201811134,0.17231273080724482,0,0,20.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30060.t1,4,34,34,-0.02358427978059081,-0.05284793612615023,0.13497933581108507,0,0,38.23529411764706,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30059.t1,2,38,38,-0.12494679190980938,-0.13960242832575798,0.16982616395357186,4,0,18.421052631578945,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28016.t1,1,22,22,0.11743102428469906,0.13406286074517637,0.14796863902720378,0,0,77.27272727272727,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30058.t1,1,1,1,0.2549585301183768,0.2549585301183768,,0,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30055.t1,2,7,7,0.02385877102588343,0.12591415580863252,0.2634723242185317,0,0,57.14285714285714,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30053.t1,1,32,32,-0.0032242399660647823,0.0026373474614862797,0.1938923003878167,2,0,50.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30061.t1,1,64,64,-0.01857259930450302,-0.04092644201967191,0.1673882678366615,1,0,46.875,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30052.t1,3,55,55,0.06472668242904703,0.1004066029120842,0.16124227180137182,0,0,70.9090909090909,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30049.t1,2,35,35,-0.16029707785310032,-0.16121645379939276,0.15436759516570805,2,0,17.142857142857142,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28017.t1,2,25,25,-0.044919729955651605,-0.05302765288238972,0.16948023623409667,0,0,40.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30047.t1,2,15,15,-0.0021184032015029,-0.05881998205088017,0.15594050617463628,1,0,40.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30046.t1,3,43,43,-0.06003294608775476,-0.017947192362087548,0.16786147778485494,0,0,48.837209302325576,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30045.t1,5,71,71,-0.017461254393955853,-0.01092533160414636,0.17506498470936932,1,0,45.07042253521127,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g6510.t1,1,9,9,0.23027338233303127,0.2511102139685103,0.12221655699991296,1,0,100.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30051.t1,1,7,7,-0.12987024767355132,-0.08491140549847305,0.10168878937963097,0,0,0.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30062.t1,5,44,44,0.015176213770110514,0.04551080068683855,0.2101158878968068,1,0,54.54545454545454,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30065.t1,2,18,18,-0.22792449889817037,-0.2577083322499444,0.22537318844732698,6,0,16.666666666666664,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28013.t1,2,32,32,0.15926149986891147,0.18224773087580814,0.2117702116764219,7,0,84.375,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28003.t1,12,30,30,-0.050582648699290605,-0.04582798607167018,0.16420913150614236,1,0,40.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30083.t1,3,4,4,-0.11729923201854435,-0.12687416515536054,0.19011528138809214,0,0,25.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30082.t1,26,97,97,0.03819124264169441,0.0518185390495634,0.18793452592911214,2,0,62.88659793814433,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30081.t1,1,10,10,0.06676809016377062,0.01482317233650115,0.18324005660942716,0,0,60.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30080.t1,2,38,38,-0.025472952261136942,-0.02675216050010085,0.16906210718455442,0,0,44.73684210526316,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30079.t1,1,35,35,0.08540969921588983,0.060643413888126003,0.15138260439121695,2,0,62.857142857142854,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30072.t1,2,38,38,0.0038318095806232945,0.029186542479940205,0.12566309517324975,0,0,55.26315789473685,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30071.t1,18,68,68,0.011022374365730737,0.014283318320294218,0.17414127428579737,2,0,55.88235294117647,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30070.t1,2,38,38,-0.054892206579700516,-0.019287269769602242,0.16336863678955135,1,0,44.73684210526316,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28004.t1,1,21,21,0.0457351686347791,0.13688103511925195,0.1753414582601153,0,0,57.14285714285714,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28005.t1,4,11,11,-0.006689677938266394,0.07441002827289994,0.22019689251428493,1,0,54.54545454545454,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g28006.t1,3,17,17,0.17371014165191362,0.20610476087708784,0.14118685379519236,1,0,88.23529411764706,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30069.t1,9,31,31,-0.008072590923662122,0.015373405906751408,0.17724611176632124,1,0,51.61290322580645,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30068.t1,4,21,21,0.04846256563575735,0.05882371555039331,0.15354746971987565,0,0,66.66666666666666,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30067.t1,1,11,11,0.07780190234501118,-0.059669842013715835,0.21002693184431417,1,0,45.45454545454545,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30264.t1,3,22,22,-0.0018636161368606047,0.013673829224530372,0.16210062959204805,0,0,54.54545454545454,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30265.t1,4,5,5,-0.007504062997893596,-0.05532268863292894,0.17810742779625907,0,0,40.0,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g30266.t1,4,13,13,-0.004975777259300668,0.029461370309783835,0.13230017006424996,0,0,61.53846153846154,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g27898.t1,4,67,67,0.037192403065262995,0.026674833682324435,0.1889321212363746,3,0,55.223880597014926,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g311.t1,8,66,66,-0.02345728437929696,0.011159805187461286,0.20298796197358202,1,0,51.515151515151516,0.9020093606001326,Ptua
gene-Pocillopora_meandrina_HIv1___RNAseq.g3107.t1,2,20,20,0.015641766053211187,0.04495649988437898,0.12448469998157329,0,0,70.0,0.9020093606001326,Ptua
