gene_id,n_exons,n_cpgs,n_pairs,mean_correlation,median_correlation,sd_correlation,n_sig_p05,n_sig_fdr10,pct_positive,min_p_adj,species
FUN_029881,17,47,47,0.020291610162793607,0.028798830652981177,0.18144694326329167,1,0,59.57446808510638,0.7796576191963482,Apul
FUN_032082,6,53,53,-0.010605180348639854,0.01990034974176983,0.18966895336644898,5,0,56.60377358490566,0.7796576191963482,Apul
FUN_034091,5,14,14,-0.18898353680062513,-0.26455804466112165,0.19280889683977548,1,0,14.285714285714285,0.7796576191963482,Apul
FUN_041408,9,140,140,-0.00926717094098821,-0.02045571800118001,0.21317117189860219,4,0,46.42857142857143,0.7796576191963482,Apul
FUN_004368,9,47,47,-0.09112956587928978,-0.11297816449663237,0.19099380000639002,4,0,27.659574468085108,0.7796942828212714,Apul
FUN_000248,1,6,6,0.043753452774827,0.020747370612607507,0.23612765836292338,1,0,66.66666666666666,0.7803411203592155,Apul
FUN_001070,1,41,41,0.012921471005151784,-0.00923418487167457,0.1999136633475572,1,0,39.02439024390244,0.7803411203592155,Apul
FUN_029081,7,32,32,0.05760413571196998,0.04786840397332005,0.20999222832419775,1,0,65.625,0.7803411203592155,Apul
FUN_007868,7,27,27,-0.06439409246977988,-0.10194246825451456,0.19191022738719168,2,0,33.33333333333333,0.7803612108118892,Apul
FUN_043535,8,19,19,0.074558212794655,0.1380082231779164,0.23488720688038753,3,0,63.1578947368421,0.7805107079023633,Apul
FUN_029194,11,115,115,0.012575112424584554,0.02329721957058694,0.18920906761538148,1,0,53.04347826086957,0.7805107079023633,Apul
FUN_024005,8,21,21,0.07867994297117058,0.05283025398308838,0.2374870379353066,3,0,52.38095238095239,0.7805144978856838,Apul
FUN_036208,20,161,161,-0.012460886135678355,-0.020418590434137712,0.18251936880682912,6,0,45.962732919254655,0.7806249245221222,Apul
FUN_009259,1,52,52,0.03286229942414594,0.008725854708677368,0.2252570026248863,2,0,53.84615384615385,0.7806539142310491,Apul
FUN_043211,5,23,23,-0.0713316845871205,-0.09268155216002089,0.21731317576811982,2,0,30.434782608695656,0.7806695677472688,Apul
FUN_028470,19,94,94,0.008432744875631986,0.008013212172826448,0.2200785307114259,5,0,53.191489361702125,0.7806695677472688,Apul
FUN_022942,25,279,279,-0.021131464634812226,-0.06170691879850104,0.20343962341359798,13,0,39.784946236559136,0.7806695677472688,Apul
FUN_016582,3,108,108,0.042537839078851246,0.02257385975727503,0.18639717763401195,3,0,56.481481481481474,0.7806695677472688,Apul
FUN_018165,1,4,4,-0.04327790862159611,-0.15564777219288198,0.3039544975956012,1,0,25.0,0.7806695677472688,Apul
FUN_002377,3,45,45,-0.04662588553214683,-0.033971297643328506,0.19285960778279113,4,0,35.55555555555556,0.7806823873102068,Apul
FUN_039509,1,14,14,-0.3066909768708164,-0.30322866419691846,0.06332647281378319,4,0,0.0,0.7806823873102068,Apul
FUN_041857,7,8,8,0.18139165370547605,0.2953613043514054,0.2931871611619007,2,0,75.0,0.7806823873102068,Apul
FUN_015279,1,18,18,0.08057583960421244,0.09816126010888157,0.20851122384889248,2,0,55.55555555555556,0.7808815220032808,Apul
FUN_005372,5,40,40,-0.013014181791322094,0.013482541164772203,0.1819496254541659,2,0,57.49999999999999,0.7809526323666783,Apul
FUN_035916,1,40,40,-0.09451753262255072,-0.1618791175043054,0.21782749090132586,4,0,35.0,0.7810294564828746,Apul
FUN_037738,4,72,72,-0.08923032480603495,-0.09752817729608651,0.17158783692354737,2,0,34.72222222222222,0.7810841460310777,Apul
FUN_037903,20,37,37,0.04402061907578493,0.03175705582239488,0.220646714801263,4,0,56.75675675675676,0.7810841460310777,Apul
FUN_042663,12,79,79,-0.0947977578092662,-0.13693800579313395,0.21291238930629378,8,0,32.91139240506329,0.781136107698436,Apul
FUN_036976,3,8,8,-0.11354266132494305,-0.2705574772910264,0.26688306097367204,1,0,37.5,0.781136107698436,Apul
FUN_000959,2,98,98,-0.026460329133122268,-0.09911236796279362,0.20957757377355848,8,0,40.816326530612244,0.781136107698436,Apul
FUN_005702,3,45,45,-0.22154491306061744,-0.22253588771106395,0.11588316770655412,6,0,2.2222222222222223,0.781136107698436,Apul
FUN_036810,7,20,20,-0.17912656906139604,-0.18576911743704272,0.18452443192121773,2,0,15.0,0.781136107698436,Apul
FUN_023585,4,21,21,0.050084362275794554,0.06846676951899806,0.18026019363941262,1,0,52.38095238095239,0.781136107698436,Apul
FUN_008985,10,36,36,-0.08698945280455621,-0.09456827221068251,0.18856991276907795,2,0,36.11111111111111,0.781136107698436,Apul
FUN_000537,6,17,17,0.16055327333506858,0.1268928781883635,0.15679361698194777,2,0,82.35294117647058,0.781136107698436,Apul
FUN_004696,3,74,74,-0.00860194266517533,0.024988210373506327,0.20422543472378454,1,0,55.4054054054054,0.781136107698436,Apul
FUN_004870,20,64,64,-0.004438765186869387,-0.012139978901349935,0.18019798605538542,2,0,46.875,0.781136107698436,Apul
FUN_003342,2,11,11,0.1420517260821201,0.19729324863023986,0.21072819487810293,1,0,72.72727272727273,0.781136107698436,Apul
FUN_025756,2,36,36,0.03123257832236253,0.017746697960924377,0.20637950429951651,2,0,58.333333333333336,0.781136107698436,Apul
FUN_040812,3,19,19,-0.1081933260108618,-0.06755388419680243,0.20475188888495335,3,0,26.31578947368421,0.781136107698436,Apul
FUN_033810,7,20,20,0.01784666646531056,0.09437280055965003,0.2297289906207709,2,0,55.00000000000001,0.781136107698436,Apul
FUN_004293,49,284,284,-0.014218388242543671,-0.024666087733535166,0.19851168035086586,6,0,46.12676056338028,0.781136107698436,Apul
FUN_038696,1,96,96,-0.007802209842672911,-0.03299832281438386,0.2132363951939403,5,0,45.83333333333333,0.781136107698436,Apul
FUN_038297,34,170,170,0.02086996587694195,0.03474521588719922,0.18309105010413373,4,0,56.470588235294116,0.781136107698436,Apul
FUN_021929,3,31,31,0.024920886812663766,0.018568369693087693,0.22314665065554967,1,0,58.06451612903226,0.781136107698436,Apul
FUN_024366,10,74,74,-0.022037728936308554,-0.009457995306401023,0.2260889914782248,2,0,48.64864864864865,0.781136107698436,Apul
FUN_008042,3,6,6,0.08797790072302135,0.13087064336745832,0.23154703972918506,1,0,66.66666666666666,0.781136107698436,Apul
FUN_032287,15,39,39,0.10352411693821117,0.08398572374031409,0.17354224051301936,2,0,71.7948717948718,0.7815427699693157,Apul
FUN_006159,1,9,9,-0.09988598420678817,-0.17543811494397205,0.28478966122383076,1,0,33.33333333333333,0.7815761132570652,Apul
FUN_028999,1,4,4,0.4446820610693834,0.44818993152689673,0.05390723324930499,3,0,100.0,0.7817120247863591,Apul
FUN_008870,3,10,10,0.029048629875608835,-0.022033640721202136,0.21675099731383915,2,0,50.0,0.781780840505888,Apul
FUN_023024,7,35,35,0.08328583210200032,0.07442084075352508,0.15251516436561266,1,0,65.71428571428571,0.781780840505888,Apul
FUN_011946,6,18,18,-0.09848213544294179,-0.14572968288063087,0.18988016917651288,1,0,22.22222222222222,0.781780840505888,Apul
FUN_037564,1,31,31,0.07891815496578182,0.10331222202618127,0.21529823576811027,3,0,58.06451612903226,0.781780840505888,Apul
FUN_007802,1,19,19,0.04442580307036284,0.057244590665125175,0.2638485275419302,2,0,57.89473684210527,0.781780840505888,Apul
FUN_029699,2,103,103,0.030467822894424113,0.019090270622751673,0.15296335136785277,1,0,56.310679611650485,0.781780840505888,Apul
FUN_011914,1,5,5,0.0802172162302823,0.05620308362677032,0.2308069162568773,1,0,60.0,0.7820233333667483,Apul
FUN_011265,2,30,30,0.08551920015289245,0.03392976641933426,0.18090390574447673,3,0,50.0,0.7822931037230924,Apul
FUN_029827,1,6,6,0.2832340943493276,0.34303460553603105,0.18408865422664436,5,0,83.33333333333334,0.7824653264104653,Apul
FUN_041941,16,79,79,0.037747526512947785,0.05010124320191865,0.1823818593440054,1,0,54.43037974683544,0.7826338677300901,Apul
FUN_020925,2,5,5,0.1679223338686489,0.17015033670164015,0.26952296532961173,1,0,60.0,0.7826338677300901,Apul
FUN_033349,1,8,8,0.0460219181564156,0.07619466210322358,0.3115617313461389,1,0,62.5,0.7826338677300901,Apul
FUN_007839,6,56,56,0.10974752285932918,0.11235397319893227,0.11618619379605903,1,0,82.14285714285714,0.7826338677300901,Apul
FUN_030637,2,16,16,0.010059502235645727,-0.07629148068669872,0.18125450871527077,1,0,31.25,0.7826338677300901,Apul
FUN_036103,2,23,23,-0.010585147271749638,-0.060140653040586016,0.21012173850423682,2,0,34.78260869565217,0.7826338677300901,Apul
FUN_009501,1,3,3,0.4538365438498612,0.45781564494454624,0.01663262806513799,3,0,100.0,0.7826338677300901,Apul
FUN_008370,10,21,21,0.1822616887575991,0.19714578065469024,0.1560398710266722,1,0,85.71428571428571,0.7826338677300901,Apul
FUN_020997,1,41,41,0.22356352642777697,0.23078518635185535,0.11758606206198408,6,0,95.1219512195122,0.7826338677300901,Apul
FUN_041430,9,49,49,-0.04579790795019782,-0.08233397804228351,0.1472664705183953,1,0,16.3265306122449,0.7826338677300901,Apul
FUN_027513,4,10,10,0.007823270726827114,-0.062110754883796554,0.19099864617936588,1,0,20.0,0.7826338677300901,Apul
FUN_003586,1,16,16,0.008308276519775011,-0.11585587825131913,0.20395809781127447,1,0,43.75,0.7826338677300901,Apul
FUN_012660,3,8,8,0.3338100588681807,0.32730395197168904,0.1317323468379836,3,0,100.0,0.7826338677300901,Apul
FUN_036966,4,23,23,0.11747831579801915,0.09930366788747953,0.1606149535047355,1,0,82.6086956521739,0.7826338677300901,Apul
FUN_034137,1,35,35,-0.18096585414507102,-0.22654255534352827,0.2002375101808419,3,0,17.142857142857142,0.7826338677300901,Apul
FUN_008371,2,15,15,-0.005492345237426854,-0.010862486071444691,0.23006961108915477,2,0,46.666666666666664,0.7826338677300901,Apul
FUN_004628,21,117,117,0.009939800380964096,-0.05564820700506315,0.198254924192947,6,0,47.008547008547005,0.7826980448886554,Apul
FUN_041264,1,29,29,0.06407729042491087,0.06947233021222221,0.1744010092905038,2,0,62.06896551724138,0.7829308510751991,Apul
FUN_023135,1,6,6,0.09590617149098131,0.14750986169580543,0.28149066822687285,1,0,66.66666666666666,0.7829308510751991,Apul
FUN_012843,1,2,2,-0.46678782225942683,-0.46678782225942683,0.056141768079140786,1,0,0.0,0.7829761945016555,Apul
FUN_043607,1,15,15,0.23215691056518464,0.295112853556187,0.18887243299561454,3,0,86.66666666666667,0.7829761945016555,Apul
FUN_023256,12,108,108,0.009905465257304768,0.011436793773315544,0.20121903090465817,4,0,53.70370370370371,0.7829761945016555,Apul
FUN_016337,30,96,96,0.01773026857710221,0.010637669643578585,0.17503754545741734,3,0,53.125,0.7829761945016555,Apul
FUN_022797,8,37,37,-0.03066433937295123,-0.03724876088577489,0.19246193503065073,1,0,43.24324324324324,0.7829761945016555,Apul
FUN_035810,5,129,129,-0.035111050470665976,-0.016094702495764113,0.19553450134703085,4,0,45.73643410852713,0.7829845284357936,Apul
FUN_029127,4,14,14,-0.03612222903045587,-0.033724758035643294,0.3072661185064738,3,0,50.0,0.7829845284357936,Apul
FUN_040614,7,25,25,0.09195697530709875,0.13058026781964485,0.241340406878188,4,0,52.0,0.7829845284357936,Apul
FUN_031062,1,22,22,-0.07665594857807922,-0.056033341844956244,0.16384707286518896,2,0,36.36363636363637,0.7830537174309257,Apul
FUN_034345,4,23,23,-0.03659399414806685,-0.02259047982275856,0.20442486937070856,1,0,39.130434782608695,0.7830537174309257,Apul
FUN_036050,1,30,30,-0.024588503087612974,-0.06192479136699003,0.1479491088848579,1,0,43.333333333333336,0.7830537174309257,Apul
FUN_031683,4,53,53,-0.03548407535050564,-0.055327730425806604,0.24096946671896044,2,0,47.16981132075472,0.7830537174309257,Apul
FUN_043012,6,23,23,0.06548401893823018,0.05997338351754928,0.1471395903592664,1,0,69.56521739130434,0.7830858400587465,Apul
FUN_026107,14,30,30,0.031179486723140155,0.04521103313359027,0.19025102849978548,1,0,60.0,0.7830858400587465,Apul
FUN_026415,8,55,55,-0.00040367933660663877,0.019582519379385824,0.22281950176690443,2,0,50.90909090909091,0.7831062750400767,Apul
FUN_035602,8,21,21,-0.0659240928862127,-0.018996478199515724,0.23121933642567635,2,0,47.61904761904761,0.7832397942845817,Apul
FUN_032587,2,34,34,0.06679749497493417,0.01201825677916057,0.1927628742139233,5,0,58.82352941176471,0.7832466965886147,Apul
FUN_000643,12,97,97,-0.06364124627856986,-0.06509062494016937,0.1868067788161121,4,0,38.144329896907216,0.7832466965886147,Apul
FUN_027083,2,21,21,0.13478438148750932,0.13024179048069648,0.16775878929033702,2,0,76.19047619047619,0.783254221350734,Apul
FUN_022102,7,32,32,0.03595828105642061,0.022106688545763864,0.18145067850545513,2,0,53.125,0.783254221350734,Apul
FUN_024632,11,29,29,-0.035395454495287346,-0.01861354258993581,0.20801561000928223,2,0,44.827586206896555,0.7834182558360328,Apul
FUN_024511,11,80,80,0.05883651995043646,0.11733141663687041,0.16129676174810176,2,0,67.5,0.7834182558360328,Apul
FUN_035181,8,27,27,0.04967690797742487,0.026878772267159404,0.18612881265363254,1,0,59.25925925925925,0.7837388311952231,Apul
FUN_039938,6,23,23,0.08644370807035863,0.05747352742023052,0.16006907514682628,2,0,65.21739130434783,0.7838381121841982,Apul
FUN_012376,12,95,95,0.10740065311676669,0.11366145076807371,0.2003712173810842,14,0,66.3157894736842,0.7838381121841982,Apul
FUN_012611,4,5,5,0.14963711026867638,0.21570126532262868,0.2335787354415733,1,0,60.0,0.7838381121841982,Apul
FUN_018277,2,8,8,0.1514372837839079,0.17974429588402308,0.19913347324813965,1,0,75.0,0.7838381121841982,Apul
FUN_001079,10,27,27,0.08893895249054656,0.09810233265433098,0.17043232628838273,2,0,74.07407407407408,0.7838381121841982,Apul
FUN_035744,5,203,203,0.019374483732209517,0.031141153929313783,0.17476288845391946,7,0,56.15763546798029,0.7840476804213743,Apul
FUN_036090,1,20,20,0.20919694159310892,0.23665949392623667,0.11507101156191595,2,0,100.0,0.7844260008100985,Apul
FUN_025436,8,32,32,0.0734153323886233,0.0905677633496551,0.18407573385051104,1,0,62.5,0.7844636775169862,Apul
FUN_032804,1,10,10,-0.10656157683579108,-0.0716528520514644,0.12333071241278275,1,0,10.0,0.7846227890894425,Apul
FUN_036335,12,26,26,0.008518096795067591,-0.005200690255263548,0.17364751046959495,1,0,46.15384615384615,0.7848145205182676,Apul
FUN_038273,4,8,8,0.19962203678291257,0.19273034121071855,0.20985892936766223,2,0,87.5,0.7851362981952643,Apul
FUN_035076,2,47,47,-0.061678448118973994,-0.053360704817472064,0.20985875555902236,6,0,40.42553191489361,0.7856569616493468,Apul
FUN_018512,2,33,33,-0.0813370654227137,-0.08324201760330885,0.16475460769263206,1,0,30.303030303030305,0.7856569616493468,Apul
FUN_015292,5,29,29,0.16744976159913671,0.1768652514453598,0.1472518166133719,3,0,79.3103448275862,0.7856569616493468,Apul
FUN_007995,11,92,92,0.055569194965803474,0.07315220336008699,0.22910872424832215,6,0,60.86956521739131,0.7856569616493468,Apul
FUN_025108,21,76,76,-0.015736194346126303,-0.056944602193642044,0.1768221943840478,3,0,36.84210526315789,0.7856569616493468,Apul
FUN_022057,2,22,22,-0.13367536321135895,-0.12885301856792858,0.1809992015050846,1,0,22.727272727272727,0.7856569616493468,Apul
FUN_000263,12,34,34,0.030432337083139978,0.04250894756525623,0.2282383158012936,3,0,55.88235294117647,0.7856569616493468,Apul
FUN_022610,10,31,31,-0.04768699818127863,-0.07446317919715531,0.2048010365249901,3,0,41.935483870967744,0.7856569616493468,Apul
FUN_011258,3,29,29,-0.0671797335255186,-0.08857845143193598,0.2342210773039657,1,0,34.48275862068966,0.7856569616493468,Apul
FUN_014597,5,64,64,0.0468289235588197,0.07911954604158355,0.2248313337826727,7,0,62.5,0.7856569616493468,Apul
FUN_004087,4,16,16,-0.037396849836499144,-0.058539123976249205,0.24734189284468175,1,0,43.75,0.7856569616493468,Apul
FUN_029615,1,45,45,0.03395996483321955,0.0434956223858992,0.1580282472943735,2,0,60.0,0.7856569616493468,Apul
FUN_009654,18,134,134,0.02207684577848438,0.023556518721065435,0.20588546318677306,3,0,52.23880597014925,0.7856569616493468,Apul
FUN_032192,4,16,16,-0.05156089744287138,-0.012491441016961242,0.16403441639218,1,0,50.0,0.7856569616493468,Apul
FUN_023210,2,22,22,0.0965067480288547,0.11705787167354754,0.19361626489405007,3,0,77.27272727272727,0.7856569616493468,Apul
FUN_015338,19,81,81,-0.03213446604564664,-0.046225116728225615,0.2179107975321446,5,0,40.74074074074074,0.7856569616493468,Apul
FUN_035075,1,42,42,0.11152392265593802,0.06662522699430427,0.20005926343166267,4,0,69.04761904761905,0.7856569616493468,Apul
FUN_032963,7,15,15,0.027358108199597234,0.003314094654796406,0.18921630792937014,1,0,53.333333333333336,0.7856569616493468,Apul
FUN_037191,3,22,22,-0.05153908896080018,-0.051227614795674434,0.18358169143415154,1,0,36.36363636363637,0.7856569616493468,Apul
FUN_018532,7,15,15,0.07368048450505511,0.1281416447964824,0.2002863640068118,1,0,60.0,0.7856569616493468,Apul
FUN_005449,3,15,15,0.11046656599675,0.03791877935147753,0.20527896307188076,2,0,53.333333333333336,0.7856569616493468,Apul
FUN_017790,14,146,146,-0.0016337263417534472,-0.0045902443709180205,0.2133997122508154,11,0,49.31506849315068,0.7856569616493468,Apul
FUN_015323,4,42,42,-0.01845234104381943,-0.021267672411842888,0.21017175552855039,1,0,40.476190476190474,0.7856569616493468,Apul
FUN_002038,2,14,14,-0.11734438647884335,-0.11195740452129291,0.1852994913478655,1,0,21.428571428571427,0.7856569616493468,Apul
FUN_034082,1,11,11,-0.10247324877802971,-0.12573103619235027,0.20284957808675985,1,0,36.36363636363637,0.7856569616493468,Apul
FUN_028723,1,25,25,0.02510938455247394,-0.028292492331665624,0.20110304089677983,2,0,44.0,0.7856569616493468,Apul
FUN_027213,2,26,26,-0.05709088451046465,-0.08564262367042708,0.2032281665693314,2,0,38.46153846153847,0.7856569616493468,Apul
FUN_004491,9,31,31,-0.10091347816911893,-0.07908616593062975,0.21405421504723177,3,0,35.483870967741936,0.7856569616493468,Apul
FUN_026088,8,74,74,-0.05164254425771759,-0.030980938736158002,0.1753298217257401,5,0,37.83783783783784,0.7856569616493468,Apul
FUN_000274,5,24,24,0.05537374788538984,0.0737604594420114,0.22953833722757197,1,0,62.5,0.7856569616493468,Apul
FUN_037176,3,87,87,-0.04095112985797135,-0.05916351458536832,0.15685112341968216,3,0,35.63218390804598,0.7856569616493468,Apul
FUN_014503,1,16,16,-0.11947234425478555,-0.12974797295541957,0.22311624159281163,1,0,31.25,0.7856569616493468,Apul
FUN_005474,13,22,22,0.11849553894837635,0.14339325645248632,0.16133587255822357,1,0,72.72727272727273,0.7856569616493468,Apul
FUN_043660,1,18,18,0.050303124133922,0.10361287458402052,0.19339587600205188,1,0,72.22222222222221,0.7856569616493468,Apul
FUN_022600,6,51,51,-0.11935785696059843,-0.1844190410361162,0.19761368284987613,3,0,33.33333333333333,0.7856569616493468,Apul
FUN_015267,4,23,23,0.09715015995559524,0.18029240562987198,0.21718161019556909,1,0,73.91304347826086,0.7856569616493468,Apul
FUN_015316,5,32,32,-0.002148513458400898,0.047271473797859495,0.21928352028236608,4,0,53.125,0.7856569616493468,Apul
FUN_009122,1,25,25,0.1378689071621823,0.24235658062351023,0.2546499771569836,5,0,76.0,0.7856569616493468,Apul
FUN_038893,1,49,49,-0.1649401179036674,-0.20712033529936624,0.23873267153071956,8,0,28.57142857142857,0.7856569616493468,Apul
FUN_038042,4,25,25,-0.06018505829829521,-0.033005610122043276,0.16354938378813197,1,0,44.0,0.7856569616493468,Apul
FUN_000994,4,13,13,0.09270930723920613,0.02831237106398624,0.16534337857418496,1,0,76.92307692307693,0.7856569616493468,Apul
FUN_032896,1,16,16,0.07796075882416006,0.1217361381510384,0.24104384239148396,2,0,62.5,0.7856569616493468,Apul
FUN_015272,6,40,40,0.15272913496843543,0.1322368071098311,0.1758433840004634,4,0,80.0,0.7856569616493468,Apul
FUN_018498,2,2,2,0.21194704482879503,0.21194704482879503,0.2441721758709025,1,0,100.0,0.7856569616493468,Apul
FUN_008422,31,150,150,-0.002703900601147874,0.006847314952455594,0.1786209922081873,2,0,53.333333333333336,0.7856569616493468,Apul
FUN_027223,1,5,5,-0.19846699816208985,-0.17817147272615733,0.17429808524493176,1,0,20.0,0.7856569616493468,Apul
FUN_032223,1,53,53,0.043399756689607015,-0.009434810197146808,0.19930820126362464,3,0,49.056603773584904,0.7856569616493468,Apul
FUN_041634,9,104,104,-0.03237460118899678,-0.021411788756780112,0.19607607725132084,11,0,42.30769230769231,0.7856569616493468,Apul
FUN_011273,11,22,22,0.1197812992865594,0.09558938353517826,0.18899397440563517,4,0,81.81818181818183,0.7856569616493468,Apul
FUN_009519,5,25,25,0.031163668880979763,0.12591415580863252,0.21902195870708097,1,0,60.0,0.7856569616493468,Apul
FUN_028505,1,23,23,0.06519182442062807,0.06734970107251087,0.23111168393193343,1,0,60.86956521739131,0.7856569616493468,Apul
FUN_025096,2,7,7,0.23271239031742916,0.21631257441839158,0.12297186324252916,1,0,100.0,0.7856569616493468,Apul
FUN_005753,17,37,37,0.1030666721886599,0.10968344493565581,0.1908284262420879,3,0,67.56756756756756,0.7856569616493468,Apul
FUN_040151,6,21,21,0.14618438417142074,0.13952974880845204,0.15941733937226998,2,0,85.71428571428571,0.7856569616493468,Apul
FUN_005781,7,29,29,0.07261989615176905,0.08562015569825392,0.18210591348266755,2,0,68.96551724137932,0.7856569616493468,Apul
FUN_013330,17,42,42,-0.08634609924121363,-0.10354518205143035,0.18882328204278265,2,0,26.190476190476193,0.7856569616493468,Apul
FUN_033824,2,20,20,0.061266641155699283,0.03308492943561102,0.1907851724394205,2,0,60.0,0.7856569616493468,Apul
FUN_026029,2,28,28,0.0048509448827080285,0.0112858617330844,0.1822783307153963,1,0,53.57142857142857,0.7856569616493468,Apul
FUN_008478,6,29,29,-0.0365575360679026,-0.07603763636669504,0.2247054459442411,2,0,34.48275862068966,0.7856569616493468,Apul
FUN_026552,4,22,22,-0.023653912888332417,-0.027426933832920528,0.22693115486759508,2,0,50.0,0.7856569616493468,Apul
FUN_011373,4,18,18,0.03242985275509264,0.051688569969921314,0.20640085835569688,2,0,55.55555555555556,0.7856569616493468,Apul
FUN_024097,1,27,27,0.01846133826506326,0.041004235584589155,0.2125510319989798,3,0,55.55555555555556,0.7856569616493468,Apul
FUN_012680,1,5,5,0.23031551781883022,0.2839512730219453,0.18840631274508132,1,0,80.0,0.7856569616493468,Apul
FUN_030995,4,10,10,-0.15090173071071034,-0.22746686442170144,0.24394010990846268,2,0,20.0,0.7856569616493468,Apul
FUN_015277,2,10,10,-0.004435869546276025,-0.064453125,0.17698817096017688,1,0,20.0,0.7856569616493468,Apul
FUN_040665,1,25,25,-0.1305427439117198,-0.16947035556563517,0.17932141039302943,1,0,36.0,0.7856569616493468,Apul
FUN_041595,22,139,139,-0.0018205803740040927,-0.010754636426948025,0.1851225329247229,4,0,46.76258992805755,0.7856569616493468,Apul
FUN_026909,1,30,30,0.12163878781943994,0.16121746656842822,0.16732601833738187,1,0,63.33333333333333,0.7856569616493468,Apul
FUN_041578,14,108,108,0.038815109419574834,0.07022719284965906,0.23043787954505063,5,0,58.333333333333336,0.7856569616493468,Apul
FUN_038371,6,20,20,-0.0053112739122763795,-0.09455228434842779,0.2545857250415469,2,0,45.0,0.7856569616493468,Apul
FUN_015313,1,13,13,-0.08797387137852831,-0.01800135507545274,0.2552720688040048,2,0,46.15384615384615,0.7856569616493468,Apul
FUN_025702,9,26,26,0.16028450745430367,0.1438844467287194,0.13727986788290641,2,0,92.3076923076923,0.7856569616493468,Apul
FUN_011445,1,6,6,0.10645237404728948,0.06455266264469078,0.24427155017363286,1,0,50.0,0.7856569616493468,Apul
FUN_038432,1,24,24,-0.05172844137772125,0.038228960531762834,0.23607911336502257,1,0,50.0,0.7856569616493468,Apul
FUN_008071,2,13,13,0.18691065655114977,0.2415325032754477,0.20971021320315344,2,0,76.92307692307693,0.7856569616493468,Apul
FUN_002574,11,133,133,-0.0008396386571545358,-0.04297588526078306,0.21581967729048784,3,0,45.11278195488722,0.7856569616493468,Apul
FUN_006146,1,3,3,0.13364342506003604,-0.04545454545454546,0.31208317486121573,1,0,33.33333333333333,0.7856569616493468,Apul
FUN_038433,5,19,19,0.14852888166873202,0.18775465524552298,0.23331567337708353,2,0,73.68421052631578,0.7856569616493468,Apul
FUN_023921,21,81,81,0.15985914768582368,0.1730798466683111,0.14963340292076893,2,0,86.41975308641975,0.7856569616493468,Apul
FUN_038439,10,36,36,0.024536840577133404,0.030986801049334184,0.1825102586571943,1,0,58.333333333333336,0.7856569616493468,Apul
FUN_014742,4,23,23,0.10920880404326716,0.09496776065672886,0.1689420679160073,1,0,73.91304347826086,0.7856569616493468,Apul
FUN_036087,1,83,83,-0.038542764273523614,-0.041949878024847544,0.19561859965410766,4,0,43.373493975903614,0.7856569616493468,Apul
FUN_043098,12,39,39,0.005147864099902592,-0.005345980920969426,0.21807040297757535,3,0,46.15384615384615,0.7856569616493468,Apul
FUN_002362,3,21,21,-0.2135618294609,-0.25860727100631337,0.14630968851504475,2,0,14.285714285714285,0.7856569616493468,Apul
FUN_001258,11,88,88,-0.04754441570539512,-0.08052251606369698,0.19921225389417946,4,0,45.45454545454545,0.7856569616493468,Apul
FUN_012787,11,95,95,-0.00647691443649161,-0.022607194941451546,0.21570520675850077,9,0,47.368421052631575,0.7856569616493468,Apul
FUN_014909,9,33,33,0.10277141847089531,0.14133796848954355,0.20740414809528457,3,0,66.66666666666666,0.7856569616493468,Apul
FUN_032585,6,46,46,-0.10063666903235076,-0.1215861322053905,0.16656007448365384,1,0,28.26086956521739,0.7856569616493468,Apul
FUN_034895,22,61,61,0.1289465058034608,0.14884106265779445,0.18159413917283554,5,0,72.1311475409836,0.7856569616493468,Apul
FUN_014896,35,89,89,-0.0009490694957001689,-0.012305839742019738,0.2015302335911659,5,0,47.19101123595505,0.7856569616493468,Apul
FUN_002338,2,3,3,-0.2867075116201295,-0.41681247922882925,0.28422612425839955,2,0,33.33333333333333,0.7856569616493468,Apul
FUN_042590,3,68,68,-0.1296154766465084,-0.17497608527410807,0.20774533410554166,6,0,32.35294117647059,0.7856569616493468,Apul
FUN_008274,4,15,15,0.18640663360158272,0.15866193970549813,0.15393153918707558,2,0,86.66666666666667,0.7856569616493468,Apul
FUN_022243,11,70,70,0.01122864726171624,0.02020309223446556,0.17706406291209204,2,0,52.85714285714286,0.7856569616493468,Apul
FUN_025432,1,45,45,-0.15347842212637983,-0.1765384745960415,0.20391783344847464,5,0,22.22222222222222,0.7856569616493468,Apul
FUN_011781,6,23,23,0.025450893263983844,0.07320002945474699,0.26327433715590176,1,0,56.52173913043478,0.7856569616493468,Apul
FUN_012752,5,47,47,-0.07471617869247703,-0.10748157902113642,0.1835853828046537,1,0,29.78723404255319,0.7856569616493468,Apul
FUN_023956,11,40,40,0.04291667159231519,0.03217500016878479,0.1976890642822761,3,0,57.49999999999999,0.7856569616493468,Apul
FUN_023955,6,26,26,0.1431309536525404,0.1129859646367748,0.1581521595497239,4,0,88.46153846153845,0.7856569616493468,Apul
FUN_014974,6,35,35,-0.040064981552674524,-0.030291297826510126,0.2071853604815942,1,0,42.857142857142854,0.7856569616493468,Apul
FUN_037998,3,20,20,-0.0860753640173568,-0.13451491818752295,0.24421646947990897,2,0,35.0,0.7856569616493468,Apul
FUN_042414,2,40,40,0.03238999977569469,0.06363197336207119,0.2025589057720889,1,0,60.0,0.7856569616493468,Apul
FUN_013063,1,10,10,0.19547095009075227,0.16471202119285833,0.20961800548617468,1,0,70.0,0.7856569616493468,Apul
